chrom,start,end,num,list,ENCFF148BUA_RFX5_sorted.bed,ENCFF752PVS_RFX5_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr6,31815350,31815654,2,"1,3",1,0,1
chr6,31827529,31827833,2,"1,3",1,0,1
chr6,31862860,31862937,2,"2,3",0,1,1
chr6,31862937,31863175,3,"1,2,3",1,1,1
chr6,31958811,31958840,2,"1,3",1,0,1
chr6,31958840,31959115,3,"1,2,3",1,1,1
chr6,31959115,31959200,2,"2,3",0,1,1
chr6,31972107,31972672,2,"2,3",0,1,1
chr6,32128148,32128226,2,"2,3",0,1,1
chr6,32128226,32128480,3,"1,2,3",1,1,1
chr6,32128480,32128530,2,"1,3",1,0,1
chr6,32130241,32130545,2,"1,3",1,0,1
chr6,32154609,32154897,2,"1,3",1,0,1
chr6,32177804,32177894,3,"1,2,3",1,1,1
chr6,32177894,32177898,2,"1,3",1,0,1
chr6,32178168,32178472,2,"1,3",1,0,1
chr6,32195475,32195835,2,"2,3",0,1,1
chr6,32838695,32838794,2,"1,3",1,0,1
chr6,32838794,32838884,3,"1,2,3",1,1,1
chr6,32838884,32838980,2,"1,3",1,0,1
chr6,32843930,32844177,2,"1,3",1,0,1
chr6,32844372,32844413,2,"2,3",0,1,1
chr6,32844413,32844935,3,"1,2,3",1,1,1
chr6,32844935,32844970,2,"2,3",0,1,1
chr6,32853585,32853653,2,"2,3",0,1,1
chr6,32853653,32854258,3,"1,2,3",1,1,1
chr6,32854258,32854302,2,"2,3",0,1,1
chr6,32952981,32952993,2,"2,3",0,1,1
chr6,32952993,32953414,3,"1,2,3",1,1,1
chr6,32953414,32953454,2,"2,3",0,1,1
chr6,32968263,32968348,2,"1,3",1,0,1
chr6,32968348,32968458,3,"1,2,3",1,1,1
chr6,32968458,32968708,2,"2,3",0,1,1
chr6,32971782,32971805,2,"2,3",0,1,1
chr6,32971805,32972142,3,"1,2,3",1,1,1
chr6,32972142,32972159,2,"2,3",0,1,1
chr6,33200291,33200503,2,"1,3",1,0,1
chr6,33200578,33200595,2,"1,3",1,0,1
chr6,33249164,33249468,2,"1,3",1,0,1
chr6,33271955,33272315,2,"2,3",0,1,1
chr6,33317876,33317914,2,"2,3",0,1,1
chr6,33317914,33318218,3,"1,2,3",1,1,1
chr6,33318218,33318226,2,"2,3",0,1,1
chr6,33391577,33391881,2,"1,3",1,0,1
chr6,33410181,33410215,2,"2,3",0,1,1
chr6,33410215,33410519,3,"1,2,3",1,1,1
chr6,33410519,33410541,2,"2,3",0,1,1
chr6,33418078,33418079,2,"2,3",0,1,1
chr6,33418079,33418383,3,"1,2,3",1,1,1
chr6,33418383,33418438,2,"2,3",0,1,1
chr6,33454382,33454742,2,"2,3",0,1,1
chr6,33762091,33762451,2,"2,3",0,1,1
chr6,34249005,34249309,2,"1,3",1,0,1
chr6,34415215,34415519,2,"1,3",1,0,1
chr6,34757275,34757345,2,"2,3",0,1,1
chr6,34757345,34757635,3,"1,2,3",1,1,1
chr6,34757635,34757649,2,"1,3",1,0,1
chr6,35259315,35259321,2,"2,3",0,1,1
chr6,35259321,35259625,3,"1,2,3",1,1,1
chr6,35259625,35259833,2,"2,3",0,1,1
chr6,35259833,35259883,3,"1,2,3",1,1,1
chr6,35259883,35260265,2,"1,3",1,0,1
chr6,35342329,35342633,2,"1,3",1,0,1
chr6,35468800,35469131,2,"2,3",0,1,1
chr6,36594136,36594138,2,"1,3",1,0,1
chr6,36594138,36594378,3,"1,2,3",1,1,1
chr6,36594378,36594396,2,"2,3",0,1,1
chr6,36874593,36874953,2,"2,3",0,1,1
chr6,37083474,37083834,2,"2,3",0,1,1
chr6,37169509,37169983,2,"1,3",1,0,1
chr6,37257520,37257554,2,"2,3",0,1,1
chr6,37257554,37257858,3,"1,2,3",1,1,1
chr6,37257858,37257880,2,"2,3",0,1,1
chr6,37432994,37433041,2,"2,3",0,1,1
chr6,37433041,37433345,3,"1,2,3",1,1,1
chr6,37433345,37433354,2,"2,3",0,1,1
chr6,37499687,37499741,2,"2,3",0,1,1
chr6,37499741,37500045,3,"1,2,3",1,1,1
chr6,37500045,37500047,2,"2,3",0,1,1
chr6,41072904,41072930,2,"2,3",0,1,1
chr6,41072930,41073234,3,"1,2,3",1,1,1
chr6,41073234,41073264,2,"2,3",0,1,1
chr6,41682120,41682424,2,"1,3",1,0,1
chr6,41786429,41786430,2,"1,3",1,0,1
chr6,41786430,41786733,3,"1,2,3",1,1,1
chr6,41786733,41786790,2,"2,3",0,1,1
chr6,41787457,41787761,2,"1,3",1,0,1
chr6,42050578,42050616,2,"1,3",1,0,1
chr6,42050616,42050882,3,"1,2,3",1,1,1
chr6,42050882,42050976,2,"2,3",0,1,1
chr6,42563836,42564196,2,"2,3",0,1,1
chr6,42745996,42746298,3,"1,2,3",1,1,1
chr6,42746298,42746308,2,"2,3",0,1,1
chr6,42879436,42879796,2,"2,3",0,1,1
chr6,42929174,42929175,2,"1,3",1,0,1
chr6,42929175,42929478,3,"1,2,3",1,1,1
chr6,42929478,42929739,2,"2,3",0,1,1
chr6,42960503,42960863,2,"2,3",0,1,1
chr6,42979088,42979382,2,"2,3",0,1,1
chr6,42984238,42984249,2,"2,3",0,1,1
chr6,42984249,42984715,3,"1,2,3",1,1,1
chr6,42984715,42984763,2,"2,3",0,1,1
chr6,43013993,43014353,2,"2,3",0,1,1
chr6,43059289,43059304,2,"2,3",0,1,1
chr6,43059304,43059608,3,"1,2,3",1,1,1
chr6,43171208,43171563,2,"2,3",0,1,1
chr6,43174599,43174889,2,"1,3",1,0,1
chr6,43454559,43454916,2,"2,3",0,1,1
chr6,43510218,43510250,2,"2,3",0,1,1
chr6,43510250,43510509,3,"1,2,3",1,1,1
chr6,43510509,43510531,2,"2,3",0,1,1
chr6,43575999,43576303,2,"1,3",1,0,1
chr6,43769537,43769638,2,"2,3",0,1,1
chr6,43856285,43856589,2,"1,3",1,0,1
chr6,44246004,44246570,2,"2,3",0,1,1
chr6,44246896,44247195,2,"1,3",1,0,1
chr6,44387361,44387599,2,"1,3",1,0,1
chr6,49463094,49463170,2,"2,3",0,1,1
chr6,49463170,49463454,3,"1,2,3",1,1,1
chr6,49463454,49463474,2,"1,3",1,0,1
chr6,52352336,52352640,2,"1,3",1,0,1
chr6,52576700,52577004,2,"1,3",1,0,1
chr6,52577044,52577404,2,"2,3",0,1,1
chr6,52995053,52995357,2,"1,3",1,0,1
chr6,53061594,53061898,2,"1,3",1,0,1
chr6,53348825,53348866,2,"2,3",0,1,1
chr6,53348866,53349170,3,"1,2,3",1,1,1
chr6,53349170,53349185,2,"2,3",0,1,1
chr6,53651953,53652313,2,"2,3",0,1,1
chr6,53794824,53795128,2,"1,3",1,0,1
chr6,57172502,57172806,2,"1,3",1,0,1
chr6,63571832,63572048,2,"1,3",1,0,1
chr6,63572281,63572392,2,"1,3",1,0,1
chr6,63572392,63572518,3,"1,2,3",1,1,1
chr6,63572518,63572585,2,"1,3",1,0,1
chr6,70667921,70668281,2,"2,3",0,1,1
chr6,73521028,73521332,2,"1,3",1,0,1
chr6,79234616,79234711,2,"2,3",0,1,1
chr6,79234711,79234956,3,"1,2,3",1,1,1
chr6,80004385,80004745,2,"2,3",0,1,1
chr6,80106416,80106776,2,"2,3",0,1,1
chr6,83067458,83067718,2,"1,3",1,0,1
chr6,83859548,83859852,2,"1,3",1,0,1
chr6,89081549,89081573,2,"2,3",0,1,1
chr6,89081573,89081802,3,"1,2,3",1,1,1
chr6,89081802,89081814,2,"2,3",0,1,1
chr6,89819622,89819926,2,"1,3",1,0,1
chr6,98834394,98834408,2,"2,3",0,1,1
chr6,98834408,98834545,3,"1,2,3",1,1,1
chr6,98834545,98834551,2,"1,3",1,0,1
chr6,100881157,100881461,2,"1,3",1,0,1
chr6,108002860,108002899,2,"2,3",0,1,1
chr6,108002899,108003202,3,"1,2,3",1,1,1
chr6,108558397,108558412,2,"2,3",0,1,1
chr6,108558412,108558716,3,"1,2,3",1,1,1
chr6,108558716,108558734,2,"2,3",0,1,1
chr6,109440559,109440603,2,"2,3",0,1,1
chr6,109440603,109440907,3,"1,2,3",1,1,1
chr6,109440907,109440919,2,"2,3",0,1,1
chr6,110415433,110415464,2,"2,3",0,1,1
chr6,110415464,110415768,3,"1,2,3",1,1,1
chr6,110415768,110415793,2,"2,3",0,1,1
chr6,110815796,110816100,2,"1,3",1,0,1
chr6,111259088,111259102,2,"2,3",0,1,1
chr6,111259102,111259406,3,"1,2,3",1,1,1
chr6,111259406,111259448,2,"2,3",0,1,1
chr6,111483095,111483096,2,"1,3",1,0,1
chr6,111483096,111483289,3,"1,2,3",1,1,1
chr6,111483289,111483303,2,"2,3",0,1,1
chr6,112087413,112087460,2,"2,3",0,1,1
chr6,112087460,112087764,3,"1,2,3",1,1,1
chr6,112087764,112087773,2,"2,3",0,1,1
chr6,116100775,116101135,2,"2,3",0,1,1
chr6,116253935,116253973,2,"2,3",0,1,1
chr6,116253973,116254291,3,"1,2,3",1,1,1
chr6,116254291,116254298,2,"2,3",0,1,1
chr6,116279848,116279867,2,"2,3",0,1,1
chr6,116279867,116280191,3,"1,2,3",1,1,1
chr6,116571021,116571640,2,"2,3",0,1,1
chr6,117675287,117675591,2,"1,3",1,0,1
chr6,118893995,118894023,2,"2,3",0,1,1
chr6,118894023,118894327,3,"1,2,3",1,1,1
chr6,118894327,118894355,2,"2,3",0,1,1
chr6,118894896,118895256,2,"2,3",0,1,1
chr6,119262072,119262177,2,"1,3",1,0,1
chr6,125956595,125956899,2,"1,3",1,0,1
chr6,125986285,125986645,2,"2,3",0,1,1
chr6,126339922,126339935,2,"1,3",1,0,1
chr6,126339935,126340295,3,"1,2,3",1,1,1
chr6,126340295,126340426,2,"1,3",1,0,1
chr6,127420511,127420801,2,"1,3",1,0,1
chr6,131951218,131951522,2,"1,3",1,0,1
chr6,132512996,132513300,2,"1,3",1,0,1
chr6,133952951,133953510,2,"2,3",0,1,1
chr6,135497731,135497737,2,"2,3",0,1,1
chr6,135497737,135497823,3,"1,2,3",1,1,1
chr6,135497823,135497834,2,"1,3",1,0,1
chr6,136226291,136226540,2,"1,3",1,0,1
chr6,136250233,136250736,2,"1,3",1,0,1
chr6,138773200,138773266,2,"1,3",1,0,1
chr6,138773266,138773504,3,"1,2,3",1,1,1
chr6,138773504,138773860,2,"2,3",0,1,1
chr6,139134810,139135110,2,"1,3",1,0,1
chr6,139374445,139374538,2,"2,3",0,1,1
chr6,139374538,139374805,3,"1,2,3",1,1,1
chr6,139374805,139374842,2,"1,3",1,0,1
chr6,142944593,142944800,2,"1,3",1,0,1
chr6,142946298,142946602,2,"1,3",1,0,1
chr6,143060398,143060902,2,"1,3",1,0,1
chr6,143450598,143450661,2,"2,3",0,1,1
chr6,143450661,143450958,3,"1,2,3",1,1,1
chr6,143450958,143450965,2,"1,3",1,0,1
chr6,143843116,143843420,2,"1,3",1,0,1
chr6,144095487,144095518,2,"1,3",1,0,1
chr6,144095518,144095791,3,"1,2,3",1,1,1
chr6,144095791,144095878,2,"2,3",0,1,1
chr6,144284752,144285201,2,"1,3",1,0,1
chr6,145734761,145735121,2,"2,3",0,1,1
chr6,149648444,149648804,2,"2,3",0,1,1
chr6,149746437,149746693,2,"1,3",1,0,1
chr6,149749708,149750068,2,"2,3",0,1,1
chr6,149860821,149861060,2,"1,3",1,0,1
chr6,149863815,149864175,2,"2,3",0,1,1
chr6,152381193,152381497,2,"1,3",1,0,1
chr6,155399333,155399637,2,"1,3",1,0,1
chr6,157323367,157323727,2,"2,3",0,1,1
chr6,157531064,157531424,2,"2,3",0,1,1
chr6,159727020,159727380,2,"2,3",0,1,1
chr6,159762227,159762235,2,"2,3",0,1,1
chr6,159762235,159762539,3,"1,2,3",1,1,1
chr6,159762539,159762587,2,"2,3",0,1,1
chr6,159789605,159789965,2,"2,3",0,1,1
chr6,159790312,159790616,2,"1,3",1,0,1
chr6,159969920,159970038,2,"2,3",0,1,1
chr6,159970038,159970157,3,"1,2,3",1,1,1
chr6,159970157,159970228,2,"2,3",0,1,1
chr6,162727806,162728110,2,"1,3",1,0,1
chr6,166382977,166382986,2,"2,3",0,1,1
chr6,166382986,166383290,3,"1,2,3",1,1,1
chr6,166383290,166383337,2,"2,3",0,1,1
chr6,167676167,167676255,2,"1,3",1,0,1
chr6,167676255,167676471,3,"1,2,3",1,1,1
chr6,167676471,167676536,2,"2,3",0,1,1
chr6,168302060,168302358,2,"1,3",1,0,1
chr6,169751376,169751736,2,"2,3",0,1,1
chr6,169799599,169799903,2,"1,3",1,0,1
chr6,170306552,170306912,2,"2,3",0,1,1
chr6,170553216,170553469,2,"1,3",1,0,1
chr7,503695,503999,2,"1,3",1,0,1
chr7,726491,726851,2,"2,3",0,1,1
chr7,977027,977045,2,"2,3",0,1,1
chr7,977045,977349,3,"1,2,3",1,1,1
chr7,977349,977379,2,"2,3",0,1,1
chr7,1520776,1521068,2,"1,3",1,0,1
chr7,2242050,2242354,2,"1,3",1,0,1
chr7,2844519,2844818,2,"1,3",1,0,1
chr7,5530519,5530714,2,"2,3",0,1,1
chr7,5562573,5562877,2,"1,3",1,0,1
chr7,6009038,6009045,2,"2,3",0,1,1
chr7,6009045,6009349,3,"1,2,3",1,1,1
chr7,6009349,6009398,2,"2,3",0,1,1
chr7,6104529,6104570,2,"2,3",0,1,1
chr7,6104570,6104874,3,"1,2,3",1,1,1
chr7,6104874,6104889,2,"2,3",0,1,1
chr7,6616003,6616363,2,"2,3",0,1,1
chr7,6706832,6707192,2,"2,3",0,1,1
chr7,7182243,7182603,2,"2,3",0,1,1
chr7,7640411,7640715,2,"1,3",1,0,1
chr7,12211025,12211329,2,"1,3",1,0,1
chr7,23105546,23105850,2,"1,3",1,0,1
chr7,23181868,23181875,2,"2,3",0,1,1
chr7,23181875,23182122,3,"1,2,3",1,1,1
chr7,23182122,23182138,2,"2,3",0,1,1
chr7,23299056,23299350,2,"1,3",1,0,1
chr7,23474207,23474511,2,"1,3",1,0,1
chr7,25125289,25125372,2,"2,3",0,1,1
chr7,25125372,25125649,3,"1,2,3",1,1,1
chr7,25125649,25125676,2,"1,3",1,0,1
chr7,26376167,26376471,2,"1,3",1,0,1
chr7,29194603,29194907,2,"1,3",1,0,1
chr7,30026695,30026999,2,"1,3",1,0,1
chr7,30134581,30134830,3,"1,2,3",1,1,1
chr7,30134830,30134885,2,"2,3",0,1,1
chr7,30284605,30284909,2,"1,3",1,0,1
chr7,30504760,30505120,2,"2,3",0,1,1
chr7,38178109,38178413,2,"1,3",1,0,1
chr7,39733129,39733196,2,"2,3",0,1,1
chr7,39733196,39733585,3,"1,2,3",1,1,1
chr7,39733585,39733624,2,"2,3",0,1,1
chr7,43769917,43770221,2,"1,3",1,0,1
chr7,43869282,43869814,2,"2,3",0,1,1
chr7,44044442,44044958,2,"1,3",1,0,1
chr7,44123543,44123548,2,"2,3",0,1,1
chr7,44123548,44123721,3,"1,2,3",1,1,1
chr7,44123721,44123746,2,"2,3",0,1,1
chr7,44473430,44473523,3,"1,2,3",1,1,1
chr7,44473523,44473565,2,"1,3",1,0,1
chr7,44573787,44573829,2,"2,3",0,1,1
chr7,44573829,44574133,3,"1,2,3",1,1,1
chr7,44574133,44574147,2,"2,3",0,1,1
chr7,44582092,44582396,2,"1,3",1,0,1
chr7,44582476,44582780,2,"1,3",1,0,1
chr7,44606361,44606649,3,"1,2,3",1,1,1
chr7,44606649,44606865,2,"2,3",0,1,1
chr7,44848132,44848436,2,"1,3",1,0,1
chr7,45111620,45111924,2,"1,3",1,0,1
chr7,45768950,45768969,2,"1,3",1,0,1
chr7,45768969,45769073,3,"1,2,3",1,1,1
chr7,45769073,45769146,2,"1,3",1,0,1
chr7,45882093,45882357,2,"2,3",0,1,1
chr7,45885445,45885749,2,"1,3",1,0,1
chr7,48035258,48035618,2,"2,3",0,1,1
chr7,55366167,55366471,2,"1,3",1,0,1
chr7,55951735,55952039,2,"1,3",1,0,1
chr7,56051183,56051487,2,"1,3",1,0,1
chr7,56051525,56051829,2,"1,3",1,0,1
chr7,56106427,56106787,2,"2,3",0,1,1
chr7,64665898,64666202,2,"1,3",1,0,1
chr7,64794199,64794202,2,"2,3",0,1,1
chr7,64794202,64794506,3,"1,2,3",1,1,1
chr7,64794506,64794773,2,"2,3",0,1,1
chr7,65081202,65081506,2,"1,3",1,0,1
chr7,66075622,66076158,2,"1,3",1,0,1
chr7,66204911,66204960,2,"2,3",0,1,1
chr7,66204960,66205271,3,"1,2,3",1,1,1
chr7,66205271,66205464,2,"1,3",1,0,1
chr7,66493457,66493761,2,"1,3",1,0,1
chr7,66681886,66682190,2,"1,3",1,0,1
chr7,66844805,66844853,2,"2,3",0,1,1
chr7,66844853,66845157,3,"1,2,3",1,1,1
chr7,66845157,66845165,2,"2,3",0,1,1
chr7,67302382,67302742,2,"2,3",0,1,1
chr7,72828060,72828420,2,"2,3",0,1,1
chr7,73005796,73006100,2,"1,3",1,0,1
chr7,73613097,73613401,2,"1,3",1,0,1
chr7,73683439,73683727,2,"1,3",1,0,1
chr7,74658468,74658504,2,"2,3",0,1,1
chr7,74658504,74658650,3,"1,2,3",1,1,1
chr7,74658650,74658652,2,"1,3",1,0,1
chr7,75092871,75093140,2,"2,3",0,1,1
chr7,75093140,75093231,3,"1,2,3",1,1,1
chr7,75093231,75093287,2,"1,3",1,0,1
chr7,75905896,75906256,2,"2,3",0,1,1
chr7,75914775,75914833,2,"2,3",0,1,1
chr7,75914833,75915135,3,"1,2,3",1,1,1
chr7,75915135,75915137,2,"1,3",1,0,1
chr7,75945496,75945856,2,"2,3",0,1,1
chr7,76166480,76166784,2,"1,3",1,0,1
chr7,76317913,76317953,2,"2,3",0,1,1
chr7,76317953,76318313,3,"1,2,3",1,1,1
chr7,76318313,76318340,2,"2,3",0,1,1
chr7,76318606,76318910,2,"1,3",1,0,1
chr7,76379952,76380312,2,"2,3",0,1,1
chr7,77798515,77798646,2,"1,3",1,0,1
chr7,77798646,77798819,3,"1,2,3",1,1,1
chr7,77798819,77799006,2,"2,3",0,1,1
chr7,92695820,92696124,2,"1,3",1,0,1
chr7,94580575,94580850,2,"1,3",1,0,1
chr7,97005322,97005357,2,"2,3",0,1,1
chr7,97005357,97005617,3,"1,2,3",1,1,1
chr7,98106645,98107005,2,"2,3",0,1,1
chr7,98252177,98252481,2,"1,3",1,0,1
chr7,99325882,99326186,2,"1,3",1,0,1
chr7,99372693,99372963,2,"1,3",1,0,1
chr7,99408591,99409171,2,"2,3",0,1,1
chr7,99472580,99472622,2,"1,3",1,0,1
chr7,99472622,99472884,3,"1,2,3",1,1,1
chr7,99472884,99472982,2,"2,3",0,1,1
chr7,99504456,99504816,2,"2,3",0,1,1
chr7,100081695,100081999,2,"1,3",1,0,1
chr7,100101812,100102073,2,"1,3",1,0,1
chr7,100148697,100149001,2,"1,3",1,0,1
chr7,100335910,100336270,2,"2,3",0,1,1
chr7,100428588,100428948,2,"2,3",0,1,1
chr7,100444325,100444485,2,"1,3",1,0,1
chr7,100444485,100444602,3,"1,2,3",1,1,1
chr7,100444602,100444845,2,"2,3",0,1,1
chr7,100586097,100586136,2,"2,3",0,1,1
chr7,100586136,100586440,3,"1,2,3",1,1,1
chr7,100586440,100586457,2,"2,3",0,1,1
chr7,100611919,100611932,2,"2,3",0,1,1
chr7,100611932,100612236,3,"1,2,3",1,1,1
chr7,100612236,100612279,2,"2,3",0,1,1
chr7,101126667,101126971,2,"1,3",1,0,1
chr7,101154166,101154444,3,"1,2,3",1,1,1
chr7,101154444,101154448,2,"2,3",0,1,1
chr7,102153179,102153483,2,"1,3",1,0,1
chr7,102748609,102748647,2,"2,3",0,1,1
chr7,102748647,102748933,3,"1,2,3",1,1,1
chr7,102748933,102748951,2,"1,3",1,0,1
chr7,105013005,105013281,2,"1,3",1,0,1
chr7,107168575,107168879,2,"1,3",1,0,1
chr7,107743651,107743955,2,"1,3",1,0,1
chr7,107890975,107891267,3,"1,2,3",1,1,1
chr7,107891267,107891335,2,"2,3",0,1,1
chr7,112422938,112423242,2,"1,3",1,0,1
chr7,112450158,112450223,2,"2,3",0,1,1
chr7,112450223,112450518,3,"1,2,3",1,1,1
chr7,112450518,112450527,2,"1,3",1,0,1
chr7,116210341,116210701,2,"2,3",0,1,1
chr7,120950516,120950528,2,"2,3",0,1,1
chr7,120950528,120950832,3,"1,2,3",1,1,1
chr7,120950832,120951081,2,"2,3",0,1,1
chr7,123557658,123557705,2,"1,3",1,0,1
chr7,123557705,123557962,3,"1,2,3",1,1,1
chr7,123557962,123558065,2,"2,3",0,1,1
chr7,124929669,124929689,2,"2,3",0,1,1
chr7,124929689,124929993,3,"1,2,3",1,1,1
chr7,124929993,124930029,2,"2,3",0,1,1
chr7,127585436,127585767,2,"2,3",0,1,1
chr7,127651837,127651949,2,"1,3",1,0,1
chr7,127651949,127652141,3,"1,2,3",1,1,1
chr7,127652141,127652309,2,"2,3",0,1,1
chr7,128387768,128387774,2,"2,3",0,1,1
chr7,128387774,128387852,3,"1,2,3",1,1,1
chr7,128387852,128387884,2,"2,3",0,1,1
chr7,128423735,128424072,2,"2,3",0,1,1
chr7,128739114,128739204,2,"1,3",1,0,1
chr7,128739204,128739333,3,"1,2,3",1,1,1
chr7,128739333,128739418,2,"1,3",1,0,1
chr7,129054733,129055093,2,"2,3",0,1,1
chr7,129948882,129948885,2,"1,3",1,0,1
chr7,129948885,129949146,3,"1,2,3",1,1,1
chr7,129949146,129949174,2,"2,3",0,1,1
chr7,133252934,133253238,2,"1,3",1,0,1
chr7,134432603,134432623,2,"2,3",0,1,1
chr7,134432623,134432927,3,"1,2,3",1,1,1
chr7,134432927,134432963,2,"2,3",0,1,1
chr7,134986290,134986299,2,"2,3",0,1,1
chr7,134986299,134986603,3,"1,2,3",1,1,1
chr7,134986603,134986650,2,"2,3",0,1,1
chr7,135211515,135211875,2,"2,3",0,1,1
chr7,138002086,138002110,2,"2,3",0,1,1
chr7,138002110,138002414,3,"1,2,3",1,1,1
chr7,138002414,138002446,2,"2,3",0,1,1
chr7,138459967,138460271,2,"1,3",1,0,1
chr7,139230871,139231231,2,"2,3",0,1,1
chr7,139341566,139341903,2,"2,3",0,1,1
chr7,140696523,140696815,2,"1,3",1,0,1
chr7,140924888,140924986,2,"1,3",1,0,1
chr7,141649973,141650222,2,"1,3",1,0,1
chr7,149028719,149029023,2,"1,3",1,0,1
chr7,149720447,149720751,2,"1,3",1,0,1
chr7,149838083,149838417,2,"2,3",0,1,1
chr7,149873789,149874093,2,"1,3",1,0,1
chr7,150368443,150368747,2,"1,3",1,0,1
chr7,150383721,150384242,2,"2,3",0,1,1
chr7,151227220,151227524,2,"1,3",1,0,1
chr7,152436626,152436985,2,"2,3",0,1,1
chr7,152759548,152759847,2,"1,3",1,0,1
chr7,155618718,155619022,2,"1,3",1,0,1
chr7,157010627,157010987,2,"2,3",0,1,1
chr7,158856309,158856439,2,"2,3",0,1,1
chr7,158856439,158856669,3,"1,2,3",1,1,1
chr7,158856669,158856743,2,"1,3",1,0,1
chr8,6708155,6708459,2,"1,3",1,0,1
chr8,9555656,9555960,2,"1,3",1,0,1
chr8,10839781,10840085,2,"1,3",1,0,1
chr8,11284192,11284552,2,"2,3",0,1,1
chr8,11802389,11802416,2,"2,3",0,1,1
chr8,11802416,11802720,3,"1,2,3",1,1,1
chr8,11802720,11802749,2,"2,3",0,1,1
chr8,18083342,18083684,2,"1,3",1,0,1
chr8,18083758,18083889,2,"1,3",1,0,1
chr8,19817216,19817576,2,"2,3",0,1,1
chr8,22109539,22109576,2,"2,3",0,1,1
chr8,22109576,22109859,3,"1,2,3",1,1,1
chr8,22244834,22245194,2,"2,3",0,1,1
chr8,22365305,22365339,2,"2,3",0,1,1
chr8,22365339,22365643,3,"1,2,3",1,1,1
chr8,22365643,22365665,2,"2,3",0,1,1
chr8,23287889,23288249,2,"2,3",0,1,1
chr8,23528616,23528920,3,"1,2,3",1,1,1
chr8,23528920,23528976,2,"2,3",0,1,1
chr8,25458673,25458797,2,"2,3",0,1,1
chr8,25458797,25458917,3,"1,2,3",1,1,1
chr8,25458917,25459033,2,"2,3",0,1,1
chr8,27774344,27774648,2,"1,3",1,0,1
chr8,28890110,28890414,2,"1,3",1,0,1
chr8,30082337,30082593,2,"1,3",1,0,1
chr8,30082921,30082973,2,"2,3",0,1,1
chr8,30082973,30083277,3,"1,2,3",1,1,1
chr8,30083277,30083406,2,"2,3",0,1,1
chr8,38176353,38176914,2,"2,3",0,1,1
chr8,38269173,38269477,2,"1,3",1,0,1
chr8,38996458,38996762,2,"1,3",1,0,1
chr8,41529028,41529038,2,"2,3",0,1,1
chr8,41529038,41529342,3,"1,2,3",1,1,1
chr8,41529342,41529388,2,"2,3",0,1,1
chr8,42152749,42152760,2,"2,3",0,1,1
chr8,42152760,42153064,3,"1,2,3",1,1,1
chr8,42153064,42153109,2,"2,3",0,1,1
chr8,42338321,42338625,2,"1,3",1,0,1
chr8,42543225,42543529,2,"1,3",1,0,1
chr8,42843158,42843518,2,"2,3",0,1,1
chr8,63168325,63168629,2,"1,3",1,0,1
chr8,65841916,65841953,2,"2,3",0,1,1
chr8,65841953,65842257,3,"1,2,3",1,1,1
chr8,65842257,65842276,2,"2,3",0,1,1
chr8,69994527,69994831,2,"1,3",1,0,1
chr8,70668936,70669296,2,"2,3",0,1,1
chr8,85245963,85246008,2,"2,3",0,1,1
chr8,85246008,85246320,3,"1,2,3",1,1,1
chr8,86342311,86342615,2,"1,3",1,0,1
chr8,91107839,91108143,2,"1,3",1,0,1
chr8,91207713,91208017,2,"1,3",1,0,1
chr8,92965477,92965837,2,"2,3",0,1,1
chr8,93754678,93754982,2,"1,3",1,0,1
chr8,94553468,94553772,2,"1,3",1,0,1
chr8,94719627,94720202,2,"2,3",0,1,1
chr8,94823073,94823311,2,"2,3",0,1,1
chr8,94949359,94949430,2,"2,3",0,1,1
chr8,94949430,94949549,3,"1,2,3",1,1,1
chr8,94949549,94949600,2,"2,3",0,1,1
chr8,96235438,96235742,2,"1,3",1,0,1
chr8,97775579,97775883,2,"1,3",1,0,1
chr8,100951967,100951986,2,"2,3",0,1,1
chr8,100951986,100952229,3,"1,2,3",1,1,1
chr8,100952229,100952241,2,"2,3",0,1,1
chr8,102412695,102413055,2,"2,3",0,1,1
chr8,102653866,102654170,2,"1,3",1,0,1
chr8,102655598,102655620,2,"2,3",0,1,1
chr8,102655620,102655924,3,"1,2,3",1,1,1
chr8,102655924,102655955,2,"2,3",0,1,1
chr8,102806501,102806805,2,"1,3",1,0,1
chr8,102808352,102808776,2,"1,3",1,0,1
chr8,102810832,102810869,2,"2,3",0,1,1
chr8,102810869,102811036,3,"1,2,3",1,1,1
chr8,102862908,102863162,3,"1,2,3",1,1,1
chr8,102863162,102863213,2,"2,3",0,1,1
chr8,103415124,103415428,2,"1,3",1,0,1
chr8,108443419,108443422,2,"2,3",0,1,1
chr8,108443422,108443726,3,"1,2,3",1,1,1
chr8,108443726,108443779,2,"2,3",0,1,1
chr8,108443849,108444153,2,"1,3",1,0,1
chr8,109334078,109334382,2,"1,3",1,0,1
chr8,109539359,109539413,2,"2,3",0,1,1
chr8,109539413,109539717,3,"1,2,3",1,1,1
chr8,109539717,109539719,2,"2,3",0,1,1
chr8,117520545,117520849,2,"1,3",1,0,1
chr8,123768282,123768308,2,"1,3",1,0,1
chr8,123768308,123768586,3,"1,2,3",1,1,1
chr8,123768586,123768668,2,"2,3",0,1,1
chr8,124474488,124474501,2,"2,3",0,1,1
chr8,124474501,124474805,3,"1,2,3",1,1,1
chr8,124474805,124474848,2,"2,3",0,1,1
chr8,124998160,124998520,2,"2,3",0,1,1
