chrom,start,end,num,list,ENCFF110FKC_MAX_sorted.bed,ENCFF204YUM_MAX_sorted.bed,ENCFF608XFL_MAX_sorted.bed,ENCFF770REJ_MAX_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr3,158098288,158098353,2,"2,5",0,1,0,0,1
chr3,158105249,158105458,2,"4,5",0,0,0,1,1
chr3,158105508,158105528,2,"4,5",0,0,0,1,1
chr3,158105528,158105926,3,"3,4,5",0,0,1,1,1
chr3,158105926,158105927,2,"3,5",0,0,1,0,1
chr3,158109976,158109985,3,"1,3,5",1,0,1,0,1
chr3,158109985,158110020,4,"1,3,4,5",1,0,1,1,1
chr3,158110020,158110158,5,"1,2,3,4,5",1,1,1,1,1
chr3,158110158,158110174,4,"2,3,4,5",0,1,1,1,1
chr3,158110174,158110340,3,"2,3,5",0,1,1,0,1
chr3,158110340,158110509,2,"3,5",0,0,1,0,1
chr3,158110554,158110878,2,"3,5",0,0,1,0,1
chr3,158571005,158571046,2,"4,5",0,0,0,1,1
chr3,158571046,158571106,3,"3,4,5",0,0,1,1,1
chr3,158571106,158571117,4,"1,3,4,5",1,0,1,1,1
chr3,158571117,158571197,5,"1,2,3,4,5",1,1,1,1,1
chr3,158571197,158571221,4,"1,3,4,5",1,0,1,1,1
chr3,158571221,158571350,3,"3,4,5",0,0,1,1,1
chr3,158571350,158571463,2,"4,5",0,0,0,1,1
chr3,158644379,158644396,2,"4,5",0,0,0,1,1
chr3,158644396,158644458,3,"3,4,5",0,0,1,1,1
chr3,158644458,158644710,4,"1,3,4,5",1,0,1,1,1
chr3,158644710,158644757,3,"1,4,5",1,0,0,1,1
chr3,158644757,158644897,2,"1,5",1,0,0,0,1
chr3,158723054,158723131,2,"4,5",0,0,0,1,1
chr3,158723131,158723581,3,"3,4,5",0,0,1,1,1
chr3,158723581,158723823,2,"4,5",0,0,0,1,1
chr3,158731944,158731980,2,"2,5",0,1,0,0,1
chr3,158731980,158732058,3,"1,2,5",1,1,0,0,1
chr3,158732058,158732070,4,"1,2,4,5",1,1,0,1,1
chr3,158732070,158732219,5,"1,2,3,4,5",1,1,1,1,1
chr3,158732219,158732264,4,"1,2,4,5",1,1,0,1,1
chr3,158732264,158732290,3,"1,4,5",1,0,0,1,1
chr3,158732290,158732734,2,"4,5",0,0,0,1,1
chr3,158792818,158793053,3,"3,4,5",0,0,1,1,1
chr3,158801855,158801866,2,"2,5",0,1,0,0,1
chr3,158801866,158801884,3,"1,2,5",1,1,0,0,1
chr3,158801884,158801897,4,"1,2,4,5",1,1,0,1,1
chr3,158801897,158802143,5,"1,2,3,4,5",1,1,1,1,1
chr3,158802143,158802146,4,"1,2,4,5",1,1,0,1,1
chr3,158802146,158802175,3,"1,2,5",1,1,0,0,1
chr3,158802175,158802176,2,"1,5",1,0,0,0,1
chr3,159763021,159763241,2,"1,5",1,0,0,0,1
chr3,159763241,159763243,3,"1,4,5",1,0,0,1,1
chr3,159763243,159763331,4,"1,3,4,5",1,0,1,1,1
chr3,159763331,159764099,3,"3,4,5",0,0,1,1,1
chr3,159764099,159764656,2,"4,5",0,0,0,1,1
chr3,159765126,159765458,2,"3,5",0,0,1,0,1
chr3,159824261,159824637,2,"4,5",0,0,0,1,1
chr3,159988722,159988768,2,"3,5",0,0,1,0,1
chr3,159988768,159989123,3,"3,4,5",0,0,1,1,1
chr3,159989123,159989172,2,"3,5",0,0,1,0,1
chr3,160225537,160226107,2,"4,5",0,0,0,1,1
chr3,160399382,160399411,2,"4,5",0,0,0,1,1
chr3,160399544,160399685,2,"4,5",0,0,0,1,1
chr3,160399685,160400005,3,"2,4,5",0,1,0,1,1
chr3,160400005,160400151,2,"4,5",0,0,0,1,1
chr3,160449727,160449796,2,"4,5",0,0,0,1,1
chr3,160449796,160449876,3,"3,4,5",0,0,1,1,1
chr3,160449876,160449881,4,"2,3,4,5",0,1,1,1,1
chr3,160449881,160450069,5,"1,2,3,4,5",1,1,1,1,1
chr3,160450069,160450076,4,"2,3,4,5",0,1,1,1,1
chr3,160450076,160450131,3,"3,4,5",0,0,1,1,1
chr3,160565608,160565610,2,"2,5",0,1,0,0,1
chr3,160565610,160565617,3,"2,4,5",0,1,0,1,1
chr3,160565617,160565643,4,"1,2,4,5",1,1,0,1,1
chr3,160565643,160565925,5,"1,2,3,4,5",1,1,1,1,1
chr3,160565925,160565927,4,"1,2,4,5",1,1,0,1,1
chr3,160565927,160565928,3,"2,4,5",0,1,0,1,1
chr3,160565928,160566271,2,"4,5",0,0,0,1,1
chr3,160754851,160755176,2,"4,5",0,0,0,1,1
chr3,160755176,160755626,3,"3,4,5",0,0,1,1,1
chr3,160755626,160755678,2,"4,5",0,0,0,1,1
chr3,161221266,161221285,2,"1,5",1,0,0,0,1
chr3,161221285,161221307,3,"1,3,5",1,0,1,0,1
chr3,161221307,161221576,4,"1,2,3,5",1,1,1,0,1
chr3,161221576,161221627,3,"2,3,5",0,1,1,0,1
chr3,161221627,161221735,2,"3,5",0,0,1,0,1
chr3,162492660,162493115,2,"4,5",0,0,0,1,1
chr3,167734603,167734646,2,"4,5",0,0,0,1,1
chr3,167734646,167735299,3,"3,4,5",0,0,1,1,1
chr3,167735299,167735392,2,"4,5",0,0,0,1,1
chr3,168249671,168249717,2,"4,5",0,0,0,1,1
chr3,168249717,168250167,3,"3,4,5",0,0,1,1,1
chr3,168250167,168250241,2,"4,5",0,0,0,1,1
chr3,169764988,169764995,2,"3,5",0,0,1,0,1
chr3,169764995,169765336,3,"3,4,5",0,0,1,1,1
chr3,169772707,169772768,3,"1,4,5",1,0,0,1,1
chr3,169772768,169772868,2,"1,5",1,0,0,0,1
chr3,169773108,169773173,2,"4,5",0,0,0,1,1
chr3,169773173,169773179,3,"3,4,5",0,0,1,1,1
chr3,169773179,169773489,4,"1,3,4,5",1,0,1,1,1
chr3,169773489,169773623,3,"3,4,5",0,0,1,1,1
chr3,169773623,169773787,2,"4,5",0,0,0,1,1
chr3,169966403,169966537,2,"4,5",0,0,0,1,1
chr3,169966537,169966973,3,"3,4,5",0,0,1,1,1
chr3,169966973,169966987,2,"3,5",0,0,1,0,1
chr3,170037666,170038236,2,"4,5",0,0,0,1,1
chr3,170222026,170222086,2,"4,5",0,0,0,1,1
chr3,170222086,170222536,3,"3,4,5",0,0,1,1,1
chr3,170222536,170222596,2,"4,5",0,0,0,1,1
chr3,170356596,170356828,2,"3,5",0,0,1,0,1
chr3,170356828,170357291,3,"3,4,5",0,0,1,1,1
chr3,170357291,170357437,2,"4,5",0,0,0,1,1
chr3,170357437,170357684,3,"3,4,5",0,0,1,1,1
chr3,170357684,170357887,2,"3,5",0,0,1,0,1
chr3,170358038,170358102,2,"4,5",0,0,0,1,1
chr3,170358102,170358552,3,"3,4,5",0,0,1,1,1
chr3,170358552,170358608,2,"4,5",0,0,0,1,1
chr3,170869889,170870051,2,"4,5",0,0,0,1,1
chr3,170870051,170870121,3,"3,4,5",0,0,1,1,1
chr3,170870121,170870313,4,"1,3,4,5",1,0,1,1,1
chr3,170870313,170870376,3,"1,4,5",1,0,0,1,1
chr3,170870376,170870431,2,"1,5",1,0,0,0,1
chr3,171001949,171002210,2,"4,5",0,0,0,1,1
chr3,171002210,171002654,3,"3,4,5",0,0,1,1,1
chr3,171002654,171002656,2,"3,5",0,0,1,0,1
chr3,172039425,172039447,2,"2,5",0,1,0,0,1
chr3,172039447,172039503,3,"2,4,5",0,1,0,1,1
chr3,172039503,172039616,4,"2,3,4,5",0,1,1,1,1
chr3,172039616,172039631,3,"2,4,5",0,1,0,1,1
chr3,172039631,172039745,4,"2,3,4,5",0,1,1,1,1
chr3,172039745,172040039,3,"3,4,5",0,0,1,1,1
chr3,172040039,172040081,2,"3,5",0,0,1,0,1
chr3,172040161,172040218,2,"4,5",0,0,0,1,1
chr3,172040218,172040538,3,"2,4,5",0,1,0,1,1
chr3,172040538,172040975,2,"4,5",0,0,0,1,1
chr3,172623898,172623988,2,"4,5",0,0,0,1,1
chr3,172623988,172624100,3,"3,4,5",0,0,1,1,1
chr3,172624100,172624134,2,"4,5",0,0,0,1,1
chr3,172710959,172711054,2,"3,5",0,0,1,0,1
chr3,172711054,172711223,3,"3,4,5",0,0,1,1,1
chr3,172711223,172711409,2,"3,5",0,0,1,0,1
chr3,172749307,172749494,3,"3,4,5",0,0,1,1,1
chr3,172750404,172750426,2,"4,5",0,0,0,1,1
chr3,172750426,172750746,3,"2,4,5",0,1,0,1,1
chr3,172750746,172751015,2,"4,5",0,0,0,1,1
chr3,174441133,174441703,2,"4,5",0,0,0,1,1
chr3,177824141,177824174,2,"4,5",0,0,0,1,1
chr3,177824174,177824340,3,"3,4,5",0,0,1,1,1
chr3,177824340,177824383,2,"4,5",0,0,0,1,1
chr3,179260966,179261358,2,"4,5",0,0,0,1,1
chr3,179261358,179261472,3,"3,4,5",0,0,1,1,1
chr3,179261472,179261504,2,"3,5",0,0,1,0,1
chr3,179322446,179322790,2,"4,5",0,0,0,1,1
chr3,179322790,179322841,3,"2,4,5",0,1,0,1,1
chr3,179322841,179323057,4,"2,3,4,5",0,1,1,1,1
chr3,179323057,179323097,3,"2,4,5",0,1,0,1,1
chr3,179323097,179323110,2,"2,5",0,1,0,0,1
chr3,179323409,179323861,2,"4,5",0,0,0,1,1
chr3,179347596,179348166,2,"4,5",0,0,0,1,1
chr3,179451365,179451381,2,"4,5",0,0,0,1,1
chr3,179451381,179451388,3,"2,4,5",0,1,0,1,1
chr3,179451388,179451391,4,"2,3,4,5",0,1,1,1,1
chr3,179451391,179451701,5,"1,2,3,4,5",1,1,1,1,1
chr3,179451701,179451835,3,"3,4,5",0,0,1,1,1
chr3,179562583,179562763,2,"4,5",0,0,0,1,1
chr3,179562763,179562811,3,"3,4,5",0,0,1,1,1
chr3,179562811,179563121,4,"1,3,4,5",1,0,1,1,1
chr3,179563121,179563213,3,"3,4,5",0,0,1,1,1
chr3,179563213,179563371,2,"4,5",0,0,0,1,1
chr3,179604431,179604881,2,"3,5",0,0,1,0,1
chr3,179653053,179653623,2,"4,5",0,0,0,1,1
chr3,180601905,180602330,3,"3,4,5",0,0,1,1,1
chr3,180602330,180602384,2,"4,5",0,0,0,1,1
chr3,180989422,180989501,2,"4,5",0,0,0,1,1
chr3,180989501,180989951,3,"3,4,5",0,0,1,1,1
chr3,180989951,180989992,2,"4,5",0,0,0,1,1
chr3,181712561,181712625,2,"4,5",0,0,0,1,1
chr3,181712625,181713075,3,"3,4,5",0,0,1,1,1
chr3,181713075,181713131,2,"4,5",0,0,0,1,1
chr3,182793103,182793521,2,"3,5",0,0,1,0,1
chr3,182920625,182921003,2,"4,5",0,0,0,1,1
chr3,183266011,183266331,2,"4,5",0,0,0,1,1
chr3,183447395,183447845,2,"3,5",0,0,1,0,1
chr3,183635424,183635536,2,"3,5",0,0,1,0,1
chr3,183635536,183635689,3,"3,4,5",0,0,1,1,1
chr3,183635689,183635840,2,"3,5",0,0,1,0,1
chr3,183636737,183636774,2,"4,5",0,0,0,1,1
chr3,183636774,183637068,3,"3,4,5",0,0,1,1,1
chr3,183697848,183698239,2,"3,5",0,0,1,0,1
chr3,183825611,183825649,2,"3,5",0,0,1,0,1
chr3,183825649,183826061,3,"3,4,5",0,0,1,1,1
chr3,183826061,183826086,2,"4,5",0,0,0,1,1
chr3,183884751,183884774,2,"2,5",0,1,0,0,1
chr3,183884774,183884780,3,"1,2,5",1,1,0,0,1
chr3,183884780,183884799,4,"1,2,4,5",1,1,0,1,1
chr3,183884799,183885042,5,"1,2,3,4,5",1,1,1,1,1
chr3,183885042,183885071,4,"1,2,4,5",1,1,0,1,1
chr3,183885071,183885084,3,"1,4,5",1,0,0,1,1
chr3,183885084,183885102,2,"4,5",0,0,0,1,1
chr3,184017556,184018126,2,"4,5",0,0,0,1,1
chr3,184134108,184134330,5,"1,2,3,4,5",1,1,1,1,1
chr3,184134330,184134336,4,"2,3,4,5",0,1,1,1,1
chr3,184134336,184134347,3,"2,4,5",0,1,0,1,1
chr3,184134347,184134367,2,"4,5",0,0,0,1,1
chr3,184134800,184134904,2,"3,5",0,0,1,0,1
chr3,184134904,184135196,3,"3,4,5",0,0,1,1,1
chr3,184135196,184135243,2,"4,5",0,0,0,1,1
chr3,184135243,184135441,3,"3,4,5",0,0,1,1,1
chr3,184135441,184135474,2,"4,5",0,0,0,1,1
chr3,184154951,184155521,2,"4,5",0,0,0,1,1
chr3,184174807,184175012,2,"4,5",0,0,0,1,1
chr3,184185774,184185784,2,"4,5",0,0,0,1,1
chr3,184185784,184185791,3,"2,4,5",0,1,0,1,1
chr3,184185791,184185858,4,"1,2,4,5",1,1,0,1,1
chr3,184185858,184186018,5,"1,2,3,4,5",1,1,1,1,1
chr3,184186018,184186076,4,"1,2,4,5",1,1,0,1,1
chr3,184186076,184186101,3,"1,2,5",1,1,0,0,1
chr3,184186101,184186104,2,"2,5",0,1,0,0,1
chr3,184249402,184249426,2,"4,5",0,0,0,1,1
chr3,184249426,184249430,4,"1,3,4,5",1,0,1,1,1
chr3,184249430,184249736,5,"1,2,3,4,5",1,1,1,1,1
chr3,184249736,184249750,4,"2,3,4,5",0,1,1,1,1
chr3,184249750,184249751,3,"3,4,5",0,0,1,1,1
chr3,184249751,184249843,2,"4,5",0,0,0,1,1
chr3,184298863,184299540,2,"4,5",0,0,0,1,1
chr3,184314373,184314454,2,"3,5",0,0,1,0,1
chr3,184314454,184314472,3,"1,3,5",1,0,1,0,1
chr3,184314472,184314571,4,"1,2,3,5",1,1,1,0,1
chr3,184314571,184314583,3,"1,2,5",1,1,0,0,1
chr3,184314583,184314595,2,"1,5",1,0,0,0,1
chr3,184315004,184315140,2,"4,5",0,0,0,1,1
chr3,184335583,184336083,2,"4,5",0,0,0,1,1
chr3,184336083,184336153,3,"3,4,5",0,0,1,1,1
chr3,184336153,184336533,2,"3,5",0,0,1,0,1
chr3,184361602,184361795,2,"4,5",0,0,0,1,1
chr3,184363061,184363106,2,"3,5",0,0,1,0,1
chr3,184363106,184363286,3,"3,4,5",0,0,1,1,1
chr3,184363286,184363698,2,"3,5",0,0,1,0,1
chr3,184711693,184712263,2,"4,5",0,0,0,1,1
chr3,184811959,184811971,2,"4,5",0,0,0,1,1
chr3,184811971,184812025,3,"3,4,5",0,0,1,1,1
chr3,184812025,184812035,4,"1,3,4,5",1,0,1,1,1
chr3,184812035,184812335,5,"1,2,3,4,5",1,1,1,1,1
chr3,184812335,184812355,4,"2,3,4,5",0,1,1,1,1
chr3,184812355,184812421,3,"3,4,5",0,0,1,1,1
chr3,184812421,184812478,2,"4,5",0,0,0,1,1
chr3,185253767,185253775,2,"3,5",0,0,1,0,1
chr3,185253775,185254200,3,"3,4,5",0,0,1,1,1
chr3,185254200,185254345,2,"4,5",0,0,0,1,1
chr3,185282736,185283153,2,"4,5",0,0,0,1,1
chr3,185498885,185498940,2,"4,5",0,0,0,1,1
chr3,185498940,185499089,3,"3,4,5",0,0,1,1,1
chr3,185499089,185499135,2,"4,5",0,0,0,1,1
chr3,185585870,185585913,3,"2,3,5",0,1,1,0,1
chr3,185585913,185586087,4,"2,3,4,5",0,1,1,1,1
chr3,185586087,185586153,3,"2,3,5",0,1,1,0,1
chr3,185586153,185586213,2,"3,5",0,0,1,0,1
chr3,186108462,186108708,2,"4,5",0,0,0,1,1
chr3,186108879,186109032,3,"2,4,5",0,1,0,1,1
chr3,186109032,186109057,2,"2,5",0,1,0,0,1
chr3,186109220,186109568,2,"4,5",0,0,0,1,1
chr3,186570212,186570353,2,"4,5",0,0,0,1,1
chr3,186570353,186570774,3,"3,4,5",0,0,1,1,1
chr3,186570774,186570956,2,"3,5",0,0,1,0,1
chr3,186617002,186617010,2,"4,5",0,0,0,1,1
chr3,186617010,186617343,3,"3,4,5",0,0,1,1,1
chr3,186752952,186753353,2,"3,5",0,0,1,0,1
chr3,186783139,186783371,2,"4,5",0,0,0,1,1
chr3,186806635,186806710,2,"3,5",0,0,1,0,1
chr3,186806710,186807030,3,"3,4,5",0,0,1,1,1
chr3,186807030,186807079,2,"3,5",0,0,1,0,1
chr3,186827108,186827135,2,"4,5",0,0,0,1,1
chr3,186827220,186827731,2,"4,5",0,0,0,1,1
chr3,186930973,186931454,2,"4,5",0,0,0,1,1
chr3,187955003,187955453,2,"3,5",0,0,1,0,1
chr3,188153651,188153678,2,"4,5",0,0,0,1,1
chr3,188153678,188153988,3,"3,4,5",0,0,1,1,1
chr3,188153988,188154326,2,"3,5",0,0,1,0,1
chr3,188154326,188154636,3,"3,4,5",0,0,1,1,1
chr3,188154636,188154716,2,"4,5",0,0,0,1,1
chr3,188947385,188947786,2,"3,5",0,0,1,0,1
chr3,189839593,189839922,2,"4,5",0,0,0,1,1
chr3,190120893,190121165,2,"4,5",0,0,0,1,1
chr3,190322225,190322665,2,"4,5",0,0,0,1,1
chr3,190513479,190513905,3,"3,4,5",0,0,1,1,1
chr3,190513905,190513990,2,"4,5",0,0,0,1,1
chr3,193592844,193593020,2,"4,5",0,0,0,1,1
chr3,193593020,193593085,3,"1,4,5",1,0,0,1,1
chr3,193593085,193593314,4,"1,3,4,5",1,0,1,1,1
chr3,193593314,193593330,3,"1,4,5",1,0,0,1,1
chr3,193593330,193593492,2,"4,5",0,0,0,1,1
chr3,194003212,194003545,2,"4,5",0,0,0,1,1
chr3,194003545,194003693,3,"3,4,5",0,0,1,1,1
chr3,194003693,194003995,4,"1,3,4,5",1,0,1,1,1
chr3,194003995,194003998,3,"1,4,5",1,0,0,1,1
chr3,194003998,194004003,2,"1,5",1,0,0,0,1
chr3,194070608,194070789,5,"1,2,3,4,5",1,1,1,1,1
chr3,194070789,194070793,4,"1,3,4,5",1,0,1,1,1
chr3,194070793,194070818,3,"1,4,5",1,0,0,1,1
chr3,194070818,194071147,2,"4,5",0,0,0,1,1
chr3,194089639,194089642,2,"1,5",1,0,0,0,1
chr3,194089642,194089688,3,"1,4,5",1,0,0,1,1
chr3,194089688,194089891,4,"1,3,4,5",1,0,1,1,1
chr3,194089891,194089896,3,"1,3,5",1,0,1,0,1
chr3,194089896,194089949,2,"1,5",1,0,0,0,1
chr3,194134856,194134965,2,"4,5",0,0,0,1,1
chr3,194134965,194134966,3,"1,4,5",1,0,0,1,1
chr3,194134966,194134969,4,"1,3,4,5",1,0,1,1,1
chr3,194134969,194135246,5,"1,2,3,4,5",1,1,1,1,1
chr3,194135246,194135275,4,"1,2,4,5",1,1,0,1,1
chr3,194135275,194135289,3,"2,4,5",0,1,0,1,1
chr3,194135289,194135302,2,"4,5",0,0,0,1,1
chr3,194135883,194135952,2,"1,5",1,0,0,0,1
chr3,194135952,194136015,3,"1,4,5",1,0,0,1,1
chr3,194136015,194136193,4,"1,3,4,5",1,0,1,1,1
chr3,194136193,194136200,3,"3,4,5",0,0,1,1,1
chr3,194136200,194136207,2,"4,5",0,0,0,1,1
chr3,194141594,194141707,2,"3,5",0,0,1,0,1
chr3,194141707,194142153,3,"3,4,5",0,0,1,1,1
chr3,194333264,194333300,2,"4,5",0,0,0,1,1
chr3,194333300,194333309,3,"1,4,5",1,0,0,1,1
chr3,194333309,194333610,4,"1,3,4,5",1,0,1,1,1
chr3,194333610,194333812,3,"3,4,5",0,0,1,1,1
chr3,194333812,194333884,2,"3,5",0,0,1,0,1
chr3,194486212,194486233,2,"4,5",0,0,0,1,1
chr3,194486233,194486481,3,"1,4,5",1,0,0,1,1
chr3,194486656,194486860,2,"4,5",0,0,0,1,1
chr3,194486860,194486901,3,"1,4,5",1,0,0,1,1
chr3,194486901,194487022,4,"1,3,4,5",1,0,1,1,1
chr3,194487022,194487170,3,"1,4,5",1,0,0,1,1
chr3,194487170,194487188,2,"4,5",0,0,0,1,1
chr3,194578043,194578368,3,"3,4,5",0,0,1,1,1
chr3,194583752,194583759,2,"3,5",0,0,1,0,1
chr3,194583759,194584100,3,"3,4,5",0,0,1,1,1
chr3,194632736,194633196,2,"4,5",0,0,0,1,1
chr3,194633428,194633878,2,"3,5",0,0,1,0,1
chr3,194685714,194686155,3,"3,4,5",0,0,1,1,1
chr3,194686155,194686167,2,"4,5",0,0,0,1,1
chr3,194769037,194769174,2,"4,5",0,0,0,1,1
chr3,194769174,194769624,3,"3,4,5",0,0,1,1,1
chr3,194769624,194769671,2,"4,5",0,0,0,1,1
chr3,195270391,195270515,2,"4,5",0,0,0,1,1
chr3,195270515,195270835,3,"2,4,5",0,1,0,1,1
chr3,195270835,195270961,2,"4,5",0,0,0,1,1
chr3,195271251,195271935,2,"4,5",0,0,0,1,1
chr3,195747863,195748091,3,"3,4,5",0,0,1,1,1
chr3,195748091,195748183,2,"4,5",0,0,0,1,1
chr3,195914896,195914964,2,"4,5",0,0,0,1,1
chr3,195914964,195915407,3,"3,4,5",0,0,1,1,1
chr3,195954288,195954434,2,"3,5",0,0,1,0,1
chr3,195954434,195954610,3,"3,4,5",0,0,1,1,1
chr3,195954610,195954738,2,"3,5",0,0,1,0,1
chr3,196081465,196081667,5,"1,2,3,4,5",1,1,1,1,1
chr3,196081667,196081711,4,"1,2,4,5",1,1,0,1,1
chr3,196081711,196081712,3,"2,4,5",0,1,0,1,1
chr3,196081712,196081724,2,"4,5",0,0,0,1,1
chr3,196082050,196082109,2,"3,5",0,0,1,0,1
chr3,196082109,196082427,3,"3,4,5",0,0,1,1,1
chr3,196082427,196082500,2,"3,5",0,0,1,0,1
chr3,196287600,196288385,2,"3,5",0,0,1,0,1
chr3,196317854,196318304,2,"3,5",0,0,1,0,1
chr3,196318322,196318489,2,"4,5",0,0,0,1,1
chr3,196338328,196338521,2,"3,5",0,0,1,0,1
chr3,196338521,196338708,3,"3,4,5",0,0,1,1,1
chr3,196338708,196338778,2,"3,5",0,0,1,0,1
chr3,196503566,196504016,2,"3,5",0,0,1,0,1
chr3,196528538,196528699,2,"3,5",0,0,1,0,1
chr3,196528699,196528911,3,"3,4,5",0,0,1,1,1
chr3,196528911,196529043,2,"4,5",0,0,0,1,1
chr3,196529043,196529179,3,"3,4,5",0,0,1,1,1
chr3,196568444,196568480,2,"3,5",0,0,1,0,1
chr3,196568480,196568492,3,"3,4,5",0,0,1,1,1
chr3,196568492,196568718,4,"1,3,4,5",1,0,1,1,1
chr3,196568718,196568802,3,"1,3,5",1,0,1,0,1
chr3,196568802,196568866,2,"3,5",0,0,1,0,1
chr3,196632497,196632730,2,"4,5",0,0,0,1,1
chr3,196712133,196712520,2,"3,5",0,0,1,0,1
chr3,196712520,196712583,3,"3,4,5",0,0,1,1,1
chr3,196712583,196713055,2,"4,5",0,0,0,1,1
chr3,196739613,196740173,2,"4,5",0,0,0,1,1
chr3,196867684,196868134,2,"3,5",0,0,1,0,1
chr3,196942353,196942366,2,"4,5",0,0,0,1,1
chr3,196942366,196942367,3,"3,4,5",0,0,1,1,1
chr3,196942367,196942377,4,"2,3,4,5",0,1,1,1,1
chr3,196942377,196942687,5,"1,2,3,4,5",1,1,1,1,1
chr3,196942687,196942769,3,"3,4,5",0,0,1,1,1
chr3,196942769,196942770,2,"4,5",0,0,0,1,1
chr3,197003122,197003381,2,"4,5",0,0,0,1,1
chr3,197297920,197298001,2,"3,5",0,0,1,0,1
chr3,197298001,197298321,3,"2,3,5",0,1,1,0,1
chr3,197298321,197298370,2,"3,5",0,0,1,0,1
chr3,197298755,197298842,2,"4,5",0,0,0,1,1
chr3,197510012,197510465,2,"4,5",0,0,0,1,1
chr3,197736624,197737424,2,"4,5",0,0,0,1,1
chr3,197949746,197949911,2,"1,5",1,0,0,0,1
chr3,197959890,197959914,2,"1,5",1,0,0,0,1
chr3,197959914,197959954,3,"1,4,5",1,0,0,1,1
chr3,197959954,197960154,4,"1,3,4,5",1,0,1,1,1
chr3,197960154,197960402,3,"1,4,5",1,0,0,1,1
chr3,197960402,197960426,2,"4,5",0,0,0,1,1
chr3,197960426,197960550,3,"3,4,5",0,0,1,1,1
chr3,197960550,197960739,2,"3,5",0,0,1,0,1
chr4,124456,124488,2,"3,5",0,0,1,0,1
chr4,124488,125070,3,"3,4,5",0,0,1,1,1
chr4,337289,337731,2,"4,5",0,0,0,1,1
chr4,473790,473893,2,"4,5",0,0,0,1,1
chr4,473893,474343,3,"3,4,5",0,0,1,1,1
chr4,474343,474360,2,"4,5",0,0,0,1,1
chr4,499036,499048,3,"3,4,5",0,0,1,1,1
chr4,499048,499425,4,"1,3,4,5",1,0,1,1,1
chr4,499425,499435,3,"1,3,5",1,0,1,0,1
chr4,674155,674244,3,"3,4,5",0,0,1,1,1
chr4,674244,674396,4,"1,3,4,5",1,0,1,1,1
chr4,687169,687860,2,"3,5",0,0,1,0,1
chr4,781549,781689,2,"3,5",0,0,1,0,1
chr4,781689,781745,3,"2,3,5",0,1,1,0,1
chr4,781745,782009,4,"1,2,3,5",1,1,1,0,1
chr4,782009,782055,3,"1,3,5",1,0,1,0,1
chr4,782055,782263,2,"3,5",0,0,1,0,1
chr4,932182,932235,2,"4,5",0,0,0,1,1
chr4,932235,932261,3,"3,4,5",0,0,1,1,1
chr4,932261,932267,4,"2,3,4,5",0,1,1,1,1
chr4,932267,932577,5,"1,2,3,4,5",1,1,1,1,1
chr4,932577,932581,4,"2,3,4,5",0,1,1,1,1
chr4,932581,932635,3,"3,4,5",0,0,1,1,1
chr4,972918,973466,2,"4,5",0,0,0,1,1
chr4,986832,986886,2,"4,5",0,0,0,1,1
chr4,986886,987336,3,"3,4,5",0,0,1,1,1
chr4,987336,987805,2,"4,5",0,0,0,1,1
chr4,1010571,1010668,2,"3,5",0,0,1,0,1
chr4,1010668,1010814,3,"3,4,5",0,0,1,1,1
chr4,1010814,1010912,2,"3,5",0,0,1,0,1
chr4,1248169,1248619,2,"3,5",0,0,1,0,1
chr4,1249107,1249145,2,"3,5",0,0,1,0,1
chr4,1249145,1249455,3,"1,3,5",1,0,1,0,1
chr4,1249455,1249556,2,"3,5",0,0,1,0,1
chr4,1289420,1289636,2,"4,5",0,0,0,1,1
chr4,1289636,1290086,3,"3,4,5",0,0,1,1,1
chr4,1290086,1290153,2,"4,5",0,0,0,1,1
chr4,1346655,1346688,2,"3,5",0,0,1,0,1
chr4,1346688,1346843,3,"3,4,5",0,0,1,1,1
chr4,1346843,1346845,4,"2,3,4,5",0,1,1,1,1
chr4,1346845,1346928,5,"1,2,3,4,5",1,1,1,1,1
chr4,1346928,1347105,4,"1,2,3,5",1,1,1,0,1
chr4,1347105,1347155,3,"1,2,5",1,1,0,0,1
chr4,1347155,1347163,2,"2,5",0,1,0,0,1
chr4,1347317,1347353,2,"4,5",0,0,0,1,1
chr4,1347353,1347700,3,"3,4,5",0,0,1,1,1
chr4,1579233,1579265,2,"4,5",0,0,0,1,1
chr4,1579265,1579575,3,"1,4,5",1,0,0,1,1
chr4,1579575,1579732,2,"4,5",0,0,0,1,1
chr4,1683986,1684163,4,"1,3,4,5",1,0,1,1,1
chr4,1684163,1684179,3,"1,3,5",1,0,1,0,1
chr4,1684179,1684245,2,"3,5",0,0,1,0,1
chr4,1712472,1712518,2,"4,5",0,0,0,1,1
chr4,1712518,1712527,3,"2,4,5",0,1,0,1,1
chr4,1712527,1712541,4,"1,2,4,5",1,1,0,1,1
chr4,1712541,1712837,5,"1,2,3,4,5",1,1,1,1,1
chr4,1712837,1712838,4,"2,3,4,5",0,1,1,1,1
chr4,1712838,1712854,3,"3,4,5",0,0,1,1,1
chr4,1712854,1712987,2,"4,5",0,0,0,1,1
chr4,1720884,1720922,2,"4,5",0,0,0,1,1
chr4,1720983,1721063,2,"4,5",0,0,0,1,1
chr4,1721063,1721562,3,"3,4,5",0,0,1,1,1
chr4,1727217,1727269,2,"4,5",0,0,0,1,1
chr4,1727269,1727683,3,"3,4,5",0,0,1,1,1
