chrom,start,end,num,list,ENCFF093TVZ_CEBPB_sorted.bed,ENCFF623VYN_CEBPB_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr6,125780206,125780253,2,"1,3",1,0,1
chr6,125780253,125780386,3,"1,2,3",1,1,1
chr6,125780386,125780442,2,"1,3",1,0,1
chr6,125781023,125781031,2,"1,3",1,0,1
chr6,125781031,125781136,3,"1,2,3",1,1,1
chr6,125781136,125781142,2,"1,3",1,0,1
chr6,125867566,125867672,2,"2,3",0,1,1
chr6,125867672,125867908,3,"1,2,3",1,1,1
chr6,125867908,125868021,2,"2,3",0,1,1
chr6,125996074,125996310,2,"1,3",1,0,1
chr6,127971992,127972040,2,"2,3",0,1,1
chr6,127972040,127972276,3,"1,2,3",1,1,1
chr6,127972276,127972356,2,"2,3",0,1,1
chr6,128508979,128509168,2,"1,3",1,0,1
chr6,128570458,128570694,2,"1,3",1,0,1
chr6,131135169,131135355,2,"2,3",0,1,1
chr6,132893510,132893671,2,"1,3",1,0,1
chr6,132893864,132894100,2,"1,3",1,0,1
chr6,133512463,133512699,2,"1,3",1,0,1
chr6,133945295,133945431,2,"1,3",1,0,1
chr6,133983466,133983566,2,"2,3",0,1,1
chr6,133983566,133983741,3,"1,2,3",1,1,1
chr6,133983741,133983751,2,"2,3",0,1,1
chr6,134109661,134109677,2,"2,3",0,1,1
chr6,134109677,134109846,3,"1,2,3",1,1,1
chr6,134109846,134109865,2,"1,3",1,0,1
chr6,134117230,134117395,2,"2,3",0,1,1
chr6,134117395,134117513,3,"1,2,3",1,1,1
chr6,134117513,134117771,2,"2,3",0,1,1
chr6,134178490,134178726,2,"1,3",1,0,1
chr6,134400910,134400933,2,"2,3",0,1,1
chr6,134400933,134401169,3,"1,2,3",1,1,1
chr6,134401169,134401246,2,"2,3",0,1,1
chr6,134529958,134529986,2,"1,3",1,0,1
chr6,134529986,134530159,3,"1,2,3",1,1,1
chr6,134530159,134530160,2,"1,3",1,0,1
chr6,135054820,135054898,2,"2,3",0,1,1
chr6,135054898,135055134,3,"1,2,3",1,1,1
chr6,135055134,135055184,2,"2,3",0,1,1
chr6,135173758,135173994,2,"1,3",1,0,1
chr6,135254419,135254511,2,"2,3",0,1,1
chr6,135254511,135254620,3,"1,2,3",1,1,1
chr6,135254620,135254759,2,"2,3",0,1,1
chr6,135259033,135259046,2,"2,3",0,1,1
chr6,135259046,135259252,3,"1,2,3",1,1,1
chr6,135259252,135259286,2,"2,3",0,1,1
chr6,135498429,135498593,2,"1,3",1,0,1
chr6,136226291,136226322,2,"2,3",0,1,1
chr6,136565884,136566090,2,"1,3",1,0,1
chr6,136566120,136566181,2,"2,3",0,1,1
chr6,136566181,136566417,3,"1,2,3",1,1,1
chr6,136566417,136566484,2,"2,3",0,1,1
chr6,137866815,137867051,2,"1,3",1,0,1
chr6,138087557,138087793,2,"1,3",1,0,1
chr6,138088235,138088272,2,"2,3",0,1,1
chr6,138088272,138088472,3,"1,2,3",1,1,1
chr6,138088472,138088614,2,"2,3",0,1,1
chr6,138088614,138088825,3,"1,2,3",1,1,1
chr6,138162522,138162700,2,"1,3",1,0,1
chr6,138387645,138387881,2,"1,3",1,0,1
chr6,138404023,138404259,2,"1,3",1,0,1
chr6,138468743,138468765,2,"2,3",0,1,1
chr6,138468765,138468915,3,"1,2,3",1,1,1
chr6,138468915,138468957,2,"2,3",0,1,1
chr6,138817932,138817938,2,"2,3",0,1,1
chr6,138817938,138818174,3,"1,2,3",1,1,1
chr6,138818174,138818296,2,"2,3",0,1,1
chr6,139028431,139028525,2,"1,3",1,0,1
chr6,139029645,139029813,2,"1,3",1,0,1
chr6,139125112,139125184,3,"1,2,3",1,1,1
chr6,139125184,139125246,2,"2,3",0,1,1
chr6,139164076,139164278,2,"1,3",1,0,1
chr6,139374498,139374734,2,"1,3",1,0,1
chr6,139375442,139375678,2,"1,3",1,0,1
chr6,139659101,139659543,2,"2,3",0,1,1
chr6,139858478,139858511,2,"2,3",0,1,1
chr6,139858511,139858747,3,"1,2,3",1,1,1
chr6,139858747,139858842,2,"2,3",0,1,1
chr6,140062173,140062266,2,"1,3",1,0,1
chr6,140062266,140062359,3,"1,2,3",1,1,1
chr6,140062359,140062409,2,"1,3",1,0,1
chr6,142072057,142072293,2,"1,3",1,0,1
chr6,142302440,142302445,2,"2,3",0,1,1
chr6,142302445,142302604,3,"1,2,3",1,1,1
chr6,142302604,142302609,2,"2,3",0,1,1
chr6,142945217,142945276,2,"1,3",1,0,1
chr6,144195709,144195815,2,"2,3",0,1,1
chr6,144195815,144196051,3,"1,2,3",1,1,1
chr6,144196051,144196073,2,"2,3",0,1,1
chr6,144266226,144266590,2,"2,3",0,1,1
chr6,144278793,144279029,2,"1,3",1,0,1
chr6,144285400,144285465,2,"2,3",0,1,1
chr6,144285465,144285585,3,"1,2,3",1,1,1
chr6,146857534,146857557,2,"2,3",0,1,1
chr6,146857557,146857789,3,"1,2,3",1,1,1
chr6,146857789,146857805,2,"2,3",0,1,1
chr6,147154558,147154613,2,"2,3",0,1,1
chr6,147154613,147154849,3,"1,2,3",1,1,1
chr6,147154849,147154875,2,"2,3",0,1,1
chr6,147202691,147202927,2,"1,3",1,0,1
chr6,149033015,149033030,2,"2,3",0,1,1
chr6,149723885,149724121,2,"1,3",1,0,1
chr6,149854931,149855051,2,"2,3",0,1,1
chr6,149855051,149855171,3,"1,2,3",1,1,1
chr6,149855171,149855295,2,"2,3",0,1,1
chr6,149963758,149963760,2,"1,3",1,0,1
chr6,149963760,149963951,3,"1,2,3",1,1,1
chr6,149963951,149963955,2,"1,3",1,0,1
chr6,150866261,150866270,2,"1,3",1,0,1
chr6,150866270,150866430,3,"1,2,3",1,1,1
chr6,150866430,150866457,2,"1,3",1,0,1
chr6,151615989,151616115,2,"2,3",0,1,1
chr6,151616115,151616179,3,"1,2,3",1,1,1
chr6,151616179,151616316,2,"2,3",0,1,1
chr6,151658109,151658111,2,"2,3",0,1,1
chr6,151658111,151658352,3,"1,2,3",1,1,1
chr6,151658352,151658363,2,"2,3",0,1,1
chr6,152982901,152983133,2,"1,3",1,0,1
chr6,153312764,153312959,2,"1,3",1,0,1
chr6,154167557,154167606,2,"2,3",0,1,1
chr6,154167606,154167842,3,"1,2,3",1,1,1
chr6,154167842,154167921,2,"2,3",0,1,1
chr6,154852720,154852956,2,"1,3",1,0,1
chr6,155248138,155248374,2,"1,3",1,0,1
chr6,157323458,157323694,2,"1,3",1,0,1
chr6,157986196,157986292,2,"2,3",0,1,1
chr6,157986292,157986452,3,"1,2,3",1,1,1
chr6,158002472,158002482,2,"1,3",1,0,1
chr6,158002482,158002605,3,"1,2,3",1,1,1
chr6,158002605,158002678,2,"1,3",1,0,1
chr6,158242733,158242756,2,"1,3",1,0,1
chr6,158242756,158242880,3,"1,2,3",1,1,1
chr6,158242880,158242909,2,"1,3",1,0,1
chr6,158655280,158655314,2,"1,3",1,0,1
chr6,158655314,158655424,3,"1,2,3",1,1,1
chr6,158655424,158655444,2,"1,3",1,0,1
chr6,162727819,162728055,2,"1,3",1,0,1
chr6,163413980,163414216,2,"1,3",1,0,1
chr6,166512647,166512883,2,"1,3",1,0,1
chr6,167791539,167791613,2,"1,3",1,0,1
chr6,167791613,167791716,3,"1,2,3",1,1,1
chr6,167791716,167791731,2,"2,3",0,1,1
chr6,170179144,170179238,2,"2,3",0,1,1
chr6,170179238,170179474,3,"1,2,3",1,1,1
chr6,170179474,170179509,2,"2,3",0,1,1
chr6,170260882,170261118,2,"1,3",1,0,1
chr6,170279945,170280055,2,"2,3",0,1,1
chr6,170280055,170280291,3,"1,2,3",1,1,1
chr6,170280291,170280309,2,"2,3",0,1,1
chr6,170306569,170306805,2,"1,3",1,0,1
chr6,170553173,170553367,2,"1,3",1,0,1
chr6,170553367,170553409,3,"1,2,3",1,1,1
chr6,170553409,170553470,2,"2,3",0,1,1
chr6,170553709,170553731,2,"2,3",0,1,1
chr6,170554143,170554379,2,"1,3",1,0,1
chr6,170585273,170585295,2,"1,3",1,0,1
chr7,149528,149600,2,"2,3",0,1,1
chr7,149600,149690,3,"1,2,3",1,1,1
chr7,234831,234933,2,"2,3",0,1,1
chr7,234933,235169,3,"1,2,3",1,1,1
chr7,235169,235395,2,"2,3",0,1,1
chr7,867265,867501,2,"1,3",1,0,1
chr7,867748,867984,2,"1,3",1,0,1
chr7,975249,975485,2,"1,3",1,0,1
chr7,1020808,1021044,2,"1,3",1,0,1
chr7,1044158,1044253,2,"2,3",0,1,1
chr7,1044253,1044489,3,"1,2,3",1,1,1
chr7,1044489,1044522,2,"2,3",0,1,1
chr7,1455290,1455526,2,"1,3",1,0,1
chr7,1559082,1559318,2,"1,3",1,0,1
chr7,2232864,2233100,2,"1,3",1,0,1
chr7,2266789,2266892,2,"2,3",0,1,1
chr7,2266892,2267128,3,"1,2,3",1,1,1
chr7,2267128,2267153,2,"2,3",0,1,1
chr7,2437224,2437244,2,"1,3",1,0,1
chr7,2437244,2437407,3,"1,2,3",1,1,1
chr7,2437407,2437413,2,"1,3",1,0,1
chr7,2440632,2440663,2,"2,3",0,1,1
chr7,2440663,2440903,3,"1,2,3",1,1,1
chr7,2440903,2440943,2,"2,3",0,1,1
chr7,2524190,2524426,2,"1,3",1,0,1
chr7,2527800,2527860,2,"2,3",0,1,1
chr7,2527860,2528096,3,"1,2,3",1,1,1
chr7,2528096,2528164,2,"2,3",0,1,1
chr7,2555381,2555617,2,"1,3",1,0,1
chr7,2631592,2631828,2,"1,3",1,0,1
chr7,5418540,5418776,2,"1,3",1,0,1
chr7,5423792,5423912,3,"1,2,3",1,1,1
chr7,5423912,5423970,2,"2,3",0,1,1
chr7,5494643,5494879,2,"1,3",1,0,1
chr7,5530654,5530890,2,"1,3",1,0,1
chr7,5555818,5555956,3,"1,2,3",1,1,1
chr7,5555956,5556033,2,"2,3",0,1,1
chr7,5569370,5569606,2,"1,3",1,0,1
chr7,6447086,6447276,2,"1,3",1,0,1
chr7,6448475,6448478,2,"2,3",0,1,1
chr7,6448478,6448667,3,"1,2,3",1,1,1
chr7,6448667,6448673,2,"2,3",0,1,1
chr7,6571563,6571799,2,"1,3",1,0,1
chr7,6621761,6621997,2,"1,3",1,0,1
chr7,6659479,6659715,2,"1,3",1,0,1
chr7,7354815,7355051,2,"1,3",1,0,1
chr7,7911392,7911421,2,"2,3",0,1,1
chr7,7911421,7911672,3,"1,2,3",1,1,1
chr7,7911672,7911789,2,"2,3",0,1,1
chr7,8262501,8262735,2,"1,3",1,0,1
chr7,11261457,11261468,2,"2,3",0,1,1
chr7,11261468,11261704,3,"1,2,3",1,1,1
chr7,11261704,11261821,2,"2,3",0,1,1
chr7,11261989,11262174,2,"1,3",1,0,1
chr7,12570142,12570175,2,"2,3",0,1,1
chr7,12570175,12570411,3,"1,2,3",1,1,1
chr7,12570411,12570463,2,"2,3",0,1,1
chr7,16652850,16652908,2,"2,3",0,1,1
chr7,16652908,16653144,3,"1,2,3",1,1,1
chr7,16653144,16653212,2,"2,3",0,1,1
chr7,16753373,16753553,2,"1,3",1,0,1
chr7,16794664,16794771,2,"2,3",0,1,1
chr7,16794771,16795007,3,"1,2,3",1,1,1
chr7,16795007,16795028,2,"2,3",0,1,1
chr7,16846717,16846927,2,"1,3",1,0,1
chr7,16847277,16847328,2,"2,3",0,1,1
chr7,16847328,16847614,3,"1,2,3",1,1,1
chr7,16847614,16847678,2,"2,3",0,1,1
chr7,17674241,17674477,2,"1,3",1,0,1
chr7,19708965,19709201,2,"1,3",1,0,1
chr7,20217539,20217628,2,"2,3",0,1,1
chr7,20217628,20217864,3,"1,2,3",1,1,1
chr7,20217864,20217903,2,"2,3",0,1,1
chr7,22573138,22573149,2,"2,3",0,1,1
chr7,22573149,22573371,3,"1,2,3",1,1,1
chr7,22573371,22573393,2,"2,3",0,1,1
chr7,23106322,23106558,2,"1,3",1,0,1
chr7,23181872,23182108,2,"1,3",1,0,1
chr7,25125412,25125465,2,"1,3",1,0,1
chr7,25125465,25125648,3,"1,2,3",1,1,1
chr7,25125648,25125829,2,"2,3",0,1,1
chr7,26167072,26167085,2,"1,3",1,0,1
chr7,26167085,26167223,3,"1,2,3",1,1,1
chr7,26167223,26167245,2,"2,3",0,1,1
chr7,26399190,26399426,2,"1,3",1,0,1
chr7,26665076,26665241,3,"1,2,3",1,1,1
chr7,26665241,26665283,2,"2,3",0,1,1
chr7,27143505,27143621,2,"2,3",0,1,1
chr7,27143621,27143724,3,"1,2,3",1,1,1
chr7,27143724,27143869,2,"2,3",0,1,1
chr7,27740008,27740244,2,"1,3",1,0,1
chr7,29564387,29564550,2,"2,3",0,1,1
chr7,29564550,29564637,3,"1,2,3",1,1,1
chr7,29564637,29564950,2,"2,3",0,1,1
chr7,29987992,29988228,2,"1,3",1,0,1
chr7,30504963,30505027,2,"1,3",1,0,1
chr7,30594714,30594739,2,"2,3",0,1,1
chr7,30594739,30594919,3,"1,2,3",1,1,1
chr7,30594919,30594941,2,"1,3",1,0,1
chr7,30740752,30740892,2,"2,3",0,1,1
chr7,30740892,30741016,3,"1,2,3",1,1,1
chr7,30741016,30741116,2,"2,3",0,1,1
chr7,30778170,30778406,2,"1,3",1,0,1
chr7,30800765,30800867,2,"2,3",0,1,1
chr7,30800867,30800976,3,"1,2,3",1,1,1
chr7,30800976,30801129,2,"2,3",0,1,1
chr7,30938841,30939077,2,"1,3",1,0,1
chr7,32490209,32490445,2,"1,3",1,0,1
chr7,32943238,32943474,2,"1,3",1,0,1
chr7,32957948,32957991,2,"2,3",0,1,1
chr7,32957991,32958096,3,"1,2,3",1,1,1
chr7,33050808,33051023,2,"1,3",1,0,1
chr7,33895315,33895551,2,"1,3",1,0,1
chr7,34748404,34748640,2,"1,3",1,0,1
chr7,35695010,35695041,2,"1,3",1,0,1
chr7,35695041,35695158,3,"1,2,3",1,1,1
chr7,35695158,35695191,2,"1,3",1,0,1
chr7,35800839,35801075,2,"1,3",1,0,1
chr7,36037366,36037389,2,"1,3",1,0,1
chr7,36037389,36037483,3,"1,2,3",1,1,1
chr7,36037483,36037541,2,"2,3",0,1,1
chr7,36162056,36162148,2,"2,3",0,1,1
chr7,36162148,36162292,3,"1,2,3",1,1,1
chr7,36162292,36162420,2,"2,3",0,1,1
chr7,36303413,36303774,2,"1,3",1,0,1
chr7,36389489,36389492,2,"1,3",1,0,1
chr7,36389492,36389660,3,"1,2,3",1,1,1
chr7,36389660,36389682,2,"1,3",1,0,1
chr7,38335706,38335942,2,"1,3",1,0,1
chr7,39810291,39810383,2,"2,3",0,1,1
chr7,39810383,39810619,3,"1,2,3",1,1,1
chr7,39810619,39810651,2,"2,3",0,1,1
chr7,39949280,39949371,2,"2,3",0,1,1
chr7,39949371,39949607,3,"1,2,3",1,1,1
chr7,39949607,39949644,2,"2,3",0,1,1
chr7,43765066,43765101,2,"2,3",0,1,1
chr7,43765101,43765294,3,"1,2,3",1,1,1
chr7,43765294,43765313,2,"2,3",0,1,1
chr7,43926605,43926841,2,"1,3",1,0,1
chr7,44075467,44075660,2,"1,3",1,0,1
chr7,44477526,44477762,2,"1,3",1,0,1
chr7,44606361,44606391,2,"2,3",0,1,1
chr7,44847617,44847672,3,"1,2,3",1,1,1
chr7,44847672,44847749,2,"2,3",0,1,1
chr7,44848225,44848290,2,"2,3",0,1,1
chr7,44848290,44848526,3,"1,2,3",1,1,1
chr7,44848526,44848758,2,"2,3",0,1,1
chr7,44986764,44987000,2,"1,3",1,0,1
chr7,44999797,45000033,2,"1,3",1,0,1
chr7,45543445,45543496,2,"2,3",0,1,1
chr7,45543496,45543732,3,"1,2,3",1,1,1
chr7,45543732,45543809,2,"2,3",0,1,1
chr7,45769250,45769422,2,"1,3",1,0,1
chr7,45978285,45978349,2,"2,3",0,1,1
chr7,45978349,45978585,3,"1,2,3",1,1,1
chr7,45978585,45978649,2,"2,3",0,1,1
chr7,46154121,46154357,2,"1,3",1,0,1
chr7,46886861,46887049,2,"2,3",0,1,1
chr7,47266448,47266528,2,"2,3",0,1,1
chr7,47266528,47266669,3,"1,2,3",1,1,1
chr7,47693118,47693148,2,"2,3",0,1,1
chr7,47693148,47693384,3,"1,2,3",1,1,1
chr7,47693384,47693482,2,"2,3",0,1,1
chr7,47786524,47786529,2,"1,3",1,0,1
chr7,47786529,47786720,3,"1,2,3",1,1,1
chr7,47786720,47786731,2,"2,3",0,1,1
chr7,48088850,48089086,2,"1,3",1,0,1
chr7,50585099,50585335,2,"1,3",1,0,1
chr7,51263586,51263659,2,"2,3",0,1,1
chr7,51263659,51263895,3,"1,2,3",1,1,1
chr7,51263895,51263950,2,"2,3",0,1,1
chr7,54664506,54664742,2,"1,3",1,0,1
chr7,56063919,56064038,3,"1,2,3",1,1,1
chr7,56064038,56064135,2,"2,3",0,1,1
chr7,64307529,64307765,2,"1,3",1,0,1
chr7,64313619,64313725,2,"2,3",0,1,1
chr7,64313725,64313961,3,"1,2,3",1,1,1
chr7,64313961,64313983,2,"2,3",0,1,1
chr7,64998150,64998152,2,"2,3",0,1,1
chr7,64998152,64998347,3,"1,2,3",1,1,1
chr7,64998347,64998367,2,"1,3",1,0,1
chr7,65081168,65081564,2,"2,3",0,1,1
chr7,65081564,65081645,3,"1,2,3",1,1,1
chr7,65081645,65081682,2,"2,3",0,1,1
chr7,65770668,65770904,2,"1,3",1,0,1
chr7,65771067,65771080,2,"2,3",0,1,1
chr7,65771080,65771185,3,"1,2,3",1,1,1
chr7,65771185,65771303,2,"2,3",0,1,1
chr7,66051117,66051133,2,"2,3",0,1,1
chr7,66051133,66051310,3,"1,2,3",1,1,1
chr7,66628134,66628207,2,"1,3",1,0,1
chr7,66844890,66845126,2,"1,3",1,0,1
chr7,68731050,68731111,2,"2,3",0,1,1
chr7,68731111,68731347,3,"1,2,3",1,1,1
chr7,68731347,68731594,2,"2,3",0,1,1
chr7,72924890,72925126,2,"1,3",1,0,1
chr7,73431137,73431373,2,"1,3",1,0,1
chr7,73715704,73715765,2,"2,3",0,1,1
chr7,73715765,73716001,3,"1,2,3",1,1,1
chr7,73716001,73716068,2,"2,3",0,1,1
chr7,73734731,73734760,2,"2,3",0,1,1
chr7,73734760,73734996,3,"1,2,3",1,1,1
chr7,73734996,73735044,2,"2,3",0,1,1
chr7,73738916,73738938,2,"1,3",1,0,1
chr7,73738938,73739037,3,"1,2,3",1,1,1
chr7,73739037,73739101,2,"1,3",1,0,1
chr7,73742323,73742559,2,"1,3",1,0,1
chr7,73742847,73742943,2,"1,3",1,0,1
chr7,73792535,73792692,2,"2,3",0,1,1
chr7,73792692,73792787,3,"1,2,3",1,1,1
chr7,73792787,73792899,2,"2,3",0,1,1
chr7,74067661,74067848,2,"1,3",1,0,1
chr7,74478074,74478180,2,"2,3",0,1,1
chr7,74478180,74478416,3,"1,2,3",1,1,1
chr7,74478416,74478438,2,"2,3",0,1,1
chr7,74575185,74575339,2,"1,3",1,0,1
chr7,74580127,74580151,2,"2,3",0,1,1
chr7,74580151,74580293,3,"1,2,3",1,1,1
chr7,74580293,74580294,2,"1,3",1,0,1
chr7,74580457,74580693,2,"1,3",1,0,1
chr7,74610303,74610326,2,"1,3",1,0,1
chr7,74610326,74610596,3,"1,2,3",1,1,1
chr7,74610596,74610618,2,"1,3",1,0,1
chr7,74635548,74635689,2,"2,3",0,1,1
chr7,74635689,74635912,3,"1,2,3",1,1,1
chr7,74635912,74635925,2,"1,3",1,0,1
chr7,74658485,74658721,2,"1,3",1,0,1
chr7,75531600,75531836,2,"1,3",1,0,1
chr7,75892639,75892740,3,"1,2,3",1,1,1
chr7,75892740,75892753,2,"2,3",0,1,1
chr7,75906186,75906201,2,"2,3",0,1,1
chr7,75906201,75906407,3,"1,2,3",1,1,1
chr7,75906407,75906411,2,"1,3",1,0,1
chr7,75945767,75945768,2,"1,3",1,0,1
chr7,75950395,75950454,3,"1,2,3",1,1,1
chr7,75950454,75950526,2,"2,3",0,1,1
chr7,75951617,75951618,2,"1,3",1,0,1
chr7,75951618,75951806,3,"1,2,3",1,1,1
chr7,75951806,75951824,2,"1,3",1,0,1
chr7,75994760,75994982,2,"1,3",1,0,1
chr7,76054101,76054119,2,"2,3",0,1,1
chr7,76054119,76054366,3,"1,2,3",1,1,1
chr7,76054366,76054384,2,"2,3",0,1,1
chr7,76069219,76069455,2,"1,3",1,0,1
chr7,76090010,76090246,2,"1,3",1,0,1
chr7,76297343,76297377,2,"2,3",0,1,1
chr7,76297377,76297602,3,"1,2,3",1,1,1
chr7,76297602,76297640,2,"2,3",0,1,1
chr7,76307050,76307143,2,"1,3",1,0,1
chr7,76318725,76318813,2,"2,3",0,1,1
chr7,76318813,76318956,3,"1,2,3",1,1,1
chr7,76364652,76364888,2,"1,3",1,0,1
chr7,76392970,76393067,3,"1,2,3",1,1,1
chr7,76393067,76393149,2,"2,3",0,1,1
chr7,77007962,77008055,2,"2,3",0,1,1
chr7,77008055,77008231,3,"1,2,3",1,1,1
chr7,77008231,77008326,2,"2,3",0,1,1
chr7,77065933,77066149,2,"1,3",1,0,1
chr7,77122164,77122400,2,"1,3",1,0,1
chr7,77983036,77983272,2,"1,3",1,0,1
chr7,80098993,80099053,2,"1,3",1,0,1
chr7,81299173,81299251,2,"2,3",0,1,1
chr7,81299251,81299487,3,"1,2,3",1,1,1
chr7,81299487,81299537,2,"2,3",0,1,1
chr7,84529428,84529664,2,"1,3",1,0,1
chr7,87152067,87152303,2,"1,3",1,0,1
chr7,87318938,87319174,2,"1,3",1,0,1
chr7,88226976,88226982,2,"2,3",0,1,1
chr7,88226982,88227169,3,"1,2,3",1,1,1
chr7,88227169,88227199,2,"2,3",0,1,1
chr7,88227279,88227303,2,"2,3",0,1,1
chr7,88227303,88227470,3,"1,2,3",1,1,1
chr7,88227470,88227496,2,"1,3",1,0,1
chr7,90346571,90346807,2,"1,3",1,0,1
chr7,90403647,90403745,2,"2,3",0,1,1
chr7,90403745,90403933,3,"1,2,3",1,1,1
chr7,90403933,90404011,2,"2,3",0,1,1
chr7,91636197,91636433,2,"1,3",1,0,1
chr7,92432311,92432532,3,"1,2,3",1,1,1
chr7,92432532,92432581,2,"2,3",0,1,1
chr7,92448237,92448601,2,"2,3",0,1,1
chr7,93231786,93231807,2,"1,3",1,0,1
chr7,93231807,93231929,3,"1,2,3",1,1,1
chr7,93231929,93231945,2,"1,3",1,0,1
chr7,93414734,93414791,2,"2,3",0,1,1
chr7,93414791,93415027,3,"1,2,3",1,1,1
chr7,93415027,93415098,2,"2,3",0,1,1
chr7,96303117,96303145,2,"2,3",0,1,1
chr7,96303145,96303381,3,"1,2,3",1,1,1
chr7,96303381,96303481,2,"2,3",0,1,1
chr7,96303860,96303893,2,"2,3",0,1,1
chr7,96303893,96303989,3,"1,2,3",1,1,1
chr7,96303989,96304042,2,"2,3",0,1,1
chr7,97024837,97024980,2,"1,3",1,0,1
chr7,97027663,97027775,2,"2,3",0,1,1
chr7,97027775,97027934,3,"1,2,3",1,1,1
chr7,97027934,97027982,2,"2,3",0,1,1
chr7,97872293,97872376,2,"2,3",0,1,1
chr7,97872376,97872537,3,"1,2,3",1,1,1
chr7,97872537,97872657,2,"2,3",0,1,1
chr7,98315640,98315711,2,"2,3",0,1,1
chr7,98315711,98315947,3,"1,2,3",1,1,1
chr7,98315947,98315987,2,"2,3",0,1,1
chr7,98619483,98619707,2,"1,3",1,0,1
chr7,98619797,98619896,2,"2,3",0,1,1
chr7,98619896,98619978,3,"1,2,3",1,1,1
chr7,98619978,98620161,2,"2,3",0,1,1
chr7,98620172,98620301,2,"1,3",1,0,1
chr7,98797122,98797165,2,"2,3",0,1,1
chr7,98797165,98797401,3,"1,2,3",1,1,1
chr7,98797401,98797486,2,"2,3",0,1,1
chr7,98879829,98880015,2,"1,3",1,0,1
chr7,99408727,99408750,2,"2,3",0,1,1
chr7,99408750,99409009,3,"1,2,3",1,1,1
chr7,99409009,99409012,2,"2,3",0,1,1
chr7,99448010,99448246,2,"1,3",1,0,1
chr7,99489300,99489536,2,"1,3",1,0,1
chr7,99500190,99500426,2,"1,3",1,0,1
chr7,99562975,99563211,2,"1,3",1,0,1
chr7,99994245,99994481,2,"1,3",1,0,1
chr7,100022768,100022769,2,"1,3",1,0,1
chr7,100022769,100022989,3,"1,2,3",1,1,1
chr7,100022989,100023017,2,"2,3",0,1,1
chr7,100049716,100049952,2,"1,3",1,0,1
chr7,100053351,100053587,2,"1,3",1,0,1
chr7,100101582,100101818,2,"1,3",1,0,1
chr7,100122125,100122168,2,"1,3",1,0,1
chr7,100126924,100127160,2,"1,3",1,0,1
chr7,100137973,100138209,2,"1,3",1,0,1
chr7,100148650,100148793,2,"2,3",0,1,1
chr7,100148793,100148913,3,"1,2,3",1,1,1
chr7,100148913,100149014,2,"2,3",0,1,1
chr7,100157811,100158047,2,"1,3",1,0,1
chr7,100341443,100341679,2,"1,3",1,0,1
chr7,100611907,100612143,2,"1,3",1,0,1
chr7,100653015,100653031,2,"2,3",0,1,1
chr7,100653031,100653097,3,"1,2,3",1,1,1
chr7,100673482,100673718,2,"1,3",1,0,1
chr7,100799512,100799541,3,"1,2,3",1,1,1
chr7,100799541,100799577,2,"2,3",0,1,1
chr7,100799577,100799619,3,"1,2,3",1,1,1
chr7,100799619,100799780,2,"1,3",1,0,1
chr7,100814181,100814257,2,"1,3",1,0,1
chr7,100814257,100814348,3,"1,2,3",1,1,1
chr7,100814348,100814383,2,"1,3",1,0,1
chr7,100874918,100875154,2,"1,3",1,0,1
chr7,100889279,100889515,2,"1,3",1,0,1
chr7,100942350,100942359,2,"2,3",0,1,1
chr7,100942359,100942591,3,"1,2,3",1,1,1
chr7,100942591,100942652,2,"2,3",0,1,1
chr7,101085005,101085241,2,"1,3",1,0,1
chr7,101085446,101085506,2,"1,3",1,0,1
chr7,101100145,101100381,2,"1,3",1,0,1
chr7,101815023,101815124,2,"1,3",1,0,1
chr7,101959012,101959096,2,"1,3",1,0,1
chr7,102286216,102286241,2,"2,3",0,1,1
chr7,102286241,102286436,3,"1,2,3",1,1,1
chr7,102286436,102286458,2,"2,3",0,1,1
chr7,102396190,102396302,2,"2,3",0,1,1
chr7,102396302,102396413,3,"1,2,3",1,1,1
chr7,102396413,102396771,2,"2,3",0,1,1
chr7,102748877,102749113,2,"1,3",1,0,1
chr7,103074738,103074860,2,"2,3",0,1,1
chr7,103074860,103074960,3,"1,2,3",1,1,1
chr7,103074960,103075102,2,"2,3",0,1,1
chr7,103148809,103148971,2,"2,3",0,1,1
chr7,103297164,103297291,2,"2,3",0,1,1
chr7,103297291,103297411,3,"1,2,3",1,1,1
chr7,103297411,103297528,2,"2,3",0,1,1
chr7,103344760,103344977,2,"1,3",1,0,1
chr7,103347566,103347802,2,"1,3",1,0,1
chr7,103447633,103447869,2,"1,3",1,0,1
chr7,104922904,104923022,2,"2,3",0,1,1
chr7,104923022,104923124,3,"1,2,3",1,1,1
chr7,104923124,104923268,2,"2,3",0,1,1
chr7,105012952,105013188,2,"1,3",1,0,1
chr7,105304101,105304337,2,"1,3",1,0,1
chr7,105313639,105313819,2,"1,3",1,0,1
chr7,105429742,105429978,2,"1,3",1,0,1
chr7,105581672,105581820,2,"1,3",1,0,1
chr7,106284836,106285072,2,"1,3",1,0,1
chr7,106285187,106285423,2,"1,3",1,0,1
chr7,106365318,106365346,2,"2,3",0,1,1
chr7,106365346,106365504,3,"1,2,3",1,1,1
chr7,106365504,106365586,2,"2,3",0,1,1
chr7,107169735,107169749,2,"2,3",0,1,1
chr7,107169749,107169894,3,"1,2,3",1,1,1
chr7,107169894,107169900,2,"1,3",1,0,1
chr7,107563807,107564043,2,"1,3",1,0,1
chr7,107579669,107579870,2,"1,3",1,0,1
