chrom,start,end,num,list,ENCFF053XIP_REST_sorted.bed,ENCFF321FXG_REST_sorted.bed,ENCFF377BCP_REST_sorted.bed,ENCFF462FTK_REST_sorted.bed,ENCFF625JMY_REST_sorted.bed,ENCFF681JCX_REST_sorted.bed,ENCFF800ESB_REST_sorted.bed,ENCFF807IYF_REST_sorted.bed,ENCFF873JLN_REST_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr4,169620134,169620201,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,169620201,169620370,3,"2,9,10",0,1,0,0,0,0,0,0,1,1
chr4,169620370,169620378,4,"2,4,9,10",0,1,0,1,0,0,0,0,1,1
chr4,169620378,169620445,5,"2,4,7,9,10",0,1,0,1,0,0,1,0,1,1
chr4,169620445,169620507,4,"2,4,7,10",0,1,0,1,0,0,1,0,0,1
chr4,169620507,169620547,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,169620547,169620672,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr4,173168561,173168805,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,173169738,173169773,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,173169773,173169958,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,173334260,173334349,6,"2,4,7,8,9,10",0,1,0,1,0,0,1,1,1,1
chr4,173334349,173334433,5,"2,4,7,9,10",0,1,0,1,0,0,1,0,1,1
chr4,173334433,173334583,4,"2,4,7,10",0,1,0,1,0,0,1,0,0,1
chr4,173334583,173334807,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,173334807,173334812,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,173335210,173335425,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,173370673,173370769,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr4,173370769,173370801,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr4,173370801,173370808,4,"1,2,4,10",1,1,0,1,0,0,0,0,0,1
chr4,173370808,173370823,5,"1,2,4,7,10",1,1,0,1,0,0,1,0,0,1
chr4,173370823,173370827,6,"1,2,4,7,8,10",1,1,0,1,0,0,1,1,0,1
chr4,173370827,173370836,7,"1,2,4,7,8,9,10",1,1,0,1,0,0,1,1,1,1
chr4,173370836,173370869,8,"1,2,4,6,7,8,9,10",1,1,0,1,0,1,1,1,1,1
chr4,173370869,173371013,9,"1,2,4,5,6,7,8,9,10",1,1,0,1,1,1,1,1,1,1
chr4,173371013,173371060,8,"1,2,4,6,7,8,9,10",1,1,0,1,0,1,1,1,1,1
chr4,173371060,173371152,7,"1,2,4,6,7,8,10",1,1,0,1,0,1,1,1,0,1
chr4,173371152,173371167,6,"1,2,4,6,8,10",1,1,0,1,0,1,0,1,0,1
chr4,173371167,173371203,5,"1,2,6,8,10",1,1,0,0,0,1,0,1,0,1
chr4,173371203,173371216,4,"1,2,6,10",1,1,0,0,0,1,0,0,0,1
chr4,173371216,173371241,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr4,177309675,177310139,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,177310181,177310395,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,177442147,177442149,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,177442149,177442281,3,"1,4,10",1,0,0,1,0,0,0,0,0,1
chr4,177442281,177442319,4,"1,4,7,10",1,0,0,1,0,0,1,0,0,1
chr4,177442319,177442336,5,"1,2,4,7,10",1,1,0,1,0,0,1,0,0,1
chr4,177442336,177442377,6,"1,2,3,4,7,10",1,1,1,1,0,0,1,0,0,1
chr4,177442377,177442450,5,"1,2,3,4,10",1,1,1,1,0,0,0,0,0,1
chr4,177442450,177442642,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr4,183098959,183099046,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,183099046,183099359,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,183444464,183444490,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,183444490,183444740,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,183444740,183444768,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,183504192,183504259,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,183504259,183504596,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,183504596,183504639,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,183659117,183659134,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,183659134,183659207,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,183659207,183659442,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr4,184649133,184649441,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr4,184649642,184649820,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr4,184684805,184684859,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,184684859,184684866,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr4,184684866,184685103,4,"2,4,9,10",0,1,0,1,0,0,0,0,1,1
chr4,184685103,184685144,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr4,184843970,184844292,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,185142971,185143043,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,185143043,185143051,3,"2,3,10",0,1,1,0,0,0,0,0,0,1
chr4,185143051,185143367,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr4,185143367,185143420,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr4,185143420,185143501,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr4,185396184,185396196,7,"1,2,4,6,7,8,10",1,1,0,1,0,1,1,1,0,1
chr4,185396196,185396281,6,"1,2,4,7,8,10",1,1,0,1,0,0,1,1,0,1
chr4,185396281,185396297,5,"1,2,4,8,10",1,1,0,1,0,0,0,1,0,1
chr4,185396297,185396303,6,"1,2,4,8,9,10",1,1,0,1,0,0,0,1,1,1
chr4,185396303,185396496,5,"1,2,8,9,10",1,1,0,0,0,0,0,1,1,1
chr4,185396496,185396515,4,"1,2,9,10",1,1,0,0,0,0,0,0,1,1
chr4,185396515,185396541,3,"1,9,10",1,0,0,0,0,0,0,0,1,1
chr4,185396541,185396564,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr4,185396564,185396565,3,"1,7,10",1,0,0,0,0,0,1,0,0,1
chr4,185396565,185396596,4,"1,4,7,10",1,0,0,1,0,0,1,0,0,1
chr4,185396596,185396608,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,185396608,185396614,4,"4,5,7,10",0,0,0,1,1,0,1,0,0,1
chr4,185396614,185396808,5,"4,5,7,9,10",0,0,0,1,1,0,1,0,1,1
chr4,185396808,185396858,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr4,185396858,185396944,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,185396944,185396969,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,185471386,185471441,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,185471441,185471580,3,"4,6,10",0,0,0,1,0,1,0,0,0,1
chr4,185471580,185471767,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr4,186500711,186500798,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,186500798,186501073,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,186501073,186501146,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,186889087,186889115,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,186889115,186889359,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr4,186889359,186889433,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr4,189940578,189940618,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr4,189940618,189940704,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr4,189940704,189940719,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,188641,188845,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,217917,218277,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr5,271458,271491,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,271491,271549,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,271549,271653,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr5,271653,271694,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr5,271694,271777,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,472856,473100,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,657672,657675,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr5,657675,657872,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr5,657872,657919,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,671461,671609,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr5,671609,671841,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,671841,671892,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,1004903,1004964,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,1174341,1174438,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr5,1174438,1174676,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr5,1200085,1200105,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,1200105,1200169,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr5,1200169,1200274,4,"5,8,9,10",0,0,0,0,1,0,0,1,1,1
chr5,1799733,1799812,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr5,1799812,1800022,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,1800022,1800043,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr5,5422045,5422083,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr5,5422083,5422181,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr5,5422181,5422237,5,"4,7,8,9,10",0,0,0,1,0,0,1,1,1,1
chr5,5422237,5422390,6,"4,5,7,8,9,10",0,0,0,1,1,0,1,1,1,1
chr5,5422390,5422421,5,"5,7,8,9,10",0,0,0,0,1,0,1,1,1,1
chr5,5422421,5422425,4,"5,7,9,10",0,0,0,0,1,0,1,0,1,1
chr5,5422425,5422437,3,"5,7,10",0,0,0,0,1,0,1,0,0,1
chr5,5422437,5422463,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr5,6632806,6632828,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr5,6632828,6632864,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr5,6632864,6632905,4,"4,6,8,10",0,0,0,1,0,1,0,1,0,1
chr5,6632905,6633159,5,"4,6,7,8,10",0,0,0,1,0,1,1,1,0,1
chr5,6633159,6633208,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr5,6633208,6633268,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,6633268,6633285,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr5,6712821,6712873,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr5,6712873,6712886,3,"4,6,10",0,0,0,1,0,1,0,0,0,1
chr5,6712886,6712897,4,"4,6,8,10",0,0,0,1,0,1,0,1,0,1
chr5,6712897,6713201,5,"4,6,7,8,10",0,0,0,1,0,1,1,1,0,1
chr5,6713201,6713266,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr5,6713266,6713277,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,7868992,7869159,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr5,8457275,8457305,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,8457305,8457549,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr5,8457549,8457561,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,10250164,10250185,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,10250185,10250195,3,"7,9,10",0,0,0,0,0,0,1,0,1,1
chr5,10250195,10250370,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr5,10250370,10250377,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr5,10250377,10250404,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,10250404,10250408,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr5,10250408,10250701,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr5,10250701,10250772,3,"1,6,10",1,0,0,0,0,1,0,0,0,1
chr5,10250772,10250784,4,"1,2,6,10",1,1,0,0,0,1,0,0,0,1
chr5,10250784,10250800,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr5,10353022,10353133,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,10353142,10353167,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr5,10353167,10353463,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr5,10353463,10353522,4,"6,8,9,10",0,0,0,0,0,1,0,1,1,1
chr5,10353522,10353547,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr5,10353547,10353707,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,10441684,10441783,3,"7,8,10",0,0,0,0,0,0,1,1,0,1
chr5,10441783,10441961,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr5,10485083,10485084,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,10485084,10485365,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,10485365,10485461,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,10627801,10627930,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,10627930,10628143,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,10628143,10628192,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,10761057,10761301,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,10761493,10761873,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr5,12574262,12574867,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr5,14664272,14664461,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,14664461,14664676,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr5,14664676,14665013,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr5,16418592,16418648,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr5,16418648,16418733,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr5,16418733,16418792,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr5,31531979,31532191,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr5,31532264,31532273,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr5,31532273,31532440,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,31532440,31532470,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,31639098,31639137,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,31639137,31639276,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,31639276,31639315,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,32173991,32174350,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr5,32174350,32174371,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr5,32174371,32174594,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,32312776,32312810,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr5,32312810,32312826,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr5,32312826,32313133,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr5,32313133,32313134,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr5,32313134,32313141,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,33440497,33440519,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr5,33440519,33440697,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr5,33440697,33440763,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,33441097,33441271,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,33441271,33441327,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr5,34656124,34656135,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,34656135,34656181,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,34656181,34656188,4,"4,6,7,10",0,0,0,1,0,1,1,0,0,1
chr5,34656188,34656270,5,"4,6,7,9,10",0,0,0,1,0,1,1,0,1,1
chr5,34656270,34656432,6,"4,6,7,8,9,10",0,0,0,1,0,1,1,1,1,1
chr5,34656432,34656515,5,"4,6,7,8,10",0,0,0,1,0,1,1,1,0,1
chr5,34656515,34656561,4,"4,6,8,10",0,0,0,1,0,1,0,1,0,1
chr5,34656561,34656650,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr5,34656650,34656655,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,34839141,34839155,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,34839155,34839399,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr5,34839399,34839513,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,34915485,34915492,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,34915492,34915607,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,34915607,34915708,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr5,34915708,34915751,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr5,34915751,34915810,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,34923985,34924279,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,34929192,34929194,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,34929194,34929288,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,34929288,34929532,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr5,34929532,34929574,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,34929574,34929585,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,34929910,34930082,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr5,36151954,36152234,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr5,36241679,36242017,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr5,36242017,36242042,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr5,36242042,36242059,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr5,36242059,36242411,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,36876549,36876729,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,37371007,37371231,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,37371231,37371296,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr5,37371296,37371475,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,38556879,38557265,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,39283382,39283421,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,39283421,39283551,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,39283551,39283617,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,40755857,40756203,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,40798241,40798479,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr5,40835118,40835147,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,40835147,40835244,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr5,40835244,40835551,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,41904099,41904116,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr5,41904116,41904150,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr5,41904150,41904155,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr5,41904155,41904209,5,"4,5,7,9,10",0,0,0,1,1,0,1,0,1,1
chr5,41904209,41904235,6,"4,5,7,8,9,10",0,0,0,1,1,0,1,1,1,1
chr5,41904235,41904299,5,"4,5,7,8,10",0,0,0,1,1,0,1,1,0,1
chr5,41904299,41904450,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr5,41904450,41904464,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr5,41904464,41904589,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr5,41924886,41925043,3,"8,9,10",0,0,0,0,0,0,0,1,1,1
chr5,41925043,41925053,4,"4,8,9,10",0,0,0,1,0,0,0,1,1,1
chr5,41925053,41925160,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr5,41925160,41925447,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr5,41925447,41925540,3,"7,8,10",0,0,0,0,0,0,1,1,0,1
chr5,41925540,41925545,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr5,41925727,41925756,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr5,42889377,42889637,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,42908915,42908961,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr5,42908961,42909213,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,42909213,42909262,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr5,43007489,43007534,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,43007534,43007543,3,"4,5,10",0,0,0,1,1,0,0,0,0,1
chr5,43007543,43007734,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr5,43007734,43007787,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr5,43007787,43007858,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,43008547,43008791,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,43040340,43040603,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,43040603,43040611,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr5,43064841,43064898,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,43064898,43065142,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr5,43065142,43065207,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,43483401,43483599,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr5,43483599,43483661,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr5,43483661,43483748,3,"8,9,10",0,0,0,0,0,0,0,1,1,1
chr5,43483748,43484062,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,43484104,43484110,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,43484195,43484533,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,43514991,43515319,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,43515319,43515323,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,44808902,44809068,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr5,53560626,53560870,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,54310944,54310994,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr5,54325654,54325710,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,54325710,54325738,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr5,54325738,54325938,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr5,54325938,54325954,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr5,54325954,54326058,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,54517484,54517689,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,54517689,54517842,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr5,54517842,54517870,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr5,54517870,54518069,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr5,55176427,55176757,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,55226482,55226497,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr5,55226497,55226714,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,55226714,55226796,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr5,55994689,55995323,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,56123632,56123713,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,56123713,56123881,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr5,56123881,56123891,4,"4,8,9,10",0,0,0,1,0,0,0,1,1,1
chr5,56123891,56124091,5,"4,5,8,9,10",0,0,0,1,1,0,0,1,1,1
chr5,56124091,56124093,4,"4,8,9,10",0,0,0,1,0,0,0,1,1,1
chr5,56124093,56124125,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr5,56124125,56124239,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,56270590,56270628,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,56270628,56270812,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,56270812,56270849,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,56909272,56909676,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr5,57173313,57173670,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr5,57173670,57173693,3,"1,6,10",1,0,0,0,0,1,0,0,0,1
chr5,57173693,57173842,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr5,57173842,57173901,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr5,57173901,57174164,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr5,61162035,61162179,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr5,61162179,61162423,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr5,61162423,61162573,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr5,62305809,62305837,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr5,62305837,62306145,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr5,62306145,62306189,4,"4,8,9,10",0,0,0,1,0,0,0,1,1,1
chr5,62306189,62306241,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr5,62306241,62306373,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,62403563,62403943,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr5,62412454,62412616,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr5,62412616,62412787,3,"6,7,10",0,0,0,0,0,1,1,0,0,1
chr5,62412787,62412996,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr5,65925621,65925640,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr5,65925640,65925740,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr5,65925740,65925798,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr5,65925798,65925842,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr5,65925842,65925984,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr5,66143923,66143973,4,"1,4,7,10",1,0,0,1,0,0,1,0,0,1
chr5,66143973,66144016,5,"1,3,4,7,10",1,0,1,1,0,0,1,0,0,1
chr5,66144016,66144185,6,"1,2,3,4,7,10",1,1,1,1,0,0,1,0,0,1
chr5,66144185,66144208,5,"1,2,3,4,10",1,1,1,1,0,0,0,0,0,1
chr5,66144208,66144232,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr5,66144232,66144285,5,"1,2,3,9,10",1,1,1,0,0,0,0,0,1,1
chr5,66144285,66144297,4,"1,3,9,10",1,0,1,0,0,0,0,0,1,1
chr5,66144297,66144329,3,"1,9,10",1,0,0,0,0,0,0,0,1,1
chr5,66144329,66144468,4,"1,6,9,10",1,0,0,0,0,1,0,0,1,1
chr5,66144468,66144475,5,"1,6,7,9,10",1,0,0,0,0,1,1,0,1,1
chr5,66144475,66144476,6,"1,4,6,7,9,10",1,0,0,1,0,1,1,0,1,1
chr5,66144476,66144515,5,"1,4,6,7,10",1,0,0,1,0,1,1,0,0,1
chr5,66144515,66144735,4,"4,6,7,10",0,0,0,1,0,1,1,0,0,1
chr5,67004485,67004729,2,"9,10",0,0,0,0,0,0,0,0,1,1
