chrom,start,end,num,list,ENCFF287HLG_MAZ_sorted.bed,ENCFF494YAO_MAZ_sorted.bed,ENCFF662EQM_MAZ_sorted.bed,ENCFF815AXO_MAZ_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr7,131106566,131106603,3,"1,4,5",1,0,0,1,1
chr7,134432350,134432836,2,"1,5",1,0,0,0,1
chr7,134646516,134646641,2,"3,5",0,0,1,0,1
chr7,134646641,134647025,3,"3,4,5",0,0,1,1,1
chr7,134647025,134647160,2,"3,5",0,0,1,0,1
chr7,134986485,134986517,2,"3,5",0,0,1,0,1
chr7,134986517,134987061,3,"1,3,5",1,0,1,0,1
chr7,135147860,135148227,3,"1,3,5",1,0,1,0,1
chr7,135148415,135148732,2,"3,5",0,0,1,0,1
chr7,135170391,135170456,2,"1,5",1,0,0,0,1
chr7,135170456,135170576,3,"1,3,5",1,0,1,0,1
chr7,135170576,135170578,4,"1,3,4,5",1,0,1,1,1
chr7,135170578,135170838,5,"1,2,3,4,5",1,1,1,1,1
chr7,135170838,135170960,4,"1,3,4,5",1,0,1,1,1
chr7,135170960,135170967,3,"1,3,5",1,0,1,0,1
chr7,135170967,135171100,2,"3,5",0,0,1,0,1
chr7,135211170,135211980,2,"1,5",1,0,0,0,1
chr7,135557724,135558368,2,"3,5",0,0,1,0,1
chr7,135662124,135662218,2,"3,5",0,0,1,0,1
chr7,135662218,135662278,3,"1,3,5",1,0,1,0,1
chr7,135662278,135662314,4,"1,3,4,5",1,0,1,1,1
chr7,135662314,135662574,5,"1,2,3,4,5",1,1,1,1,1
chr7,135662574,135662662,4,"1,3,4,5",1,0,1,1,1
chr7,135662662,135662768,3,"1,3,5",1,0,1,0,1
chr7,135662768,135662794,2,"1,5",1,0,0,0,1
chr7,138001715,138001749,2,"1,5",1,0,0,0,1
chr7,138001749,138002248,3,"1,3,5",1,0,1,0,1
chr7,138002248,138002393,4,"1,3,4,5",1,0,1,1,1
chr7,138002393,138002530,3,"1,4,5",1,0,0,1,1
chr7,138396357,138396438,2,"4,5",0,0,0,1,1
chr7,138396438,138396698,3,"2,4,5",0,1,0,1,1
chr7,138396698,138396741,2,"4,5",0,0,0,1,1
chr7,138460081,138460117,2,"3,5",0,0,1,0,1
chr7,138460117,138460180,3,"3,4,5",0,0,1,1,1
chr7,138460180,138460501,4,"1,3,4,5",1,0,1,1,1
chr7,138460501,138460725,3,"1,3,5",1,0,1,0,1
chr7,138460725,138460756,2,"1,5",1,0,0,0,1
chr7,139035748,139036324,2,"1,5",1,0,0,0,1
chr7,139133400,139133446,2,"3,5",0,0,1,0,1
chr7,139133446,139134044,3,"1,3,5",1,0,1,0,1
chr7,139134044,139134054,2,"1,5",1,0,0,0,1
chr7,139230654,139231547,2,"1,5",1,0,0,0,1
chr7,139340102,139340113,3,"3,4,5",0,0,1,1,1
chr7,139340113,139340476,4,"1,3,4,5",1,0,1,1,1
chr7,139340476,139340689,3,"1,3,5",1,0,1,0,1
chr7,139340689,139340840,2,"3,5",0,0,1,0,1
chr7,139341450,139341834,2,"4,5",0,0,0,1,1
chr7,139359400,139359583,2,"1,5",1,0,0,0,1
chr7,139359583,139359967,3,"1,4,5",1,0,0,1,1
chr7,139359967,139360180,2,"1,5",1,0,0,0,1
chr7,139360353,139360737,2,"4,5",0,0,0,1,1
chr7,139777898,139777928,2,"1,5",1,0,0,0,1
chr7,139777928,139777929,3,"1,4,5",1,0,0,1,1
chr7,139777929,139778312,4,"1,3,4,5",1,0,1,1,1
chr7,139778312,139778462,3,"1,3,5",1,0,1,0,1
chr7,139778462,139778772,2,"3,5",0,0,1,0,1
chr7,140175262,140175524,3,"3,4,5",0,0,1,1,1
chr7,140175524,140175830,2,"3,5",0,0,1,0,1
chr7,140176906,140176959,2,"1,5",1,0,0,0,1
chr7,140176959,140177048,3,"1,3,5",1,0,1,0,1
chr7,140177048,140177100,4,"1,3,4,5",1,0,1,1,1
chr7,140177100,140177360,5,"1,2,3,4,5",1,1,1,1,1
chr7,140177360,140177432,4,"1,3,4,5",1,0,1,1,1
chr7,140177432,140177603,3,"1,3,5",1,0,1,0,1
chr7,140177603,140177728,2,"1,5",1,0,0,0,1
chr7,140398134,140398171,2,"3,5",0,0,1,0,1
chr7,140398171,140398338,3,"1,3,5",1,0,1,0,1
chr7,140398338,140398709,4,"1,3,4,5",1,0,1,1,1
chr7,140672810,140673386,2,"1,5",1,0,0,0,1
chr7,140696525,140696536,2,"4,5",0,0,0,1,1
chr7,140696536,140696805,3,"3,4,5",0,0,1,1,1
chr7,140696805,140696909,4,"1,3,4,5",1,0,1,1,1
chr7,140696909,140697381,3,"1,3,5",1,0,1,0,1
chr7,140697381,140697384,2,"3,5",0,0,1,0,1
chr7,140924867,140924986,2,"3,5",0,0,1,0,1
chr7,141014758,141015334,2,"1,5",1,0,0,0,1
chr7,141551174,141551721,2,"3,5",0,0,1,0,1
chr7,141737966,141737999,2,"3,5",0,0,1,0,1
chr7,141737999,141738070,3,"1,3,5",1,0,1,0,1
chr7,141738070,141738454,4,"1,3,4,5",1,0,1,1,1
chr7,141738454,141738575,3,"1,3,5",1,0,1,0,1
chr7,141738575,141738610,2,"3,5",0,0,1,0,1
chr7,142783376,142783633,2,"2,5",0,1,0,0,1
chr7,143263260,143263304,2,"3,5",0,0,1,0,1
chr7,143263304,143263880,3,"1,3,5",1,0,1,0,1
chr7,143263880,143263904,2,"3,5",0,0,1,0,1
chr7,143288004,143288036,2,"3,5",0,0,1,0,1
chr7,143288036,143288195,3,"1,3,5",1,0,1,0,1
chr7,143288195,143288579,4,"1,3,4,5",1,0,1,1,1
chr7,143288579,143288721,3,"1,3,5",1,0,1,0,1
chr7,143288721,143288761,2,"1,5",1,0,0,0,1
chr7,143380261,143380982,2,"1,5",1,0,0,0,1
chr7,143380982,143381112,3,"1,3,5",1,0,1,0,1
chr7,143381112,143381154,4,"1,2,3,5",1,1,1,0,1
chr7,143381154,143381301,5,"1,2,3,4,5",1,1,1,1,1
chr7,143381301,143381372,4,"1,2,3,5",1,1,1,0,1
chr7,143381372,143381610,3,"1,3,5",1,0,1,0,1
chr7,143381610,143381611,2,"3,5",0,0,1,0,1
chr7,143393377,143393736,3,"1,4,5",1,0,0,1,1
chr7,148698413,148698456,2,"3,5",0,0,1,0,1
chr7,148698456,148699032,3,"1,3,5",1,0,1,0,1
chr7,148699032,148699057,2,"3,5",0,0,1,0,1
chr7,148884132,148884200,2,"3,5",0,0,1,0,1
chr7,148884200,148884776,3,"1,3,5",1,0,1,0,1
chr7,149028397,149028792,2,"1,5",1,0,0,0,1
chr7,149028792,149029108,3,"1,4,5",1,0,0,1,1
chr7,149065536,149065557,2,"1,5",1,0,0,0,1
chr7,149065557,149066112,3,"1,3,5",1,0,1,0,1
chr7,149066112,149066149,2,"3,5",0,0,1,0,1
chr7,149126072,149126106,2,"1,5",1,0,0,0,1
chr7,149126106,149126208,3,"1,3,5",1,0,1,0,1
chr7,149126208,149126592,4,"1,3,4,5",1,0,1,1,1
chr7,149126592,149126922,3,"1,3,5",1,0,1,0,1
chr7,149126922,149126953,2,"3,5",0,0,1,0,1
chr7,149195329,149195338,2,"1,5",1,0,0,0,1
chr7,149195338,149195722,3,"1,4,5",1,0,0,1,1
chr7,149195722,149195905,2,"1,5",1,0,0,0,1
chr7,149239413,149239912,3,"1,3,5",1,0,1,0,1
chr7,149239912,149239988,2,"1,5",1,0,0,0,1
chr7,149261863,149262056,2,"3,5",0,0,1,0,1
chr7,149262056,149262632,3,"1,3,5",1,0,1,0,1
chr7,149262632,149262690,2,"3,5",0,0,1,0,1
chr7,149422119,149422637,2,"1,5",1,0,0,0,1
chr7,149714486,149714510,2,"3,5",0,0,1,0,1
chr7,149714510,149715086,3,"1,3,5",1,0,1,0,1
chr7,149715086,149715120,2,"3,5",0,0,1,0,1
chr7,149771689,149772073,2,"4,5",0,0,0,1,1
chr7,149838130,149838189,2,"3,5",0,0,1,0,1
chr7,149838189,149838235,3,"2,3,5",0,1,1,0,1
chr7,149838235,149838674,4,"1,2,3,5",1,1,1,0,1
chr7,149838674,149838811,3,"1,3,5",1,0,1,0,1
chr7,149838811,149838998,2,"3,5",0,0,1,0,1
chr7,149873254,149873644,3,"1,3,5",1,0,1,0,1
chr7,149873644,149874326,2,"3,5",0,0,1,0,1
chr7,150322888,150323026,2,"3,5",0,0,1,0,1
chr7,150323026,150323583,3,"1,3,5",1,0,1,0,1
chr7,150323583,150323602,2,"1,5",1,0,0,0,1
chr7,150341481,150341759,2,"1,5",1,0,0,0,1
chr7,150368439,150368468,2,"3,5",0,0,1,0,1
chr7,150368468,150368560,3,"1,3,5",1,0,1,0,1
chr7,150368560,150368605,4,"1,3,4,5",1,0,1,1,1
chr7,150368605,150368865,5,"1,2,3,4,5",1,1,1,1,1
chr7,150368865,150368944,4,"1,3,4,5",1,0,1,1,1
chr7,150368944,150369044,3,"1,3,5",1,0,1,0,1
chr7,150369044,150369083,2,"3,5",0,0,1,0,1
chr7,150378936,150379660,3,"1,3,5",1,0,1,0,1
chr7,150379660,150379667,2,"3,5",0,0,1,0,1
chr7,150383721,150383782,3,"1,3,5",1,0,1,0,1
chr7,150383782,150384166,4,"1,3,4,5",1,0,1,1,1
chr7,150384166,150384180,3,"1,3,5",1,0,1,0,1
chr7,150384180,150384242,2,"3,5",0,0,1,0,1
chr7,150388810,150388868,3,"1,3,5",1,0,1,0,1
chr7,150388868,150389252,4,"1,3,4,5",1,0,1,1,1
chr7,150389252,150389304,3,"1,3,5",1,0,1,0,1
chr7,151018107,151018491,2,"4,5",0,0,0,1,1
chr7,151028287,151028442,2,"2,5",0,1,0,0,1
chr7,151028442,151028547,3,"1,2,5",1,1,0,0,1
chr7,151028547,151028925,2,"1,5",1,0,0,0,1
chr7,151057843,151057869,2,"3,5",0,0,1,0,1
chr7,151057869,151057920,3,"1,3,5",1,0,1,0,1
chr7,151057920,151058304,4,"1,3,4,5",1,0,1,1,1
chr7,151058304,151058445,3,"1,3,5",1,0,1,0,1
chr7,151058445,151058508,2,"3,5",0,0,1,0,1
chr7,151062319,151062325,2,"4,5",0,0,0,1,1
chr7,151062325,151062336,3,"3,4,5",0,0,1,1,1
chr7,151062336,151062703,4,"1,3,4,5",1,0,1,1,1
chr7,151062703,151062912,3,"1,3,5",1,0,1,0,1
chr7,151062912,151063293,2,"3,5",0,0,1,0,1
chr7,151080575,151080763,2,"3,5",0,0,1,0,1
chr7,151080763,151080816,3,"2,3,5",0,1,1,0,1
chr7,151080816,151080819,4,"2,3,4,5",0,1,1,1,1
chr7,151080819,151080991,5,"1,2,3,4,5",1,1,1,1,1
chr7,151080991,151081023,4,"1,2,3,5",1,1,1,0,1
chr7,151081023,151081054,3,"1,3,5",1,0,1,0,1
chr7,151081054,151081219,2,"3,5",0,0,1,0,1
chr7,151085831,151085939,2,"3,5",0,0,1,0,1
chr7,151085939,151086033,3,"1,3,5",1,0,1,0,1
chr7,151086033,151086115,4,"1,3,4,5",1,0,1,1,1
chr7,151086115,151086381,5,"1,2,3,4,5",1,1,1,1,1
chr7,151087585,151088031,2,"1,5",1,0,0,0,1
chr7,151226900,151227227,2,"3,5",0,0,1,0,1
chr7,151227227,151227327,3,"2,3,5",0,1,1,0,1
chr7,151227327,151227426,4,"2,3,4,5",0,1,1,1,1
chr7,151227426,151227487,3,"2,3,5",0,1,1,0,1
chr7,151227487,151227544,2,"3,5",0,0,1,0,1
chr7,151232314,151232924,2,"1,5",1,0,0,0,1
chr7,151248662,151249018,2,"1,5",1,0,0,0,1
chr7,151341600,151341618,2,"3,5",0,0,1,0,1
chr7,151341618,151341633,3,"3,4,5",0,0,1,1,1
chr7,151341633,151342002,4,"1,3,4,5",1,0,1,1,1
chr7,151342002,151342126,3,"1,3,5",1,0,1,0,1
chr7,152025397,152025431,2,"1,5",1,0,0,0,1
chr7,152025431,152025973,3,"1,3,5",1,0,1,0,1
chr7,152025973,152026192,2,"3,5",0,0,1,0,1
chr7,152436202,152436270,3,"1,3,5",1,0,1,0,1
chr7,152436270,152436475,2,"1,5",1,0,0,0,1
chr7,152436475,152436608,3,"1,3,5",1,0,1,0,1
chr7,152436608,152436718,4,"1,3,4,5",1,0,1,1,1
chr7,152436718,152436978,5,"1,2,3,4,5",1,1,1,1,1
chr7,152436978,152436985,4,"1,3,4,5",1,0,1,1,1
chr7,152463774,152463826,2,"3,5",0,0,1,0,1
chr7,152463826,152463852,3,"3,4,5",0,0,1,1,1
chr7,152463852,152463922,4,"1,3,4,5",1,0,1,1,1
chr7,152463922,152464182,5,"1,2,3,4,5",1,1,1,1,1
chr7,152464182,152464210,4,"1,3,4,5",1,0,1,1,1
chr7,152464210,152464428,3,"1,3,5",1,0,1,0,1
chr7,152464428,152464783,2,"3,5",0,0,1,0,1
chr7,152759548,152759681,2,"4,5",0,0,0,1,1
chr7,152759681,152759849,3,"1,4,5",1,0,0,1,1
chr7,152759849,152760257,2,"1,5",1,0,0,0,1
chr7,155002253,155002911,2,"1,5",1,0,0,0,1
chr7,155002911,155003039,3,"1,3,5",1,0,1,0,1
chr7,155003039,155003196,2,"3,5",0,0,1,0,1
chr7,155003196,155003272,3,"3,4,5",0,0,1,1,1
chr7,155003272,155003555,4,"1,3,4,5",1,0,1,1,1
chr7,155003555,155003580,3,"1,4,5",1,0,0,1,1
chr7,155003580,155003848,2,"1,5",1,0,0,0,1
chr7,155070024,155070067,4,"1,2,3,5",1,1,1,0,1
chr7,155070067,155070204,5,"1,2,3,4,5",1,1,1,1,1
chr7,155070204,155070270,4,"1,2,3,5",1,1,1,0,1
chr7,155070270,155070275,3,"1,3,5",1,0,1,0,1
chr7,155070275,155070286,2,"3,5",0,0,1,0,1
chr7,155618664,155619299,2,"1,5",1,0,0,0,1
chr7,155619299,155619423,3,"1,4,5",1,0,0,1,1
chr7,155619423,155619596,2,"4,5",0,0,0,1,1
chr7,155644148,155645001,2,"3,5",0,0,1,0,1
chr7,155797005,155797031,2,"1,5",1,0,0,0,1
chr7,155808258,155809301,2,"1,5",1,0,0,0,1
chr7,155809301,155809351,3,"1,3,5",1,0,1,0,1
chr7,155809351,155809534,2,"3,5",0,0,1,0,1
chr7,155953906,155954081,3,"1,3,5",1,0,1,0,1
chr7,155954081,155954434,4,"1,3,4,5",1,0,1,1,1
chr7,156949501,156950293,2,"1,5",1,0,0,0,1
chr7,156988455,156988552,2,"3,5",0,0,1,0,1
chr7,156988552,156988802,3,"1,3,5",1,0,1,0,1
chr7,156988802,156989186,4,"1,3,4,5",1,0,1,1,1
chr7,156989186,156989239,3,"1,3,5",1,0,1,0,1
chr7,157010494,157010498,2,"1,5",1,0,0,0,1
chr7,157010498,157010993,3,"1,3,5",1,0,1,0,1
chr7,157138481,157139057,2,"1,5",1,0,0,0,1
chr7,157336768,157337419,3,"1,3,5",1,0,1,0,1
chr7,157337419,157337527,2,"3,5",0,0,1,0,1
chr7,158849759,158849902,2,"4,5",0,0,0,1,1
chr7,158849902,158850143,3,"1,4,5",1,0,0,1,1
chr7,158850143,158850807,2,"1,5",1,0,0,0,1
chr7,158856180,158856291,2,"1,5",1,0,0,0,1
chr7,158856291,158856675,3,"1,4,5",1,0,0,1,1
chr7,158856675,158856966,2,"1,5",1,0,0,0,1
chr8,232199,232583,2,"4,5",0,0,0,1,1
chr8,406608,407252,2,"3,5",0,0,1,0,1
chr8,488229,488501,2,"3,5",0,0,1,0,1
chr8,488608,489008,2,"3,5",0,0,1,0,1
chr8,1763691,1763805,3,"3,4,5",0,0,1,1,1
chr8,1763805,1764013,4,"1,3,4,5",1,0,1,1,1
chr8,1764013,1764315,3,"1,3,5",1,0,1,0,1
chr8,1764315,1764381,2,"1,5",1,0,0,0,1
chr8,6406250,6406304,2,"3,5",0,0,1,0,1
chr8,6406304,6406345,3,"3,4,5",0,0,1,1,1
chr8,6406345,6406688,4,"1,3,4,5",1,0,1,1,1
chr8,6406688,6406785,3,"1,3,5",1,0,1,0,1
chr8,6707763,6708189,3,"1,3,5",1,0,1,0,1
chr8,6708189,6708358,4,"1,3,4,5",1,0,1,1,1
chr8,6708358,6708573,3,"1,4,5",1,0,0,1,1
chr8,6708573,6709020,2,"1,5",1,0,0,0,1
chr8,8701524,8701538,2,"1,5",1,0,0,0,1
chr8,8701538,8702100,3,"1,3,5",1,0,1,0,1
chr8,8702100,8702182,2,"3,5",0,0,1,0,1
chr8,9002636,9002657,3,"1,3,5",1,0,1,0,1
chr8,9002657,9003041,4,"1,3,4,5",1,0,1,1,1
chr8,9003041,9003153,3,"1,3,5",1,0,1,0,1
chr8,9003153,9003160,2,"3,5",0,0,1,0,1
chr8,9150513,9151089,2,"1,5",1,0,0,0,1
chr8,9555555,9555603,2,"3,5",0,0,1,0,1
chr8,9555603,9555748,3,"1,3,5",1,0,1,0,1
chr8,9555748,9555805,4,"1,2,3,5",1,1,1,0,1
chr8,9555805,9555940,5,"1,2,3,4,5",1,1,1,1,1
chr8,9555940,9556008,4,"1,2,3,5",1,1,1,0,1
chr8,9556008,9556179,3,"1,3,5",1,0,1,0,1
chr8,9556179,9556199,2,"3,5",0,0,1,0,1
chr8,10054537,10055181,2,"3,5",0,0,1,0,1
chr8,10839584,10839618,2,"3,5",0,0,1,0,1
chr8,10839618,10839728,3,"1,3,5",1,0,1,0,1
chr8,10839728,10839808,4,"1,3,4,5",1,0,1,1,1
chr8,10839808,10840068,5,"1,2,3,4,5",1,1,1,1,1
chr8,10840068,10840112,4,"1,3,4,5",1,0,1,1,1
chr8,10840112,10840210,3,"1,3,5",1,0,1,0,1
chr8,11284160,11284317,2,"4,5",0,0,0,1,1
chr8,11284317,11284346,3,"3,4,5",0,0,1,1,1
chr8,11284346,11284745,4,"1,3,4,5",1,0,1,1,1
chr8,11284745,11284922,3,"1,3,5",1,0,1,0,1
chr8,11284922,11284961,2,"3,5",0,0,1,0,1
chr8,11564568,11564929,2,"4,5",0,0,0,1,1
chr8,11769483,11769531,2,"3,5",0,0,1,0,1
chr8,11769531,11769915,3,"3,4,5",0,0,1,1,1
chr8,11769915,11770065,2,"3,5",0,0,1,0,1
chr8,11802129,11802739,3,"1,3,5",1,0,1,0,1
chr8,11802739,11803107,2,"3,5",0,0,1,0,1
chr8,11852985,11853515,2,"1,5",1,0,0,0,1
chr8,11901653,11902138,2,"3,5",0,0,1,0,1
chr8,11902138,11902244,3,"1,3,5",1,0,1,0,1
chr8,11902244,11902628,4,"1,3,4,5",1,0,1,1,1
chr8,11902628,11902714,3,"1,3,5",1,0,1,0,1
chr8,11902714,11902742,2,"3,5",0,0,1,0,1
chr8,12755849,12755922,4,"1,3,4,5",1,0,1,1,1
chr8,12755922,12755996,3,"1,3,5",1,0,1,0,1
chr8,12755996,12756084,2,"3,5",0,0,1,0,1
chr8,13357239,13357661,2,"1,5",1,0,0,0,1
chr8,17026759,17027087,2,"1,5",1,0,0,0,1
chr8,17027087,17027254,3,"1,3,5",1,0,1,0,1
chr8,17027254,17027731,2,"3,5",0,0,1,0,1
chr8,17246547,17246573,2,"1,5",1,0,0,0,1
chr8,17246573,17246780,3,"1,3,5",1,0,1,0,1
chr8,17246780,17246807,4,"1,2,3,5",1,1,1,0,1
chr8,17246807,17246988,5,"1,2,3,4,5",1,1,1,1,1
chr8,17246988,17247040,4,"1,2,3,5",1,1,1,0,1
chr8,17247040,17247123,3,"1,3,5",1,0,1,0,1
chr8,17247123,17247217,2,"3,5",0,0,1,0,1
chr8,17496766,17496870,3,"1,3,5",1,0,1,0,1
chr8,17496870,17496884,4,"1,2,3,5",1,1,1,0,1
chr8,17496884,17497130,5,"1,2,3,4,5",1,1,1,1,1
chr8,17497130,17497268,4,"1,3,4,5",1,0,1,1,1
chr8,17497268,17497448,3,"1,3,5",1,0,1,0,1
chr8,17497448,17497618,2,"1,5",1,0,0,0,1
chr8,17800846,17801101,2,"3,5",0,0,1,0,1
chr8,17801101,17801160,3,"2,3,5",0,1,1,0,1
chr8,17801160,17801223,4,"2,3,4,5",0,1,1,1,1
chr8,17801223,17801361,5,"1,2,3,4,5",1,1,1,1,1
chr8,17801361,17801727,4,"1,3,4,5",1,0,1,1,1
chr8,17801727,17801746,3,"1,4,5",1,0,0,1,1
chr8,17801746,17801871,2,"1,5",1,0,0,0,1
chr8,17907292,17907336,2,"1,5",1,0,0,0,1
chr8,17907336,17907981,3,"1,3,5",1,0,1,0,1
chr8,17915624,17915836,2,"1,5",1,0,0,0,1
chr8,17915836,17916420,3,"1,4,5",1,0,0,1,1
chr8,17916420,17916470,2,"1,5",1,0,0,0,1
chr8,17922604,17922788,2,"3,5",0,0,1,0,1
chr8,17922788,17922839,3,"2,3,5",0,1,1,0,1
chr8,17922839,17922969,4,"2,3,4,5",0,1,1,1,1
chr8,17922969,17923048,3,"2,3,5",0,1,1,0,1
chr8,17923048,17923455,2,"3,5",0,0,1,0,1
chr8,18084027,18084036,2,"1,5",1,0,0,0,1
chr8,18084036,18084137,3,"1,4,5",1,0,0,1,1
chr8,18084137,18084220,4,"1,3,4,5",1,0,1,1,1
chr8,18084220,18084420,5,"1,2,3,4,5",1,1,1,1,1
chr8,18084420,18084480,4,"1,2,3,5",1,1,1,0,1
chr8,18084480,18084602,3,"1,3,5",1,0,1,0,1
chr8,18084725,18085067,2,"3,5",0,0,1,0,1
chr8,19228506,19228820,3,"1,4,5",1,0,0,1,1
chr8,19228820,19228883,2,"1,5",1,0,0,0,1
chr8,19314038,19314115,2,"3,5",0,0,1,0,1
chr8,19314115,19314594,3,"1,3,5",1,0,1,0,1
chr8,19817020,19817102,2,"1,5",1,0,0,0,1
chr8,19817102,19817111,3,"1,4,5",1,0,0,1,1
chr8,19817111,19817371,4,"1,2,4,5",1,1,0,1,1
chr8,19817371,19817486,3,"1,4,5",1,0,0,1,1
chr8,19817486,19817890,2,"1,5",1,0,0,0,1
chr8,20197028,20197526,3,"1,3,5",1,0,1,0,1
chr8,20197526,20197809,2,"1,5",1,0,0,0,1
chr8,21919327,21919394,2,"4,5",0,0,0,1,1
chr8,21919394,21919884,3,"1,4,5",1,0,0,1,1
chr8,22023994,22024580,2,"4,5",0,0,0,1,1
chr8,22036838,22037207,2,"4,5",0,0,0,1,1
chr8,22053371,22053706,3,"3,4,5",0,0,1,1,1
chr8,22053706,22053790,2,"3,5",0,0,1,0,1
chr8,22109178,22109249,2,"1,5",1,0,0,0,1
chr8,22109249,22109754,3,"1,3,5",1,0,1,0,1
chr8,22109754,22109859,2,"3,5",0,0,1,0,1
chr8,22111445,22111474,3,"1,3,5",1,0,1,0,1
chr8,22111474,22111807,4,"1,3,4,5",1,0,1,1,1
chr8,22111807,22112044,3,"3,4,5",0,0,1,1,1
chr8,22112044,22112155,2,"4,5",0,0,0,1,1
chr8,22137413,22137658,4,"1,3,4,5",1,0,1,1,1
chr8,22141129,22141513,3,"1,3,5",1,0,1,0,1
chr8,22141513,22141538,2,"3,5",0,0,1,0,1
chr8,22141770,22141777,2,"1,5",1,0,0,0,1
chr8,22141777,22142037,3,"1,2,5",1,1,0,0,1
chr8,22142037,22142058,2,"1,5",1,0,0,0,1
chr8,22143716,22143958,2,"1,5",1,0,0,0,1
chr8,22165104,22165173,2,"3,5",0,0,1,0,1
chr8,22165173,22165557,3,"3,4,5",0,0,1,1,1
chr8,22165557,22165701,2,"3,5",0,0,1,0,1
chr8,22220178,22220181,2,"4,5",0,0,0,1,1
chr8,22220181,22220441,3,"2,4,5",0,1,0,1,1
chr8,22220441,22220562,2,"4,5",0,0,0,1,1
chr8,22244873,22244959,2,"1,5",1,0,0,0,1
chr8,22244959,22245148,3,"1,3,5",1,0,1,0,1
chr8,22245148,22245532,4,"1,3,4,5",1,0,1,1,1
chr8,22245532,22245603,3,"1,3,5",1,0,1,0,1
chr8,22245603,22245627,2,"1,5",1,0,0,0,1
chr8,22360273,22360743,2,"3,5",0,0,1,0,1
chr8,22366927,22367472,4,"1,3,4,5",1,0,1,1,1
chr8,22367472,22367629,3,"3,4,5",0,0,1,1,1
chr8,22440639,22441278,2,"3,5",0,0,1,0,1
chr8,22561852,22562127,3,"1,3,5",1,0,1,0,1
chr8,22578986,22579173,2,"3,5",0,0,1,0,1
chr8,22579173,22579749,3,"1,3,5",1,0,1,0,1
chr8,22579749,22579772,2,"3,5",0,0,1,0,1
chr8,22588791,22589004,2,"1,5",1,0,0,0,1
chr8,22589004,22589388,3,"1,4,5",1,0,0,1,1
chr8,22589388,22589406,2,"1,5",1,0,0,0,1
chr8,22596459,22596729,2,"1,5",1,0,0,0,1
chr8,22596961,22597035,2,"1,5",1,0,0,0,1
chr8,22604348,22604437,2,"3,5",0,0,1,0,1
chr8,22604437,22604471,3,"1,3,5",1,0,1,0,1
chr8,22604471,22604561,4,"1,3,4,5",1,0,1,1,1
chr8,22604561,22604821,5,"1,2,3,4,5",1,1,1,1,1
chr8,22604821,22604855,4,"1,3,4,5",1,0,1,1,1
chr8,22604855,22605013,3,"1,3,5",1,0,1,0,1
chr8,22605013,22605193,2,"3,5",0,0,1,0,1
chr8,23068478,23068694,2,"1,5",1,0,0,0,1
chr8,23068694,23068898,3,"1,3,5",1,0,1,0,1
chr8,23068898,23069045,4,"1,3,4,5",1,0,1,1,1
chr8,23069045,23069282,5,"1,2,3,4,5",1,1,1,1,1
chr8,23069282,23069305,4,"1,2,3,5",1,1,1,0,1
chr8,23069305,23069325,3,"1,3,5",1,0,1,0,1
chr8,23074388,23074462,2,"1,5",1,0,0,0,1
chr8,23074462,23074611,3,"1,3,5",1,0,1,0,1
chr8,23074611,23074843,4,"1,3,4,5",1,0,1,1,1
chr8,23074843,23074995,3,"3,4,5",0,0,1,1,1
chr8,23074995,23075321,2,"3,5",0,0,1,0,1
chr8,23083630,23083949,2,"4,5",0,0,0,1,1
chr8,23084131,23084225,2,"2,5",0,1,0,0,1
chr8,23084225,23084391,3,"1,2,5",1,1,0,0,1
chr8,23084391,23084442,2,"1,5",1,0,0,0,1
chr8,23084442,23084826,3,"1,4,5",1,0,0,1,1
chr8,23084826,23085004,2,"1,5",1,0,0,0,1
chr8,23246349,23246378,2,"4,5",0,0,0,1,1
chr8,23246378,23246538,3,"1,4,5",1,0,0,1,1
chr8,23246538,23246733,4,"1,3,4,5",1,0,1,1,1
chr8,23246733,23246954,3,"1,3,5",1,0,1,0,1
chr8,23246954,23247182,2,"3,5",0,0,1,0,1
chr8,23287882,23287910,3,"1,3,5",1,0,1,0,1
chr8,23287910,23288294,4,"1,3,4,5",1,0,1,1,1
chr8,23288294,23288415,3,"1,3,5",1,0,1,0,1
chr8,23288415,23288564,2,"1,5",1,0,0,0,1
chr8,23457361,23457381,2,"3,5",0,0,1,0,1
chr8,23457381,23457563,3,"1,3,5",1,0,1,0,1
chr8,23457563,23457823,4,"1,2,3,5",1,1,1,0,1
chr8,23457823,23458005,3,"1,3,5",1,0,1,0,1
chr8,23458005,23458056,2,"1,5",1,0,0,0,1
chr8,23528662,23528717,2,"3,5",0,0,1,0,1
chr8,23528717,23529306,3,"1,3,5",1,0,1,0,1
chr8,23529306,23529513,2,"1,5",1,0,0,0,1
chr8,23682352,23683199,2,"3,5",0,0,1,0,1
chr8,25187658,25187707,2,"3,5",0,0,1,0,1
chr8,25187707,25187923,3,"2,3,5",0,1,1,0,1
chr8,25458286,25458665,2,"4,5",0,0,0,1,1
chr8,25458665,25458670,3,"3,4,5",0,0,1,1,1
chr8,25458670,25458904,2,"3,5",0,0,1,0,1
chr8,25458904,25459288,3,"3,4,5",0,0,1,1,1
chr8,25459288,25459336,2,"3,5",0,0,1,0,1
chr8,26291102,26291585,3,"1,3,5",1,0,1,0,1
chr8,26291585,26291646,2,"1,5",1,0,0,0,1
chr8,26291747,26292100,2,"4,5",0,0,0,1,1
