chrom,start,end,num,list,ENCFF324SPP_SIN3A_sorted.bed,ENCFF701HQE_SIN3A_sorted.bed,ENCFF763YLV_SIN3A_sorted.bed,ENCFF873MAF_SIN3A_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr7,142854619,142855056,2,"3,5",0,0,1,0,1
chr7,143263219,143263302,2,"4,5",0,0,0,1,1
chr7,143263302,143263587,3,"3,4,5",0,0,1,1,1
chr7,143263587,143263592,4,"2,3,4,5",0,1,1,1,1
chr7,143263592,143263748,3,"2,4,5",0,1,0,1,1
chr7,143288180,143288750,2,"4,5",0,0,0,1,1
chr7,143380601,143380693,2,"2,5",0,1,0,0,1
chr7,143380693,143380694,3,"2,3,5",0,1,1,0,1
chr7,143380694,143380745,4,"2,3,4,5",0,1,1,1,1
chr7,143380745,143380895,5,"1,2,3,4,5",1,1,1,1,1
chr7,143380895,143380954,4,"2,3,4,5",0,1,1,1,1
chr7,143380954,143380983,3,"2,3,5",0,1,1,0,1
chr7,143380983,143381181,2,"2,5",0,1,0,0,1
chr7,143381211,143381501,2,"3,5",0,0,1,0,1
chr7,146115830,146116105,4,"2,3,4,5",0,1,1,1,1
chr7,146116105,146116138,3,"2,4,5",0,1,0,1,1
chr7,146116138,146116253,2,"4,5",0,0,0,1,1
chr7,148698733,148699023,2,"3,5",0,0,1,0,1
chr7,148699119,148699243,2,"4,5",0,0,0,1,1
chr7,148699243,148699364,3,"3,4,5",0,0,1,1,1
chr7,148699403,148699732,3,"3,4,5",0,0,1,1,1
chr7,148699732,148699873,2,"4,5",0,0,0,1,1
chr7,148884338,148884647,2,"4,5",0,0,0,1,1
chr7,148884647,148884937,3,"3,4,5",0,0,1,1,1
chr7,148884937,148884958,2,"4,5",0,0,0,1,1
chr7,148966663,148966763,2,"4,5",0,0,0,1,1
chr7,148966763,148967053,3,"3,4,5",0,0,1,1,1
chr7,148967053,148967100,2,"4,5",0,0,0,1,1
chr7,148987488,148987758,2,"4,5",0,0,0,1,1
chr7,149028331,149028350,2,"3,5",0,0,1,0,1
chr7,149028350,149028385,3,"1,3,5",1,0,1,0,1
chr7,149028385,149028500,4,"1,3,4,5",1,0,1,1,1
chr7,149028500,149028569,3,"3,4,5",0,0,1,1,1
chr7,149028569,149028841,2,"4,5",0,0,0,1,1
chr7,149028841,149029084,3,"3,4,5",0,0,1,1,1
chr7,149065373,149065623,2,"3,5",0,0,1,0,1
chr7,149065623,149065663,3,"3,4,5",0,0,1,1,1
chr7,149065663,149065780,2,"4,5",0,0,0,1,1
chr7,149065780,149066070,3,"3,4,5",0,0,1,1,1
chr7,149066070,149066193,2,"4,5",0,0,0,1,1
chr7,149126094,149126260,2,"4,5",0,0,0,1,1
chr7,149126260,149126550,3,"3,4,5",0,0,1,1,1
chr7,149126550,149126866,2,"4,5",0,0,0,1,1
chr7,149195352,149195445,2,"4,5",0,0,0,1,1
chr7,149195445,149195528,3,"3,4,5",0,0,1,1,1
chr7,149195528,149195735,4,"2,3,4,5",0,1,1,1,1
chr7,149195735,149195911,3,"2,4,5",0,1,0,1,1
chr7,149195911,149196127,4,"2,3,4,5",0,1,1,1,1
chr7,149239696,149239942,2,"4,5",0,0,0,1,1
chr7,149261948,149262038,2,"4,5",0,0,0,1,1
chr7,149262038,149262108,3,"3,4,5",0,0,1,1,1
chr7,149262108,149262258,4,"1,3,4,5",1,0,1,1,1
chr7,149262258,149262328,3,"3,4,5",0,0,1,1,1
chr7,149262328,149262518,2,"4,5",0,0,0,1,1
chr7,149714573,149714870,2,"4,5",0,0,0,1,1
chr7,149714870,149715082,3,"3,4,5",0,0,1,1,1
chr7,149719019,149719205,2,"4,5",0,0,0,1,1
chr7,149771467,149771656,2,"4,5",0,0,0,1,1
chr7,149771656,149772145,3,"3,4,5",0,0,1,1,1
chr7,149772145,149772197,2,"4,5",0,0,0,1,1
chr7,149838112,149838784,2,"4,5",0,0,0,1,1
chr7,150322413,150322735,2,"4,5",0,0,0,1,1
chr7,150322877,150323230,2,"4,5",0,0,0,1,1
chr7,150323291,150323353,2,"2,5",0,1,0,0,1
chr7,150323414,150323667,3,"2,3,5",0,1,1,0,1
chr7,150323667,150323699,2,"3,5",0,0,1,0,1
chr7,150368496,150368628,2,"4,5",0,0,0,1,1
chr7,150368628,150368728,3,"3,4,5",0,0,1,1,1
chr7,150368728,150368878,4,"1,3,4,5",1,0,1,1,1
chr7,150368878,150368918,3,"3,4,5",0,0,1,1,1
chr7,150368918,150369058,2,"4,5",0,0,0,1,1
chr7,150378890,150378950,3,"2,4,5",0,1,0,1,1
chr7,150378950,150378975,4,"2,3,4,5",0,1,1,1,1
chr7,150378975,150379198,3,"3,4,5",0,0,1,1,1
chr7,150379198,150379240,2,"3,5",0,0,1,0,1
chr7,150379373,150379596,2,"3,5",0,0,1,0,1
chr7,150994602,150994617,2,"4,5",0,0,0,1,1
chr7,150994617,150994896,3,"3,4,5",0,0,1,1,1
chr7,151008310,151008472,2,"4,5",0,0,0,1,1
chr7,151008626,151008741,2,"4,5",0,0,0,1,1
chr7,151008741,151008999,3,"3,4,5",0,0,1,1,1
chr7,151018200,151018475,2,"3,5",0,0,1,0,1
chr7,151028099,151028232,3,"1,3,5",1,0,1,0,1
chr7,151028232,151028287,2,"3,5",0,0,1,0,1
chr7,151028435,151028540,2,"4,5",0,0,0,1,1
chr7,151028581,151028698,3,"2,4,5",0,1,0,1,1
chr7,151028698,151028925,4,"2,3,4,5",0,1,1,1,1
chr7,151039128,151039241,2,"3,5",0,0,1,0,1
chr7,151039245,151039666,2,"4,5",0,0,0,1,1
chr7,151039666,151039682,3,"3,4,5",0,0,1,1,1
chr7,151057851,151058141,2,"3,5",0,0,1,0,1
chr7,151080900,151081069,2,"4,5",0,0,0,1,1
chr7,151086130,151086369,2,"4,5",0,0,0,1,1
chr7,151086369,151086435,3,"3,4,5",0,0,1,1,1
chr7,151086435,151086519,2,"3,5",0,0,1,0,1
chr7,151227097,151227110,3,"3,4,5",0,0,1,1,1
chr7,151227110,151227178,2,"4,5",0,0,0,1,1
chr7,151227178,151227554,3,"2,4,5",0,1,0,1,1
chr7,151227554,151227689,2,"4,5",0,0,0,1,1
chr7,151232374,151232596,2,"3,5",0,0,1,0,1
chr7,151341622,151341641,2,"4,5",0,0,0,1,1
chr7,151341641,151341832,3,"2,4,5",0,1,0,1,1
chr7,151341832,151342017,4,"2,3,4,5",0,1,1,1,1
chr7,151342017,151342080,3,"3,4,5",0,0,1,1,1
chr7,151350038,151350543,2,"2,5",0,1,0,0,1
chr7,152025740,152026030,2,"3,5",0,0,1,0,1
chr7,152435893,152436046,2,"4,5",0,0,0,1,1
chr7,152436202,152436203,2,"4,5",0,0,0,1,1
chr7,152436203,152436285,3,"3,4,5",0,0,1,1,1
chr7,152436285,152436290,2,"3,5",0,0,1,0,1
chr7,152436290,152436442,3,"3,4,5",0,0,1,1,1
chr7,152436442,152436493,2,"3,5",0,0,1,0,1
chr7,152436527,152436753,2,"4,5",0,0,0,1,1
chr7,152436753,152436967,3,"3,4,5",0,0,1,1,1
chr7,152463591,152463660,3,"3,4,5",0,0,1,1,1
chr7,152463660,152463785,2,"3,5",0,0,1,0,1
chr7,152463962,152463989,2,"2,5",0,1,0,0,1
chr7,152463989,152464134,3,"2,3,5",0,1,1,0,1
chr7,152464134,152464279,4,"2,3,4,5",0,1,1,1,1
chr7,152464279,152464338,3,"2,4,5",0,1,0,1,1
chr7,152464338,152464458,2,"4,5",0,0,0,1,1
chr7,152464458,152464662,3,"3,4,5",0,0,1,1,1
chr7,152759761,152759803,2,"4,5",0,0,0,1,1
chr7,152759803,152759816,3,"1,4,5",1,0,0,1,1
chr7,152759816,152759953,4,"1,2,4,5",1,1,0,1,1
chr7,152759953,152760021,3,"2,4,5",0,1,0,1,1
chr7,155002757,155003045,2,"3,5",0,0,1,0,1
chr7,155003045,155003047,3,"2,3,5",0,1,1,0,1
chr7,155003047,155003245,2,"2,5",0,1,0,0,1
chr7,155003277,155003421,2,"2,5",0,1,0,0,1
chr7,155003515,155003652,2,"3,5",0,0,1,0,1
chr7,155069999,155070015,2,"4,5",0,0,0,1,1
chr7,155070015,155070023,3,"2,4,5",0,1,0,1,1
chr7,155070023,155070064,4,"2,3,4,5",0,1,1,1,1
chr7,155070064,155070214,5,"1,2,3,4,5",1,1,1,1,1
chr7,155070214,155070254,4,"2,3,4,5",0,1,1,1,1
chr7,155070254,155070279,3,"3,4,5",0,0,1,1,1
chr7,155297226,155297341,2,"2,5",0,1,0,0,1
chr7,155297341,155297602,3,"2,3,5",0,1,1,0,1
chr7,155297602,155297631,2,"3,5",0,0,1,0,1
chr7,155297654,155297788,2,"4,5",0,0,0,1,1
chr7,155297788,155297850,3,"3,4,5",0,0,1,1,1
chr7,155297850,155298001,4,"2,3,4,5",0,1,1,1,1
chr7,155644444,155644965,2,"4,5",0,0,0,1,1
chr7,156640543,156640690,2,"4,5",0,0,0,1,1
chr7,156640690,156640980,3,"3,4,5",0,0,1,1,1
chr7,156640980,156641021,2,"4,5",0,0,0,1,1
chr7,156949578,156949603,2,"2,5",0,1,0,0,1
chr7,156949603,156949689,3,"2,4,5",0,1,0,1,1
chr7,156949689,156949712,4,"2,3,4,5",0,1,1,1,1
chr7,156949712,156949830,5,"1,2,3,4,5",1,1,1,1,1
chr7,157010848,157010944,2,"3,5",0,0,1,0,1
chr7,157138366,157138906,2,"4,5",0,0,0,1,1
chr7,157138906,157139400,3,"3,4,5",0,0,1,1,1
chr7,157139400,157139427,2,"4,5",0,0,0,1,1
chr7,157337331,157337373,2,"3,5",0,0,1,0,1
chr7,157337373,157337523,3,"1,3,5",1,0,1,0,1
chr7,157337523,157337590,2,"3,5",0,0,1,0,1
chr7,158587640,158587930,2,"3,5",0,0,1,0,1
chr7,158856287,158856503,2,"4,5",0,0,0,1,1
chr7,158856503,158856567,3,"2,4,5",0,1,0,1,1
chr7,158856567,158856580,4,"1,2,4,5",1,1,0,1,1
chr7,158856580,158856717,5,"1,2,3,4,5",1,1,1,1,1
chr7,158856717,158856744,4,"2,3,4,5",0,1,1,1,1
chr7,158856744,158856867,3,"2,4,5",0,1,0,1,1
chr7,158856867,158856909,2,"2,5",0,1,0,0,1
chr7,158864008,158864370,2,"3,5",0,0,1,0,1
chr8,406818,407013,2,"3,5",0,0,1,0,1
chr8,731098,731245,4,"1,3,4,5",1,0,1,1,1
chr8,731245,731319,3,"3,4,5",0,0,1,1,1
chr8,731319,731492,2,"4,5",0,0,0,1,1
chr8,1755488,1755625,2,"4,5",0,0,0,1,1
chr8,1755625,1755873,3,"3,4,5",0,0,1,1,1
chr8,1755873,1755915,2,"3,5",0,0,1,0,1
chr8,1763062,1763427,2,"4,5",0,0,0,1,1
chr8,1763646,1763762,2,"4,5",0,0,0,1,1
chr8,1763762,1763926,3,"3,4,5",0,0,1,1,1
chr8,2727959,2728219,2,"3,5",0,0,1,0,1
chr8,6406485,6406558,2,"3,5",0,0,1,0,1
chr8,6406558,6406717,3,"3,4,5",0,0,1,1,1
chr8,6708090,6708524,2,"4,5",0,0,0,1,1
chr8,6708524,6708660,3,"3,4,5",0,0,1,1,1
chr8,6708660,6708770,2,"3,5",0,0,1,0,1
chr8,9002636,9002866,2,"3,5",0,0,1,0,1
chr8,9002873,9003010,2,"4,5",0,0,0,1,1
chr8,9003043,9003120,2,"4,5",0,0,0,1,1
chr8,9150637,9150921,2,"3,5",0,0,1,0,1
chr8,9555823,9556000,2,"3,5",0,0,1,0,1
chr8,10838950,10839211,2,"4,5",0,0,0,1,1
chr8,10839753,10839831,2,"4,5",0,0,0,1,1
chr8,10839831,10839832,3,"3,4,5",0,0,1,1,1
chr8,10839832,10839924,4,"1,3,4,5",1,0,1,1,1
chr8,10839924,10839982,3,"1,4,5",1,0,0,1,1
chr8,10839982,10840173,2,"4,5",0,0,0,1,1
chr8,11284269,11284349,2,"4,5",0,0,0,1,1
chr8,11284349,11284639,3,"3,4,5",0,0,1,1,1
chr8,11284639,11284738,2,"4,5",0,0,0,1,1
chr8,11284738,11284765,3,"3,4,5",0,0,1,1,1
chr8,11284765,11284940,2,"3,5",0,0,1,0,1
chr8,11346947,11346993,2,"3,5",0,0,1,0,1
chr8,11346993,11347143,3,"1,3,5",1,0,1,0,1
chr8,11347143,11347224,2,"3,5",0,0,1,0,1
chr8,11347354,11347644,2,"3,5",0,0,1,0,1
chr8,11564601,11564856,2,"3,5",0,0,1,0,1
chr8,11769626,11769833,2,"3,5",0,0,1,0,1
chr8,11769833,11769891,3,"3,4,5",0,0,1,1,1
chr8,11802363,11802467,2,"3,5",0,0,1,0,1
chr8,11802563,11802603,2,"3,5",0,0,1,0,1
chr8,11802603,11802824,3,"3,4,5",0,0,1,1,1
chr8,12755849,12755873,2,"4,5",0,0,0,1,1
chr8,17246405,17246572,2,"3,5",0,0,1,0,1
chr8,17246572,17246695,3,"3,4,5",0,0,1,1,1
chr8,17246695,17246795,2,"4,5",0,0,0,1,1
chr8,17246795,17246945,3,"1,4,5",1,0,0,1,1
chr8,17246945,17247142,2,"4,5",0,0,0,1,1
chr8,17922484,17922505,2,"4,5",0,0,0,1,1
chr8,17922505,17922795,3,"3,4,5",0,0,1,1,1
chr8,17922795,17922882,2,"4,5",0,0,0,1,1
chr8,17922882,17923172,3,"3,4,5",0,0,1,1,1
chr8,17923172,17923387,2,"4,5",0,0,0,1,1
chr8,18083902,18084169,3,"3,4,5",0,0,1,1,1
chr8,18084169,18084328,2,"4,5",0,0,0,1,1
chr8,18084492,18084524,2,"2,5",0,1,0,0,1
chr8,18209892,18210010,2,"4,5",0,0,0,1,1
chr8,18210010,18210226,3,"3,4,5",0,0,1,1,1
chr8,19816954,19817038,2,"3,5",0,0,1,0,1
chr8,19817038,19817133,3,"3,4,5",0,0,1,1,1
chr8,19817133,19817565,2,"4,5",0,0,0,1,1
chr8,21919370,21919698,2,"4,5",0,0,0,1,1
chr8,21919698,21919827,3,"3,4,5",0,0,1,1,1
chr8,21919827,21919871,2,"3,5",0,0,1,0,1
chr8,22089046,22089336,2,"3,5",0,0,1,0,1
chr8,22109105,22109650,2,"4,5",0,0,0,1,1
chr8,22141788,22141795,2,"4,5",0,0,0,1,1
chr8,22165002,22165257,2,"4,5",0,0,0,1,1
chr8,22165257,22165486,3,"3,4,5",0,0,1,1,1
chr8,22245028,22245089,2,"4,5",0,0,0,1,1
chr8,22245089,22245265,3,"2,4,5",0,1,0,1,1
chr8,22245265,22245284,4,"1,2,4,5",1,1,0,1,1
chr8,22245284,22245369,5,"1,2,3,4,5",1,1,1,1,1
chr8,22245369,22245415,4,"1,2,4,5",1,1,0,1,1
chr8,22245415,22245465,3,"2,4,5",0,1,0,1,1
chr8,22245465,22245538,2,"4,5",0,0,0,1,1
chr8,22366953,22367034,2,"4,5",0,0,0,1,1
chr8,22367034,22367324,3,"3,4,5",0,0,1,1,1
chr8,22367324,22367560,2,"4,5",0,0,0,1,1
chr8,22604499,22604574,2,"4,5",0,0,0,1,1
chr8,22604574,22604589,3,"3,4,5",0,0,1,1,1
chr8,22604589,22604619,4,"2,3,4,5",0,1,1,1,1
chr8,22604619,22604769,5,"1,2,3,4,5",1,1,1,1,1
chr8,22604769,22604833,4,"2,3,4,5",0,1,1,1,1
chr8,23246394,23246718,2,"4,5",0,0,0,1,1
chr8,23246718,23246964,3,"3,4,5",0,0,1,1,1
chr8,23246964,23247008,2,"3,5",0,0,1,0,1
chr8,23287922,23287958,2,"4,5",0,0,0,1,1
chr8,23287958,23288248,3,"3,4,5",0,0,1,1,1
chr8,23288248,23288347,2,"4,5",0,0,0,1,1
chr8,23457308,23457344,2,"4,5",0,0,0,1,1
chr8,23457344,23457634,3,"3,4,5",0,0,1,1,1
chr8,23457634,23457669,2,"4,5",0,0,0,1,1
chr8,23457669,23457878,3,"3,4,5",0,0,1,1,1
chr8,23457878,23457953,2,"3,5",0,0,1,0,1
chr8,23528750,23528984,2,"4,5",0,0,0,1,1
chr8,23528984,23529159,3,"3,4,5",0,0,1,1,1
chr8,25458723,25458891,2,"4,5",0,0,0,1,1
chr8,25458891,25459007,3,"2,4,5",0,1,0,1,1
chr8,25459121,25459267,4,"2,3,4,5",0,1,1,1,1
chr8,25459267,25459312,3,"3,4,5",0,0,1,1,1
chr8,26382845,26382849,2,"3,5",0,0,1,0,1
chr8,26382849,26382955,3,"3,4,5",0,0,1,1,1
chr8,26382955,26383135,4,"2,3,4,5",0,1,1,1,1
chr8,26383135,26383331,3,"2,4,5",0,1,0,1,1
chr8,26383331,26383419,2,"4,5",0,0,0,1,1
chr8,27774281,27774773,2,"4,5",0,0,0,1,1
chr8,28093020,28093310,2,"3,5",0,0,1,0,1
chr8,28889948,28890518,2,"4,5",0,0,0,1,1
chr8,29262678,29262968,2,"3,5",0,0,1,0,1
chr8,30082885,30083175,2,"3,5",0,0,1,0,1
chr8,30095268,30095546,3,"3,4,5",0,0,1,1,1
chr8,30156087,30156090,3,"2,3,5",0,1,1,0,1
chr8,30156090,30156158,2,"3,5",0,0,1,0,1
chr8,30156158,30156512,3,"2,3,5",0,1,1,0,1
chr8,30156512,30156534,2,"2,5",0,1,0,0,1
chr8,30727616,30727671,2,"4,5",0,0,0,1,1
chr8,30727671,30727961,3,"3,4,5",0,0,1,1,1
chr8,30727961,30728165,2,"4,5",0,0,0,1,1
chr8,30744236,30744256,2,"4,5",0,0,0,1,1
chr8,31033710,31033716,2,"3,5",0,0,1,0,1
chr8,31033716,31033999,3,"3,4,5",0,0,1,1,1
chr8,33472971,33473460,2,"3,5",0,0,1,0,1
chr8,33484885,33485087,2,"4,5",0,0,0,1,1
chr8,33485087,33485104,3,"1,4,5",1,0,0,1,1
chr8,33485104,33485237,4,"1,3,4,5",1,0,1,1,1
chr8,33485237,33485264,3,"3,4,5",0,0,1,1,1
chr8,33485264,33485280,2,"4,5",0,0,0,1,1
chr8,33513032,33513254,2,"3,5",0,0,1,0,1
chr8,33513415,33513555,2,"3,5",0,0,1,0,1
chr8,33513555,33513705,3,"1,3,5",1,0,1,0,1
chr8,37736331,37736545,2,"4,5",0,0,0,1,1
chr8,37736545,37736580,3,"1,4,5",1,0,0,1,1
chr8,37736580,37736695,4,"1,3,4,5",1,0,1,1,1
chr8,37736695,37736698,3,"3,4,5",0,0,1,1,1
chr8,37736698,37736895,2,"4,5",0,0,0,1,1
chr8,37762272,37762527,2,"2,5",0,1,0,0,1
chr8,37762527,37762752,3,"2,3,5",0,1,1,0,1
chr8,37786013,37786299,3,"2,4,5",0,1,0,1,1
chr8,37786299,37786314,2,"2,5",0,1,0,0,1
chr8,37849589,37849743,2,"4,5",0,0,0,1,1
chr8,37849743,37850033,3,"3,4,5",0,0,1,1,1
chr8,37850033,37850100,2,"4,5",0,0,0,1,1
chr8,37899344,37899634,2,"3,5",0,0,1,0,1
chr8,38030848,38030922,2,"4,5",0,0,0,1,1
chr8,38030922,38030969,3,"1,4,5",1,0,0,1,1
chr8,38030969,38031072,4,"1,3,4,5",1,0,1,1,1
chr8,38031072,38031087,3,"3,4,5",0,0,1,1,1
chr8,38031087,38031092,2,"3,5",0,0,1,0,1
chr8,38105268,38105760,2,"2,5",0,1,0,0,1
chr8,38176415,38176465,2,"2,5",0,1,0,0,1
chr8,38176465,38176696,3,"2,4,5",0,1,0,1,1
chr8,38176696,38176730,2,"2,5",0,1,0,0,1
chr8,38176730,38176773,3,"2,3,5",0,1,1,0,1
chr8,38176773,38176954,2,"3,5",0,0,1,0,1
chr8,38231481,38231771,2,"3,5",0,0,1,0,1
chr8,38382340,38382630,2,"3,5",0,0,1,0,1
chr8,38996426,38996454,3,"3,4,5",0,0,1,1,1
chr8,38996454,38996758,2,"4,5",0,0,0,1,1
chr8,41490398,41490452,2,"2,5",0,1,0,0,1
chr8,41490452,41490520,3,"2,3,5",0,1,1,0,1
chr8,41490520,41490530,4,"2,3,4,5",0,1,1,1,1
chr8,41490530,41490680,5,"1,2,3,4,5",1,1,1,1,1
chr8,41490680,41490721,4,"2,3,4,5",0,1,1,1,1
chr8,41529136,41529424,2,"3,5",0,0,1,0,1
chr8,41577880,41578170,2,"3,5",0,0,1,0,1
chr8,41828754,41829044,2,"3,5",0,0,1,0,1
chr8,42153065,42153127,2,"4,5",0,0,0,1,1
chr8,42153127,42153150,3,"3,4,5",0,0,1,1,1
chr8,42337970,42337984,2,"3,5",0,0,1,0,1
chr8,42337984,42338099,3,"1,3,5",1,0,1,0,1
chr8,42338099,42338134,4,"1,2,3,5",1,1,1,0,1
chr8,42338134,42338204,3,"2,3,5",0,1,1,0,1
chr8,42338204,42338475,2,"2,5",0,1,0,0,1
chr8,42391534,42392171,2,"4,5",0,0,0,1,1
chr8,42541198,42541402,2,"3,5",0,0,1,0,1
chr8,42541541,42541831,2,"3,5",0,0,1,0,1
chr8,42843358,42843579,2,"3,5",0,0,1,0,1
chr8,42896269,42896332,2,"4,5",0,0,0,1,1
chr8,42896332,42896708,3,"2,4,5",0,1,0,1,1
chr8,42896708,42896821,2,"4,5",0,0,0,1,1
chr8,42896821,42896839,3,"3,4,5",0,0,1,1,1
chr8,42896839,42896932,2,"3,5",0,0,1,0,1
chr8,42896932,42897111,3,"2,3,5",0,1,1,0,1
chr8,42897111,42897152,2,"2,5",0,1,0,0,1
chr8,43140128,43140815,2,"3,5",0,0,1,0,1
chr8,47260634,47260884,2,"3,5",0,0,1,0,1
chr8,47960064,47960124,3,"3,4,5",0,0,1,1,1
chr8,47960124,47960266,4,"1,3,4,5",1,0,1,1,1
chr8,47960266,47960274,3,"1,4,5",1,0,0,1,1
chr8,47960274,47960295,2,"4,5",0,0,0,1,1
chr8,47960622,47960689,3,"1,2,5",1,1,0,0,1
chr8,47960689,47960765,4,"1,2,4,5",1,1,0,1,1
chr8,47960765,47960887,3,"2,4,5",0,1,0,1,1
chr8,47960887,47961049,4,"2,3,4,5",0,1,1,1,1
chr8,48008639,48008929,2,"3,5",0,0,1,0,1
chr8,51898894,51899050,2,"3,5",0,0,1,0,1
chr8,51899050,51899140,3,"3,4,5",0,0,1,1,1
chr8,51899140,51899402,2,"4,5",0,0,0,1,1
chr8,51899435,51899505,2,"4,5",0,0,0,1,1
chr8,51899505,51899620,3,"3,4,5",0,0,1,1,1
chr8,51899620,51899717,2,"3,5",0,0,1,0,1
chr8,52713151,52713177,2,"4,5",0,0,0,1,1
chr8,52713177,52713327,3,"1,4,5",1,0,0,1,1
chr8,52713327,52713411,2,"4,5",0,0,0,1,1
chr8,52713458,52713608,2,"4,5",0,0,0,1,1
chr8,52714322,52714563,3,"3,4,5",0,0,1,1,1
chr8,52714563,52714702,2,"4,5",0,0,0,1,1
chr8,53843068,53843208,2,"2,5",0,1,0,0,1
chr8,53843208,53843211,3,"2,4,5",0,1,0,1,1
chr8,53843211,53843224,4,"1,2,4,5",1,1,0,1,1
chr8,53843224,53843361,5,"1,2,3,4,5",1,1,1,1,1
chr8,53843361,53843376,4,"2,3,4,5",0,1,1,1,1
chr8,53843376,53843388,3,"2,4,5",0,1,0,1,1
chr8,53843388,53843444,2,"2,5",0,1,0,0,1
chr8,54135060,54135074,3,"2,4,5",0,1,0,1,1
chr8,54135074,54135364,4,"2,3,4,5",0,1,1,1,1
chr8,54135364,54135403,3,"2,4,5",0,1,0,1,1
chr8,54135403,54135406,2,"4,5",0,0,0,1,1
chr8,55773264,55773269,2,"4,5",0,0,0,1,1
chr8,55773269,55773614,3,"3,4,5",0,0,1,1,1
chr8,55879698,55879988,2,"3,5",0,0,1,0,1
chr8,55880282,55880572,2,"3,5",0,0,1,0,1
chr8,56074257,56074318,2,"4,5",0,0,0,1,1
chr8,56074318,56074608,3,"3,4,5",0,0,1,1,1
chr8,56074608,56074676,2,"4,5",0,0,0,1,1
chr8,56211632,56211667,2,"3,5",0,0,1,0,1
chr8,56211667,56211922,3,"3,4,5",0,0,1,1,1
chr8,56211922,56212107,2,"4,5",0,0,0,1,1
chr8,58411218,58411364,2,"4,5",0,0,0,1,1
chr8,58411364,58411654,3,"3,4,5",0,0,1,1,1
chr8,58411654,58411667,2,"4,5",0,0,0,1,1
chr8,58553114,58553404,2,"3,5",0,0,1,0,1
chr8,60516543,60516810,2,"4,5",0,0,0,1,1
chr8,60516810,60516918,3,"3,4,5",0,0,1,1,1
chr8,60516918,60517100,2,"3,5",0,0,1,0,1
chr8,60517383,60517608,2,"3,5",0,0,1,0,1
chr8,60651819,60651917,2,"3,5",0,0,1,0,1
chr8,60651917,60652332,3,"3,4,5",0,0,1,1,1
chr8,60652332,60652463,2,"4,5",0,0,0,1,1
chr8,60652463,60652481,3,"3,4,5",0,0,1,1,1
chr8,63038553,63038618,2,"4,5",0,0,0,1,1
chr8,63038618,63038908,3,"3,4,5",0,0,1,1,1
chr8,63038908,63039147,2,"4,5",0,0,0,1,1
chr8,63168056,63168222,2,"3,5",0,0,1,0,1
chr8,63168222,63168346,3,"3,4,5",0,0,1,1,1
chr8,63168346,63168742,2,"4,5",0,0,0,1,1
chr8,65644454,65644751,2,"4,5",0,0,0,1,1
chr8,65645004,65645294,2,"3,5",0,0,1,0,1
chr8,65842026,65842596,2,"4,5",0,0,0,1,1
chr8,66428883,66428955,2,"2,5",0,1,0,0,1
chr8,66428955,66428976,3,"1,2,5",1,1,0,0,1
chr8,66428976,66429021,4,"1,2,4,5",1,1,0,1,1
chr8,66429021,66429093,5,"1,2,3,4,5",1,1,1,1,1
chr8,66429093,66429105,4,"1,2,4,5",1,1,0,1,1
chr8,66429105,66429122,3,"2,4,5",0,1,0,1,1
chr8,66667065,66667096,2,"2,5",0,1,0,0,1
chr8,66667096,66667124,3,"2,4,5",0,1,0,1,1
chr8,66667124,66667258,4,"1,2,4,5",1,1,0,1,1
chr8,66667258,66667274,3,"1,2,5",1,1,0,0,1
chr8,66667274,66667489,2,"2,5",0,1,0,0,1
chr8,66667489,66667557,3,"2,3,5",0,1,1,0,1
chr8,66667557,66667665,2,"3,5",0,0,1,0,1
chr8,66775144,66775434,2,"3,5",0,0,1,0,1
chr8,66925377,66925419,2,"3,5",0,0,1,0,1
chr8,66925419,66925569,3,"1,3,5",1,0,1,0,1
chr8,66925569,66925651,2,"3,5",0,0,1,0,1
chr8,67064235,67064345,2,"3,5",0,0,1,0,1
chr8,67064345,67064525,3,"3,4,5",0,0,1,1,1
chr8,67064525,67064528,2,"4,5",0,0,0,1,1
chr8,67343812,67344082,2,"3,5",0,0,1,0,1
chr8,70607928,70608081,2,"4,5",0,0,0,1,1
chr8,70608081,70608570,3,"3,4,5",0,0,1,1,1
chr8,70608570,70608697,2,"4,5",0,0,0,1,1
chr8,70669033,70669323,2,"3,5",0,0,1,0,1
chr8,73293664,73293687,2,"4,5",0,0,0,1,1
chr8,73293820,73294542,2,"4,5",0,0,0,1,1
chr8,73356380,73356652,2,"3,5",0,0,1,0,1
chr8,73971934,73971959,2,"4,5",0,0,0,1,1
chr8,73971959,73972249,3,"3,4,5",0,0,1,1,1
chr8,73972249,73972626,2,"4,5",0,0,0,1,1
chr8,74350469,74350544,2,"3,5",0,0,1,0,1
chr8,74350544,74350694,3,"1,3,5",1,0,1,0,1
chr8,74350694,74350759,2,"3,5",0,0,1,0,1
chr8,80029935,80030225,2,"3,5",0,0,1,0,1
chr8,81685995,81686394,3,"3,4,5",0,0,1,1,1
chr8,81686394,81686515,2,"4,5",0,0,0,1,1
chr8,81732282,81732459,2,"3,5",0,0,1,0,1
chr8,81732459,81732772,3,"3,4,5",0,0,1,1,1
chr8,81732772,81732991,2,"4,5",0,0,0,1,1
chr8,85106989,85107424,2,"4,5",0,0,0,1,1
chr8,85220297,85220493,2,"4,5",0,0,0,1,1
chr8,85245621,85246191,2,"4,5",0,0,0,1,1
