chrom,start,end,num,list,ENCFF089XUG_MAZ_sorted.bed,ENCFF147KVT_MAZ_sorted.bed,ENCFF372CNC_MAZ_sorted.bed,ENCFF547ETZ_MAZ_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr3,14948275,14948663,3,"3,4,5",0,0,1,1,1
chr3,14948663,14948671,2,"4,5",0,0,0,1,1
chr3,15050344,15050389,2,"3,5",0,0,1,0,1
chr3,15050389,15050768,3,"1,3,5",1,0,1,0,1
chr3,15050768,15050778,2,"1,5",1,0,0,0,1
chr3,15064786,15065072,2,"1,5",1,0,0,0,1
chr3,15065072,15065202,3,"1,4,5",1,0,0,1,1
chr3,15065202,15065468,2,"4,5",0,0,0,1,1
chr3,15205980,15206015,2,"2,5",0,1,0,0,1
chr3,15206015,15206057,3,"2,4,5",0,1,0,1,1
chr3,15206057,15206300,4,"1,2,4,5",1,1,0,1,1
chr3,15206300,15206411,3,"1,4,5",1,0,0,1,1
chr3,15206411,15206473,2,"1,5",1,0,0,0,1
chr3,15332428,15332439,2,"1,5",1,0,0,0,1
chr3,15332439,15332537,3,"1,3,5",1,0,1,0,1
chr3,15332537,15332844,4,"1,2,3,5",1,1,1,0,1
chr3,15332844,15332857,3,"2,3,5",0,1,1,0,1
chr3,15332857,15332863,2,"3,5",0,0,1,0,1
chr3,15345666,15345986,2,"2,5",0,1,0,0,1
chr3,15384728,15385325,2,"4,5",0,0,0,1,1
chr3,15427308,15427399,2,"1,5",1,0,0,0,1
chr3,15427399,15427724,3,"1,4,5",1,0,0,1,1
chr3,15427724,15427795,2,"4,5",0,0,0,1,1
chr3,15601746,15601790,2,"1,5",1,0,0,0,1
chr3,15601790,15601791,3,"1,4,5",1,0,0,1,1
chr3,15601791,15601820,4,"1,3,4,5",1,0,1,1,1
chr3,15601820,15602140,5,"1,2,3,4,5",1,1,1,1,1
chr3,15602140,15602186,4,"1,3,4,5",1,0,1,1,1
chr3,15602186,15602215,3,"1,3,5",1,0,1,0,1
chr3,15602215,15602288,2,"1,5",1,0,0,0,1
chr3,16264580,16264785,2,"4,5",0,0,0,1,1
chr3,16264785,16264811,3,"1,4,5",1,0,0,1,1
chr3,16264811,16264976,4,"1,3,4,5",1,0,1,1,1
chr3,16264976,16265072,3,"1,3,5",1,0,1,0,1
chr3,16265072,16265201,4,"1,3,4,5",1,0,1,1,1
chr3,16265201,16265235,3,"3,4,5",0,0,1,1,1
chr3,16265235,16265468,2,"4,5",0,0,0,1,1
chr3,16521049,16521445,2,"4,5",0,0,0,1,1
chr3,16927561,16927835,3,"2,4,5",0,1,0,1,1
chr3,17044863,17045124,2,"2,5",0,1,0,0,1
chr3,17052426,17052712,2,"2,5",0,1,0,0,1
chr3,17151747,17151762,2,"3,5",0,0,1,0,1
chr3,17151762,17151774,3,"2,3,5",0,1,1,0,1
chr3,17151774,17152082,4,"1,2,3,5",1,1,1,0,1
chr3,17152082,17152275,3,"1,3,5",1,0,1,0,1
chr3,19946727,19946862,2,"3,5",0,0,1,0,1
chr3,19946862,19946881,3,"1,3,5",1,0,1,0,1
chr3,19946881,19946942,4,"1,2,3,5",1,1,1,0,1
chr3,19946942,19947054,5,"1,2,3,4,5",1,1,1,1,1
chr3,19947054,19947066,4,"1,2,3,5",1,1,1,0,1
chr3,19947066,19947151,3,"1,3,5",1,0,1,0,1
chr3,19947151,19947421,2,"1,5",1,0,0,0,1
chr3,20039878,20039879,2,"4,5",0,0,0,1,1
chr3,20039879,20039906,3,"1,4,5",1,0,0,1,1
chr3,20039906,20039975,4,"1,3,4,5",1,0,1,1,1
chr3,20039975,20040043,5,"1,2,3,4,5",1,1,1,1,1
chr3,20040043,20040075,4,"1,2,4,5",1,1,0,1,1
chr3,20040075,20040238,3,"1,2,5",1,1,0,0,1
chr3,20040238,20040405,2,"2,5",0,1,0,0,1
chr3,20040591,20040620,2,"1,5",1,0,0,0,1
chr3,20040620,20040675,3,"1,3,5",1,0,1,0,1
chr3,20040675,20040755,4,"1,3,4,5",1,0,1,1,1
chr3,20040755,20041007,5,"1,2,3,4,5",1,1,1,1,1
chr3,20041007,20041044,4,"2,3,4,5",0,1,1,1,1
chr3,20041044,20041068,3,"2,4,5",0,1,0,1,1
chr3,20041610,20041784,2,"1,5",1,0,0,0,1
chr3,20048705,20048998,2,"2,5",0,1,0,0,1
chr3,23202915,23202937,2,"2,5",0,1,0,0,1
chr3,23202937,23203056,3,"2,4,5",0,1,0,1,1
chr3,23203056,23203133,4,"1,2,4,5",1,1,0,1,1
chr3,23203133,23203235,3,"1,2,5",1,1,0,0,1
chr3,23203235,23203472,2,"1,5",1,0,0,0,1
chr3,23760932,23761274,2,"4,5",0,0,0,1,1
chr3,23805791,23805798,2,"3,5",0,0,1,0,1
chr3,23805798,23805869,3,"1,3,5",1,0,1,0,1
chr3,23805869,23806185,4,"1,3,4,5",1,0,1,1,1
chr3,23806185,23806214,3,"1,4,5",1,0,0,1,1
chr3,23806214,23806250,2,"4,5",0,0,0,1,1
chr3,23810478,23810633,2,"1,5",1,0,0,0,1
chr3,23810633,23810665,3,"1,2,5",1,1,0,0,1
chr3,23810665,23810953,4,"1,2,4,5",1,1,0,1,1
chr3,23810953,23811061,3,"1,4,5",1,0,0,1,1
chr3,23811061,23811206,2,"1,5",1,0,0,0,1
chr3,23916811,23916844,2,"1,5",1,0,0,0,1
chr3,23916844,23916879,3,"1,3,5",1,0,1,0,1
chr3,23916879,23916986,4,"1,3,4,5",1,0,1,1,1
chr3,23916986,23917268,5,"1,2,3,4,5",1,1,1,1,1
chr3,23917268,23917275,4,"1,2,4,5",1,1,0,1,1
chr3,23917275,23917306,3,"1,2,5",1,1,0,0,1
chr3,23917306,23917431,2,"1,5",1,0,0,0,1
chr3,23945129,23945170,3,"1,3,5",1,0,1,0,1
chr3,23945170,23945486,4,"1,2,3,5",1,1,1,0,1
chr3,23945831,23945894,2,"3,5",0,0,1,0,1
chr3,23945894,23945926,3,"2,3,5",0,1,1,0,1
chr3,23945926,23946214,4,"1,2,3,5",1,1,1,0,1
chr3,23946214,23946457,3,"1,3,5",1,0,1,0,1
chr3,23946457,23946484,2,"1,5",1,0,0,0,1
chr3,25663828,25664012,2,"4,5",0,0,0,1,1
chr3,25664012,25664352,3,"1,4,5",1,0,0,1,1
chr3,25664352,25664428,2,"1,5",1,0,0,0,1
chr3,25664674,25664762,2,"1,5",1,0,0,0,1
chr3,25664762,25664789,3,"1,2,5",1,1,0,0,1
chr3,25664789,25664824,4,"1,2,4,5",1,1,0,1,1
chr3,25664824,25665082,5,"1,2,3,4,5",1,1,1,1,1
chr3,25665082,25665090,4,"1,3,4,5",1,0,1,1,1
chr3,25665090,25665185,3,"3,4,5",0,0,1,1,1
chr3,25665185,25665447,2,"3,5",0,0,1,0,1
chr3,25782866,25783032,2,"4,5",0,0,0,1,1
chr3,25783032,25783155,3,"1,4,5",1,0,0,1,1
chr3,25783155,25783658,2,"1,5",1,0,0,0,1
chr3,25789908,25789962,2,"4,5",0,0,0,1,1
chr3,25789962,25790134,3,"1,4,5",1,0,0,1,1
chr3,25790134,25790378,4,"1,2,4,5",1,1,0,1,1
chr3,25790378,25790454,3,"2,4,5",0,1,0,1,1
chr3,25790454,25790561,2,"4,5",0,0,0,1,1
chr3,27483236,27483571,2,"1,5",1,0,0,0,1
chr3,27483571,27483652,3,"1,3,5",1,0,1,0,1
chr3,27483652,27484138,2,"3,5",0,0,1,0,1
chr3,27484138,27484312,3,"1,3,5",1,0,1,0,1
chr3,27484312,27484377,2,"1,5",1,0,0,0,1
chr3,27484377,27484554,3,"1,4,5",1,0,0,1,1
chr3,27484554,27484773,2,"4,5",0,0,0,1,1
chr3,27721523,27721783,2,"2,5",0,1,0,0,1
chr3,27721783,27722054,3,"1,2,5",1,1,0,0,1
chr3,27722054,27722199,2,"1,5",1,0,0,0,1
chr3,28241428,28241440,2,"4,5",0,0,0,1,1
chr3,28241440,28241824,3,"1,4,5",1,0,0,1,1
chr3,28241824,28241856,2,"1,5",1,0,0,0,1
chr3,28348775,28348833,2,"2,5",0,1,0,0,1
chr3,28348833,28348928,3,"1,2,5",1,1,0,0,1
chr3,28348928,28349095,4,"1,2,4,5",1,1,0,1,1
chr3,28349095,28349249,3,"1,4,5",1,0,0,1,1
chr3,28349249,28349324,2,"4,5",0,0,0,1,1
chr3,29281904,29282309,2,"1,5",1,0,0,0,1
chr3,30606444,30606486,2,"3,5",0,0,1,0,1
chr3,30606486,30606863,3,"1,3,5",1,0,1,0,1
chr3,30607002,30607068,2,"3,5",0,0,1,0,1
chr3,31531915,31532057,2,"4,5",0,0,0,1,1
chr3,31532057,31532176,3,"1,4,5",1,0,0,1,1
chr3,31532176,31532473,4,"1,3,4,5",1,0,1,1,1
chr3,31532473,31532494,3,"3,4,5",0,0,1,1,1
chr3,31532494,31532600,2,"3,5",0,0,1,0,1
chr3,31532685,31532735,2,"2,5",0,1,0,0,1
chr3,31532735,31532809,3,"1,2,5",1,1,0,0,1
chr3,31532809,31532937,4,"1,2,4,5",1,1,0,1,1
chr3,31532937,31532969,3,"1,2,5",1,1,0,0,1
chr3,31532969,31533005,2,"2,5",0,1,0,0,1
chr3,32106291,32106331,2,"3,5",0,0,1,0,1
chr3,32106331,32106341,3,"1,3,5",1,0,1,0,1
chr3,32106341,32106423,4,"1,2,3,5",1,1,1,0,1
chr3,32106423,32106599,5,"1,2,3,4,5",1,1,1,1,1
chr3,32106599,32106661,4,"1,2,3,5",1,1,1,0,1
chr3,32106661,32106715,3,"1,3,5",1,0,1,0,1
chr3,32106715,32106899,2,"1,5",1,0,0,0,1
chr3,32401619,32401671,2,"1,5",1,0,0,0,1
chr3,32502421,32502529,2,"4,5",0,0,0,1,1
chr3,32502529,32502543,3,"1,4,5",1,0,0,1,1
chr3,32502543,32502544,4,"1,2,4,5",1,1,0,1,1
chr3,32502544,32502863,5,"1,2,3,4,5",1,1,1,1,1
chr3,32502863,32502945,4,"1,3,4,5",1,0,1,1,1
chr3,32502945,32502968,3,"3,4,5",0,0,1,1,1
chr3,32684949,32684992,2,"1,5",1,0,0,0,1
chr3,32684992,32685022,3,"1,2,5",1,1,0,0,1
chr3,32685022,32685066,4,"1,2,3,5",1,1,1,0,1
chr3,32685066,32685446,5,"1,2,3,4,5",1,1,1,1,1
chr3,32685446,32685514,4,"1,2,4,5",1,1,0,1,1
chr3,32685514,32685564,3,"1,4,5",1,0,0,1,1
chr3,32685564,32685586,2,"4,5",0,0,0,1,1
chr3,32781473,32781483,2,"4,5",0,0,0,1,1
chr3,32781483,32781536,3,"1,4,5",1,0,0,1,1
chr3,32781536,32781838,4,"1,2,4,5",1,1,0,1,1
chr3,33074518,33074815,2,"3,5",0,0,1,0,1
chr3,33097026,33097097,2,"3,5",0,0,1,0,1
chr3,33097097,33097126,3,"1,3,5",1,0,1,0,1
chr3,33097126,33097200,4,"1,3,4,5",1,0,1,1,1
chr3,33097200,33097280,5,"1,2,3,4,5",1,1,1,1,1
chr3,33097280,33097334,4,"1,3,4,5",1,0,1,1,1
chr3,33097334,33097401,3,"1,3,5",1,0,1,0,1
chr3,33097401,33097450,2,"3,5",0,0,1,0,1
chr3,33113889,33114598,2,"1,5",1,0,0,0,1
chr3,33787419,33787720,3,"3,4,5",0,0,1,1,1
chr3,33798248,33798969,2,"1,5",1,0,0,0,1
chr3,36969900,36969903,2,"1,5",1,0,0,0,1
chr3,36969903,36969959,3,"1,3,5",1,0,1,0,1
chr3,36969959,36970034,4,"1,2,3,5",1,1,1,0,1
chr3,36970034,36970160,5,"1,2,3,4,5",1,1,1,1,1
chr3,36970160,36970279,4,"1,2,3,5",1,1,1,0,1
chr3,36970279,36970311,3,"1,3,5",1,0,1,0,1
chr3,36993379,36993775,2,"4,5",0,0,0,1,1
chr3,37175473,37175869,2,"4,5",0,0,0,1,1
chr3,37176169,37176365,2,"1,5",1,0,0,0,1
chr3,37176365,37176386,3,"1,2,5",1,1,0,0,1
chr3,37176386,37176685,4,"1,2,3,5",1,1,1,0,1
chr3,37176685,37176787,3,"1,3,5",1,0,1,0,1
chr3,37176787,37176810,2,"3,5",0,0,1,0,1
chr3,37243368,37243740,2,"4,5",0,0,0,1,1
chr3,37994121,37994200,2,"1,5",1,0,0,0,1
chr3,37994200,37994207,3,"1,2,5",1,1,0,0,1
chr3,37994207,37994520,4,"1,2,4,5",1,1,0,1,1
chr3,37994520,37994537,3,"1,4,5",1,0,0,1,1
chr3,37994537,37994603,2,"4,5",0,0,0,1,1
chr3,37998532,37998735,2,"1,5",1,0,0,0,1
chr3,37998735,37998783,3,"1,2,5",1,1,0,0,1
chr3,37998783,37999055,4,"1,2,3,5",1,1,1,0,1
chr3,37999055,37999138,3,"1,3,5",1,0,1,0,1
chr3,37999138,37999207,2,"3,5",0,0,1,0,1
chr3,38137051,38137052,2,"3,5",0,0,1,0,1
chr3,38137052,38137078,3,"3,4,5",0,0,1,1,1
chr3,38137078,38137475,4,"1,3,4,5",1,0,1,1,1
chr3,38137475,38137568,3,"1,4,5",1,0,0,1,1
chr3,38138469,38138740,4,"1,2,4,5",1,1,0,1,1
chr3,38138740,38138773,3,"1,4,5",1,0,0,1,1
chr3,38164782,38164804,2,"2,5",0,1,0,0,1
chr3,38164804,38165035,3,"1,2,5",1,1,0,0,1
chr3,38165035,38165044,4,"1,2,3,5",1,1,1,0,1
chr3,38165044,38165102,5,"1,2,3,4,5",1,1,1,1,1
chr3,38165102,38165220,4,"1,3,4,5",1,0,1,1,1
chr3,38165220,38165397,3,"3,4,5",0,0,1,1,1
chr3,38165397,38165459,4,"1,3,4,5",1,0,1,1,1
chr3,38165459,38165696,3,"1,4,5",1,0,0,1,1
chr3,38165696,38165978,2,"1,5",1,0,0,0,1
chr3,38346493,38346694,2,"4,5",0,0,0,1,1
chr3,38346694,38346727,3,"2,4,5",0,1,0,1,1
chr3,38346727,38347014,4,"1,2,4,5",1,1,0,1,1
chr3,38347014,38347088,3,"1,4,5",1,0,0,1,1
chr3,38347088,38347143,2,"1,5",1,0,0,0,1
chr3,38453475,38453507,2,"1,5",1,0,0,0,1
chr3,38453507,38453891,3,"1,4,5",1,0,0,1,1
chr3,38453891,38453903,2,"4,5",0,0,0,1,1
chr3,38496065,38496095,2,"3,5",0,0,1,0,1
chr3,38496095,38496142,3,"1,3,5",1,0,1,0,1
chr3,38496142,38496212,4,"1,2,3,5",1,1,1,0,1
chr3,38496212,38496380,5,"1,2,3,4,5",1,1,1,1,1
chr3,38496380,38496462,4,"1,2,3,5",1,1,1,0,1
chr3,38496462,38496489,3,"1,3,5",1,0,1,0,1
chr3,38496489,38496739,2,"1,5",1,0,0,0,1
chr3,39051654,39051788,2,"3,5",0,0,1,0,1
chr3,39051788,39051801,3,"2,3,5",0,1,1,0,1
chr3,39051801,39052108,4,"2,3,4,5",0,1,1,1,1
chr3,39052108,39052197,3,"3,4,5",0,0,1,1,1
chr3,39052197,39052305,2,"3,5",0,0,1,0,1
chr3,39052305,39052348,3,"1,3,5",1,0,1,0,1
chr3,39052348,39052578,4,"1,2,3,5",1,1,1,0,1
chr3,39101160,39101427,2,"4,5",0,0,0,1,1
chr3,39107350,39107766,2,"1,5",1,0,0,0,1
chr3,39147934,39147980,2,"3,5",0,0,1,0,1
chr3,39147980,39148077,3,"1,3,5",1,0,1,0,1
chr3,39148077,39148358,4,"1,2,3,5",1,1,1,0,1
chr3,39148358,39148396,3,"1,2,5",1,1,0,0,1
chr3,39148396,39148397,2,"2,5",0,1,0,0,1
chr3,39177935,39178196,2,"4,5",0,0,0,1,1
chr3,39180796,39180833,2,"4,5",0,0,0,1,1
chr3,39180833,39180835,3,"1,4,5",1,0,0,1,1
chr3,39180835,39180855,4,"1,2,4,5",1,1,0,1,1
chr3,39180855,39181155,5,"1,2,3,4,5",1,1,1,1,1
chr3,39181155,39181192,4,"1,3,4,5",1,0,1,1,1
chr3,39181192,39181249,3,"1,3,5",1,0,1,0,1
chr3,39181249,39181279,2,"3,5",0,0,1,0,1
chr3,39255564,39255616,2,"4,5",0,0,0,1,1
chr3,39255616,39255936,3,"2,4,5",0,1,0,1,1
chr3,39255936,39255960,2,"4,5",0,0,0,1,1
chr3,39288329,39288364,2,"3,5",0,0,1,0,1
chr3,39288364,39288401,3,"3,4,5",0,0,1,1,1
chr3,39288401,39288753,4,"1,3,4,5",1,0,1,1,1
chr3,39288753,39288760,3,"1,4,5",1,0,0,1,1
chr3,39288760,39288875,2,"1,5",1,0,0,0,1
chr3,39361568,39361984,2,"1,5",1,0,0,0,1
chr3,39383248,39383275,2,"3,5",0,0,1,0,1
chr3,39383275,39383691,3,"1,3,5",1,0,1,0,1
chr3,39383691,39383920,2,"3,5",0,0,1,0,1
chr3,39383978,39383998,2,"2,5",0,1,0,0,1
chr3,39383998,39384298,3,"1,2,5",1,1,0,0,1
chr3,39384298,39384414,2,"1,5",1,0,0,0,1
chr3,39406344,39406667,2,"4,5",0,0,0,1,1
chr3,39406667,39406678,3,"1,4,5",1,0,0,1,1
chr3,39406678,39406801,2,"1,5",1,0,0,0,1
chr3,39406801,39407148,3,"1,4,5",1,0,0,1,1
chr3,40309264,40309316,2,"2,5",0,1,0,0,1
chr3,40309316,40309481,3,"1,2,5",1,1,0,0,1
chr3,40309481,40309584,4,"1,2,4,5",1,1,0,1,1
chr3,40309584,40309877,3,"1,4,5",1,0,0,1,1
chr3,40309877,40309934,2,"1,5",1,0,0,0,1
chr3,40453073,40453144,2,"4,5",0,0,0,1,1
chr3,40453144,40453469,3,"1,4,5",1,0,0,1,1
chr3,40453469,40453518,2,"1,5",1,0,0,0,1
chr3,40477039,40477359,2,"2,5",0,1,0,0,1
chr3,40505697,40505808,2,"4,5",0,0,0,1,1
chr3,40505808,40506093,3,"1,4,5",1,0,0,1,1
chr3,40506093,40506224,2,"1,5",1,0,0,0,1
chr3,40524610,40524674,2,"1,5",1,0,0,0,1
chr3,40524674,40524728,3,"1,4,5",1,0,0,1,1
chr3,40524728,40525016,4,"1,3,4,5",1,0,1,1,1
chr3,40525016,40525026,5,"1,2,3,4,5",1,1,1,1,1
chr3,40525026,40525152,4,"2,3,4,5",0,1,1,1,1
chr3,40525152,40525275,3,"2,4,5",0,1,0,1,1
chr3,40525275,40525336,2,"2,5",0,1,0,0,1
chr3,40971165,40971282,3,"1,4,5",1,0,0,1,1
chr3,40971282,40971498,4,"1,2,4,5",1,1,0,1,1
chr3,40971498,40971602,3,"1,2,5",1,1,0,0,1
chr3,40971602,40971728,2,"1,5",1,0,0,0,1
chr3,41199217,41199275,2,"3,5",0,0,1,0,1
chr3,41199275,41199357,3,"1,3,5",1,0,1,0,1
chr3,41199357,41199393,4,"1,3,4,5",1,0,1,1,1
chr3,41199393,41199515,5,"1,2,3,4,5",1,1,1,1,1
chr3,41199515,41199522,4,"1,3,4,5",1,0,1,1,1
chr3,41199522,41199592,3,"1,3,5",1,0,1,0,1
chr3,41199592,41199641,2,"3,5",0,0,1,0,1
chr3,41962100,41962118,2,"1,5",1,0,0,0,1
chr3,41962118,41962187,3,"1,4,5",1,0,0,1,1
chr3,41962187,41962514,4,"1,3,4,5",1,0,1,1,1
chr3,41962514,41962516,3,"1,3,5",1,0,1,0,1
chr3,41962516,41962611,2,"3,5",0,0,1,0,1
chr3,42013249,42013425,2,"1,5",1,0,0,0,1
chr3,42013425,42013547,3,"1,2,5",1,1,0,0,1
chr3,42013547,42013665,4,"1,2,4,5",1,1,0,1,1
chr3,42013665,42013677,3,"2,4,5",0,1,0,1,1
chr3,42013677,42013739,2,"2,5",0,1,0,0,1
chr3,42572340,42572588,2,"3,5",0,0,1,0,1
chr3,42581906,42581914,2,"1,5",1,0,0,0,1
chr3,42581914,42581991,3,"1,2,5",1,1,0,0,1
chr3,42581991,42582127,4,"1,2,4,5",1,1,0,1,1
chr3,42582127,42582322,3,"1,2,5",1,1,0,0,1
chr3,42582322,42582437,2,"2,5",0,1,0,0,1
chr3,42590512,42590908,2,"4,5",0,0,0,1,1
chr3,42600317,42600322,2,"3,5",0,0,1,0,1
chr3,42600322,42600394,3,"1,3,5",1,0,1,0,1
chr3,42600394,42600472,4,"1,2,3,5",1,1,1,0,1
chr3,42600472,42600687,5,"1,2,3,4,5",1,1,1,1,1
chr3,42600687,42600714,4,"1,2,3,5",1,1,1,0,1
chr3,42600714,42600741,3,"1,3,5",1,0,1,0,1
chr3,42600741,42601305,2,"1,5",1,0,0,0,1
chr3,42652774,42653081,2,"1,5",1,0,0,0,1
chr3,42654336,42654703,2,"4,5",0,0,0,1,1
chr3,42701458,42701747,2,"4,5",0,0,0,1,1
chr3,42772623,42772908,2,"4,5",0,0,0,1,1
chr3,42772908,42772947,3,"1,4,5",1,0,0,1,1
chr3,42772947,42773102,2,"1,5",1,0,0,0,1
chr3,42773102,42773184,3,"1,4,5",1,0,0,1,1
chr3,42773184,42773324,4,"1,3,4,5",1,0,1,1,1
chr3,42773324,42773498,3,"3,4,5",0,0,1,1,1
chr3,42773498,42773608,2,"3,5",0,0,1,0,1
chr3,42804324,42804351,2,"4,5",0,0,0,1,1
chr3,42804351,42804388,3,"3,4,5",0,0,1,1,1
chr3,42804388,42804488,4,"1,3,4,5",1,0,1,1,1
chr3,42804488,42804720,5,"1,2,3,4,5",1,1,1,1,1
chr3,42804720,42804804,4,"1,2,3,5",1,1,1,0,1
chr3,42804804,42804808,3,"2,3,5",0,1,1,0,1
chr3,42804808,42804929,2,"3,5",0,0,1,0,1
chr3,42880669,42880912,2,"3,5",0,0,1,0,1
chr3,42880912,42880972,3,"1,3,5",1,0,1,0,1
chr3,42880972,42881067,4,"1,2,3,5",1,1,1,0,1
chr3,42881067,42881190,5,"1,2,3,4,5",1,1,1,1,1
chr3,42881190,42881292,4,"1,2,3,5",1,1,1,0,1
chr3,42881292,42881328,3,"1,3,5",1,0,1,0,1
chr3,42881328,42881345,2,"3,5",0,0,1,0,1
chr3,43207749,43208145,2,"4,5",0,0,0,1,1
chr3,43286335,43286398,2,"1,5",1,0,0,0,1
chr3,43286398,43286470,3,"1,2,5",1,1,0,0,1
chr3,43286470,43286585,4,"1,2,4,5",1,1,0,1,1
chr3,43286585,43286718,3,"1,2,5",1,1,0,0,1
chr3,43286718,43286751,2,"1,5",1,0,0,0,1
chr3,43690768,43690870,2,"4,5",0,0,0,1,1
chr3,43690870,43691164,3,"1,4,5",1,0,0,1,1
chr3,43691164,43691496,2,"1,5",1,0,0,0,1
chr3,44338085,44338096,2,"4,5",0,0,0,1,1
chr3,44338096,44338137,3,"2,4,5",0,1,0,1,1
chr3,44338137,44338361,4,"2,3,4,5",0,1,1,1,1
chr3,44338361,44338416,5,"1,2,3,4,5",1,1,1,1,1
chr3,44338416,44338481,4,"1,3,4,5",1,0,1,1,1
chr3,44338481,44338561,3,"1,3,5",1,0,1,0,1
chr3,44338561,44338777,2,"1,5",1,0,0,0,1
chr3,44554907,44555303,2,"4,5",0,0,0,1,1
chr3,44584589,44584668,2,"1,5",1,0,0,0,1
chr3,44584668,44584715,3,"1,3,5",1,0,1,0,1
chr3,44584715,44585005,4,"1,2,3,5",1,1,1,0,1
chr3,44585005,44585035,3,"2,3,5",0,1,1,0,1
chr3,44585035,44585092,2,"3,5",0,0,1,0,1
chr3,44624742,44624793,2,"2,5",0,1,0,0,1
chr3,44624793,44624805,3,"2,4,5",0,1,0,1,1
chr3,44624805,44624812,4,"1,2,4,5",1,1,0,1,1
chr3,44624812,44625062,5,"1,2,3,4,5",1,1,1,1,1
chr3,44625062,44625189,4,"1,3,4,5",1,0,1,1,1
chr3,44625189,44625221,3,"1,3,5",1,0,1,0,1
chr3,44625221,44625236,2,"3,5",0,0,1,0,1
chr3,44648525,44648862,3,"3,4,5",0,0,1,1,1
chr3,44648862,44648884,2,"4,5",0,0,0,1,1
chr3,44761411,44761574,2,"1,5",1,0,0,0,1
chr3,44761574,44761827,3,"1,4,5",1,0,0,1,1
chr3,44761827,44761970,2,"4,5",0,0,0,1,1
chr3,44861584,44861619,2,"1,5",1,0,0,0,1
chr3,44861619,44861716,3,"1,4,5",1,0,0,1,1
chr3,44861716,44862015,4,"1,2,4,5",1,1,0,1,1
chr3,44862015,44862205,3,"1,2,5",1,1,0,0,1
chr3,44862205,44862239,2,"2,5",0,1,0,0,1
chr3,44975969,44976095,2,"3,5",0,0,1,0,1
chr3,44976095,44976144,3,"2,3,5",0,1,1,0,1
chr3,44976144,44976175,4,"1,2,3,5",1,1,1,0,1
chr3,44976175,44976277,5,"1,2,3,4,5",1,1,1,1,1
chr3,44976277,44976311,4,"1,2,3,5",1,1,1,0,1
chr3,44976311,44976393,3,"2,3,5",0,1,1,0,1
chr3,44976393,44976415,2,"2,5",0,1,0,0,1
chr3,45037707,45037863,2,"3,5",0,0,1,0,1
chr3,45226122,45226538,2,"1,5",1,0,0,0,1
chr3,45388325,45388437,2,"3,5",0,0,1,0,1
chr3,45388437,45388438,3,"3,4,5",0,0,1,1,1
chr3,45388438,45388491,4,"1,3,4,5",1,0,1,1,1
chr3,45388491,45388622,5,"1,2,3,4,5",1,1,1,1,1
chr3,45388622,45388641,4,"1,3,4,5",1,0,1,1,1
chr3,45388641,45388749,3,"1,3,5",1,0,1,0,1
chr3,45388749,45388957,2,"1,5",1,0,0,0,1
chr3,45554233,45554248,2,"3,5",0,0,1,0,1
chr3,45554248,45554630,3,"3,4,5",0,0,1,1,1
chr3,45593219,45593438,2,"2,5",0,1,0,0,1
chr3,45593693,45593748,2,"3,5",0,0,1,0,1
chr3,45593748,45593901,3,"2,3,5",0,1,1,0,1
chr3,45593901,45594174,4,"2,3,4,5",0,1,1,1,1
chr3,45594174,45594268,3,"2,4,5",0,1,0,1,1
chr3,45594268,45594424,2,"4,5",0,0,0,1,1
chr3,45689100,45689166,2,"4,5",0,0,0,1,1
chr3,45689166,45689194,3,"2,4,5",0,1,0,1,1
chr3,45689194,45689496,4,"1,2,4,5",1,1,0,1,1
chr3,45689496,45689707,3,"1,2,5",1,1,0,0,1
chr3,45689707,45689745,2,"1,5",1,0,0,0,1
chr3,45878169,45878547,2,"4,5",0,0,0,1,1
chr3,45915775,45915795,2,"4,5",0,0,0,1,1
chr3,45915795,45916016,3,"3,4,5",0,0,1,1,1
chr3,45916016,45916156,4,"2,3,4,5",0,1,1,1,1
chr3,45916156,45916219,5,"1,2,3,4,5",1,1,1,1,1
chr3,45916219,45916262,4,"1,2,4,5",1,1,0,1,1
chr3,45916262,45916336,3,"2,4,5",0,1,0,1,1
chr3,45916336,45916343,2,"4,5",0,0,0,1,1
chr3,46208163,46208559,2,"4,5",0,0,0,1,1
chr3,46488707,46489046,2,"4,5",0,0,0,1,1
chr3,46558303,46558699,2,"4,5",0,0,0,1,1
chr3,46714075,46714142,2,"1,5",1,0,0,0,1
chr3,46714142,46714415,3,"1,2,5",1,1,0,0,1
chr3,46926841,46926886,2,"2,5",0,1,0,0,1
chr3,46926886,46926895,3,"1,2,5",1,1,0,0,1
chr3,46926895,46927161,4,"1,2,3,5",1,1,1,0,1
chr3,46927161,46927319,3,"1,3,5",1,0,1,0,1
chr3,46927319,46927687,2,"1,5",1,0,0,0,1
chr3,46931668,46931726,2,"1,5",1,0,0,0,1
chr3,46976432,46976472,2,"1,5",1,0,0,0,1
chr3,46976472,46976613,3,"1,2,5",1,1,0,0,1
chr3,46976613,46976792,4,"1,2,4,5",1,1,0,1,1
chr3,46976792,46976848,3,"1,4,5",1,0,0,1,1
chr3,46976848,46977018,2,"4,5",0,0,0,1,1
chr3,46979457,46979460,3,"2,4,5",0,1,0,1,1
chr3,46979460,46979612,4,"1,2,4,5",1,1,0,1,1
chr3,46979612,46979876,5,"1,2,3,4,5",1,1,1,1,1
