chrom,start,end,num,list,ENCFF304EAE_SIN3A_sorted.bed,ENCFF544UFD_SIN3A_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr8,66775078,66775634,2,"2,3",0,1,1
chr8,67061997,67062428,3,"1,2,3",1,1,1
chr8,67062428,67062568,2,"2,3",0,1,1
chr8,67064123,67064145,2,"1,3",1,0,1
chr8,67064145,67064627,3,"1,2,3",1,1,1
chr8,67064627,67064650,2,"2,3",0,1,1
chr8,67343816,67344244,2,"1,3",1,0,1
chr8,69833356,69833806,2,"2,3",0,1,1
chr8,69834507,69835203,2,"1,3",1,0,1
chr8,70608031,70608481,2,"2,3",0,1,1
chr8,70668911,70669361,2,"2,3",0,1,1
chr8,71844178,71844628,2,"2,3",0,1,1
chr8,73008565,73008671,2,"2,3",0,1,1
chr8,73008671,73008864,3,"1,2,3",1,1,1
chr8,73008864,73008982,2,"1,3",1,0,1
chr8,73008982,73009175,3,"1,2,3",1,1,1
chr8,73009175,73009354,2,"2,3",0,1,1
chr8,73293774,73294122,2,"1,3",1,0,1
chr8,73294122,73294278,3,"1,2,3",1,1,1
chr8,73294278,73294879,2,"2,3",0,1,1
chr8,73971737,73972297,2,"2,3",0,1,1
chr8,73972297,73972411,3,"1,2,3",1,1,1
chr8,73972411,73972667,2,"1,3",1,0,1
chr8,73976038,73976488,2,"2,3",0,1,1
chr8,74350322,74350376,2,"1,3",1,0,1
chr8,74350376,74350826,3,"1,2,3",1,1,1
chr8,78516190,78516640,2,"2,3",0,1,1
chr8,78665375,78665825,2,"2,3",0,1,1
chr8,80029935,80030385,2,"2,3",0,1,1
chr8,80485412,80485862,2,"2,3",0,1,1
chr8,85176948,85177398,2,"2,3",0,1,1
chr8,85220059,85220500,2,"2,3",0,1,1
chr8,86508132,86508781,2,"2,3",0,1,1
chr8,89757200,89757304,2,"2,3",0,1,1
chr8,90644969,90645096,2,"1,3",1,0,1
chr8,90645096,90645323,3,"1,2,3",1,1,1
chr8,90645420,90645546,3,"1,2,3",1,1,1
chr8,90645546,90645708,2,"1,3",1,0,1
chr8,91040544,91040994,2,"2,3",0,1,1
chr8,91069929,91070003,2,"2,3",0,1,1
chr8,91070119,91070137,2,"2,3",0,1,1
chr8,91070137,91070569,3,"1,2,3",1,1,1
chr8,91070569,91070641,2,"1,3",1,0,1
chr8,93754656,93754777,2,"1,3",1,0,1
chr8,93754777,93754952,3,"1,2,3",1,1,1
chr8,93754952,93755150,2,"1,3",1,0,1
chr8,94553175,94553180,2,"1,3",1,0,1
chr8,94553180,94553630,3,"1,2,3",1,1,1
chr8,94553630,94553868,2,"1,3",1,0,1
chr8,94719487,94719520,2,"1,3",1,0,1
chr8,94719520,94719991,3,"1,2,3",1,1,1
chr8,94719991,94720200,2,"2,3",0,1,1
chr8,94822843,94822934,2,"1,3",1,0,1
chr8,94823058,94823311,2,"1,3",1,0,1
chr8,94895487,94895555,2,"1,3",1,0,1
chr8,94895555,94896005,3,"1,2,3",1,1,1
chr8,94896005,94896094,2,"1,3",1,0,1
chr8,94949105,94949283,2,"1,3",1,0,1
chr8,94949283,94949495,3,"1,2,3",1,1,1
chr8,94949495,94949828,2,"1,3",1,0,1
chr8,97644371,97644697,2,"1,3",1,0,1
chr8,97644697,97644763,3,"1,2,3",1,1,1
chr8,98045215,98045859,2,"2,3",0,1,1
chr8,98116874,98117707,2,"1,3",1,0,1
chr8,99012720,99013173,2,"1,3",1,0,1
chr8,99013173,99013224,3,"1,2,3",1,1,1
chr8,99013224,99013623,2,"2,3",0,1,1
chr8,100145664,100145667,2,"1,3",1,0,1
chr8,100145667,100145879,3,"1,2,3",1,1,1
chr8,100145879,100145884,2,"1,3",1,0,1
chr8,100150411,100150429,2,"1,3",1,0,1
chr8,100150429,100150777,3,"1,2,3",1,1,1
chr8,100158203,100158219,2,"1,3",1,0,1
chr8,100158219,100158650,3,"1,2,3",1,1,1
chr8,100428680,100429069,2,"2,3",0,1,1
chr8,100559299,100559749,2,"2,3",0,1,1
chr8,100950321,100950450,2,"2,3",0,1,1
chr8,100950523,100950530,2,"1,3",1,0,1
chr8,100950530,100950973,3,"1,2,3",1,1,1
chr8,100951212,100951232,2,"1,3",1,0,1
chr8,100951724,100952384,2,"2,3",0,1,1
chr8,102238569,102238593,2,"2,3",0,1,1
chr8,102238593,102238899,3,"1,2,3",1,1,1
chr8,102238899,102239097,2,"1,3",1,0,1
chr8,102239586,102239592,2,"1,3",1,0,1
chr8,102239592,102239929,3,"1,2,3",1,1,1
chr8,102535747,102536078,2,"2,3",0,1,1
chr8,102655629,102656079,2,"2,3",0,1,1
chr8,102810689,102811058,2,"2,3",0,1,1
chr8,102862917,102863612,2,"1,3",1,0,1
chr8,102863893,102864323,2,"1,3",1,0,1
chr8,102864429,102864824,2,"2,3",0,1,1
chr8,102886911,102887361,2,"2,3",0,1,1
chr8,102979636,102980060,2,"2,3",0,1,1
chr8,103020869,103020882,2,"1,3",1,0,1
chr8,103020882,103021332,3,"1,2,3",1,1,1
chr8,103021332,103021373,2,"1,3",1,0,1
chr8,103414580,103414883,3,"1,2,3",1,1,1
chr8,103414883,103414940,2,"1,3",1,0,1
chr8,103415155,103415293,2,"1,3",1,0,1
chr8,103415293,103415659,3,"1,2,3",1,1,1
chr8,103415659,103415663,2,"2,3",0,1,1
chr8,104589123,104589529,2,"2,3",0,1,1
chr8,108443462,108444158,2,"1,3",1,0,1
chr8,109333791,109333853,2,"1,3",1,0,1
chr8,109333853,109334303,3,"1,2,3",1,1,1
chr8,109334303,109334513,2,"1,3",1,0,1
chr8,109539633,109540289,2,"2,3",0,1,1
chr8,109540378,109540389,2,"2,3",0,1,1
chr8,109644587,109645037,2,"2,3",0,1,1
chr8,116766434,116766495,2,"1,3",1,0,1
chr8,116766495,116767034,3,"1,2,3",1,1,1
chr8,116874098,116874569,3,"1,2,3",1,1,1
chr8,116874569,116874752,2,"2,3",0,1,1
chr8,117520578,117521028,2,"2,3",0,1,1
chr8,119832603,119833107,2,"1,3",1,0,1
chr8,119855578,119855622,2,"1,3",1,0,1
chr8,119855622,119856072,3,"1,2,3",1,1,1
chr8,119856072,119856082,2,"1,3",1,0,1
chr8,119873592,119874042,2,"2,3",0,1,1
chr8,120444933,120445437,2,"1,3",1,0,1
chr8,122781134,122781677,2,"2,3",0,1,1
chr8,123041795,123041984,2,"2,3",0,1,1
chr8,123041984,123042700,3,"1,2,3",1,1,1
chr8,123240979,123241021,2,"2,3",0,1,1
chr8,123241021,123241525,3,"1,2,3",1,1,1
chr8,123241525,123241577,2,"2,3",0,1,1
chr8,123396214,123396248,2,"1,3",1,0,1
chr8,123396248,123396718,3,"1,2,3",1,1,1
chr8,123396718,123396888,2,"2,3",0,1,1
chr8,123416669,123417119,2,"2,3",0,1,1
chr8,123768027,123768489,3,"1,2,3",1,1,1
chr8,123768489,123768899,2,"2,3",0,1,1
chr8,124450195,124450435,3,"1,2,3",1,1,1
chr8,124450435,124450472,2,"1,3",1,0,1
chr8,124450620,124450903,3,"1,2,3",1,1,1
chr8,124450903,124450991,2,"2,3",0,1,1
chr8,124474224,124474387,2,"2,3",0,1,1
chr8,124474452,124474532,2,"2,3",0,1,1
chr8,124474883,124475582,2,"1,3",1,0,1
chr8,124538663,124538748,2,"2,3",0,1,1
chr8,124538852,124539392,2,"2,3",0,1,1
chr8,124973007,124973511,2,"1,3",1,0,1
chr8,124997958,124998357,2,"1,3",1,0,1
chr8,124998357,124998739,3,"1,2,3",1,1,1
chr8,124998739,124998997,2,"2,3",0,1,1
chr8,125091547,125091697,2,"1,3",1,0,1
chr8,125091697,125091927,3,"1,2,3",1,1,1
chr8,125091927,125092051,2,"1,3",1,0,1
chr8,125430090,125430479,2,"2,3",0,1,1
chr8,127207005,127207224,2,"2,3",0,1,1
chr8,127735966,127736036,2,"1,3",1,0,1
chr8,127736036,127736381,3,"1,2,3",1,1,1
chr8,127889934,127889951,2,"1,3",1,0,1
chr8,127889951,127890347,3,"1,2,3",1,1,1
chr8,129939349,129939436,2,"2,3",0,1,1
chr8,129939436,129939799,3,"1,2,3",1,1,1
chr8,129939799,129939940,2,"1,3",1,0,1
chr8,133568557,133569196,2,"2,3",0,1,1
chr8,133569742,133569905,2,"1,3",1,0,1
chr8,134601585,134602089,2,"1,3",1,0,1
chr8,134713296,134713695,2,"2,3",0,1,1
chr8,140510796,140511227,2,"2,3",0,1,1
chr8,140634059,140634509,2,"2,3",0,1,1
chr8,140635994,140636364,2,"1,3",1,0,1
chr8,141128635,141129085,2,"2,3",0,1,1
chr8,142402292,142402742,2,"2,3",0,1,1
chr8,142403185,142403635,2,"2,3",0,1,1
chr8,142727515,142727847,2,"1,3",1,0,1
chr8,143024043,143024671,2,"2,3",0,1,1
chr8,143026088,143026601,2,"2,3",0,1,1
chr8,143246779,143247283,2,"1,3",1,0,1
chr8,143267201,143267641,2,"2,3",0,1,1
chr8,143281438,143281888,2,"2,3",0,1,1
chr8,143291181,143291205,2,"1,3",1,0,1
chr8,143291205,143291685,3,"1,2,3",1,1,1
chr8,143291685,143291690,2,"2,3",0,1,1
chr8,143541273,143541385,2,"1,3",1,0,1
chr8,143541385,143541777,3,"1,2,3",1,1,1
chr8,143541777,143541835,2,"2,3",0,1,1
chr8,143558187,143558565,2,"1,3",1,0,1
chr8,143578065,143578515,2,"2,3",0,1,1
chr8,143597024,143597258,2,"2,3",0,1,1
chr8,143597258,143597569,3,"1,2,3",1,1,1
chr8,143597569,143597903,2,"1,3",1,0,1
chr8,143609091,143609262,2,"2,3",0,1,1
chr8,143609262,143609766,3,"1,2,3",1,1,1
chr8,143609766,143609980,2,"2,3",0,1,1
chr8,143617022,143617390,2,"1,3",1,0,1
chr8,143617440,143617763,2,"1,3",1,0,1
chr8,143617763,143617944,3,"1,2,3",1,1,1
chr8,143617944,143618213,2,"2,3",0,1,1
chr8,143635541,143635948,2,"2,3",0,1,1
chr8,143635948,143636452,3,"1,2,3",1,1,1
chr8,143636452,143636565,2,"2,3",0,1,1
chr8,143684258,143684966,2,"2,3",0,1,1
chr8,143815587,143815651,2,"1,3",1,0,1
chr8,143815651,143816091,3,"1,2,3",1,1,1
chr8,143816091,143816101,2,"2,3",0,1,1
chr8,143828796,143829137,2,"2,3",0,1,1
chr8,143829180,143829201,2,"1,3",1,0,1
chr8,143829201,143829651,3,"1,2,3",1,1,1
chr8,143829651,143829684,2,"1,3",1,0,1
chr8,143942206,143942261,2,"2,3",0,1,1
chr8,143942261,143942656,3,"1,2,3",1,1,1
chr8,143942656,143942765,2,"1,3",1,0,1
chr8,143951976,143952426,2,"2,3",0,1,1
chr8,143974910,143975125,2,"2,3",0,1,1
chr8,143976790,143977240,2,"2,3",0,1,1
chr8,143978034,143978452,2,"2,3",0,1,1
chr8,143986288,143986636,2,"2,3",0,1,1
chr8,143990753,143991098,2,"2,3",0,1,1
chr8,144078182,144078225,2,"1,3",1,0,1
chr8,144078225,144078678,3,"1,2,3",1,1,1
chr8,144078678,144078878,2,"2,3",0,1,1
chr8,144082336,144082381,2,"1,3",1,0,1
chr8,144082381,144082831,3,"1,2,3",1,1,1
chr8,144082831,144082840,2,"1,3",1,0,1
chr8,144094623,144094783,2,"1,3",1,0,1
chr8,144094783,144094932,3,"1,2,3",1,1,1
chr8,144094932,144095347,2,"1,3",1,0,1
chr8,144103614,144104039,3,"1,2,3",1,1,1
chr8,144104039,144104079,2,"1,3",1,0,1
chr8,144104619,144105067,2,"2,3",0,1,1
chr8,144137411,144137915,2,"1,3",1,0,1
chr8,144147124,144148313,2,"1,3",1,0,1
chr8,144270859,144271309,2,"2,3",0,1,1
chr8,144291159,144291263,2,"2,3",0,1,1
chr8,144291263,144291767,3,"1,2,3",1,1,1
chr8,144291767,144292342,2,"2,3",0,1,1
chr8,144326572,144327076,2,"1,3",1,0,1
chr8,144373628,144374044,2,"2,3",0,1,1
chr8,144409112,144409562,2,"2,3",0,1,1
chr8,144413110,144413560,2,"2,3",0,1,1
chr8,144428195,144428276,2,"1,3",1,0,1
chr8,144428276,144428726,3,"1,2,3",1,1,1
chr8,144428726,144428941,2,"1,3",1,0,1
chr8,144444127,144444192,2,"1,3",1,0,1
chr8,144444192,144444631,3,"1,2,3",1,1,1
chr8,144444631,144444642,2,"2,3",0,1,1
chr8,144465277,144465544,2,"2,3",0,1,1
chr8,144477786,144477817,2,"1,3",1,0,1
chr8,144477817,144478267,3,"1,2,3",1,1,1
chr8,144478267,144478290,2,"1,3",1,0,1
chr8,144478877,144479277,2,"2,3",0,1,1
chr8,144509215,144509591,2,"1,3",1,0,1
chr8,144509591,144509935,3,"1,2,3",1,1,1
chr8,144509935,144509977,2,"2,3",0,1,1
chr8,144517546,144517704,2,"1,3",1,0,1
chr8,144517704,144518050,3,"1,2,3",1,1,1
chr8,144792128,144792156,2,"1,3",1,0,1
chr8,144792156,144792632,3,"1,2,3",1,1,1
chr8,144792632,144792921,2,"2,3",0,1,1
chr8,144798739,144799189,2,"2,3",0,1,1
chr8,144852805,144852820,2,"2,3",0,1,1
chr8,144852820,144853324,3,"1,2,3",1,1,1
chr8,144853324,144853456,2,"2,3",0,1,1
chr8,145003148,145003501,2,"2,3",0,1,1
chr8,145051665,145052102,2,"1,3",1,0,1
chr8,145052295,145052745,2,"2,3",0,1,1
chr9,2014848,2015458,2,"2,3",0,1,1
chr9,2017521,2017778,2,"2,3",0,1,1
chr9,3525808,3525847,2,"2,3",0,1,1
chr9,3525847,3525995,3,"1,2,3",1,1,1
chr9,3525995,3526017,2,"2,3",0,1,1
chr9,3527009,3527202,2,"2,3",0,1,1
chr9,4679229,4680139,2,"2,3",0,1,1
chr9,4792470,4792920,2,"2,3",0,1,1
chr9,4985045,4985495,2,"2,3",0,1,1
chr9,5450311,5450331,2,"1,3",1,0,1
chr9,5450331,5450781,3,"1,2,3",1,1,1
chr9,5450781,5450795,2,"1,3",1,0,1
chr9,5628926,5629376,2,"2,3",0,1,1
chr9,5886180,5886630,2,"2,3",0,1,1
chr9,6006919,6007571,2,"2,3",0,1,1
chr9,6008057,6008507,2,"2,3",0,1,1
chr9,6015387,6015891,2,"1,3",1,0,1
chr9,6412940,6413390,2,"2,3",0,1,1
chr9,6413580,6413771,2,"2,3",0,1,1
chr9,6645059,6645239,2,"1,3",1,0,1
chr9,6681042,6681492,2,"2,3",0,1,1
chr9,6681550,6682054,2,"1,3",1,0,1
chr9,6703949,6704399,2,"2,3",0,1,1
chr9,6757286,6757963,2,"2,3",0,1,1
chr9,6757963,6758007,3,"1,2,3",1,1,1
chr9,6758007,6758467,2,"1,3",1,0,1
chr9,6758568,6758703,2,"2,3",0,1,1
chr9,7799255,7799641,2,"1,3",1,0,1
chr9,15422481,15422985,2,"1,3",1,0,1
chr9,19048972,19049034,2,"1,3",1,0,1
chr9,19049034,19049484,3,"1,2,3",1,1,1
chr9,19049484,19049746,2,"1,3",1,0,1
chr9,19102660,19103110,2,"2,3",0,1,1
chr9,19230373,19231113,2,"1,3",1,0,1
chr9,20683850,20684300,2,"2,3",0,1,1
chr9,21802615,21803119,2,"1,3",1,0,1
chr9,21995164,21995312,2,"2,3",0,1,1
chr9,21995312,21995536,3,"1,2,3",1,1,1
chr9,26892573,26892618,2,"2,3",0,1,1
chr9,26892618,26893015,3,"1,2,3",1,1,1
chr9,26946851,26947357,2,"1,3",1,0,1
chr9,26947357,26947672,3,"1,2,3",1,1,1
chr9,32550676,32551126,2,"2,3",0,1,1
chr9,32552209,32552583,2,"1,3",1,0,1
chr9,32572956,32573402,2,"2,3",0,1,1
chr9,33025116,33025123,2,"1,3",1,0,1
chr9,33025123,33025573,3,"1,2,3",1,1,1
chr9,33025573,33025819,2,"1,3",1,0,1
chr9,33165782,33166060,2,"2,3",0,1,1
chr9,33264209,33264883,2,"2,3",0,1,1
chr9,33265178,33265203,2,"2,3",0,1,1
chr9,33290317,33290767,2,"2,3",0,1,1
chr9,33297478,33297861,2,"2,3",0,1,1
chr9,33473640,33473669,2,"1,3",1,0,1
chr9,33473669,33474119,3,"1,2,3",1,1,1
chr9,33474119,33474251,2,"1,3",1,0,1
chr9,34048787,34048955,2,"1,3",1,0,1
chr9,34048955,34049405,3,"1,2,3",1,1,1
chr9,34049405,34049674,2,"1,3",1,0,1
chr9,34126433,34126883,2,"2,3",0,1,1
chr9,34178532,34178988,2,"1,3",1,0,1
chr9,34329076,34329102,2,"2,3",0,1,1
chr9,34329102,34329372,3,"1,2,3",1,1,1
chr9,34329372,34329388,2,"2,3",0,1,1
chr9,34379406,34379815,2,"2,3",0,1,1
chr9,34612057,34612648,2,"2,3",0,1,1
chr9,34620165,34620386,2,"2,3",0,1,1
chr9,34620386,34620615,3,"1,2,3",1,1,1
chr9,34620615,34620873,2,"1,3",1,0,1
chr9,34637289,34637793,2,"1,3",1,0,1
chr9,35071744,35071988,3,"1,2,3",1,1,1
chr9,35071988,35072410,2,"1,3",1,0,1
chr9,35072597,35073062,2,"1,3",1,0,1
chr9,35079629,35079636,2,"1,3",1,0,1
chr9,35079636,35080086,3,"1,2,3",1,1,1
chr9,35080086,35080133,2,"1,3",1,0,1
chr9,35103008,35103062,2,"1,3",1,0,1
chr9,35103062,35103512,3,"1,2,3",1,1,1
chr9,35111425,35111808,2,"2,3",0,1,1
chr9,35604085,35604891,2,"1,3",1,0,1
chr9,35657650,35658756,2,"2,3",0,1,1
chr9,35664989,35665171,2,"1,3",1,0,1
chr9,35665171,35665313,3,"1,2,3",1,1,1
chr9,35665313,35665490,2,"1,3",1,0,1
chr9,35732041,35732704,2,"1,3",1,0,1
chr9,35748966,35749416,2,"2,3",0,1,1
chr9,35749476,35749813,2,"1,3",1,0,1
chr9,35756852,35757302,2,"2,3",0,1,1
chr9,35811985,35812368,3,"1,2,3",1,1,1
chr9,35812368,35812391,2,"1,3",1,0,1
chr9,36190514,36190709,2,"2,3",0,1,1
chr9,36190709,36191174,3,"1,2,3",1,1,1
chr9,36191174,36191216,2,"1,3",1,0,1
chr9,36258230,36258680,2,"2,3",0,1,1
chr9,36572641,36572764,2,"1,3",1,0,1
chr9,36572764,36573308,3,"1,2,3",1,1,1
chr9,36573308,36573351,2,"1,3",1,0,1
chr9,36993937,36993985,2,"1,3",1,0,1
chr9,36993985,36994435,3,"1,2,3",1,1,1
chr9,36994435,36994441,2,"1,3",1,0,1
chr9,37079684,37079698,2,"1,3",1,0,1
chr9,37079698,37080188,3,"1,2,3",1,1,1
chr9,37080188,37080350,2,"2,3",0,1,1
chr9,37120012,37120410,3,"1,2,3",1,1,1
chr9,37120410,37120456,2,"1,3",1,0,1
chr9,37378341,37378994,2,"2,3",0,1,1
chr9,37422128,37422495,3,"1,2,3",1,1,1
chr9,37422495,37422565,2,"2,3",0,1,1
chr9,37422565,37422670,3,"1,2,3",1,1,1
chr9,37422670,37423058,2,"1,3",1,0,1
chr9,37485739,37485766,2,"2,3",0,1,1
chr9,37485766,37486189,3,"1,2,3",1,1,1
chr9,37486189,37486270,2,"1,3",1,0,1
chr9,37592353,37592857,2,"1,3",1,0,1
chr9,37800493,37800943,2,"2,3",0,1,1
chr9,40991792,40991819,2,"1,3",1,0,1
chr9,40991819,40992472,3,"1,2,3",1,1,1
chr9,40992472,40992495,2,"1,3",1,0,1
chr9,68779799,68780571,2,"1,3",1,0,1
chr9,70258472,70258922,2,"2,3",0,1,1
chr9,74952823,74952878,2,"2,3",0,1,1
chr9,74952878,74953149,3,"1,2,3",1,1,1
chr9,75087900,75087926,2,"1,3",1,0,1
chr9,75087926,75088404,3,"1,2,3",1,1,1
chr9,75088404,75088602,2,"2,3",0,1,1
chr9,75088894,75089221,2,"2,3",0,1,1
chr9,76394478,76394580,2,"1,3",1,0,1
chr9,76394580,76394982,3,"1,2,3",1,1,1
chr9,76394982,76395030,2,"2,3",0,1,1
chr9,77177061,77177345,2,"2,3",0,1,1
chr9,77177345,77177511,3,"1,2,3",1,1,1
chr9,77177511,77177849,2,"1,3",1,0,1
chr9,78236337,78236841,2,"1,3",1,0,1
chr9,79571249,79571349,2,"1,3",1,0,1
chr9,79571349,79571515,3,"1,2,3",1,1,1
chr9,79571515,79571753,2,"1,3",1,0,1
chr9,83622782,83623105,2,"2,3",0,1,1
chr9,83707846,83708350,2,"1,3",1,0,1
chr9,83979528,83979817,2,"2,3",0,1,1
chr9,85941113,85941617,2,"1,3",1,0,1
chr9,86281907,86281918,2,"2,3",0,1,1
chr9,86281918,86282676,3,"1,2,3",1,1,1
chr9,86282676,86283054,2,"1,3",1,0,1
chr9,89310992,89311063,2,"1,3",1,0,1
chr9,89311063,89311316,3,"1,2,3",1,1,1
chr9,89311316,89311496,2,"1,3",1,0,1
chr9,89318188,89318253,2,"1,3",1,0,1
chr9,89318253,89318703,3,"1,2,3",1,1,1
chr9,89318703,89318892,2,"1,3",1,0,1
chr9,89497158,89497522,2,"1,3",1,0,1
chr9,92115193,92115643,2,"2,3",0,1,1
chr9,92293693,92293696,2,"2,3",0,1,1
chr9,92293696,92294143,3,"1,2,3",1,1,1
chr9,92294143,92294178,2,"1,3",1,0,1
chr9,92325806,92325826,2,"2,3",0,1,1
chr9,92325826,92326098,3,"1,2,3",1,1,1
chr9,92326098,92326107,2,"2,3",0,1,1
chr9,92670137,92670587,2,"2,3",0,1,1
chr9,93058584,93059088,2,"1,3",1,0,1
chr9,93095260,93095793,2,"2,3",0,1,1
chr9,93096033,93096218,2,"1,3",1,0,1
chr9,93096218,93096314,3,"1,2,3",1,1,1
chr9,93450964,93451656,2,"2,3",0,1,1
chr9,93453487,93453804,3,"1,2,3",1,1,1
chr9,93453804,93453821,2,"2,3",0,1,1
chr9,94165815,94166136,2,"2,3",0,1,1
chr9,94166625,94167075,2,"2,3",0,1,1
chr9,94178926,94179293,2,"2,3",0,1,1
chr9,94726462,94726465,2,"2,3",0,1,1
chr9,94726465,94726969,3,"1,2,3",1,1,1
chr9,94726969,94727183,2,"2,3",0,1,1
chr9,95494369,95494819,2,"2,3",0,1,1
chr9,95506256,95506905,2,"2,3",0,1,1
chr9,95875836,95875856,2,"1,3",1,0,1
chr9,95875856,95876306,3,"1,2,3",1,1,1
chr9,95876306,95876340,2,"1,3",1,0,1
chr9,97411727,97411971,2,"2,3",0,1,1
chr9,97411971,97412142,3,"1,2,3",1,1,1
chr9,97412142,97412475,2,"1,3",1,0,1
chr9,97510793,97511259,2,"1,3",1,0,1
chr9,97632926,97633376,2,"2,3",0,1,1
chr9,97633623,97633946,2,"2,3",0,1,1
chr9,97696896,97697557,2,"2,3",0,1,1
chr9,97922082,97922770,2,"2,3",0,1,1
chr9,97982925,97983375,2,"2,3",0,1,1
chr9,98118579,98119234,2,"2,3",0,1,1
chr9,99105400,99105778,2,"2,3",0,1,1
chr9,99222240,99222650,2,"2,3",0,1,1
chr9,99821399,99822138,2,"1,3",1,0,1
chr9,99906647,99907097,2,"2,3",0,1,1
chr9,101398320,101398770,2,"2,3",0,1,1
chr9,104094180,104094205,2,"2,3",0,1,1
chr9,104094205,104094490,3,"1,2,3",1,1,1
chr9,104094490,104094492,2,"2,3",0,1,1
chr9,104747923,104748348,2,"2,3",0,1,1
chr9,105244237,105244668,2,"2,3",0,1,1
chr9,105448073,105448577,2,"1,3",1,0,1
chr9,105694724,105694882,2,"1,3",1,0,1
chr9,105694882,105695228,3,"1,2,3",1,1,1
chr9,105695228,105695332,2,"2,3",0,1,1
chr9,107283738,107283746,2,"1,3",1,0,1
chr9,107283746,107284162,3,"1,2,3",1,1,1
chr9,108933818,108933898,2,"1,3",1,0,1
chr9,108933898,108934713,3,"1,2,3",1,1,1
chr9,108934713,108934930,2,"2,3",0,1,1
chr9,109120293,109120333,3,"1,2,3",1,1,1
chr9,111630921,111631126,2,"1,3",1,0,1
chr9,111631126,111631425,3,"1,2,3",1,1,1
chr9,111631425,111631641,2,"2,3",0,1,1
chr9,111897626,111897630,2,"2,3",0,1,1
chr9,111897630,111898076,3,"1,2,3",1,1,1
chr9,111898076,111898092,2,"1,3",1,0,1
chr9,111926434,111926938,2,"1,3",1,0,1
chr9,112487379,112487408,2,"2,3",0,1,1
chr9,112487408,112487795,3,"1,2,3",1,1,1
chr9,113221088,113221426,2,"2,3",0,1,1
chr9,113274906,113274967,2,"2,3",0,1,1
chr9,113275465,113275500,2,"1,3",1,0,1
chr9,113275500,113275950,3,"1,2,3",1,1,1
chr9,113275950,113275969,2,"1,3",1,0,1
chr9,113340131,113340138,2,"2,3",0,1,1
chr9,113340138,113340581,3,"1,2,3",1,1,1
chr9,113340581,113340642,2,"1,3",1,0,1
chr9,113400968,113401332,2,"2,3",0,1,1
chr9,113410251,113410418,2,"2,3",0,1,1
chr9,113410418,113410903,3,"1,2,3",1,1,1
chr9,113410903,113410904,2,"1,3",1,0,1
chr9,114397640,114398530,2,"1,3",1,0,1
chr9,114587606,114588092,2,"1,3",1,0,1
chr9,114611140,114611363,2,"1,3",1,0,1
chr9,114611363,114611460,3,"1,2,3",1,1,1
chr9,114611540,114611813,2,"2,3",0,1,1
chr9,116686939,116687443,2,"1,3",1,0,1
chr9,120793080,120793287,2,"2,3",0,1,1
chr9,120793287,120793530,3,"1,2,3",1,1,1
chr9,120793530,120793744,2,"1,3",1,0,1
chr9,121074695,121075145,2,"2,3",0,1,1
chr9,121201311,121201352,2,"1,3",1,0,1
chr9,121201352,121201802,3,"1,2,3",1,1,1
chr9,121201802,121202057,2,"1,3",1,0,1
chr9,122159300,122159750,2,"2,3",0,1,1
chr9,122264529,122264589,2,"1,3",1,0,1
chr9,122264589,122265033,3,"1,2,3",1,1,1
chr9,122265033,122265569,2,"2,3",0,1,1
chr9,122931440,122931890,2,"2,3",0,1,1
chr9,122940892,122941342,2,"2,3",0,1,1
chr9,123349852,123350168,2,"2,3",0,1,1
chr9,124263871,124264287,2,"2,3",0,1,1
chr9,124659082,124659499,2,"1,3",1,0,1
chr9,124770306,124771189,2,"1,3",1,0,1
chr9,124771189,124771460,3,"1,2,3",1,1,1
chr9,124771460,124771788,2,"2,3",0,1,1
chr9,124853047,124853551,2,"1,3",1,0,1
chr9,124861464,124861857,2,"2,3",0,1,1
chr9,124940970,124941474,2,"1,3",1,0,1
chr9,125189152,125189454,2,"1,3",1,0,1
chr9,125189669,125190119,2,"2,3",0,1,1
chr9,125200230,125200927,2,"2,3",0,1,1
chr9,126804843,126806119,2,"2,3",0,1,1
chr9,127224274,127224931,2,"2,3",0,1,1
chr9,127423907,127424353,2,"1,3",1,0,1
chr9,127451046,127451088,2,"2,3",0,1,1
chr9,127451088,127451592,3,"1,2,3",1,1,1
chr9,127451592,127451705,2,"2,3",0,1,1
chr9,127715610,127715646,2,"2,3",0,1,1
chr9,127715646,127716060,3,"1,2,3",1,1,1
chr9,127716060,127716150,2,"1,3",1,0,1
chr9,127802787,127802858,2,"1,3",1,0,1
chr9,127802858,127803304,3,"1,2,3",1,1,1
chr9,127937503,127937945,3,"1,2,3",1,1,1
chr9,127937945,127938113,2,"1,3",1,0,1
chr9,128067187,128067637,2,"2,3",0,1,1
chr9,128094215,128094665,2,"2,3",0,1,1
chr9,128127712,128128397,2,"2,3",0,1,1
chr9,128276035,128276421,2,"2,3",0,1,1
chr9,128322378,128322381,2,"2,3",0,1,1
chr9,128322381,128322617,3,"1,2,3",1,1,1
chr9,128322617,128322631,2,"1,3",1,0,1
chr9,128322761,128322805,2,"2,3",0,1,1
chr9,128322805,128322943,3,"1,2,3",1,1,1
chr9,128322943,128322945,2,"2,3",0,1,1
chr9,128370826,128371086,2,"1,3",1,0,1
chr9,128371086,128371330,3,"1,2,3",1,1,1
chr9,128371330,128371717,2,"2,3",0,1,1
chr9,128455839,128455854,2,"1,3",1,0,1
chr9,128455854,128456003,3,"1,2,3",1,1,1
