chrom,start,end,num,list,ENCFF033OLJ_RAD21_sorted.bed,ENCFF708PXY_RAD21_sorted.bed,ENCFF717LNZ_RAD21_sorted.bed,ENCFF856BXY_RAD21_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr3,172750637,172750669,3,"2,3,5",0,1,1,0,1
chr3,172750669,172750685,2,"3,5",0,0,1,0,1
chr3,174441199,174441459,2,"2,5",0,1,0,0,1
chr3,174639975,174639990,2,"2,5",0,1,0,0,1
chr3,174639990,174640220,3,"2,4,5",0,1,0,1,1
chr3,174640220,174640235,2,"2,5",0,1,0,0,1
chr3,175940942,175940944,2,"4,5",0,0,0,1,1
chr3,175940944,175941028,3,"3,4,5",0,0,1,1,1
chr3,175941028,175941049,4,"1,3,4,5",1,0,1,1,1
chr3,175941049,175941141,5,"1,2,3,4,5",1,1,1,1,1
chr3,175941141,175941151,4,"2,3,4,5",0,1,1,1,1
chr3,175941151,175941172,3,"3,4,5",0,0,1,1,1
chr3,175941172,175941228,2,"3,5",0,0,1,0,1
chr3,175941388,175941476,2,"1,5",1,0,0,0,1
chr3,175941476,175941511,3,"1,3,5",1,0,1,0,1
chr3,175941511,175941760,4,"1,2,3,5",1,1,1,0,1
chr3,175941760,175941761,3,"1,2,5",1,1,0,0,1
chr3,176814337,176814345,2,"1,5",1,0,0,0,1
chr3,176814345,176814347,3,"1,4,5",1,0,0,1,1
chr3,176814347,176814575,5,"1,2,3,4,5",1,1,1,1,1
chr3,176814575,176814607,4,"1,2,3,5",1,1,1,0,1
chr3,176814607,176814621,3,"1,3,5",1,0,1,0,1
chr3,177345681,177345941,2,"2,5",0,1,0,0,1
chr3,177443475,177443548,2,"3,5",0,0,1,0,1
chr3,177443548,177443759,3,"3,4,5",0,0,1,1,1
chr3,177443759,177443778,2,"4,5",0,0,0,1,1
chr3,177448046,177448301,2,"1,5",1,0,0,0,1
chr3,179015597,179015628,2,"1,5",1,0,0,0,1
chr3,179015628,179015656,3,"1,3,5",1,0,1,0,1
chr3,179015656,179015695,4,"1,3,4,5",1,0,1,1,1
chr3,179015695,179015776,5,"1,2,3,4,5",1,1,1,1,1
chr3,179015776,179015784,4,"1,3,4,5",1,0,1,1,1
chr3,179015784,179015810,3,"1,3,5",1,0,1,0,1
chr3,179105154,179105161,2,"2,5",0,1,0,0,1
chr3,179105161,179105185,3,"2,4,5",0,1,0,1,1
chr3,179105185,179105237,4,"1,2,4,5",1,1,0,1,1
chr3,179105237,179105332,5,"1,2,3,4,5",1,1,1,1,1
chr3,179105332,179105351,4,"1,2,4,5",1,1,0,1,1
chr3,179105351,179105391,3,"2,4,5",0,1,0,1,1
chr3,179105391,179105412,2,"2,5",0,1,0,0,1
chr3,179147216,179147220,2,"3,5",0,0,1,0,1
chr3,179147220,179147229,3,"2,3,5",0,1,1,0,1
chr3,179147229,179147258,4,"2,3,4,5",0,1,1,1,1
chr3,179147258,179147459,5,"1,2,3,4,5",1,1,1,1,1
chr3,179147459,179147471,4,"1,2,3,5",1,1,1,0,1
chr3,179147471,179147480,3,"2,3,5",0,1,1,0,1
chr3,179147480,179147486,2,"3,5",0,0,1,0,1
chr3,179316032,179316067,2,"1,5",1,0,0,0,1
chr3,179316067,179316072,3,"1,2,5",1,1,0,0,1
chr3,179316072,179316092,4,"1,2,3,5",1,1,1,0,1
chr3,179316092,179316238,5,"1,2,3,4,5",1,1,1,1,1
chr3,179316238,179316257,4,"1,2,3,5",1,1,1,0,1
chr3,179316257,179316259,3,"1,3,5",1,0,1,0,1
chr3,179316259,179316307,2,"1,5",1,0,0,0,1
chr3,179410376,179410421,2,"1,5",1,0,0,0,1
chr3,179410421,179410654,3,"1,2,5",1,1,0,0,1
chr3,179653302,179653358,2,"1,5",1,0,0,0,1
chr3,179653358,179653393,3,"1,3,5",1,0,1,0,1
chr3,179653393,179653405,4,"1,3,4,5",1,0,1,1,1
chr3,179653405,179653623,5,"1,2,3,4,5",1,1,1,1,1
chr3,179653623,179653642,4,"1,2,3,5",1,1,1,0,1
chr3,179653642,179653665,3,"1,2,5",1,1,0,0,1
chr3,179653665,179653726,2,"1,5",1,0,0,0,1
chr3,179811692,179811708,2,"1,5",1,0,0,0,1
chr3,179811708,179811738,3,"1,3,5",1,0,1,0,1
chr3,179811738,179811748,4,"1,2,3,5",1,1,1,0,1
chr3,179811748,179811869,5,"1,2,3,4,5",1,1,1,1,1
chr3,179811869,179811890,4,"1,3,4,5",1,0,1,1,1
chr3,179811890,179811914,3,"1,3,5",1,0,1,0,1
chr3,179811914,179811921,2,"1,5",1,0,0,0,1
chr3,180680112,180680372,2,"2,5",0,1,0,0,1
chr3,180989575,180989835,2,"2,5",0,1,0,0,1
chr3,181700495,181700506,2,"1,5",1,0,0,0,1
chr3,181700506,181700513,3,"1,3,5",1,0,1,0,1
chr3,181700513,181700563,4,"1,3,4,5",1,0,1,1,1
chr3,181700563,181700698,5,"1,2,3,4,5",1,1,1,1,1
chr3,181700698,181700721,4,"1,3,4,5",1,0,1,1,1
chr3,181700721,181700743,3,"3,4,5",0,0,1,1,1
chr3,181700743,181700790,2,"3,5",0,0,1,0,1
chr3,181850983,181851614,2,"1,5",1,0,0,0,1
chr3,181868656,181868916,2,"2,5",0,1,0,0,1
chr3,182683618,182683645,2,"1,5",1,0,0,0,1
chr3,182683645,182683663,3,"1,3,5",1,0,1,0,1
chr3,182683663,182683680,4,"1,3,4,5",1,0,1,1,1
chr3,182683680,182683831,5,"1,2,3,4,5",1,1,1,1,1
chr3,182683831,182683838,4,"1,3,4,5",1,0,1,1,1
chr3,182683838,182683856,3,"1,3,5",1,0,1,0,1
chr3,182683856,182683896,2,"1,5",1,0,0,0,1
chr3,182739195,182739455,2,"2,5",0,1,0,0,1
chr3,182947916,182948176,2,"2,5",0,1,0,0,1
chr3,183179451,183179711,2,"2,5",0,1,0,0,1
chr3,183179828,183180142,2,"1,5",1,0,0,0,1
chr3,183266094,183266332,2,"2,5",0,1,0,0,1
chr3,183469402,183469418,2,"2,5",0,1,0,0,1
chr3,183469418,183469452,3,"1,2,5",1,1,0,0,1
chr3,183469452,183469453,4,"1,2,4,5",1,1,0,1,1
chr3,183469453,183469559,5,"1,2,3,4,5",1,1,1,1,1
chr3,183469559,183469579,4,"1,2,3,5",1,1,1,0,1
chr3,183469579,183469620,3,"1,2,5",1,1,0,0,1
chr3,183469620,183469662,2,"2,5",0,1,0,0,1
chr3,183479942,183479980,2,"1,5",1,0,0,0,1
chr3,183479980,183479985,3,"1,3,5",1,0,1,0,1
chr3,183479985,183480053,4,"1,2,3,5",1,1,1,0,1
chr3,183480053,183480245,5,"1,2,3,4,5",1,1,1,1,1
chr3,183480245,183480264,4,"1,3,4,5",1,0,1,1,1
chr3,183480264,183480283,3,"1,4,5",1,0,0,1,1
chr3,183480283,183480434,2,"1,5",1,0,0,0,1
chr3,183480434,183480661,3,"1,2,5",1,1,0,0,1
chr3,183825571,183825629,2,"1,5",1,0,0,0,1
chr3,183825629,183825666,3,"1,2,5",1,1,0,0,1
chr3,183825666,183825669,4,"1,2,3,5",1,1,1,0,1
chr3,183825669,183825889,5,"1,2,3,4,5",1,1,1,1,1
chr3,183825889,183825899,4,"1,3,4,5",1,0,1,1,1
chr3,183825899,183825950,3,"1,3,5",1,0,1,0,1
chr3,183825950,183825995,2,"1,5",1,0,0,0,1
chr3,183884692,183884803,2,"1,5",1,0,0,0,1
chr3,183884803,183884812,3,"1,2,5",1,1,0,0,1
chr3,183884812,183884828,4,"1,2,3,5",1,1,1,0,1
chr3,183884828,183885058,5,"1,2,3,4,5",1,1,1,1,1
chr3,183885058,183885063,4,"1,2,3,5",1,1,1,0,1
chr3,183885063,183885096,3,"1,3,5",1,0,1,0,1
chr3,183885096,183885116,2,"1,5",1,0,0,0,1
chr3,183895294,183895319,2,"1,5",1,0,0,0,1
chr3,183895319,183895342,3,"1,3,5",1,0,1,0,1
chr3,183895342,183895406,4,"1,3,4,5",1,0,1,1,1
chr3,183895406,183895501,5,"1,2,3,4,5",1,1,1,1,1
chr3,183895501,183895503,4,"1,2,3,5",1,1,1,0,1
chr3,183895503,183895532,3,"1,3,5",1,0,1,0,1
chr3,183895532,183895570,2,"1,5",1,0,0,0,1
chr3,184005969,184006393,2,"1,5",1,0,0,0,1
chr3,184011178,184011209,2,"1,5",1,0,0,0,1
chr3,184011209,184011231,3,"1,2,5",1,1,0,0,1
chr3,184011231,184011461,4,"1,2,4,5",1,1,0,1,1
chr3,184011461,184011469,3,"1,2,5",1,1,0,0,1
chr3,184011469,184011602,2,"1,5",1,0,0,0,1
chr3,184017351,184017408,2,"1,5",1,0,0,0,1
chr3,184017408,184017412,3,"1,2,5",1,1,0,0,1
chr3,184017412,184017437,4,"1,2,3,5",1,1,1,0,1
chr3,184017437,184017667,5,"1,2,3,4,5",1,1,1,1,1
chr3,184017667,184017668,4,"1,2,3,5",1,1,1,0,1
chr3,184017668,184017696,3,"1,3,5",1,0,1,0,1
chr3,184017696,184017775,2,"1,5",1,0,0,0,1
chr3,184037910,184038123,2,"2,5",0,1,0,0,1
chr3,184040024,184040055,2,"1,5",1,0,0,0,1
chr3,184040055,184040058,3,"1,2,5",1,1,0,0,1
chr3,184040058,184040122,4,"1,2,4,5",1,1,0,1,1
chr3,184040122,184040241,5,"1,2,3,4,5",1,1,1,1,1
chr3,184040241,184040288,4,"1,2,4,5",1,1,0,1,1
chr3,184040288,184040315,3,"1,2,5",1,1,0,0,1
chr3,184040315,184040324,2,"1,5",1,0,0,0,1
chr3,184129079,184129099,2,"3,5",0,0,1,0,1
chr3,184129099,184129122,3,"3,4,5",0,0,1,1,1
chr3,184129122,184129329,4,"2,3,4,5",0,1,1,1,1
chr3,184129329,184129363,3,"2,3,5",0,1,1,0,1
chr3,184129363,184129364,2,"2,5",0,1,0,0,1
chr3,184145309,184145322,2,"4,5",0,0,0,1,1
chr3,184145322,184145355,3,"1,4,5",1,0,0,1,1
chr3,184145355,184145373,4,"1,2,4,5",1,1,0,1,1
chr3,184145373,184145481,5,"1,2,3,4,5",1,1,1,1,1
chr3,184145481,184145499,4,"1,3,4,5",1,0,1,1,1
chr3,184145499,184145518,3,"1,4,5",1,0,0,1,1
chr3,184145518,184145539,2,"4,5",0,0,0,1,1
chr3,184149817,184149831,3,"1,3,5",1,0,1,0,1
chr3,184149831,184149845,4,"1,2,3,5",1,1,1,0,1
chr3,184149845,184150075,5,"1,2,3,4,5",1,1,1,1,1
chr3,184150075,184150091,4,"1,2,3,5",1,1,1,0,1
chr3,184150091,184150092,3,"1,3,5",1,0,1,0,1
chr3,184227451,184227456,4,"1,2,3,5",1,1,1,0,1
chr3,184227456,184227677,5,"1,2,3,4,5",1,1,1,1,1
chr3,184234240,184234242,2,"1,5",1,0,0,0,1
chr3,184234242,184234264,3,"1,2,5",1,1,0,0,1
chr3,184234264,184234266,4,"1,2,3,5",1,1,1,0,1
chr3,184234266,184234496,5,"1,2,3,4,5",1,1,1,1,1
chr3,184234496,184234502,4,"1,2,3,5",1,1,1,0,1
chr3,184234502,184234548,3,"1,3,5",1,0,1,0,1
chr3,184234548,184234625,2,"1,5",1,0,0,0,1
chr3,184241927,184241954,2,"1,5",1,0,0,0,1
chr3,184241954,184241964,4,"1,2,3,5",1,1,1,0,1
chr3,184241964,184242100,5,"1,2,3,4,5",1,1,1,1,1
chr3,184242100,184242107,4,"1,2,3,5",1,1,1,0,1
chr3,184242107,184242131,3,"1,3,5",1,0,1,0,1
chr3,184242131,184242136,2,"1,5",1,0,0,0,1
chr3,184250216,184250262,2,"1,5",1,0,0,0,1
chr3,184250262,184250302,3,"1,3,5",1,0,1,0,1
chr3,184250302,184250322,4,"1,3,4,5",1,0,1,1,1
chr3,184250322,184250532,5,"1,2,3,4,5",1,1,1,1,1
chr3,184250532,184250546,4,"1,2,3,5",1,1,1,0,1
chr3,184250546,184250582,3,"1,2,5",1,1,0,0,1
chr3,184250582,184250591,2,"1,5",1,0,0,0,1
chr3,184289461,184289464,2,"1,5",1,0,0,0,1
chr3,184289464,184289501,3,"1,3,5",1,0,1,0,1
chr3,184289501,184289505,4,"1,2,3,5",1,1,1,0,1
chr3,184289505,184289617,5,"1,2,3,4,5",1,1,1,1,1
chr3,184289617,184289619,4,"2,3,4,5",0,1,1,1,1
chr3,184289619,184289623,3,"3,4,5",0,0,1,1,1
chr3,184289623,184289662,2,"3,5",0,0,1,0,1
chr3,184305651,184305670,2,"2,5",0,1,0,0,1
chr3,184305670,184305900,3,"2,4,5",0,1,0,1,1
chr3,184305900,184305911,2,"2,5",0,1,0,0,1
chr3,184345639,184345699,2,"1,5",1,0,0,0,1
chr3,184345699,184345701,3,"1,3,5",1,0,1,0,1
chr3,184345701,184345721,4,"1,2,3,5",1,1,1,0,1
chr3,184345721,184345951,5,"1,2,3,4,5",1,1,1,1,1
chr3,184345951,184345961,4,"1,2,3,5",1,1,1,0,1
chr3,184345961,184345983,3,"1,3,5",1,0,1,0,1
chr3,184345983,184346042,2,"1,5",1,0,0,0,1
chr3,184354333,184354343,2,"2,5",0,1,0,0,1
chr3,184354343,184354573,3,"2,4,5",0,1,0,1,1
chr3,184354573,184354593,2,"2,5",0,1,0,0,1
chr3,184363249,184363820,2,"1,5",1,0,0,0,1
chr3,184371598,184371621,2,"1,5",1,0,0,0,1
chr3,184371621,184371633,3,"1,3,5",1,0,1,0,1
chr3,184371633,184371641,4,"1,2,3,5",1,1,1,0,1
chr3,184371641,184371827,5,"1,2,3,4,5",1,1,1,1,1
chr3,184371827,184371835,4,"1,2,3,5",1,1,1,0,1
chr3,184371835,184371841,3,"1,3,5",1,0,1,0,1
chr3,184371841,184371869,2,"1,5",1,0,0,0,1
chr3,184513821,184513825,2,"1,5",1,0,0,0,1
chr3,184513825,184513847,3,"1,3,5",1,0,1,0,1
chr3,184513847,184513851,4,"1,2,3,5",1,1,1,0,1
chr3,184513851,184513968,5,"1,2,3,4,5",1,1,1,1,1
chr3,184513968,184513972,4,"1,3,4,5",1,0,1,1,1
chr3,184513972,184513982,3,"3,4,5",0,0,1,1,1
chr3,184513982,184514005,2,"3,5",0,0,1,0,1
chr3,184541178,184541201,2,"1,5",1,0,0,0,1
chr3,184541201,184541214,4,"1,3,4,5",1,0,1,1,1
chr3,184541214,184541338,5,"1,2,3,4,5",1,1,1,1,1
chr3,184541338,184541361,4,"1,2,3,5",1,1,1,0,1
chr3,184541361,184541364,3,"1,3,5",1,0,1,0,1
chr3,184541364,184541392,2,"1,5",1,0,0,0,1
chr3,184544008,184544043,2,"1,5",1,0,0,0,1
chr3,184544043,184544051,3,"1,2,5",1,1,0,0,1
chr3,184544051,184544086,4,"1,2,3,5",1,1,1,0,1
chr3,184544086,184544220,5,"1,2,3,4,5",1,1,1,1,1
chr3,184544220,184544223,4,"1,2,3,5",1,1,1,0,1
chr3,184544223,184544238,3,"1,3,5",1,0,1,0,1
chr3,184544238,184544265,2,"1,5",1,0,0,0,1
chr3,184559380,184559579,2,"2,5",0,1,0,0,1
chr3,184561267,184561314,2,"1,5",1,0,0,0,1
chr3,184561314,184561318,3,"1,2,5",1,1,0,0,1
chr3,184561318,184561331,4,"1,2,3,5",1,1,1,0,1
chr3,184561331,184561533,5,"1,2,3,4,5",1,1,1,1,1
chr3,184561533,184561550,4,"1,2,3,5",1,1,1,0,1
chr3,184561550,184561578,3,"1,3,5",1,0,1,0,1
chr3,184561578,184561615,2,"1,5",1,0,0,0,1
chr3,184565693,184565759,2,"1,5",1,0,0,0,1
chr3,184565759,184565789,3,"1,3,5",1,0,1,0,1
chr3,184565789,184566043,4,"1,2,3,5",1,1,1,0,1
chr3,184566043,184566049,3,"1,2,5",1,1,0,0,1
chr3,184566049,184566147,2,"1,5",1,0,0,0,1
chr3,184712034,184712294,2,"2,5",0,1,0,0,1
chr3,184727553,184727567,2,"1,5",1,0,0,0,1
chr3,184727567,184727583,3,"1,3,5",1,0,1,0,1
chr3,184727583,184727615,4,"1,2,3,5",1,1,1,0,1
chr3,184727615,184727683,5,"1,2,3,4,5",1,1,1,1,1
chr3,184727683,184727684,4,"1,3,4,5",1,0,1,1,1
chr3,184727684,184727698,3,"1,3,5",1,0,1,0,1
chr3,184727698,184727702,2,"1,5",1,0,0,0,1
chr3,184748580,184748639,2,"3,5",0,0,1,0,1
chr3,184748639,184748687,3,"1,3,5",1,0,1,0,1
chr3,184748687,184748696,4,"1,3,4,5",1,0,1,1,1
chr3,184748696,184748748,5,"1,2,3,4,5",1,1,1,1,1
chr3,184748748,184748761,4,"1,2,3,5",1,1,1,0,1
chr3,184748761,184748784,3,"1,3,5",1,0,1,0,1
chr3,184748784,184748845,2,"3,5",0,0,1,0,1
chr3,184803351,184803356,2,"1,5",1,0,0,0,1
chr3,184803356,184803381,3,"1,3,5",1,0,1,0,1
chr3,184803381,184803382,4,"1,2,3,5",1,1,1,0,1
chr3,184803382,184803485,5,"1,2,3,4,5",1,1,1,1,1
chr3,184803485,184803492,4,"1,2,4,5",1,1,0,1,1
chr3,184803492,184803520,3,"1,2,5",1,1,0,0,1
chr3,184803520,184803559,2,"1,5",1,0,0,0,1
chr3,185070525,185070556,2,"1,5",1,0,0,0,1
chr3,185070556,185070585,3,"1,2,5",1,1,0,0,1
chr3,185070585,185070815,4,"1,2,4,5",1,1,0,1,1
chr3,185070815,185070816,3,"1,2,5",1,1,0,0,1
chr3,185070816,185070925,2,"1,5",1,0,0,0,1
chr3,185498400,185498657,3,"2,3,5",0,1,1,0,1
chr3,185498657,185498664,2,"3,5",0,0,1,0,1
chr3,185575388,185575464,2,"1,5",1,0,0,0,1
chr3,185575464,185575477,4,"1,3,4,5",1,0,1,1,1
chr3,185575477,185575694,5,"1,2,3,4,5",1,1,1,1,1
chr3,185575694,185575737,4,"1,2,3,5",1,1,1,0,1
chr3,185575737,185575748,3,"1,3,5",1,0,1,0,1
chr3,185575748,185575812,2,"1,5",1,0,0,0,1
chr3,185907306,185907336,2,"1,5",1,0,0,0,1
chr3,185907336,185907596,3,"1,2,5",1,1,0,0,1
chr3,185907596,185907656,2,"1,5",1,0,0,0,1
chr3,186529386,186529637,2,"2,5",0,1,0,0,1
chr3,186540540,186540563,2,"1,5",1,0,0,0,1
chr3,186540563,186540601,3,"1,2,5",1,1,0,0,1
chr3,186540601,186540624,4,"1,2,3,5",1,1,1,0,1
chr3,186540624,186540732,5,"1,2,3,4,5",1,1,1,1,1
chr3,186540732,186540762,4,"1,2,3,5",1,1,1,0,1
chr3,186540762,186540815,3,"1,2,5",1,1,0,0,1
chr3,186540815,186540823,2,"2,5",0,1,0,0,1
chr3,186614827,186614881,2,"1,5",1,0,0,0,1
chr3,186614881,186614943,3,"1,3,5",1,0,1,0,1
chr3,186614943,186614988,4,"1,3,4,5",1,0,1,1,1
chr3,186614988,186615091,5,"1,2,3,4,5",1,1,1,1,1
chr3,186615091,186615165,4,"1,3,4,5",1,0,1,1,1
chr3,186615165,186615167,3,"1,4,5",1,0,0,1,1
chr3,186617004,186617095,2,"1,5",1,0,0,0,1
chr3,186617095,186617099,3,"1,4,5",1,0,0,1,1
chr3,186617099,186617170,4,"1,2,4,5",1,1,0,1,1
chr3,186617170,186617284,5,"1,2,3,4,5",1,1,1,1,1
chr3,186617284,186617325,4,"1,2,4,5",1,1,0,1,1
chr3,186617325,186617359,3,"1,2,5",1,1,0,0,1
chr3,186617359,186617428,2,"1,5",1,0,0,0,1
chr3,186722424,186722484,2,"1,5",1,0,0,0,1
chr3,186722484,186722504,3,"1,3,5",1,0,1,0,1
chr3,186722504,186722559,4,"1,3,4,5",1,0,1,1,1
chr3,186722559,186722646,5,"1,2,3,4,5",1,1,1,1,1
chr3,186722646,186722734,4,"1,3,4,5",1,0,1,1,1
chr3,186722734,186722768,3,"1,3,5",1,0,1,0,1
chr3,186722768,186722834,2,"1,5",1,0,0,0,1
chr3,186753176,186753206,2,"1,5",1,0,0,0,1
chr3,186753206,186753219,3,"1,3,5",1,0,1,0,1
chr3,186753219,186753323,4,"1,2,3,5",1,1,1,0,1
chr3,186753323,186753401,5,"1,2,3,4,5",1,1,1,1,1
chr3,186753401,186753460,4,"1,2,3,5",1,1,1,0,1
chr3,186753460,186753479,3,"2,3,5",0,1,1,0,1
chr3,186753479,186753490,2,"3,5",0,0,1,0,1
chr3,186806247,186806507,2,"2,5",0,1,0,0,1
chr3,186849439,186849476,2,"2,5",0,1,0,0,1
chr3,186849476,186849500,3,"2,3,5",0,1,1,0,1
chr3,186849500,186849546,4,"1,2,3,5",1,1,1,0,1
chr3,186849546,186849612,5,"1,2,3,4,5",1,1,1,1,1
chr3,186849612,186849638,4,"1,2,4,5",1,1,0,1,1
chr3,186849638,186849699,3,"1,2,5",1,1,0,0,1
chr3,186849699,186849703,2,"1,5",1,0,0,0,1
chr3,186931205,186931465,2,"2,5",0,1,0,0,1
chr3,187113244,187113256,2,"2,5",0,1,0,0,1
chr3,187113256,187113286,3,"2,3,5",0,1,1,0,1
chr3,187113286,187113329,4,"2,3,4,5",0,1,1,1,1
chr3,187113329,187113479,5,"1,2,3,4,5",1,1,1,1,1
chr3,187113479,187113504,4,"2,3,4,5",0,1,1,1,1
chr3,187113504,187113516,3,"3,4,5",0,0,1,1,1
chr3,187113516,187113540,2,"3,5",0,0,1,0,1
chr3,187220235,187220265,2,"2,5",0,1,0,0,1
chr3,187220265,187220279,3,"1,2,5",1,1,0,0,1
chr3,187220279,187220298,4,"1,2,3,5",1,1,1,0,1
chr3,187220298,187220440,5,"1,2,3,4,5",1,1,1,1,1
chr3,187220440,187220465,4,"1,2,3,5",1,1,1,0,1
chr3,187220465,187220474,3,"1,2,5",1,1,0,0,1
chr3,187220474,187220487,2,"2,5",0,1,0,0,1
chr3,187709254,187709484,2,"4,5",0,0,0,1,1
chr3,187714450,187714469,2,"1,5",1,0,0,0,1
chr3,187714469,187714492,3,"1,3,5",1,0,1,0,1
chr3,187714492,187714499,4,"1,2,3,5",1,1,1,0,1
chr3,187714499,187714667,5,"1,2,3,4,5",1,1,1,1,1
chr3,187714667,187714672,4,"1,2,3,5",1,1,1,0,1
chr3,187714672,187714680,3,"1,3,5",1,0,1,0,1
chr3,187714680,187714701,2,"1,5",1,0,0,0,1
chr3,187738877,187738906,2,"1,5",1,0,0,0,1
chr3,187738906,187738937,3,"1,3,5",1,0,1,0,1
chr3,187738937,187739071,5,"1,2,3,4,5",1,1,1,1,1
chr3,187739071,187739083,4,"1,3,4,5",1,0,1,1,1
chr3,187739083,187739098,3,"1,3,5",1,0,1,0,1
chr3,187739098,187739133,2,"1,5",1,0,0,0,1
chr3,187739944,187739996,2,"1,5",1,0,0,0,1
chr3,187739996,187740022,3,"1,3,5",1,0,1,0,1
chr3,187740022,187740220,4,"1,2,3,5",1,1,1,0,1
chr3,187745307,187745472,2,"2,5",0,1,0,0,1
chr3,187748059,187748085,2,"1,5",1,0,0,0,1
chr3,187748085,187748092,3,"1,3,5",1,0,1,0,1
chr3,187748092,187748256,5,"1,2,3,4,5",1,1,1,1,1
chr3,187748256,187748265,4,"1,3,4,5",1,0,1,1,1
chr3,187748265,187748287,3,"1,3,5",1,0,1,0,1
chr3,187750058,187750129,2,"3,5",0,0,1,0,1
chr3,187750129,187750326,3,"2,3,5",0,1,1,0,1
chr3,187750326,187750590,2,"2,5",0,1,0,0,1
chr3,187952833,187952855,2,"1,5",1,0,0,0,1
chr3,187952855,187952857,3,"1,3,5",1,0,1,0,1
chr3,187952857,187952868,4,"1,2,3,5",1,1,1,0,1
chr3,187952868,187953098,5,"1,2,3,4,5",1,1,1,1,1
chr3,187953098,187953117,4,"1,2,3,5",1,1,1,0,1
chr3,187953117,187953139,3,"1,3,5",1,0,1,0,1
chr3,187953139,187953199,2,"1,5",1,0,0,0,1
chr3,188152836,188153260,2,"1,5",1,0,0,0,1
chr3,188153622,188153882,2,"2,5",0,1,0,0,1
chr3,188154150,188154410,2,"2,5",0,1,0,0,1
chr3,188176389,188176813,2,"1,5",1,0,0,0,1
chr3,188947376,188947383,2,"4,5",0,0,0,1,1
chr3,188947383,188947398,3,"3,4,5",0,0,1,1,1
chr3,188947398,188947604,4,"2,3,4,5",0,1,1,1,1
chr3,188947604,188947658,3,"2,3,5",0,1,1,0,1
chr3,188947658,188947667,2,"3,5",0,0,1,0,1
chr3,188954650,188954682,2,"1,5",1,0,0,0,1
chr3,188954682,188954683,3,"1,3,5",1,0,1,0,1
chr3,188954683,188954696,4,"1,2,3,5",1,1,1,0,1
chr3,188954696,188954883,5,"1,2,3,4,5",1,1,1,1,1
chr3,188954883,188954892,4,"1,2,3,5",1,1,1,0,1
chr3,188954892,188954909,3,"1,3,5",1,0,1,0,1
chr3,188954909,188954919,2,"1,5",1,0,0,0,1
chr3,189233300,189233334,2,"1,5",1,0,0,0,1
chr3,189233334,189233339,3,"1,3,5",1,0,1,0,1
chr3,189233339,189233355,4,"1,2,3,5",1,1,1,0,1
chr3,189233355,189233480,5,"1,2,3,4,5",1,1,1,1,1
chr3,189233480,189233496,4,"1,3,4,5",1,0,1,1,1
chr3,189233496,189233521,3,"1,3,5",1,0,1,0,1
chr3,189233521,189233526,2,"1,5",1,0,0,0,1
chr3,189958492,189958536,2,"3,5",0,0,1,0,1
chr3,189958536,189958776,3,"2,3,5",0,1,1,0,1
chr3,189958776,189958796,2,"2,5",0,1,0,0,1
chr3,189961615,189961666,2,"4,5",0,0,0,1,1
chr3,189961666,189961690,3,"3,4,5",0,0,1,1,1
chr3,189961690,189961709,4,"2,3,4,5",0,1,1,1,1
chr3,189961709,189961812,5,"1,2,3,4,5",1,1,1,1,1
chr3,189961812,189961815,4,"1,3,4,5",1,0,1,1,1
chr3,189961815,189961822,3,"3,4,5",0,0,1,1,1
chr3,189961822,189961845,2,"4,5",0,0,0,1,1
chr3,190120853,190121113,2,"2,5",0,1,0,0,1
chr3,190322431,190322451,2,"3,5",0,0,1,0,1
chr3,190322451,190322461,3,"2,3,5",0,1,1,0,1
chr3,190322461,190322489,4,"1,2,3,5",1,1,1,0,1
chr3,190322489,190322567,5,"1,2,3,4,5",1,1,1,1,1
chr3,190322567,190322571,4,"1,2,3,5",1,1,1,0,1
chr3,190322571,190322573,3,"2,3,5",0,1,1,0,1
chr3,190322573,190322580,2,"3,5",0,0,1,0,1
chr3,190424344,190424422,2,"1,5",1,0,0,0,1
chr3,190424422,190424426,3,"1,4,5",1,0,0,1,1
chr3,190424426,190424427,4,"1,3,4,5",1,0,1,1,1
chr3,190424427,190424652,5,"1,2,3,4,5",1,1,1,1,1
chr3,190424652,190424687,4,"1,2,3,5",1,1,1,0,1
chr3,190424687,190424710,3,"1,3,5",1,0,1,0,1
chr3,190424710,190424768,2,"1,5",1,0,0,0,1
chr3,190513607,190513867,2,"2,5",0,1,0,0,1
chr3,190701063,190701141,2,"1,5",1,0,0,0,1
chr3,190701141,190701146,3,"1,3,5",1,0,1,0,1
chr3,190701146,190701157,4,"1,3,4,5",1,0,1,1,1
chr3,190701157,190701269,5,"1,2,3,4,5",1,1,1,1,1
chr3,190701269,190701280,4,"1,2,4,5",1,1,0,1,1
chr3,190701280,190701293,3,"1,2,5",1,1,0,0,1
chr3,190701293,190701421,2,"1,5",1,0,0,0,1
chr3,192130490,192130574,2,"1,5",1,0,0,0,1
chr3,192130574,192130599,3,"1,3,5",1,0,1,0,1
chr3,192130599,192130611,4,"1,2,3,5",1,1,1,0,1
chr3,192130611,192130841,5,"1,2,3,4,5",1,1,1,1,1
chr3,192130841,192130858,4,"1,2,3,5",1,1,1,0,1
chr3,192130858,192130859,3,"1,2,5",1,1,0,0,1
chr3,192130859,192130875,2,"1,5",1,0,0,0,1
chr3,192514053,192514313,2,"2,5",0,1,0,0,1
