chrom,start,end,num,list,ENCFF184VLV_ESRRA_sorted.bed,ENCFF701CIO_ESRRA_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr6,31807014,31807015,2,"1,3",1,0,1
chr6,31815407,31815774,2,"1,3",1,0,1
chr6,31834464,31834721,3,"1,2,3",1,1,1
chr6,31834811,31834858,3,"1,2,3",1,1,1
chr6,31834858,31835039,2,"1,3",1,0,1
chr6,31862656,31863026,2,"1,3",1,0,1
chr6,31902133,31902240,2,"1,3",1,0,1
chr6,31902240,31902503,3,"1,2,3",1,1,1
chr6,31902503,31902526,2,"2,3",0,1,1
chr6,31959084,31959258,2,"2,3",0,1,1
chr6,31959258,31959293,3,"1,2,3",1,1,1
chr6,31971913,31971941,2,"2,3",0,1,1
chr6,31971941,31972138,3,"1,2,3",1,1,1
chr6,31972138,31972543,2,"2,3",0,1,1
chr6,32087629,32087899,2,"1,3",1,0,1
chr6,32119033,32119115,2,"2,3",0,1,1
chr6,32154400,32154592,2,"2,3",0,1,1
chr6,32154592,32154884,3,"1,2,3",1,1,1
chr6,32167837,32168190,2,"1,3",1,0,1
chr6,32178308,32178530,2,"1,3",1,0,1
chr6,32195477,32195665,2,"1,3",1,0,1
chr6,32195903,32196240,2,"2,3",0,1,1
chr6,32838653,32838980,2,"1,3",1,0,1
chr6,32853954,32854285,2,"1,3",1,0,1
chr6,32968327,32968369,2,"2,3",0,1,1
chr6,32968369,32968565,3,"1,2,3",1,1,1
chr6,32968565,32968602,2,"2,3",0,1,1
chr6,32971547,32971862,2,"1,3",1,0,1
chr6,32972216,32972413,2,"2,3",0,1,1
chr6,33200130,33200500,2,"1,3",1,0,1
chr6,33249140,33249300,3,"1,2,3",1,1,1
chr6,33249300,33249636,2,"1,3",1,0,1
chr6,33271879,33271950,2,"2,3",0,1,1
chr6,33271950,33272137,3,"1,2,3",1,1,1
chr6,33272137,33272189,2,"1,3",1,0,1
chr6,33277071,33277086,2,"1,3",1,0,1
chr6,33277086,33277375,3,"1,2,3",1,1,1
chr6,33277375,33277670,2,"2,3",0,1,1
chr6,33280083,33280133,2,"2,3",0,1,1
chr6,33280133,33280332,3,"1,2,3",1,1,1
chr6,33317706,33318215,2,"2,3",0,1,1
chr6,33322879,33323243,2,"1,3",1,0,1
chr6,33391233,33391527,2,"2,3",0,1,1
chr6,33391717,33391820,2,"1,3",1,0,1
chr6,33410176,33410546,2,"1,3",1,0,1
chr6,33418189,33418286,2,"1,3",1,0,1
chr6,33418286,33418559,3,"1,2,3",1,1,1
chr6,33418559,33418706,2,"2,3",0,1,1
chr6,33425615,33425667,2,"2,3",0,1,1
chr6,33425930,33426174,2,"1,3",1,0,1
chr6,33454368,33454738,2,"1,3",1,0,1
chr6,33571164,33571531,2,"1,3",1,0,1
chr6,33580100,33580146,2,"2,3",0,1,1
chr6,33580146,33580339,3,"1,2,3",1,1,1
chr6,33580339,33580429,2,"2,3",0,1,1
chr6,33711667,33711975,2,"1,3",1,0,1
chr6,33762141,33762151,2,"2,3",0,1,1
chr6,33762151,33762387,3,"1,2,3",1,1,1
chr6,33762387,33762483,2,"2,3",0,1,1
chr6,33789013,33789356,2,"1,3",1,0,1
chr6,34196282,34196587,2,"1,3",1,0,1
chr6,34224044,34224111,2,"1,3",1,0,1
chr6,34224111,34224430,3,"1,2,3",1,1,1
chr6,34236629,34236853,2,"1,3",1,0,1
chr6,34248895,34249384,2,"1,3",1,0,1
chr6,34273316,34273624,2,"1,3",1,0,1
chr6,34426102,34426263,2,"1,3",1,0,1
chr6,34609692,34609960,2,"1,3",1,0,1
chr6,34696912,34696956,2,"1,3",1,0,1
chr6,34696956,34697279,3,"1,2,3",1,1,1
chr6,34757284,34757588,2,"1,3",1,0,1
chr6,34791794,34791904,2,"2,3",0,1,1
chr6,34865142,34865494,2,"1,3",1,0,1
chr6,34887914,34887961,2,"2,3",0,1,1
chr6,34887961,34888196,3,"1,2,3",1,1,1
chr6,34888196,34888271,2,"2,3",0,1,1
chr6,35259413,35259487,2,"2,3",0,1,1
chr6,35259487,35259668,3,"1,2,3",1,1,1
chr6,35259668,35260032,2,"2,3",0,1,1
chr6,35297670,35297888,2,"1,3",1,0,1
chr6,35342343,35342450,2,"1,3",1,0,1
chr6,35467949,35468173,2,"2,3",0,1,1
chr6,35468173,35468375,3,"1,2,3",1,1,1
chr6,35468375,35468535,2,"2,3",0,1,1
chr6,35728127,35728358,2,"1,3",1,0,1
chr6,36027827,36028197,2,"1,3",1,0,1
chr6,36118647,36118833,2,"1,3",1,0,1
chr6,36196333,36196479,3,"1,2,3",1,1,1
chr6,36196479,36196630,2,"1,3",1,0,1
chr6,36441393,36441740,2,"1,3",1,0,1
chr6,36442828,36443198,2,"1,3",1,0,1
chr6,36594058,36594428,2,"1,3",1,0,1
chr6,36678523,36678819,2,"1,3",1,0,1
chr6,36680406,36680742,2,"1,3",1,0,1
chr6,36862249,36862309,2,"2,3",0,1,1
chr6,36862309,36862603,3,"1,2,3",1,1,1
chr6,36862603,36862650,2,"2,3",0,1,1
chr6,36874620,36874990,2,"1,3",1,0,1
chr6,36875191,36875216,2,"2,3",0,1,1
chr6,36954209,36954565,2,"1,3",1,0,1
chr6,37050270,37050538,2,"1,3",1,0,1
chr6,37083500,37083870,2,"1,3",1,0,1
chr6,37169551,37169908,2,"1,3",1,0,1
chr6,37170217,37170462,2,"1,3",1,0,1
chr6,37210430,37210762,2,"1,3",1,0,1
chr6,37257778,37258148,2,"1,3",1,0,1
chr6,37302115,37302157,2,"2,3",0,1,1
chr6,37302157,37302448,3,"1,2,3",1,1,1
chr6,37302448,37302484,2,"2,3",0,1,1
chr6,37423847,37424115,2,"1,3",1,0,1
chr6,37432994,37433133,2,"2,3",0,1,1
chr6,37433133,37433294,3,"1,2,3",1,1,1
chr6,37818911,37819065,2,"1,3",1,0,1
chr6,39114954,39115161,2,"1,3",1,0,1
chr6,39999081,39999444,2,"1,3",1,0,1
chr6,40715792,40716111,2,"1,3",1,0,1
chr6,41027904,41028274,2,"1,3",1,0,1
chr6,41072398,41072768,2,"1,3",1,0,1
chr6,41279070,41279297,2,"1,3",1,0,1
chr6,41546117,41546361,2,"1,3",1,0,1
chr6,41682187,41682470,2,"1,3",1,0,1
chr6,41723563,41723816,2,"1,3",1,0,1
chr6,41735471,41735822,2,"1,3",1,0,1
chr6,41779920,41780062,2,"1,3",1,0,1
chr6,41786478,41786752,2,"1,3",1,0,1
chr6,41787349,41787719,2,"1,3",1,0,1
chr6,41895354,41895385,2,"1,3",1,0,1
chr6,41895385,41895672,3,"1,2,3",1,1,1
chr6,41895672,41895772,2,"2,3",0,1,1
chr6,41920858,41921088,2,"1,3",1,0,1
chr6,41921088,41921182,3,"1,2,3",1,1,1
chr6,41921182,41921578,2,"2,3",0,1,1
chr6,41936297,41936552,2,"1,3",1,0,1
chr6,42017056,42017314,2,"2,3",0,1,1
chr6,42017314,42017452,3,"1,2,3",1,1,1
chr6,42017452,42017519,2,"2,3",0,1,1
chr6,42028559,42028753,3,"1,2,3",1,1,1
chr6,42028753,42028879,2,"1,3",1,0,1
chr6,42044209,42044501,2,"1,3",1,0,1
chr6,42092228,42092531,2,"1,3",1,0,1
chr6,42104144,42104223,2,"1,3",1,0,1
chr6,42104223,42104494,3,"1,2,3",1,1,1
chr6,42104494,42104613,2,"2,3",0,1,1
chr6,42199439,42199470,2,"1,3",1,0,1
chr6,42199470,42199798,3,"1,2,3",1,1,1
chr6,42199798,42199867,2,"2,3",0,1,1
chr6,42217721,42218064,2,"1,3",1,0,1
chr6,42563798,42563894,2,"1,3",1,0,1
chr6,42563894,42564168,3,"1,2,3",1,1,1
chr6,42564168,42564487,2,"2,3",0,1,1
chr6,42726656,42726903,3,"1,2,3",1,1,1
chr6,42746861,42747130,2,"1,3",1,0,1
chr6,42879488,42879997,2,"1,3",1,0,1
chr6,42929217,42929573,2,"1,3",1,0,1
chr6,42929573,42929587,3,"1,2,3",1,1,1
chr6,42929587,42929869,2,"2,3",0,1,1
chr6,42978487,42978699,2,"1,3",1,0,1
chr6,43014048,43014370,2,"1,3",1,0,1
chr6,43021479,43021732,2,"1,3",1,0,1
chr6,43053779,43053837,2,"2,3",0,1,1
chr6,43053837,43054086,3,"1,2,3",1,1,1
chr6,43059307,43059418,3,"1,2,3",1,1,1
chr6,43059418,43059482,2,"1,3",1,0,1
chr6,43059803,43060006,2,"1,3",1,0,1
chr6,43171191,43171561,2,"1,3",1,0,1
chr6,43181999,43182025,2,"2,3",0,1,1
chr6,43182025,43182307,3,"1,2,3",1,1,1
chr6,43182307,43182395,2,"1,3",1,0,1
chr6,43229375,43229604,2,"1,3",1,0,1
chr6,43369514,43369884,2,"1,3",1,0,1
chr6,43427372,43427742,2,"1,3",1,0,1
chr6,43477430,43477711,2,"1,3",1,0,1
chr6,43510229,43510518,2,"2,3",0,1,1
chr6,43516797,43517126,3,"1,2,3",1,1,1
chr6,43575952,43576304,2,"1,3",1,0,1
chr6,43629904,43630252,2,"1,3",1,0,1
chr6,43702693,43702946,2,"1,3",1,0,1
chr6,43723879,43724145,2,"1,3",1,0,1
chr6,43725083,43725472,2,"1,3",1,0,1
chr6,43769580,43769950,2,"1,3",1,0,1
chr6,44064528,44064892,2,"1,3",1,0,1
chr6,44219428,44219536,3,"1,2,3",1,1,1
chr6,44219536,44219748,2,"1,3",1,0,1
chr6,44223730,44223987,2,"1,3",1,0,1
chr6,44238018,44238054,2,"1,3",1,0,1
chr6,44238054,44238226,3,"1,2,3",1,1,1
chr6,44246371,44246464,2,"1,3",1,0,1
chr6,44246875,44247211,2,"1,3",1,0,1
chr6,44256920,44257200,3,"1,2,3",1,1,1
chr6,44257200,44257281,2,"1,3",1,0,1
chr6,44257520,44257556,2,"1,3",1,0,1
chr6,44257556,44257817,3,"1,2,3",1,1,1
chr6,44265319,44265689,2,"1,3",1,0,1
chr6,44387361,44387376,2,"2,3",0,1,1
chr6,47477895,47478265,2,"1,3",1,0,1
chr6,49463185,49463349,2,"1,3",1,0,1
chr6,49940025,49940395,2,"1,3",1,0,1
chr6,52504056,52504143,2,"2,3",0,1,1
chr6,52504143,52504285,3,"1,2,3",1,1,1
chr6,52504285,52504476,2,"2,3",0,1,1
chr6,52577292,52577557,2,"1,3",1,0,1
chr6,52652073,52652340,2,"1,3",1,0,1
chr6,52670920,52671229,2,"1,3",1,0,1
chr6,52995096,52995398,2,"1,3",1,0,1
chr6,52995570,52995675,2,"2,3",0,1,1
chr6,52995675,52995903,3,"1,2,3",1,1,1
chr6,52995903,52995944,2,"2,3",0,1,1
chr6,53061658,53061821,2,"2,3",0,1,1
chr6,53061821,53061991,3,"1,2,3",1,1,1
chr6,53348856,53349211,2,"1,3",1,0,1
chr6,53359435,53359457,2,"2,3",0,1,1
chr6,53359457,53359787,3,"1,2,3",1,1,1
chr6,53359787,53359855,2,"2,3",0,1,1
chr6,56955100,56955470,2,"1,3",1,0,1
chr6,57046430,57046763,2,"1,3",1,0,1
chr6,57089924,57090294,2,"1,3",1,0,1
chr6,57172568,57172907,2,"1,3",1,0,1
chr6,57961268,57961638,2,"1,3",1,0,1
chr6,67889102,67889106,2,"1,3",1,0,1
chr6,67889106,67889554,3,"1,2,3",1,1,1
chr6,70394617,70394987,2,"1,3",1,0,1
chr6,70413400,70413735,2,"1,3",1,0,1
chr6,70667675,70668045,2,"1,3",1,0,1
chr6,73389098,73389398,2,"1,3",1,0,1
chr6,73461634,73461766,2,"1,3",1,0,1
chr6,73461766,73461989,3,"1,2,3",1,1,1
chr6,73461989,73462127,2,"2,3",0,1,1
chr6,73521016,73521386,2,"1,3",1,0,1
chr6,75243607,75243677,2,"2,3",0,1,1
chr6,75243677,75243746,3,"1,2,3",1,1,1
chr6,75243746,75243894,2,"1,3",1,0,1
chr6,79233647,79233649,2,"2,3",0,1,1
chr6,79233649,79234019,3,"1,2,3",1,1,1
chr6,79234019,79234067,2,"2,3",0,1,1
chr6,79544944,79545016,2,"2,3",0,1,1
chr6,79545016,79545216,3,"1,2,3",1,1,1
chr6,79545216,79545350,2,"2,3",0,1,1
chr6,83067492,83068110,2,"1,3",1,0,1
chr6,83193219,83193434,2,"1,3",1,0,1
chr6,83859592,83859962,2,"1,3",1,0,1
chr6,83974605,83974975,2,"1,3",1,0,1
chr6,85678660,85679030,2,"1,3",1,0,1
chr6,87155220,87155590,2,"1,3",1,0,1
chr6,87322435,87322489,2,"2,3",0,1,1
chr6,87322489,87322694,3,"1,2,3",1,1,1
chr6,87322694,87322855,2,"2,3",0,1,1
chr6,87408040,87408460,2,"2,3",0,1,1
chr6,87472906,87473276,2,"1,3",1,0,1
chr6,87589848,87590218,2,"1,3",1,0,1
chr6,88963425,88963795,2,"1,3",1,0,1
chr6,89321642,89321885,2,"1,3",1,0,1
chr6,89819624,89819949,2,"1,3",1,0,1
chr6,96521601,96521671,2,"1,3",1,0,1
chr6,96521671,96521971,3,"1,2,3",1,1,1
chr6,96521971,96522294,2,"2,3",0,1,1
chr6,96897372,96897388,2,"1,3",1,0,1
chr6,96897388,96897882,3,"1,2,3",1,1,1
chr6,96897882,96898129,2,"1,3",1,0,1
chr6,97283103,97283249,2,"1,3",1,0,1
chr6,99425716,99425796,2,"2,3",0,1,1
chr6,99425834,99425853,2,"2,3",0,1,1
chr6,99425853,99426129,3,"1,2,3",1,1,1
chr6,99426129,99426136,2,"2,3",0,1,1
chr6,99515119,99515132,2,"1,3",1,0,1
chr6,99515132,99515489,3,"1,2,3",1,1,1
chr6,99515489,99515552,2,"2,3",0,1,1
chr6,99520885,99521202,2,"1,3",1,0,1
chr6,99568477,99568519,2,"2,3",0,1,1
chr6,99568519,99568889,3,"1,2,3",1,1,1
chr6,99568889,99568897,2,"2,3",0,1,1
chr6,104859504,104859555,2,"1,3",1,0,1
chr6,104859555,104859874,3,"1,2,3",1,1,1
chr6,104859874,104859975,2,"2,3",0,1,1
chr6,106629384,106629470,2,"2,3",0,1,1
chr6,106629470,106629644,3,"1,2,3",1,1,1
chr6,106629644,106629772,2,"2,3",0,1,1
chr6,107028106,107028170,2,"1,3",1,0,1
chr6,107028170,107028640,3,"1,2,3",1,1,1
chr6,108294859,108295162,2,"1,3",1,0,1
chr6,108295162,108295378,3,"1,2,3",1,1,1
chr6,108361536,108361787,2,"1,3",1,0,1
chr6,108848431,108848801,2,"1,3",1,0,1
chr6,109094465,109094835,2,"1,3",1,0,1
chr6,109304432,109304792,2,"1,3",1,0,1
chr6,109382067,109382409,2,"1,3",1,0,1
chr6,109382409,109382610,3,"1,2,3",1,1,1
chr6,109382704,109382829,2,"2,3",0,1,1
chr6,109440355,109440725,2,"1,3",1,0,1
chr6,109483076,109483341,2,"1,3",1,0,1
chr6,110815519,110815613,2,"1,3",1,0,1
chr6,110958541,110958911,2,"1,3",1,0,1
chr6,111259478,111259571,2,"2,3",0,1,1
chr6,111259571,111259750,3,"1,2,3",1,1,1
chr6,111484187,111484269,2,"2,3",0,1,1
chr6,112087338,112087708,2,"1,3",1,0,1
chr6,113970977,113971589,2,"1,3",1,0,1
chr6,116100635,116101005,2,"1,3",1,0,1
chr6,116268601,116268871,2,"1,3",1,0,1
chr6,116279262,116279526,2,"1,3",1,0,1
chr6,116279561,116279632,2,"1,3",1,0,1
chr6,116571117,116571689,2,"1,3",1,0,1
chr6,116616208,116616453,2,"1,3",1,0,1
chr6,116680937,116680957,2,"2,3",0,1,1
chr6,116680957,116681357,3,"1,2,3",1,1,1
chr6,116681357,116681530,2,"1,3",1,0,1
chr6,118893890,118894260,2,"1,3",1,0,1
chr6,118934827,118935247,2,"2,3",0,1,1
chr6,119078669,119078798,2,"1,3",1,0,1
chr6,119078798,119079039,3,"1,2,3",1,1,1
chr6,119079039,119079047,2,"2,3",0,1,1
chr6,125749491,125749627,2,"1,3",1,0,1
chr6,125780150,125780495,2,"1,3",1,0,1
chr6,125790770,125791151,2,"2,3",0,1,1
chr6,125956687,125956808,2,"1,3",1,0,1
chr6,126339962,126340332,2,"1,3",1,0,1
chr6,127266621,127266991,2,"1,3",1,0,1
chr6,131628039,131628222,2,"2,3",0,1,1
chr6,131628222,131628459,3,"1,2,3",1,1,1
chr6,131628459,131628472,2,"1,3",1,0,1
chr6,132512568,132512892,2,"1,3",1,0,1
chr6,132768074,132768091,2,"1,3",1,0,1
chr6,132768091,132768444,3,"1,2,3",1,1,1
chr6,132768444,132768503,2,"2,3",0,1,1
chr6,132814170,132814540,2,"1,3",1,0,1
chr6,133952938,133953027,2,"1,3",1,0,1
chr6,133953027,133953308,3,"1,2,3",1,1,1
chr6,133953308,133953421,2,"2,3",0,1,1
chr6,134017955,134018190,2,"1,3",1,0,1
chr6,134174922,134175140,2,"1,3",1,0,1
chr6,134295980,134296184,2,"1,3",1,0,1
chr6,135054717,135054777,2,"2,3",0,1,1
chr6,135054777,135054985,3,"1,2,3",1,1,1
chr6,135054985,135055137,2,"2,3",0,1,1
chr6,135497580,135497950,2,"1,3",1,0,1
chr6,136226291,136226535,2,"2,3",0,1,1
chr6,136226581,136226675,2,"2,3",0,1,1
chr6,136226675,136226948,3,"1,2,3",1,1,1
chr6,136226948,136226968,2,"1,3",1,0,1
chr6,136250282,136250367,2,"2,3",0,1,1
chr6,136250367,136250552,3,"1,2,3",1,1,1
chr6,136250552,136250649,2,"2,3",0,1,1
chr6,136550397,136550416,2,"2,3",0,1,1
chr6,136550416,136550786,3,"1,2,3",1,1,1
chr6,136550786,136550817,2,"2,3",0,1,1
chr6,136822433,136823006,2,"1,3",1,0,1
chr6,137867001,137867371,2,"1,3",1,0,1
chr6,138404033,138404403,2,"1,3",1,0,1
chr6,139134846,139134889,2,"2,3",0,1,1
chr6,139134889,139135111,3,"1,2,3",1,1,1
chr6,139135111,139135194,2,"2,3",0,1,1
chr6,139374541,139374911,2,"1,3",1,0,1
chr6,139375266,139375636,2,"1,3",1,0,1
chr6,142147013,142147026,2,"2,3",0,1,1
chr6,142147026,142147433,3,"1,2,3",1,1,1
chr6,142147433,142147554,2,"1,3",1,0,1
chr6,143060270,143060568,2,"2,3",0,1,1
chr6,143060568,143060728,3,"1,2,3",1,1,1
chr6,143060728,143060889,2,"2,3",0,1,1
chr6,143450486,143450593,2,"2,3",0,1,1
chr6,143450593,143450906,3,"1,2,3",1,1,1
chr6,143450906,143450963,2,"1,3",1,0,1
chr6,143807938,143808182,2,"1,3",1,0,1
chr6,144087817,144088139,2,"1,3",1,0,1
chr6,144095365,144095418,2,"2,3",0,1,1
chr6,144095418,144095785,3,"1,2,3",1,1,1
chr6,144095785,144095788,2,"1,3",1,0,1
chr6,145734749,145734897,2,"1,3",1,0,1
chr6,145734897,145735099,3,"1,2,3",1,1,1
chr6,145735099,145735317,2,"2,3",0,1,1
chr6,145735751,145735798,2,"2,3",0,1,1
chr6,145814841,145815302,2,"2,3",0,1,1
chr6,146543273,146543386,2,"2,3",0,1,1
chr6,146543386,146543895,3,"1,2,3",1,1,1
chr6,146543895,146543955,2,"1,3",1,0,1
chr6,147202483,147202758,2,"1,3",1,0,1
chr6,147203637,147203961,2,"1,3",1,0,1
chr6,149565642,149565856,2,"2,3",0,1,1
chr6,149566857,149566877,2,"2,3",0,1,1
chr6,149648488,149648493,2,"2,3",0,1,1
chr6,149648493,149648863,3,"1,2,3",1,1,1
chr6,149648863,149648908,2,"2,3",0,1,1
chr6,149718052,149718215,2,"1,3",1,0,1
chr6,149728711,149728863,2,"2,3",0,1,1
chr6,149749483,149749853,2,"1,3",1,0,1
chr6,149963687,149964057,2,"1,3",1,0,1
chr6,150150889,150151259,2,"1,3",1,0,1
chr6,151040892,151041262,2,"1,3",1,0,1
chr6,151229275,151229277,2,"2,3",0,1,1
chr6,151229277,151229694,3,"1,2,3",1,1,1
chr6,151229694,151229758,2,"2,3",0,1,1
chr6,151452083,151452453,2,"1,3",1,0,1
chr6,152983483,152983853,2,"1,3",1,0,1
chr6,153002473,153002492,2,"1,3",1,0,1
chr6,153002492,153003157,3,"1,2,3",1,1,1
chr6,153003157,153003181,2,"2,3",0,1,1
chr6,154733286,154733396,2,"1,3",1,0,1
chr6,154733739,154734109,2,"1,3",1,0,1
chr6,157317182,157317551,2,"1,3",1,0,1
chr6,157323224,157323314,2,"2,3",0,1,1
chr6,157323314,157323644,3,"1,2,3",1,1,1
chr6,157323644,157323684,2,"1,3",1,0,1
chr6,157823075,157823445,2,"1,3",1,0,1
chr6,158168375,158168868,2,"2,3",0,1,1
chr6,158632216,158632586,2,"1,3",1,0,1
chr6,158644437,158644807,2,"1,3",1,0,1
chr6,158762865,158762866,2,"1,3",1,0,1
chr6,158762866,158763150,3,"1,2,3",1,1,1
chr6,158819283,158819653,2,"1,3",1,0,1
chr6,158835602,158835863,2,"2,3",0,1,1
chr6,158869383,158869600,2,"2,3",0,1,1
chr6,158869864,158869997,2,"1,3",1,0,1
chr6,158869997,158870234,3,"1,2,3",1,1,1
chr6,159726749,159726933,2,"2,3",0,1,1
chr6,159726933,159727169,3,"1,2,3",1,1,1
chr6,159727169,159727413,2,"1,3",1,0,1
chr6,159789499,159789744,2,"1,3",1,0,1
chr6,160101396,160101681,2,"1,3",1,0,1
chr6,160991589,160991959,2,"1,3",1,0,1
chr6,162727645,162728015,2,"1,3",1,0,1
chr6,166330656,166330978,2,"1,3",1,0,1
chr6,166342559,166342929,2,"1,3",1,0,1
chr6,166382994,166383019,2,"1,3",1,0,1
chr6,166383019,166383620,3,"1,2,3",1,1,1
chr6,166383620,166383660,2,"1,3",1,0,1
chr6,166999215,166999512,2,"1,3",1,0,1
chr6,169751462,169751832,2,"1,3",1,0,1
chr6,170306585,170306652,2,"2,3",0,1,1
chr6,170306652,170307005,3,"1,2,3",1,1,1
chr6,170307005,170307022,2,"1,3",1,0,1
chr6,170553160,170553332,3,"1,2,3",1,1,1
chr6,170553332,170553385,2,"1,3",1,0,1
chr6,170554116,170554176,2,"1,3",1,0,1
chr6,170554176,170554596,3,"1,2,3",1,1,1
chr6,170554596,170554665,2,"1,3",1,0,1
chr6,170584537,170584718,2,"1,3",1,0,1
chr6,170584718,170584907,3,"1,2,3",1,1,1
chr6,170584907,170585031,2,"2,3",0,1,1
chr7,149068,149377,2,"1,3",1,0,1
chr7,726516,726807,2,"1,3",1,0,1
chr7,816429,816746,2,"1,3",1,0,1
chr7,876545,876637,2,"1,3",1,0,1
chr7,993137,993495,2,"1,3",1,0,1
chr7,1028218,1028435,2,"1,3",1,0,1
chr7,1044142,1044510,2,"1,3",1,0,1
chr7,1055165,1055472,2,"1,3",1,0,1
chr7,1160102,1160475,2,"1,3",1,0,1
chr7,1160475,1160568,3,"1,2,3",1,1,1
chr7,1169883,1170181,2,"1,3",1,0,1
chr7,1474055,1474335,2,"1,3",1,0,1
chr7,1504246,1504252,2,"2,3",0,1,1
chr7,1504252,1504602,3,"1,2,3",1,1,1
chr7,1504602,1504622,2,"1,3",1,0,1
chr7,1569917,1570215,2,"1,3",1,0,1
chr7,1570270,1570271,2,"1,3",1,0,1
chr7,2232903,2233285,2,"2,3",0,1,1
chr7,2241975,2242345,2,"1,3",1,0,1
chr7,2353947,2354174,2,"1,3",1,0,1
chr7,2354389,2354392,2,"2,3",0,1,1
chr7,2354468,2354809,2,"2,3",0,1,1
chr7,2403213,2403342,2,"1,3",1,0,1
chr7,2519691,2519961,2,"1,3",1,0,1
chr7,2555253,2555623,2,"1,3",1,0,1
chr7,2558863,2559121,2,"2,3",0,1,1
chr7,4744896,4745389,2,"1,3",1,0,1
chr7,5045718,5045765,2,"2,3",0,1,1
chr7,5045765,5046135,3,"1,2,3",1,1,1
chr7,5046135,5046138,2,"2,3",0,1,1
chr7,5189999,5190369,2,"1,3",1,0,1
chr7,5424068,5424377,2,"1,3",1,0,1
chr7,5486816,5487186,2,"1,3",1,0,1
chr7,5529644,5529986,2,"1,3",1,0,1
chr7,5563617,5563876,2,"1,3",1,0,1
chr7,5570110,5570385,2,"1,3",1,0,1
chr7,5592751,5592753,2,"2,3",0,1,1
chr7,5592753,5593001,3,"1,2,3",1,1,1
chr7,5598802,5599172,2,"1,3",1,0,1
chr7,5822929,5822973,2,"1,3",1,0,1
chr7,6009190,6009222,2,"1,3",1,0,1
chr7,6009222,6009537,3,"1,2,3",1,1,1
chr7,6009537,6009574,2,"2,3",0,1,1
chr7,6023987,6024242,2,"1,3",1,0,1
chr7,6081449,6081819,2,"1,3",1,0,1
chr7,6104340,6104412,2,"2,3",0,1,1
chr7,6104412,6104660,3,"1,2,3",1,1,1
chr7,6104660,6104782,2,"1,3",1,0,1
chr7,6448387,6448635,2,"1,3",1,0,1
chr7,6483964,6484300,2,"1,3",1,0,1
chr7,6577291,6577295,2,"2,3",0,1,1
chr7,6577295,6577512,3,"1,2,3",1,1,1
chr7,6577512,6577711,2,"2,3",0,1,1
chr7,6589819,6590189,2,"1,3",1,0,1
chr7,6706831,6707200,2,"1,3",1,0,1
chr7,7182642,7182952,2,"2,3",0,1,1
chr7,7566757,7566845,2,"2,3",0,1,1
chr7,7566845,7567055,3,"1,2,3",1,1,1
chr7,7567055,7567177,2,"2,3",0,1,1
chr7,7640755,7640769,2,"2,3",0,1,1
chr7,7640769,7641114,3,"1,2,3",1,1,1
chr7,7968864,7968924,2,"2,3",0,1,1
chr7,7968924,7969284,3,"1,2,3",1,1,1
chr7,7969284,7969294,2,"1,3",1,0,1
chr7,8262019,8262429,2,"1,3",1,0,1
chr7,10940113,10940237,2,"2,3",0,1,1
chr7,10940237,10940580,3,"1,2,3",1,1,1
chr7,10940580,10940777,2,"1,3",1,0,1
chr7,12686477,12686822,3,"1,2,3",1,1,1
chr7,12686822,12687002,2,"1,3",1,0,1
chr7,12687493,12687730,2,"1,3",1,0,1
chr7,16645722,16645822,2,"1,3",1,0,1
chr7,16646118,16646273,2,"1,3",1,0,1
chr7,19708835,19709205,2,"1,3",1,0,1
chr7,20219703,20219856,2,"2,3",0,1,1
chr7,20219856,20220123,3,"1,2,3",1,1,1
chr7,20220123,20220256,2,"1,3",1,0,1
chr7,21427470,21427592,2,"2,3",0,1,1
chr7,21427772,21427890,2,"2,3",0,1,1
chr7,22854086,22854221,2,"2,3",0,1,1
chr7,22854221,22854591,3,"1,2,3",1,1,1
chr7,22854591,22854709,2,"2,3",0,1,1
chr7,23105604,23105961,2,"1,3",1,0,1
chr7,23181808,23182164,2,"1,3",1,0,1
chr7,23299138,23299209,2,"2,3",0,1,1
chr7,23299209,23299558,3,"1,2,3",1,1,1
chr7,23299558,23299579,2,"1,3",1,0,1
chr7,23474243,23474379,2,"1,3",1,0,1
chr7,23474641,23474750,2,"1,3",1,0,1
chr7,23597199,23597528,2,"1,3",1,0,1
chr7,25125148,25125617,3,"1,2,3",1,1,1
chr7,25951059,25951341,2,"1,3",1,0,1
chr7,26200707,26201077,2,"1,3",1,0,1
chr7,26201302,26201661,2,"1,3",1,0,1
chr7,26285110,26285358,2,"1,3",1,0,1
chr7,26398675,26399245,2,"2,3",0,1,1
chr7,27739949,27740258,2,"1,3",1,0,1
chr7,29647159,29647529,2,"1,3",1,0,1
chr7,30028151,30028521,2,"1,3",1,0,1
chr7,30134628,30134831,2,"1,3",1,0,1
chr7,30284224,30284594,2,"1,3",1,0,1
chr7,30505022,30505172,2,"2,3",0,1,1
chr7,30761135,30761244,2,"2,3",0,1,1
chr7,30761244,30761426,3,"1,2,3",1,1,1
chr7,30761426,30761505,2,"2,3",0,1,1
chr7,30771003,30771343,2,"1,3",1,0,1
chr7,32490280,32490563,2,"1,3",1,0,1
chr7,32495378,32495723,2,"1,3",1,0,1
chr7,32942991,32943335,2,"1,3",1,0,1
chr7,35694867,35694984,2,"1,3",1,0,1
chr7,35694984,35695374,3,"1,2,3",1,1,1
