chrom,start,end,num,list,ENCFF043BDQ_ELK1_sorted.bed,ENCFF161GMM_ELK1_sorted.bed,ENCFF246GYO_ELK1_sorted.bed,ENCFF687ZYR_ELK1_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr9,100098975,100099299,2,"1,5",1,0,0,0,1
chr9,101533640,101533970,2,"4,5",0,0,0,1,1
chr9,112486423,112486564,2,"2,5",0,1,0,0,1
chr9,112486564,112486863,3,"2,4,5",0,1,0,1,1
chr9,112486863,112486894,2,"4,5",0,0,0,1,1
chr9,113340190,113340501,2,"4,5",0,0,0,1,1
chr9,113401122,113401452,2,"4,5",0,0,0,1,1
chr9,120793288,120793358,2,"1,5",1,0,0,0,1
chr9,120793358,120793522,3,"1,4,5",1,0,0,1,1
chr9,120793522,120793612,2,"1,5",1,0,0,0,1
chr9,120897183,120897211,2,"4,5",0,0,0,1,1
chr9,120897211,120897513,3,"1,4,5",1,0,0,1,1
chr9,120897513,120897535,2,"1,5",1,0,0,0,1
chr9,122931306,122931630,2,"1,5",1,0,0,0,1
chr9,124861840,124861858,2,"1,5",1,0,0,0,1
chr9,124861858,124862151,3,"1,4,5",1,0,0,1,1
chr9,124862151,124862188,2,"4,5",0,0,0,1,1
chr9,124868934,124869012,2,"4,5",0,0,0,1,1
chr9,124869012,124869264,3,"1,4,5",1,0,0,1,1
chr9,124869264,124869300,2,"1,5",1,0,0,0,1
chr9,124940950,124940953,2,"4,5",0,0,0,1,1
chr9,124940953,124940961,3,"3,4,5",0,0,1,1,1
chr9,124940961,124941280,4,"1,3,4,5",1,0,1,1,1
chr9,124941280,124941285,3,"1,3,5",1,0,1,0,1
chr9,124941285,124941337,2,"3,5",0,0,1,0,1
chr9,125261558,125261888,2,"4,5",0,0,0,1,1
chr9,127424261,127424492,3,"1,4,5",1,0,0,1,1
chr9,127715638,127715962,2,"1,5",1,0,0,0,1
chr9,127735094,127735424,2,"4,5",0,0,0,1,1
chr9,127937764,127938050,2,"1,5",1,0,0,0,1
chr9,128159910,128160494,2,"4,5",0,0,0,1,1
chr9,128203180,128203460,2,"4,5",0,0,0,1,1
chr9,128322355,128322373,2,"1,5",1,0,0,0,1
chr9,128322373,128322600,3,"1,4,5",1,0,0,1,1
chr9,128322600,128322703,2,"4,5",0,0,0,1,1
chr9,128371174,128371504,2,"4,5",0,0,0,1,1
chr9,128455885,128456162,3,"1,4,5",1,0,0,1,1
chr9,128456162,128456174,2,"1,5",1,0,0,0,1
chr9,128656560,128656561,2,"1,5",1,0,0,0,1
chr9,128656561,128656884,3,"1,4,5",1,0,0,1,1
chr9,128656884,128657144,2,"4,5",0,0,0,1,1
chr9,128881902,128881923,2,"4,5",0,0,0,1,1
chr9,128881923,128882232,3,"1,4,5",1,0,0,1,1
chr9,128882232,128882247,2,"1,5",1,0,0,0,1
chr9,129626007,129626306,2,"1,5",1,0,0,0,1
chr9,129642073,129642403,2,"4,5",0,0,0,1,1
chr9,129737829,129737832,2,"4,5",0,0,0,1,1
chr9,129737832,129738146,3,"1,4,5",1,0,0,1,1
chr9,129802991,129803321,2,"4,5",0,0,0,1,1
chr9,129823986,129824041,2,"4,5",0,0,0,1,1
chr9,129824041,129824316,3,"1,4,5",1,0,0,1,1
chr9,129824316,129824365,2,"1,5",1,0,0,0,1
chr9,129835158,129835423,2,"4,5",0,0,0,1,1
chr9,129838761,129839019,2,"4,5",0,0,0,1,1
chr9,129863153,129863197,2,"4,5",0,0,0,1,1
chr9,129863197,129863483,3,"1,4,5",1,0,0,1,1
chr9,130579382,130579683,2,"4,5",0,0,0,1,1
chr9,133030381,133030678,2,"4,5",0,0,0,1,1
chr9,133336072,133336204,2,"1,5",1,0,0,0,1
chr9,133336204,133336292,3,"1,4,5",1,0,0,1,1
chr9,133336292,133336396,2,"1,5",1,0,0,0,1
chr9,136109466,136109911,2,"2,5",0,1,0,0,1
chr9,136363658,136363965,2,"4,5",0,0,0,1,1
chr9,136400102,136400384,3,"1,4,5",1,0,0,1,1
chr9,136400384,136400418,2,"4,5",0,0,0,1,1
chr9,136410482,136410753,2,"4,5",0,0,0,1,1
chr9,136482960,136483175,2,"1,5",1,0,0,0,1
chr9,136483746,136483779,2,"1,5",1,0,0,0,1
chr9,136483779,136483898,3,"1,4,5",1,0,0,1,1
chr9,136483898,136483982,4,"1,3,4,5",1,0,1,1,1
chr9,136728101,136728403,2,"4,5",0,0,0,1,1
chr9,137240665,137240742,2,"2,5",0,1,0,0,1
chr9,137240742,137240827,3,"2,4,5",0,1,0,1,1
chr9,137240827,137241277,2,"4,5",0,0,0,1,1
chr9,137255122,137255452,2,"4,5",0,0,0,1,1
chr9,137423058,137423354,2,"4,5",0,0,0,1,1
chrX,1591405,1591729,2,"1,5",1,0,0,0,1
chrX,13734535,13734564,2,"4,5",0,0,0,1,1
chrX,13734564,13734865,3,"1,4,5",1,0,0,1,1
chrX,13734865,13734888,2,"1,5",1,0,0,0,1
chrX,18674851,18674855,2,"1,5",1,0,0,0,1
chrX,18674855,18675112,3,"1,4,5",1,0,0,1,1
chrX,18675112,18675384,2,"4,5",0,0,0,1,1
chrX,23782963,23783287,2,"1,5",1,0,0,0,1
chrX,23907941,23908241,2,"4,5",0,0,0,1,1
chrX,24693660,24693698,2,"4,5",0,0,0,1,1
chrX,24693698,24693990,3,"1,4,5",1,0,0,1,1
chrX,24693990,24694022,2,"1,5",1,0,0,0,1
chrX,48574193,48574523,2,"4,5",0,0,0,1,1
chrX,48958293,48958538,3,"1,4,5",1,0,0,1,1
chrX,48958538,48958564,2,"1,5",1,0,0,0,1
chrX,52920736,52921060,2,"1,5",1,0,0,0,1
chrX,70289809,70290093,2,"4,5",0,0,0,1,1
chrX,71532824,71533154,2,"4,5",0,0,0,1,1
chrX,77910441,77910771,2,"4,5",0,0,0,1,1
chrX,103687247,103687577,2,"4,5",0,0,0,1,1
chrX,118345781,118346111,2,"4,5",0,0,0,1,1
chrX,119468977,119469238,2,"4,5",0,0,0,1,1
chrX,151397013,151397019,2,"4,5",0,0,0,1,1
chrX,151397019,151397324,3,"1,4,5",1,0,0,1,1
chrX,153724295,153724625,2,"4,5",0,0,0,1,1
chrX,153934930,153935245,2,"4,5",0,0,0,1,1
chrX,154398056,154398282,3,"1,4,5",1,0,0,1,1
chrX,154398282,154398305,2,"1,5",1,0,0,0,1
chrX,154516341,154516629,2,"4,5",0,0,0,1,1
chrX,154547475,154547712,2,"1,5",1,0,0,0,1
