chrom,start,end,num,list,ENCFF042YRF_RAD21_sorted.bed,ENCFF128EFJ_RAD21_sorted.bed,ENCFF144YNR_RAD21_sorted.bed,ENCFF265WWW_RAD21_sorted.bed,ENCFF407MXA_RAD21_sorted.bed,ENCFF710DZU_RAD21_sorted.bed,ENCFF758ASL_RAD21_sorted.bed,ENCFF961ADY_RAD21_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr5,177607547,177607563,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr5,177607563,177607569,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr5,177607569,177607678,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,177607678,177607710,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr5,177607710,177607721,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr5,177607721,177607722,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr5,177607722,177607728,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr5,178113258,178113322,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,178113322,178113686,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr5,178113686,178113732,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,178120936,178120984,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,178120984,178120989,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr5,178120989,178120995,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr5,178120995,178121102,5,"1,2,4,6,9",1,1,0,1,0,1,0,0,1
chr5,178121102,178121104,4,"1,2,4,9",1,1,0,1,0,0,0,0,1
chr5,178121104,178121140,3,"1,4,9",1,0,0,1,0,0,0,0,1
chr5,178121140,178121260,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,179678542,179678553,2,"6,9",0,0,0,0,0,1,0,0,1
chr5,179678553,179678641,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,179678641,179678692,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr5,179678692,179678787,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,179858777,179858794,2,"6,9",0,0,0,0,0,1,0,0,1
chr5,179858794,179858879,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr5,179858879,179858944,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr5,179858944,179858999,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr5,179858999,179859101,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr5,179859101,179859158,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr5,179859158,179859215,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,179907661,179907804,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,179907804,179907820,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr5,179907820,179907864,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr5,179907864,179908048,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr5,179908048,179908119,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr5,180071836,180071880,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,180071880,180072200,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr5,180072200,180072216,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,180093637,180093935,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,180093935,180093941,2,"6,9",0,0,0,0,0,1,0,0,1
chr5,180494091,180494297,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,180802719,180802895,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,181184131,181184165,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,181184165,181184175,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr5,181184175,181184213,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr5,181184213,181184270,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr5,181184270,181184326,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr5,181184326,181184369,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr5,181184369,181184439,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr5,181187788,181187795,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,181187795,181188119,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr5,181188119,181188124,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,181191748,181191749,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,181191749,181192084,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr5,181192084,181192113,2,"7,9",0,0,0,0,0,0,1,0,1
chr5,181207629,181207965,2,"1,9",1,0,0,0,0,0,0,0,1
chr5,181221827,181222011,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,181222116,181222609,2,"2,9",0,1,0,0,0,0,0,0,1
chr5,181223018,181223202,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr5,181223202,181223211,2,"6,9",0,0,0,0,0,1,0,0,1
chr5,181260954,181261235,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,291915,292173,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,292799,292994,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,2634499,2634506,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,2634506,2634516,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr6,2634516,2634524,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr6,2634524,2634526,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr6,2634526,2634545,6,"1,2,6,7,8,9",1,1,0,0,0,1,1,1,1
chr6,2634545,2634559,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr6,2634559,2634721,8,"1,2,4,5,6,7,8,9",1,1,0,1,1,1,1,1,1
chr6,2634721,2634731,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr6,2634731,2634746,6,"1,2,6,7,8,9",1,1,0,0,0,1,1,1,1
chr6,2634746,2634757,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr6,2765302,2765332,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,2765332,2765619,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr6,2841824,2841882,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,2841882,2842066,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr6,2842066,2842120,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,2857846,2858182,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,2903043,2903379,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,2988497,2988503,5,"1,2,5,6,9",1,1,0,0,1,1,0,0,1
chr6,2988503,2988644,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr6,2988644,2988659,5,"1,4,5,6,9",1,0,0,1,1,1,0,0,1
chr6,2988659,2988673,4,"1,5,6,9",1,0,0,0,1,1,0,0,1
chr6,2988673,2988703,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr6,2988703,2988743,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,2989018,2989019,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr6,2989019,2989020,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr6,2989020,2989052,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr6,2989052,2989078,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr6,2989078,2989206,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr6,2989206,2989266,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr6,2989266,2989276,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr6,2989276,2989278,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr6,2989278,2989285,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr6,3023741,3023743,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,3023743,3023773,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr6,3023773,3023804,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr6,3023804,3023970,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr6,3023970,3024079,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr6,3024079,3024128,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr6,3024128,3024234,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,3053508,3053509,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,3053509,3053592,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr6,3053592,3053648,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr6,3053648,3053776,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr6,3053776,3053835,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr6,3053835,3053844,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr6,3053844,3054019,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr6,3054019,3054085,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr6,3063684,3064008,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,3064203,3064387,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,3068327,3068481,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,3068770,3068824,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,3068824,3068836,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr6,3068836,3068934,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr6,3068934,3068957,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr6,3068957,3069113,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr6,3069113,3069118,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr6,3069118,3069134,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr6,3069134,3069148,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr6,3118244,3118487,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,3126420,3126421,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,3126421,3126429,5,"1,2,6,8,9",1,1,0,0,0,1,0,1,1
chr6,3126429,3126435,6,"1,2,3,6,8,9",1,1,1,0,0,1,0,1,1
chr6,3126435,3126454,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr6,3126454,3126459,8,"1,2,3,4,6,7,8,9",1,1,1,1,0,1,1,1,1
chr6,3126459,3126641,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr6,3126641,3126643,8,"1,2,3,4,5,6,7,9",1,1,1,1,1,1,1,0,1
chr6,3126643,3126649,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr6,3126649,3126657,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr6,3126657,3126681,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr6,3126681,3126687,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr6,3126687,3126698,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr6,3126698,3126706,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,3157463,3157473,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,3157473,3157542,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr6,3157542,3157553,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr6,3157553,3157583,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr6,3157583,3157595,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr6,3157595,3157732,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr6,3157732,3157739,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr6,3157739,3157744,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr6,3157744,3157751,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr6,3157751,3157764,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr6,3160239,3160511,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,3162686,3162689,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,3162689,3162701,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr6,3162701,3162744,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr6,3162744,3163013,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr6,3163013,3163065,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr6,3163065,3163070,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,3163070,3163080,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,3259144,3259269,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,4135477,4135633,2,"4,9",0,0,0,1,0,0,0,0,1
chr6,4176876,4177212,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,5004000,5004028,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,5004028,5004109,3,"4,6,9",0,0,0,1,0,1,0,0,1
chr6,5004109,5004181,4,"4,5,6,9",0,0,0,1,1,1,0,0,1
chr6,5004181,5004184,3,"4,6,9",0,0,0,1,0,1,0,0,1
chr6,5004184,5004241,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,5030685,5030692,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,5030692,5030718,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr6,5030718,5030742,6,"1,2,3,6,8,9",1,1,1,0,0,1,0,1,1
chr6,5030742,5030754,7,"1,2,3,5,6,8,9",1,1,1,0,1,1,0,1,1
chr6,5030754,5030758,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr6,5030758,5030896,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr6,5030896,5030904,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr6,5030904,5030907,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr6,5030907,5030938,6,"1,2,3,6,8,9",1,1,1,0,0,1,0,1,1
chr6,5030938,5030940,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr6,5030940,5030944,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr6,5030944,5030994,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,6749806,6749868,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,6749868,6749887,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr6,6749887,6749889,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr6,6749889,6749935,5,"4,5,6,7,9",0,0,0,1,1,1,1,0,1
chr6,6749935,6750045,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr6,6750045,6750052,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr6,6750052,6750088,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr6,6750088,6750244,5,"2,4,6,7,9",0,1,0,1,0,1,1,0,1
chr6,6750244,6750251,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr6,6750251,6750271,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr6,6750271,6750283,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,6759226,6759265,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr6,6759265,6759275,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr6,6759275,6759280,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr6,6759280,6759339,7,"1,2,3,4,6,7,9",1,1,1,1,0,1,1,0,1
chr6,6759339,6759411,8,"1,2,3,4,5,6,7,9",1,1,1,1,1,1,1,0,1
chr6,6759411,6759436,7,"1,2,3,4,6,7,9",1,1,1,1,0,1,1,0,1
chr6,6759436,6759469,6,"1,2,3,6,7,9",1,1,1,0,0,1,1,0,1
chr6,6759469,6759478,5,"1,3,6,7,9",1,0,1,0,0,1,1,0,1
chr6,6759478,6759490,4,"1,3,7,9",1,0,1,0,0,0,1,0,1
chr6,7173834,7174082,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,7389341,7389348,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,7389348,7389672,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr6,7389672,7389677,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,7389936,7390150,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,7390150,7390165,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr6,7390165,7390260,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr6,7390260,7390289,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr6,7590145,7590417,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,8064132,8064151,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,8064151,8064257,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr6,8064257,8064283,4,"2,4,6,9",0,1,0,1,0,1,0,0,1
chr6,8064283,8064413,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr6,8064413,8064467,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr6,8064467,8064468,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr6,8064468,8064475,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,10404021,10404024,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,10404024,10404037,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr6,10404037,10404042,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr6,10404042,10404065,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr6,10404065,10404075,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr6,10404075,10404231,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr6,10404231,10404251,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr6,10404251,10404261,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr6,10404261,10404268,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,10404268,10404269,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,10404427,10404611,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,10694494,10694606,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,10694606,10694641,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr6,10694641,10694715,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr6,10694715,10694970,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,10722722,10722756,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr6,10722756,10722902,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,10723001,10723272,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,10747398,10747526,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,10771309,10771350,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,10771350,10771383,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr6,10771383,10771389,4,"1,5,6,9",1,0,0,0,1,1,0,0,1
chr6,10771389,10771567,5,"1,2,5,6,9",1,1,0,0,1,1,0,0,1
chr6,10771567,10771626,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr6,10771626,10771725,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,10771725,10771734,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,10886890,10887254,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,11094028,11094072,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,11094072,11094256,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr6,11094256,11094310,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,12008907,12008990,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr6,12008990,12009142,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,12011238,12011282,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,12011282,12011376,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr6,12011376,12011466,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,13354478,13354770,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr6,13487224,13487524,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,13487767,13487885,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,13574156,13574165,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr6,13574165,13574166,4,"1,5,7,9",1,0,0,0,1,0,1,0,1
chr6,13574166,13574188,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr6,13574188,13574204,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr6,13574204,13574279,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr6,13574279,13574316,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr6,13574316,13574335,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr6,13574335,13574354,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr6,13574354,13574482,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr6,13574482,13574492,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,13575153,13575174,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,13575174,13575185,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr6,13575185,13575193,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr6,13575193,13575289,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr6,13575289,13575405,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr6,13615086,13615258,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,13615258,13615286,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr6,13615286,13615309,4,"1,2,5,9",1,1,0,0,1,0,0,0,1
chr6,13615309,13615421,5,"1,2,5,6,9",1,1,0,0,1,1,0,0,1
chr6,13615421,13615470,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr6,13615470,13615594,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr6,13615594,13615633,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,14108843,14109179,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,15245839,15245905,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,15245905,15246089,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr6,15246089,15246107,2,"1,9",1,0,0,0,0,0,0,0,1
chr6,15248886,15248901,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,16031381,16031449,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr6,16031449,16031556,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr6,16031556,16031566,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr6,16031566,16031612,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr6,16031612,16031649,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,16128731,16128742,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr6,16128742,16128745,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr6,16128745,16128767,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr6,16128767,16128934,8,"1,2,3,4,5,6,7,9",1,1,1,1,1,1,1,0,1
chr6,16128934,16128965,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr6,16128965,16129003,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr6,16129003,16129031,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr6,16129031,16129032,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr6,16129032,16129045,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr6,16129045,16129064,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,16129276,16129298,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,16129298,16129412,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr6,16129412,16129417,4,"2,4,7,9",0,1,0,1,0,0,1,0,1
chr6,16129417,16129429,5,"2,4,5,7,9",0,1,0,1,1,0,1,0,1
chr6,16129429,16129546,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr6,16129546,16129552,5,"2,4,6,7,9",0,1,0,1,0,1,1,0,1
chr6,16129552,16129568,4,"2,4,7,9",0,1,0,1,0,0,1,0,1
chr6,16129568,16129607,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr6,16760087,16760125,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,16760125,16760451,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr6,16760451,16760461,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,17600143,17600327,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,17600772,17601033,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,17706673,17706997,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,17962486,17962494,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,17962494,17962497,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr6,17962497,17962505,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr6,17962505,17962509,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr6,17962509,17962693,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr6,17962693,17962818,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr6,17962818,17962841,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr6,17962841,17962844,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr6,19804847,19805031,2,"5,9",0,0,0,0,1,0,0,0,1
chr6,20212487,20212491,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,20212491,20212505,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr6,20212505,20212811,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr6,20212811,20212827,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr6,20212827,20212869,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,20401427,20401529,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr6,20401529,20401555,2,"6,9",0,0,0,0,0,1,0,0,1
chr6,20403779,20403807,2,"2,9",0,1,0,0,0,0,0,0,1
chr6,20417921,20417932,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr6,20417932,20417988,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr6,20417988,20418172,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr6,20418172,20418203,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr6,20458372,20458435,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr6,20458435,20458466,4,"1,4,7,9",1,0,0,1,0,0,1,0,1
chr6,20458466,20458591,3,"4,7,9",0,0,0,1,0,0,1,0,1
chr6,20458591,20458676,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,24666897,24666955,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,24666955,24666974,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr6,24666974,24667019,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr6,24667019,24667051,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr6,24667051,24667203,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr6,24667203,24667207,5,"2,4,6,7,9",0,1,0,1,0,1,1,0,1
chr6,24667207,24667259,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr6,25278918,25278939,2,"7,9",0,0,0,0,0,0,1,0,1
chr6,25278939,25278952,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr6,25278952,25278958,4,"2,4,7,9",0,1,0,1,0,0,1,0,1
chr6,25278958,25278962,5,"2,4,6,7,9",0,1,0,1,0,1,1,0,1
chr6,25278962,25278963,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr6,25278963,25279094,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr6,25279094,25279106,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
