chrom,start,end,num,list,ENCFF395ESB_HDAC2_sorted.bed,ENCFF419CZB_HDAC2_sorted.bed,ENCFF465QDK_HDAC2_sorted.bed,ENCFF496MRB_HDAC2_sorted.bed,ENCFF595GCJ_HDAC2_sorted.bed,ENCFF663JQM_HDAC2_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr7,77695998,77696028,2,"3,7",0,0,1,0,0,0,1
chr7,77696028,77696478,3,"1,3,7",1,0,1,0,0,0,1
chr7,77696478,77696571,2,"1,7",1,0,0,0,0,0,1
chr7,77696773,77696963,2,"2,7",0,1,0,0,0,0,1
chr7,77696963,77697183,3,"1,2,7",1,1,0,0,0,0,1
chr7,77697183,77697237,2,"1,7",1,0,0,0,0,0,1
chr7,77798749,77798759,2,"2,7",0,1,0,0,0,0,1
chr7,77798759,77799060,3,"2,3,7",0,1,1,0,0,0,1
chr7,79451996,79452234,3,"1,3,7",1,0,1,0,0,0,1
chr7,79452234,79452319,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,79452319,79452365,3,"2,3,7",0,1,1,0,0,0,1
chr7,79452365,79452461,2,"3,7",0,0,1,0,0,0,1
chr7,79453534,79453864,2,"1,7",1,0,0,0,0,0,1
chr7,85426443,85427052,2,"2,7",0,1,0,0,0,0,1
chr7,87152112,87152237,2,"2,7",0,1,0,0,0,0,1
chr7,87152237,87152522,3,"2,3,7",0,1,1,0,0,0,1
chr7,87152522,87152717,2,"3,7",0,0,1,0,0,0,1
chr7,87345526,87345936,2,"2,7",0,1,0,0,0,0,1
chr7,87497518,87497555,2,"1,7",1,0,0,0,0,0,1
chr7,87497555,87497638,3,"1,2,7",1,1,0,0,0,0,1
chr7,87497638,87497848,4,"1,2,4,7",1,1,0,1,0,0,1
chr7,87497848,87497858,3,"2,4,7",0,1,0,1,0,0,1
chr7,87497858,87497902,2,"2,7",0,1,0,0,0,0,1
chr7,87875969,87876133,2,"3,7",0,0,1,0,0,0,1
chr7,87876133,87876400,3,"2,3,7",0,1,1,0,0,0,1
chr7,87876400,87876449,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,87876449,87876485,3,"1,2,7",1,1,0,0,0,0,1
chr7,87876485,87876543,2,"2,7",0,1,0,0,0,0,1
chr7,87933941,87934168,2,"3,7",0,0,1,0,0,0,1
chr7,87934168,87934498,3,"1,3,7",1,0,1,0,0,0,1
chr7,87934498,87934622,2,"3,7",0,0,1,0,0,0,1
chr7,88226903,88226911,2,"3,7",0,0,1,0,0,0,1
chr7,88226911,88226916,3,"1,3,7",1,0,1,0,0,0,1
chr7,88226916,88226971,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,88226971,88227191,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr7,88227191,88227241,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,88227241,88227326,3,"2,3,7",0,1,1,0,0,0,1
chr7,88227326,88227383,2,"3,7",0,0,1,0,0,0,1
chr7,89887485,89888117,2,"2,7",0,1,0,0,0,0,1
chr7,90154221,90154226,2,"1,7",1,0,0,0,0,0,1
chr7,90154226,90154551,3,"1,2,7",1,1,0,0,0,0,1
chr7,90154551,90154636,2,"2,7",0,1,0,0,0,0,1
chr7,90173054,90173534,2,"3,7",0,0,1,0,0,0,1
chr7,90244922,90244938,2,"3,7",0,0,1,0,0,0,1
chr7,90244938,90244984,3,"1,3,7",1,0,1,0,0,0,1
chr7,90244984,90245268,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,90245268,90245394,3,"2,3,7",0,1,1,0,0,0,1
chr7,90245394,90245603,2,"3,7",0,0,1,0,0,0,1
chr7,90346431,90346487,2,"1,7",1,0,0,0,0,0,1
chr7,90346487,90346577,3,"1,3,7",1,0,1,0,0,0,1
chr7,90346577,90346761,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,90346761,90346967,3,"2,3,7",0,1,1,0,0,0,1
chr7,90346967,90347074,2,"2,7",0,1,0,0,0,0,1
chr7,90403267,90403281,2,"1,7",1,0,0,0,0,0,1
chr7,90403281,90403321,3,"1,2,7",1,1,0,0,0,0,1
chr7,90403321,90403597,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,90403597,90403603,3,"2,3,7",0,1,1,0,0,0,1
chr7,90403693,90403801,3,"1,3,7",1,0,1,0,0,0,1
chr7,90403801,90404019,2,"1,7",1,0,0,0,0,0,1
chr7,91940592,91940602,2,"1,7",1,0,0,0,0,0,1
chr7,91940602,91940922,3,"1,2,7",1,1,0,0,0,0,1
chr7,91940922,91941012,2,"2,7",0,1,0,0,0,0,1
chr7,92133647,92134057,2,"2,7",0,1,0,0,0,0,1
chr7,92134517,92134553,2,"2,7",0,1,0,0,0,0,1
chr7,92134553,92134927,3,"2,3,7",0,1,1,0,0,0,1
chr7,92134927,92135033,2,"3,7",0,0,1,0,0,0,1
chr7,92245741,92245999,2,"3,7",0,0,1,0,0,0,1
chr7,92245999,92246409,3,"2,3,7",0,1,1,0,0,0,1
chr7,92246409,92246425,2,"3,7",0,0,1,0,0,0,1
chr7,92447227,92447587,2,"2,7",0,1,0,0,0,0,1
chr7,92527732,92527980,2,"3,7",0,0,1,0,0,0,1
chr7,92528080,92528095,2,"3,7",0,0,1,0,0,0,1
chr7,92528448,92528934,2,"2,7",0,1,0,0,0,0,1
chr7,92695713,92695720,2,"1,7",1,0,0,0,0,0,1
chr7,92695720,92695738,3,"1,5,7",1,0,0,0,1,0,1
chr7,92695738,92695770,4,"1,2,5,7",1,1,0,0,1,0,1
chr7,92695770,92695778,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr7,92695778,92695998,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr7,92695998,92695999,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr7,92695999,92696043,4,"1,3,5,7",1,0,1,0,1,0,1
chr7,92696043,92696056,3,"3,5,7",0,0,1,0,1,0,1
chr7,92696056,92696296,2,"3,7",0,0,1,0,0,0,1
chr7,92833843,92833863,2,"2,7",0,1,0,0,0,0,1
chr7,92833863,92833913,3,"1,2,7",1,1,0,0,0,0,1
chr7,92833913,92834383,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,92834383,92834393,3,"1,3,7",1,0,1,0,0,0,1
chr7,92834393,92834399,2,"1,7",1,0,0,0,0,0,1
chr7,93232126,93232138,2,"2,7",0,1,0,0,0,0,1
chr7,93232138,93232536,3,"2,3,7",0,1,1,0,0,0,1
chr7,93232536,93232618,2,"3,7",0,0,1,0,0,0,1
chr7,94510293,94510623,2,"1,7",1,0,0,0,0,0,1
chr7,94580575,94580590,2,"3,7",0,0,1,0,0,0,1
chr7,94580590,94580629,3,"1,3,7",1,0,1,0,0,0,1
chr7,94580629,94580790,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,94580790,94580920,3,"1,3,7",1,0,1,0,0,0,1
chr7,94580920,94580989,2,"3,7",0,0,1,0,0,0,1
chr7,94650504,94650591,2,"3,7",0,0,1,0,0,0,1
chr7,94650710,94650896,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr7,94650896,94650984,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,94650984,94650987,3,"1,2,7",1,1,0,0,0,0,1
chr7,94650987,94651009,2,"2,7",0,1,0,0,0,0,1
chr7,94657722,94658132,2,"2,7",0,1,0,0,0,0,1
chr7,94701483,94701534,2,"3,7",0,0,1,0,0,0,1
chr7,94701534,94701864,3,"1,3,7",1,0,1,0,0,0,1
chr7,94701864,94701963,2,"3,7",0,0,1,0,0,0,1
chr7,94907310,94907415,2,"3,7",0,0,1,0,0,0,1
chr7,94907415,94907745,3,"1,3,7",1,0,1,0,0,0,1
chr7,94907745,94907790,2,"3,7",0,0,1,0,0,0,1
chr7,95396072,95396469,2,"2,7",0,1,0,0,0,0,1
chr7,96303094,96303201,2,"3,7",0,0,1,0,0,0,1
chr7,96303201,96303310,4,"2,3,4,7",0,1,1,1,0,0,1
chr7,96303310,96303421,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr7,96303421,96303456,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,96303456,96303460,3,"1,3,7",1,0,1,0,0,0,1
chr7,96303460,96303574,2,"3,7",0,0,1,0,0,0,1
chr7,96321257,96321265,2,"2,7",0,1,0,0,0,0,1
chr7,96321265,96321378,3,"2,3,7",0,1,1,0,0,0,1
chr7,96321378,96321598,4,"2,3,4,7",0,1,1,1,0,0,1
chr7,96321598,96321667,3,"2,3,7",0,1,1,0,0,0,1
chr7,96321667,96321745,2,"3,7",0,0,1,0,0,0,1
chr7,96322037,96322040,2,"3,7",0,0,1,0,0,0,1
chr7,96322040,96322065,3,"1,3,7",1,0,1,0,0,0,1
chr7,96322065,96322168,4,"1,3,6,7",1,0,1,0,0,1,1
chr7,96322168,96322370,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr7,96322370,96322405,4,"2,3,6,7",0,1,1,0,0,1,1
chr7,96322405,96322513,2,"3,7",0,0,1,0,0,0,1
chr7,96970734,96970754,2,"1,7",1,0,0,0,0,0,1
chr7,96970754,96970855,3,"1,3,7",1,0,1,0,0,0,1
chr7,96970855,96970876,4,"1,3,4,7",1,0,1,1,0,0,1
chr7,96970876,96971064,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr7,96971064,96971075,4,"2,3,4,7",0,1,1,1,0,0,1
chr7,96971075,96971082,3,"2,3,7",0,1,1,0,0,0,1
chr7,96971082,96971234,2,"3,7",0,0,1,0,0,0,1
chr7,97005285,97005617,2,"2,7",0,1,0,0,0,0,1
chr7,97006263,97006593,2,"1,7",1,0,0,0,0,0,1
chr7,97016480,97016890,2,"2,7",0,1,0,0,0,0,1
chr7,97016946,97017040,2,"6,7",0,0,0,0,0,1,1
chr7,97017040,97017286,3,"1,6,7",1,0,0,0,0,1,1
chr7,97017286,97017370,2,"1,7",1,0,0,0,0,0,1
chr7,97117370,97117542,2,"3,7",0,0,1,0,0,0,1
chr7,97117542,97117694,3,"2,3,7",0,1,1,0,0,0,1
chr7,97117694,97117844,2,"3,7",0,0,1,0,0,0,1
chr7,97872118,97872152,2,"3,7",0,0,1,0,0,0,1
chr7,97872152,97872295,3,"2,3,7",0,1,1,0,0,0,1
chr7,97872295,97872562,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,97872562,97872598,3,"1,3,7",1,0,1,0,0,0,1
chr7,97872598,97872625,2,"1,7",1,0,0,0,0,0,1
chr7,97972179,97972509,2,"1,7",1,0,0,0,0,0,1
chr7,98106642,98106672,2,"2,7",0,1,0,0,0,0,1
chr7,98106672,98107152,3,"2,3,7",0,1,1,0,0,0,1
chr7,98107152,98107164,2,"2,7",0,1,0,0,0,0,1
chr7,98110693,98110919,3,"1,2,7",1,1,0,0,0,0,1
chr7,98211573,98211701,2,"3,7",0,0,1,0,0,0,1
chr7,98211701,98211747,3,"2,3,7",0,1,1,0,0,0,1
chr7,98211747,98211753,4,"2,3,6,7",0,1,1,0,0,1,1
chr7,98211753,98212053,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr7,98212053,98212083,4,"1,2,6,7",1,1,0,0,0,1,1
chr7,98212083,98212087,3,"2,6,7",0,1,0,0,0,1,1
chr7,98212087,98212303,2,"2,7",0,1,0,0,0,0,1
chr7,98251918,98251997,2,"3,7",0,0,1,0,0,0,1
chr7,98251997,98252177,3,"1,3,7",1,0,1,0,0,0,1
chr7,98252177,98252327,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,98252327,98252398,3,"2,3,7",0,1,1,0,0,0,1
chr7,98252398,98252587,2,"2,7",0,1,0,0,0,0,1
chr7,98300934,98301029,2,"3,7",0,0,1,0,0,0,1
chr7,98301029,98301083,3,"1,3,7",1,0,1,0,0,0,1
chr7,98301083,98301260,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,98301260,98301286,3,"1,3,7",1,0,1,0,0,0,1
chr7,99325689,99325708,2,"2,7",0,1,0,0,0,0,1
chr7,99325708,99326099,3,"2,3,7",0,1,1,0,0,0,1
chr7,99326099,99326188,2,"3,7",0,0,1,0,0,0,1
chr7,99372522,99372580,2,"3,7",0,0,1,0,0,0,1
chr7,99372580,99372637,3,"1,3,7",1,0,1,0,0,0,1
chr7,99372637,99372640,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,99372640,99372674,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr7,99372674,99372815,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr7,99372815,99372860,5,"1,3,4,5,7",1,0,1,1,1,0,1
chr7,99372860,99372910,4,"1,3,5,7",1,0,1,0,1,0,1
chr7,99372910,99372963,3,"3,5,7",0,0,1,0,1,0,1
chr7,99381606,99381616,2,"1,7",1,0,0,0,0,0,1
chr7,99381616,99381936,3,"1,2,7",1,1,0,0,0,0,1
chr7,99381936,99382026,2,"2,7",0,1,0,0,0,0,1
chr7,99408605,99408613,2,"3,7",0,0,1,0,0,0,1
chr7,99408613,99409230,3,"2,3,7",0,1,1,0,0,0,1
chr7,99409230,99409231,2,"3,7",0,0,1,0,0,0,1
chr7,99438788,99438896,2,"2,7",0,1,0,0,0,0,1
chr7,99465877,99465996,2,"3,7",0,0,1,0,0,0,1
chr7,99465996,99466357,3,"2,3,7",0,1,1,0,0,0,1
chr7,99466357,99466406,2,"2,7",0,1,0,0,0,0,1
chr7,99500058,99500265,2,"3,7",0,0,1,0,0,0,1
chr7,99500265,99500378,3,"2,3,7",0,1,1,0,0,0,1
chr7,99500378,99500466,2,"3,7",0,0,1,0,0,0,1
chr7,99551915,99551935,2,"2,7",0,1,0,0,0,0,1
chr7,99551935,99551962,3,"1,2,7",1,1,0,0,0,0,1
chr7,99551962,99552265,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,99552265,99552286,3,"2,3,7",0,1,1,0,0,0,1
chr7,99558253,99558475,2,"2,7",0,1,0,0,0,0,1
chr7,99558475,99558663,3,"1,2,7",1,1,0,0,0,0,1
chr7,99558663,99558805,2,"1,7",1,0,0,0,0,0,1
chr7,99616433,99616633,2,"1,7",1,0,0,0,0,0,1
chr7,99616661,99616662,2,"2,7",0,1,0,0,0,0,1
chr7,99616662,99616843,3,"2,3,7",0,1,1,0,0,0,1
chr7,99616843,99617071,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,99617071,99617142,3,"1,3,7",1,0,1,0,0,0,1
chr7,99617142,99617173,2,"1,7",1,0,0,0,0,0,1
chr7,99693325,99693418,2,"3,7",0,0,1,0,0,0,1
chr7,99693418,99693481,3,"3,4,7",0,0,1,1,0,0,1
chr7,99693481,99693500,4,"1,3,4,7",1,0,1,1,0,0,1
chr7,99693500,99693627,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr7,99693627,99693638,4,"1,3,4,7",1,0,1,1,0,0,1
chr7,99693638,99693805,3,"1,3,7",1,0,1,0,0,0,1
chr7,99693805,99693811,2,"1,7",1,0,0,0,0,0,1
chr7,99694377,99694426,3,"2,3,7",0,1,1,0,0,0,1
chr7,99694426,99694679,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,99829520,99829585,2,"1,7",1,0,0,0,0,0,1
chr7,99829585,99829826,3,"1,2,7",1,1,0,0,0,0,1
chr7,99829826,99829934,2,"2,7",0,1,0,0,0,0,1
chr7,99860439,99860462,2,"3,7",0,0,1,0,0,0,1
chr7,99860462,99860872,3,"2,3,7",0,1,1,0,0,0,1
chr7,99860872,99860919,2,"3,7",0,0,1,0,0,0,1
chr7,99919319,99919386,2,"3,7",0,0,1,0,0,0,1
chr7,99919386,99919796,3,"2,3,7",0,1,1,0,0,0,1
chr7,99919796,99919973,2,"3,7",0,0,1,0,0,0,1
chr7,99997636,99997707,2,"1,7",1,0,0,0,0,0,1
chr7,99997707,99997717,3,"1,2,7",1,1,0,0,0,0,1
chr7,99997717,99997837,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,99997837,99997880,3,"1,2,7",1,1,0,0,0,0,1
chr7,99997880,99997966,2,"1,7",1,0,0,0,0,0,1
chr7,100015388,100015832,3,"2,3,7",0,1,1,0,0,0,1
chr7,100015832,100016076,2,"2,7",0,1,0,0,0,0,1
chr7,100024079,100024471,2,"2,7",0,1,0,0,0,0,1
chr7,100049736,100049748,2,"2,7",0,1,0,0,0,0,1
chr7,100049748,100050078,3,"1,2,7",1,1,0,0,0,0,1
chr7,100050078,100050146,2,"2,7",0,1,0,0,0,0,1
chr7,100079129,100079130,2,"2,7",0,1,0,0,0,0,1
chr7,100079130,100079460,3,"1,2,7",1,1,0,0,0,0,1
chr7,100079460,100079526,2,"2,7",0,1,0,0,0,0,1
chr7,100081655,100081696,2,"3,7",0,0,1,0,0,0,1
chr7,100081696,100081739,3,"1,3,7",1,0,1,0,0,0,1
chr7,100081739,100081942,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,100081942,100082026,3,"1,3,7",1,0,1,0,0,0,1
chr7,100082026,100082092,2,"3,7",0,0,1,0,0,0,1
chr7,100100479,100100501,2,"3,7",0,0,1,0,0,0,1
chr7,100100501,100100539,3,"3,6,7",0,0,1,0,0,1,1
chr7,100100539,100100657,4,"1,3,6,7",1,0,1,0,0,1,1
chr7,100100657,100100824,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr7,100100824,100100841,4,"1,3,6,7",1,0,1,0,0,1,1
chr7,100100841,100100869,3,"1,3,7",1,0,1,0,0,0,1
chr7,100100869,100100958,2,"3,7",0,0,1,0,0,0,1
chr7,100101208,100101469,2,"2,7",0,1,0,0,0,0,1
chr7,100101469,100101799,3,"1,2,7",1,1,0,0,0,0,1
chr7,100101799,100101823,2,"2,7",0,1,0,0,0,0,1
chr7,100122080,100122362,3,"1,2,7",1,1,0,0,0,0,1
chr7,100122362,100122473,2,"2,7",0,1,0,0,0,0,1
chr7,100126720,100127403,2,"3,7",0,0,1,0,0,0,1
chr7,100127487,100127817,2,"1,7",1,0,0,0,0,0,1
chr7,100148442,100149158,2,"3,7",0,0,1,0,0,0,1
chr7,100157667,100158077,2,"2,7",0,1,0,0,0,0,1
chr7,100158566,100158913,2,"2,7",0,1,0,0,0,0,1
chr7,100335976,100336386,2,"2,7",0,1,0,0,0,0,1
chr7,100428557,100428672,3,"2,3,7",0,1,1,0,0,0,1
chr7,100428672,100428873,2,"3,7",0,0,1,0,0,0,1
chr7,100429267,100429597,2,"1,7",1,0,0,0,0,0,1
chr7,100436324,100436734,2,"2,7",0,1,0,0,0,0,1
chr7,100444368,100444428,2,"3,7",0,0,1,0,0,0,1
chr7,100444428,100444485,3,"2,3,7",0,1,1,0,0,0,1
chr7,100444485,100444815,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,100444815,100444838,3,"2,3,7",0,1,1,0,0,0,1
chr7,100444838,100445123,2,"3,7",0,0,1,0,0,0,1
chr7,100450387,100450782,2,"2,7",0,1,0,0,0,0,1
chr7,100479139,100479469,2,"1,7",1,0,0,0,0,0,1
chr7,100483179,100483509,2,"1,7",1,0,0,0,0,0,1
chr7,100493435,100493837,3,"2,3,7",0,1,1,0,0,0,1
chr7,100493837,100493879,2,"3,7",0,0,1,0,0,0,1
chr7,100538680,100538947,4,"2,3,6,7",0,1,1,0,0,1,1
chr7,100538947,100539132,3,"2,3,7",0,1,1,0,0,0,1
chr7,100539132,100539187,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,100539187,100539214,3,"1,2,7",1,1,0,0,0,0,1
chr7,100539214,100539389,2,"1,7",1,0,0,0,0,0,1
chr7,100545652,100545714,3,"2,3,7",0,1,1,0,0,0,1
chr7,100545714,100545773,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,100545773,100546044,3,"1,2,7",1,1,0,0,0,0,1
chr7,100546044,100546147,2,"2,7",0,1,0,0,0,0,1
chr7,100546147,100546215,3,"1,2,7",1,1,0,0,0,0,1
chr7,100546215,100546224,4,"1,2,4,7",1,1,0,1,0,0,1
chr7,100546224,100546435,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr7,100546435,100546645,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,100568233,100568472,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,100568472,100568550,3,"1,3,7",1,0,1,0,0,0,1
chr7,100568550,100568767,2,"3,7",0,0,1,0,0,0,1
chr7,100569416,100569479,2,"3,7",0,0,1,0,0,0,1
chr7,100569479,100569889,3,"2,3,7",0,1,1,0,0,0,1
chr7,100569889,100569896,2,"3,7",0,0,1,0,0,0,1
chr7,100570140,100570201,2,"3,7",0,0,1,0,0,0,1
chr7,100570201,100570258,3,"1,3,7",1,0,1,0,0,0,1
chr7,100570258,100570414,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,100570414,100570531,3,"1,3,7",1,0,1,0,0,0,1
chr7,100570531,100570565,2,"3,7",0,0,1,0,0,0,1
chr7,100586054,100586295,3,"2,3,7",0,1,1,0,0,0,1
chr7,100586295,100586390,2,"2,7",0,1,0,0,0,0,1
chr7,100602149,100602160,2,"1,7",1,0,0,0,0,0,1
chr7,100602160,100602380,3,"1,4,7",1,0,0,1,0,0,1
chr7,100602380,100602479,2,"1,7",1,0,0,0,0,0,1
chr7,100621591,100621961,2,"2,7",0,1,0,0,0,0,1
chr7,100642580,100642910,2,"1,7",1,0,0,0,0,0,1
chr7,100673463,100673853,2,"2,7",0,1,0,0,0,0,1
chr7,100705286,100705643,2,"2,7",0,1,0,0,0,0,1
chr7,100705860,100705862,2,"3,7",0,0,1,0,0,0,1
chr7,100705862,100706272,3,"2,3,7",0,1,1,0,0,0,1
chr7,100706272,100706340,2,"3,7",0,0,1,0,0,0,1
chr7,100801913,100801936,2,"1,7",1,0,0,0,0,0,1
chr7,100801936,100801940,3,"1,2,7",1,1,0,0,0,0,1
chr7,100801940,100802346,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,100802346,100802497,3,"1,3,7",1,0,1,0,0,0,1
chr7,100802497,100802562,2,"3,7",0,0,1,0,0,0,1
chr7,100813984,100814019,2,"2,7",0,1,0,0,0,0,1
chr7,100814019,100814349,3,"1,2,7",1,1,0,0,0,0,1
chr7,100814349,100814394,2,"2,7",0,1,0,0,0,0,1
chr7,100827754,100827816,2,"2,7",0,1,0,0,0,0,1
chr7,100827816,100828059,3,"1,2,7",1,1,0,0,0,0,1
chr7,100874683,100874853,2,"3,7",0,0,1,0,0,0,1
chr7,100874853,100875039,3,"2,3,7",0,1,1,0,0,0,1
chr7,100875039,100875364,2,"3,7",0,0,1,0,0,0,1
chr7,100966262,100966592,2,"1,7",1,0,0,0,0,0,1
chr7,101126243,101126693,2,"3,7",0,0,1,0,0,0,1
chr7,101126724,101126740,2,"1,7",1,0,0,0,0,0,1
chr7,101126740,101126749,3,"1,2,7",1,1,0,0,0,0,1
chr7,101126749,101126782,4,"1,2,4,7",1,1,0,1,0,0,1
chr7,101126782,101126969,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr7,101126969,101127037,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,101127037,101127054,3,"1,3,7",1,0,1,0,0,0,1
chr7,101127054,101127213,2,"3,7",0,0,1,0,0,0,1
chr7,101192411,101192468,3,"2,3,7",0,1,1,0,0,0,1
chr7,101192468,101192778,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,101200897,101201073,2,"3,7",0,0,1,0,0,0,1
chr7,101201073,101201169,3,"1,3,7",1,0,1,0,0,0,1
chr7,101201169,101201247,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,101201247,101201314,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr7,101201314,101201377,4,"1,3,5,7",1,0,1,0,1,0,1
chr7,101201377,101201403,3,"1,5,7",1,0,0,0,1,0,1
chr7,101201403,101201442,2,"5,7",0,0,0,0,1,0,1
chr7,101201892,101202222,2,"1,7",1,0,0,0,0,0,1
chr7,101217574,101217835,2,"1,7",1,0,0,0,0,0,1
chr7,101244247,101244530,3,"1,2,7",1,1,0,0,0,0,1
chr7,101308155,101308565,2,"2,7",0,1,0,0,0,0,1
chr7,101321684,101322001,2,"3,7",0,0,1,0,0,0,1
chr7,101322149,101322164,2,"3,7",0,0,1,0,0,0,1
chr7,101363893,101364223,2,"1,7",1,0,0,0,0,0,1
chr7,101386498,101386511,2,"3,7",0,0,1,0,0,0,1
chr7,101386511,101386544,3,"2,3,7",0,1,1,0,0,0,1
chr7,101386544,101386874,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,101386874,101386921,3,"2,3,7",0,1,1,0,0,0,1
chr7,101386921,101386935,2,"3,7",0,0,1,0,0,0,1
chr7,101390814,101390818,2,"3,7",0,0,1,0,0,0,1
chr7,101390818,101390923,3,"1,3,7",1,0,1,0,0,0,1
chr7,101390923,101390941,4,"1,3,4,7",1,0,1,1,0,0,1
chr7,101390941,101391141,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr7,101391141,101391143,4,"1,3,4,7",1,0,1,1,0,0,1
chr7,101391143,101391148,3,"1,3,7",1,0,1,0,0,0,1
chr7,101391148,101391207,2,"3,7",0,0,1,0,0,0,1
chr7,101814149,101814437,2,"1,7",1,0,0,0,0,0,1
chr7,101815867,101816081,2,"1,7",1,0,0,0,0,0,1
chr7,102153097,102153172,2,"2,7",0,1,0,0,0,0,1
chr7,102153172,102153197,3,"1,2,7",1,1,0,0,0,0,1
chr7,102153197,102153502,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,102153502,102153777,3,"2,3,7",0,1,1,0,0,0,1
chr7,102153777,102153840,2,"3,7",0,0,1,0,0,0,1
chr7,102258176,102258274,2,"3,7",0,0,1,0,0,0,1
chr7,102258274,102258556,3,"2,3,7",0,1,1,0,0,0,1
chr7,102258556,102258656,2,"3,7",0,0,1,0,0,0,1
chr7,102272265,102272447,2,"2,7",0,1,0,0,0,0,1
chr7,102273772,102273807,2,"2,7",0,1,0,0,0,0,1
chr7,102273807,102274137,3,"1,2,7",1,1,0,0,0,0,1
chr7,102274137,102274182,2,"2,7",0,1,0,0,0,0,1
chr7,102286223,102286658,2,"3,7",0,0,1,0,0,0,1
chr7,102363515,102363923,2,"3,7",0,0,1,0,0,0,1
chr7,102433312,102433843,2,"1,7",1,0,0,0,0,0,1
chr7,102451565,102451975,2,"2,7",0,1,0,0,0,0,1
chr7,102464757,102464789,2,"3,7",0,0,1,0,0,0,1
chr7,102464789,102464794,3,"1,3,7",1,0,1,0,0,0,1
chr7,102464794,102465119,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,102465119,102465204,3,"2,3,7",0,1,1,0,0,0,1
chr7,102465204,102465237,2,"3,7",0,0,1,0,0,0,1
chr7,102478728,102479138,2,"2,7",0,1,0,0,0,0,1
chr7,102572380,102572419,2,"3,7",0,0,1,0,0,0,1
chr7,102572419,102572829,3,"2,3,7",0,1,1,0,0,0,1
chr7,102572829,102572860,2,"3,7",0,0,1,0,0,0,1
chr7,103037974,103038384,2,"2,7",0,1,0,0,0,0,1
chr7,103074676,103075086,2,"2,7",0,1,0,0,0,0,1
chr7,103106363,103106478,2,"3,7",0,0,1,0,0,0,1
chr7,103106478,103106679,3,"2,3,7",0,1,1,0,0,0,1
chr7,103106679,103106843,2,"3,7",0,0,1,0,0,0,1
chr7,103149036,103149366,2,"1,7",1,0,0,0,0,0,1
chr7,103297221,103297326,2,"3,7",0,0,1,0,0,0,1
chr7,103297326,103297505,3,"2,3,7",0,1,1,0,0,0,1
chr7,103297505,103297692,2,"3,7",0,0,1,0,0,0,1
chr7,103344537,103344690,2,"3,7",0,0,1,0,0,0,1
chr7,103344690,103344728,3,"1,3,7",1,0,1,0,0,0,1
chr7,103344728,103344912,4,"1,2,3,7",1,1,1,0,0,0,1
chr7,103344912,103344967,3,"1,3,7",1,0,1,0,0,0,1
chr7,103347493,103347496,2,"2,7",0,1,0,0,0,0,1
