chrom,start,end,num,list,ENCFF091VGF_MYC_sorted.bed,ENCFF283AYZ_MYC_sorted.bed,ENCFF592VGA_MYC_sorted.bed,ENCFF669YPX_MYC_sorted.bed,ENCFF777UUX_MYC_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr5,132829857,132829983,2,"3,6",0,0,1,0,0,1
chr5,132829983,132830261,3,"2,3,6",0,1,1,0,0,1
chr5,132830261,132830286,2,"2,6",0,1,0,0,0,1
chr5,132830695,132830877,2,"2,6",0,1,0,0,0,1
chr5,132866150,132867101,2,"2,6",0,1,0,0,0,1
chr5,132873194,132873215,2,"2,6",0,1,0,0,0,1
chr5,132873215,132873619,3,"2,3,6",0,1,1,0,0,1
chr5,132873619,132873730,2,"2,6",0,1,0,0,0,1
chr5,132963456,132963695,2,"2,6",0,1,0,0,0,1
chr5,132963695,132964020,3,"2,3,6",0,1,1,0,0,1
chr5,132964020,132964099,2,"3,6",0,0,1,0,0,1
chr5,133051897,133052450,2,"2,6",0,1,0,0,0,1
chr5,133244199,133244600,2,"2,6",0,1,0,0,0,1
chr5,133251738,133252101,2,"2,6",0,1,0,0,0,1
chr5,133256302,133256604,2,"2,6",0,1,0,0,0,1
chr5,133266216,133266492,2,"2,6",0,1,0,0,0,1
chr5,133423707,133423712,2,"3,6",0,0,1,0,0,1
chr5,133423712,133424220,3,"2,3,6",0,1,1,0,0,1
chr5,133968479,133968725,2,"2,6",0,1,0,0,0,1
chr5,134004216,134004520,2,"2,6",0,1,0,0,0,1
chr5,134004780,134004821,2,"2,6",0,1,0,0,0,1
chr5,134004821,134005164,3,"2,3,6",0,1,1,0,0,1
chr5,134005164,134005191,2,"3,6",0,0,1,0,0,1
chr5,134005191,134005410,3,"2,3,6",0,1,1,0,0,1
chr5,134005410,134005478,2,"3,6",0,0,1,0,0,1
chr5,134176577,134176716,2,"3,6",0,0,1,0,0,1
chr5,134176716,134176982,3,"2,3,6",0,1,1,0,0,1
chr5,134176982,134177170,2,"3,6",0,0,1,0,0,1
chr5,134184334,134184569,2,"2,6",0,1,0,0,0,1
chr5,134225978,134226072,3,"2,3,6",0,1,1,0,0,1
chr5,134226072,134226362,2,"3,6",0,0,1,0,0,1
chr5,134367122,134367326,2,"2,6",0,1,0,0,0,1
chr5,134370935,134370962,2,"3,6",0,0,1,0,0,1
chr5,134370962,134371208,3,"2,3,6",0,1,1,0,0,1
chr5,134371208,134371339,2,"3,6",0,0,1,0,0,1
chr5,134411733,134411745,2,"3,6",0,0,1,0,0,1
chr5,134411745,134412087,3,"2,3,6",0,1,1,0,0,1
chr5,134503184,134503628,2,"2,6",0,1,0,0,0,1
chr5,134506249,134506295,2,"3,6",0,0,1,0,0,1
chr5,134506295,134506311,3,"3,5,6",0,0,1,0,1,1
chr5,134506311,134506475,4,"2,3,5,6",0,1,1,0,1,1
chr5,134506475,134506645,3,"2,3,6",0,1,1,0,0,1
chr5,134512102,134512638,2,"2,6",0,1,0,0,0,1
chr5,134526518,134526858,3,"2,3,6",0,1,1,0,0,1
chr5,134526858,134527002,2,"2,6",0,1,0,0,0,1
chr5,134632627,134632690,2,"2,6",0,1,0,0,0,1
chr5,134632690,134633030,3,"2,3,6",0,1,1,0,0,1
chr5,134648407,134648509,2,"2,6",0,1,0,0,0,1
chr5,134648509,134648881,3,"2,3,6",0,1,1,0,0,1
chr5,134648881,134648913,2,"3,6",0,0,1,0,0,1
chr5,134738214,134738614,3,"2,3,6",0,1,1,0,0,1
chr5,134738614,134738660,2,"2,6",0,1,0,0,0,1
chr5,134758477,134758518,2,"2,6",0,1,0,0,0,1
chr5,134758518,134758896,3,"2,3,6",0,1,1,0,0,1
chr5,134758896,134759263,2,"3,6",0,0,1,0,0,1
chr5,134845741,134845874,2,"2,6",0,1,0,0,0,1
chr5,134845874,134846278,3,"2,3,6",0,1,1,0,0,1
chr5,134846278,134846300,2,"2,6",0,1,0,0,0,1
chr5,134874145,134874161,2,"3,6",0,0,1,0,0,1
chr5,134874161,134874549,3,"2,3,6",0,1,1,0,0,1
chr5,134874549,134874700,2,"2,6",0,1,0,0,0,1
chr5,134904537,134904587,3,"2,3,6",0,1,1,0,0,1
chr5,134904587,134904827,4,"1,2,3,6",1,1,1,0,0,1
chr5,134904827,134904894,3,"2,3,6",0,1,1,0,0,1
chr5,134904894,134905155,2,"2,6",0,1,0,0,0,1
chr5,135034261,135034932,2,"2,6",0,1,0,0,0,1
chr5,135133924,135134292,2,"2,6",0,1,0,0,0,1
chr5,135399061,135399361,2,"2,6",0,1,0,0,0,1
chr5,135457492,135457762,2,"2,6",0,1,0,0,0,1
chr5,135929933,135930668,2,"2,6",0,1,0,0,0,1
chr5,136028872,136029135,2,"2,6",0,1,0,0,0,1
chr5,136132708,136132720,2,"3,6",0,0,1,0,0,1
chr5,136132720,136133112,3,"2,3,6",0,1,1,0,0,1
chr5,136133112,136133117,2,"2,6",0,1,0,0,0,1
chr5,137754706,137755031,2,"2,6",0,1,0,0,0,1
chr5,138178898,138178943,2,"3,6",0,0,1,0,0,1
chr5,138178943,138179302,3,"2,3,6",0,1,1,0,0,1
chr5,138179302,138179330,2,"2,6",0,1,0,0,0,1
chr5,138331722,138331881,2,"2,6",0,1,0,0,0,1
chr5,138338175,138338213,2,"2,6",0,1,0,0,0,1
chr5,138338213,138338564,3,"2,3,6",0,1,1,0,0,1
chr5,138338564,138338617,2,"3,6",0,0,1,0,0,1
chr5,138352369,138352829,2,"2,6",0,1,0,0,0,1
chr5,138464116,138464357,2,"2,6",0,1,0,0,0,1
chr5,138464691,138465095,2,"3,6",0,0,1,0,0,1
chr5,138542955,138543296,2,"2,6",0,1,0,0,0,1
chr5,138543296,138543700,3,"2,3,6",0,1,1,0,0,1
chr5,138543700,138543725,2,"2,6",0,1,0,0,0,1
chr5,138753027,138753563,2,"2,6",0,1,0,0,0,1
chr5,139273947,139274032,2,"2,6",0,1,0,0,0,1
chr5,139274032,139274074,3,"2,4,6",0,1,0,1,0,1
chr5,139274074,139274101,4,"2,4,5,6",0,1,0,1,1,1
chr5,139274101,139274219,5,"2,3,4,5,6",0,1,1,1,1,1
chr5,139274219,139274254,4,"2,4,5,6",0,1,0,1,1,1
chr5,139274254,139274256,3,"2,4,6",0,1,0,1,0,1
chr5,139274256,139274383,2,"2,6",0,1,0,0,0,1
chr5,139293749,139293789,2,"2,6",0,1,0,0,0,1
chr5,139293789,139294193,3,"2,3,6",0,1,1,0,0,1
chr5,139294193,139294233,2,"2,6",0,1,0,0,0,1
chr5,139294338,139294563,2,"2,6",0,1,0,0,0,1
chr5,139341535,139341577,2,"3,6",0,0,1,0,0,1
chr5,139341577,139341939,3,"2,3,6",0,1,1,0,0,1
chr5,139341939,139342036,2,"2,6",0,1,0,0,0,1
chr5,139342169,139342567,2,"2,6",0,1,0,0,0,1
chr5,139385244,139385613,2,"2,6",0,1,0,0,0,1
chr5,139403752,139404385,2,"2,6",0,1,0,0,0,1
chr5,139439228,139439764,2,"2,6",0,1,0,0,0,1
chr5,139517899,139517929,2,"3,6",0,0,1,0,0,1
chr5,139517929,139518299,3,"2,3,6",0,1,1,0,0,1
chr5,139518299,139518303,2,"3,6",0,0,1,0,0,1
chr5,139637420,139637789,2,"2,6",0,1,0,0,0,1
chr5,139642944,139643480,2,"2,6",0,1,0,0,0,1
chr5,139648663,139648920,2,"2,6",0,1,0,0,0,1
chr5,139651197,139651472,2,"2,6",0,1,0,0,0,1
chr5,139724909,139725445,2,"2,6",0,1,0,0,0,1
chr5,139733788,139733861,2,"2,6",0,1,0,0,0,1
chr5,139733861,139734265,3,"2,3,6",0,1,1,0,0,1
chr5,139734265,139734291,2,"2,6",0,1,0,0,0,1
chr5,139742403,139742805,3,"2,3,6",0,1,1,0,0,1
chr5,139742805,139742841,2,"2,6",0,1,0,0,0,1
chr5,139746365,139746769,2,"2,6",0,1,0,0,0,1
chr5,139765560,139766096,2,"2,6",0,1,0,0,0,1
chr5,139774934,139775188,2,"2,6",0,1,0,0,0,1
chr5,140107626,140107996,2,"2,6",0,1,0,0,0,1
chr5,140114469,140114891,2,"2,6",0,1,0,0,0,1
chr5,140157155,140157594,2,"2,6",0,1,0,0,0,1
chr5,140174906,140175244,2,"2,6",0,1,0,0,0,1
chr5,140175244,140175500,3,"2,3,6",0,1,1,0,0,1
chr5,140175500,140175648,2,"3,6",0,0,1,0,0,1
chr5,140346299,140346980,2,"2,6",0,1,0,0,0,1
chr5,140400697,140401018,3,"2,3,6",0,1,1,0,0,1
chr5,140401018,140401030,2,"3,6",0,0,1,0,0,1
chr5,140401475,140401931,2,"2,6",0,1,0,0,0,1
chr5,140546884,140547082,2,"2,6",0,1,0,0,0,1
chr5,140547452,140547465,2,"2,6",0,1,0,0,0,1
chr5,140547465,140547821,3,"2,3,6",0,1,1,0,0,1
chr5,140547821,140547841,2,"3,6",0,0,1,0,0,1
chr5,140557248,140557784,2,"2,6",0,1,0,0,0,1
chr5,140564182,140564655,2,"2,6",0,1,0,0,0,1
chr5,140639030,140639343,2,"2,6",0,1,0,0,0,1
chr5,140639343,140639709,3,"2,3,6",0,1,1,0,0,1
chr5,140639709,140639747,2,"3,6",0,0,1,0,0,1
chr5,140647396,140647601,2,"2,6",0,1,0,0,0,1
chr5,140664712,140665004,2,"2,6",0,1,0,0,0,1
chr5,140691070,140691137,2,"3,6",0,0,1,0,0,1
chr5,140691137,140691466,3,"2,3,6",0,1,1,0,0,1
chr5,140691466,140691682,2,"3,6",0,0,1,0,0,1
chr5,140700196,140700697,2,"2,6",0,1,0,0,0,1
chr5,140711024,140711550,2,"2,6",0,1,0,0,0,1
chr5,140718783,140719319,2,"2,6",0,1,0,0,0,1
chr5,141320491,141321027,2,"2,6",0,1,0,0,0,1
chr5,141524706,141525016,2,"2,6",0,1,0,0,0,1
chr5,141618916,141619087,2,"2,6",0,1,0,0,0,1
chr5,141619087,141619145,3,"2,3,6",0,1,1,0,0,1
chr5,141619145,141619153,4,"2,3,4,6",0,1,1,1,0,1
chr5,141619153,141619161,5,"1,2,3,4,6",1,1,1,1,0,1
chr5,141619161,141619341,6,"1,2,3,4,5,6",1,1,1,1,1,1
chr5,141619341,141619369,5,"1,2,3,4,6",1,1,1,1,0,1
chr5,141619369,141619393,4,"1,2,3,6",1,1,1,0,0,1
chr5,141619393,141619397,3,"2,3,6",0,1,1,0,0,1
chr5,141637235,141637492,2,"2,6",0,1,0,0,0,1
chr5,141637492,141637893,3,"2,3,6",0,1,1,0,0,1
chr5,141637966,141638002,3,"2,3,6",0,1,1,0,0,1
chr5,141638002,141638096,2,"3,6",0,0,1,0,0,1
chr5,141914162,141914646,2,"2,6",0,1,0,0,0,1
chr5,141923717,141923785,2,"3,6",0,0,1,0,0,1
chr5,141923785,141924029,3,"2,3,6",0,1,1,0,0,1
chr5,141924029,141924121,2,"3,6",0,0,1,0,0,1
chr5,141968950,141968957,2,"2,6",0,1,0,0,0,1
chr5,141968957,141969361,3,"2,3,6",0,1,1,0,0,1
chr5,141969361,141969629,2,"2,6",0,1,0,0,0,1
chr5,142108590,142109126,2,"2,6",0,1,0,0,0,1
chr5,142166097,142166620,2,"2,6",0,1,0,0,0,1
chr5,142770149,142770685,2,"2,6",0,1,0,0,0,1
chr5,142771023,142771069,2,"3,6",0,0,1,0,0,1
chr5,142771069,142771427,3,"2,3,6",0,1,1,0,0,1
chr5,142771427,142771479,2,"2,6",0,1,0,0,0,1
chr5,143403398,143403972,2,"2,6",0,1,0,0,0,1
chr5,143405144,143405482,2,"2,6",0,1,0,0,0,1
chr5,144170378,144170914,2,"2,6",0,1,0,0,0,1
chr5,145936470,145936966,2,"2,6",0,1,0,0,0,1
chr5,146203222,146203862,2,"2,6",0,1,0,0,0,1
chr5,146446825,146446862,2,"3,6",0,0,1,0,0,1
chr5,146446862,146446951,3,"2,3,6",0,1,1,0,0,1
chr5,146446951,146447131,4,"2,3,5,6",0,1,1,0,1,1
chr5,146447131,146447193,3,"2,3,6",0,1,1,0,0,1
chr5,146447193,146447227,2,"3,6",0,0,1,0,0,1
chr5,146447251,146447399,2,"2,6",0,1,0,0,0,1
chr5,146447399,146447818,3,"2,3,6",0,1,1,0,0,1
chr5,147170592,147170899,3,"2,3,6",0,1,1,0,0,1
chr5,147170899,147171014,2,"2,6",0,1,0,0,0,1
chr5,148383695,148383732,2,"3,6",0,0,1,0,0,1
chr5,148383732,148383760,3,"2,3,6",0,1,1,0,0,1
chr5,148383760,148383940,4,"2,3,5,6",0,1,1,0,1,1
chr5,148383940,148384314,3,"2,3,6",0,1,1,0,0,1
chr5,149062950,149063391,2,"2,6",0,1,0,0,0,1
chr5,149141367,149142011,2,"2,6",0,1,0,0,0,1
chr5,149172946,149172973,2,"2,6",0,1,0,0,0,1
chr5,149172973,149173377,3,"2,3,6",0,1,1,0,0,1
chr5,149173377,149173683,2,"2,6",0,1,0,0,0,1
chr5,149345397,149345741,2,"2,6",0,1,0,0,0,1
chr5,149357867,149358271,2,"3,6",0,0,1,0,0,1
chr5,149367495,149367919,2,"2,6",0,1,0,0,0,1
chr5,149380456,149380853,2,"2,6",0,1,0,0,0,1
chr5,149422638,149423311,2,"2,6",0,1,0,0,0,1
chr5,149551559,149551730,2,"2,6",0,1,0,0,0,1
chr5,149730226,149730417,2,"2,6",0,1,0,0,0,1
chr5,149960429,149960605,2,"3,6",0,0,1,0,0,1
chr5,149960605,149960732,3,"2,3,6",0,1,1,0,0,1
chr5,149960732,149961141,2,"2,6",0,1,0,0,0,1
chr5,150000448,150000468,2,"2,6",0,1,0,0,0,1
chr5,150000468,150000830,3,"2,3,6",0,1,1,0,0,1
chr5,150025905,150026080,2,"2,6",0,1,0,0,0,1
chr5,150026080,150026166,3,"2,3,6",0,1,1,0,0,1
chr5,150026166,150026180,4,"1,2,3,6",1,1,1,0,0,1
chr5,150026180,150026204,5,"1,2,3,4,6",1,1,1,1,0,1
chr5,150026204,150026384,6,"1,2,3,4,5,6",1,1,1,1,1,1
chr5,150026384,150026404,5,"1,2,3,4,6",1,1,1,1,0,1
chr5,150026404,150026406,4,"1,2,3,6",1,1,1,0,0,1
chr5,150026406,150026409,3,"2,3,6",0,1,1,0,0,1
chr5,150026409,150026484,2,"3,6",0,0,1,0,0,1
chr5,150302325,150302861,2,"2,6",0,1,0,0,0,1
chr5,150350500,150350998,2,"2,6",0,1,0,0,0,1
chr5,150357571,150357631,2,"2,6",0,1,0,0,0,1
chr5,150357631,150357822,3,"2,3,6",0,1,1,0,0,1
chr5,150357822,150358313,2,"3,6",0,0,1,0,0,1
chr5,150449381,150449485,2,"2,6",0,1,0,0,0,1
chr5,150449485,150450097,3,"2,3,6",0,1,1,0,0,1
chr5,150450097,150450124,2,"2,6",0,1,0,0,0,1
chr5,150616025,150616357,2,"2,6",0,1,0,0,0,1
chr5,150700590,150701126,2,"2,6",0,1,0,0,0,1
chr5,150778624,150778838,2,"2,6",0,1,0,0,0,1
chr5,150781674,150782032,2,"2,6",0,1,0,0,0,1
chr5,150782213,150782531,2,"2,6",0,1,0,0,0,1
chr5,151020350,151020736,2,"2,6",0,1,0,0,0,1
chr5,151156302,151156520,2,"2,6",0,1,0,0,0,1
chr5,151157602,151157639,2,"3,6",0,0,1,0,0,1
chr5,151157639,151157941,3,"2,3,6",0,1,1,0,0,1
chr5,151157941,151158006,2,"3,6",0,0,1,0,0,1
chr5,151694289,151694486,2,"2,6",0,1,0,0,0,1
chr5,151758413,151758890,2,"2,6",0,1,0,0,0,1
chr5,151771180,151771584,2,"3,6",0,0,1,0,0,1
chr5,151771756,151771777,2,"2,6",0,1,0,0,0,1
chr5,151771777,151771834,3,"2,3,6",0,1,1,0,0,1
chr5,151771834,151771873,4,"1,2,3,6",1,1,1,0,0,1
chr5,151771873,151772053,5,"1,2,3,5,6",1,1,1,0,1,1
chr5,151772053,151772074,4,"1,2,3,6",1,1,1,0,0,1
chr5,151772074,151772181,3,"2,3,6",0,1,1,0,0,1
chr5,151772181,151772187,2,"2,6",0,1,0,0,0,1
chr5,154038748,154039094,2,"2,6",0,1,0,0,0,1
chr5,154446611,154447063,2,"2,6",0,1,0,0,0,1
chr5,154682408,154682418,2,"2,6",0,1,0,0,0,1
chr5,154682418,154682544,3,"2,3,6",0,1,1,0,0,1
chr5,154682544,154682724,4,"2,3,5,6",0,1,1,0,1,1
chr5,154682724,154682822,3,"2,3,6",0,1,1,0,0,1
chr5,154682822,154682847,2,"2,6",0,1,0,0,0,1
chr5,154850332,154850848,2,"2,6",0,1,0,0,0,1
chr5,154857396,154857929,3,"2,3,6",0,1,1,0,0,1
chr5,154857929,154857992,2,"3,6",0,0,1,0,0,1
chr5,154858226,154858286,2,"3,6",0,0,1,0,0,1
chr5,154858286,154858630,3,"2,3,6",0,1,1,0,0,1
chr5,154858630,154858660,2,"2,6",0,1,0,0,0,1
chr5,154937584,154937971,2,"3,6",0,0,1,0,0,1
chr5,154937991,154938078,2,"2,6",0,1,0,0,0,1
chr5,154938078,154938454,3,"2,3,6",0,1,1,0,0,1
chr5,154938454,154938470,2,"3,6",0,0,1,0,0,1
chr5,157142469,157143005,2,"2,6",0,1,0,0,0,1
chr5,157731423,157731552,2,"3,6",0,0,1,0,0,1
chr5,157731552,157731693,3,"2,3,6",0,1,1,0,0,1
chr5,157731693,157731827,2,"3,6",0,0,1,0,0,1
chr5,157743547,157744136,2,"2,6",0,1,0,0,0,1
chr5,158461208,158461698,2,"2,6",0,1,0,0,0,1
chr5,159208093,159208328,2,"2,6",0,1,0,0,0,1
chr5,159209565,159209692,2,"2,6",0,1,0,0,0,1
chr5,159209692,159209711,3,"2,3,6",0,1,1,0,0,1
chr5,159209711,159209818,4,"1,2,3,6",1,1,1,0,0,1
chr5,159209818,159209951,3,"1,2,6",1,1,0,0,0,1
chr5,159209951,159210044,2,"2,6",0,1,0,0,0,1
chr5,159262898,159263605,2,"2,6",0,1,0,0,0,1
chr5,160345203,160345690,2,"2,6",0,1,0,0,0,1
chr5,160399678,160400214,2,"2,6",0,1,0,0,0,1
chr5,160418765,160419153,2,"2,6",0,1,0,0,0,1
chr5,160421655,160422117,2,"2,6",0,1,0,0,0,1
chr5,160467533,160467708,2,"5,6",0,0,0,0,1,1
chr5,160467708,160467713,3,"3,5,6",0,0,1,0,1,1
chr5,160467713,160467748,2,"3,6",0,0,1,0,0,1
chr5,160467748,160468112,3,"2,3,6",0,1,1,0,0,1
chr5,160468112,160468113,2,"2,6",0,1,0,0,0,1
chr5,163437466,163438002,2,"2,6",0,1,0,0,0,1
chr5,163459792,163459850,2,"2,6",0,1,0,0,0,1
chr5,163459850,163460254,3,"2,3,6",0,1,1,0,0,1
chr5,163460254,163460527,2,"2,6",0,1,0,0,0,1
chr5,163461373,163461824,2,"2,6",0,1,0,0,0,1
chr5,163505367,163505447,2,"2,6",0,1,0,0,0,1
chr5,163505447,163505774,3,"2,3,6",0,1,1,0,0,1
chr5,163505774,163505851,2,"3,6",0,0,1,0,0,1
chr5,168282296,168282446,2,"2,6",0,1,0,0,0,1
chr5,168291601,168291766,2,"2,6",0,1,0,0,0,1
chr5,168291891,168292296,2,"2,6",0,1,0,0,0,1
chr5,168292296,168292608,3,"2,3,6",0,1,1,0,0,1
chr5,168486272,168486339,2,"2,6",0,1,0,0,0,1
chr5,168486339,168486920,3,"2,3,6",0,1,1,0,0,1
chr5,168486920,168486958,2,"3,6",0,0,1,0,0,1
chr5,169583393,169584129,2,"2,6",0,1,0,0,0,1
chr5,170744525,170744821,2,"2,6",0,1,0,0,0,1
chr5,171387410,171387664,2,"2,6",0,1,0,0,0,1
chr5,171387664,171387705,3,"2,3,6",0,1,1,0,0,1
chr5,171387705,171388068,2,"3,6",0,0,1,0,0,1
chr5,171418699,171419187,2,"2,6",0,1,0,0,0,1
chr5,172187992,172188171,2,"2,6",0,1,0,0,0,1
chr5,172188567,172188655,2,"3,6",0,0,1,0,0,1
chr5,172188655,172188953,3,"2,3,6",0,1,1,0,0,1
chr5,172188953,172188968,2,"3,6",0,0,1,0,0,1
chr5,172283361,172283437,2,"2,6",0,1,0,0,0,1
chr5,172283437,172283653,3,"2,3,6",0,1,1,0,0,1
chr5,172283653,172283841,2,"3,6",0,0,1,0,0,1
chr5,172564198,172564273,2,"3,6",0,0,1,0,0,1
chr5,172564273,172564541,3,"2,3,6",0,1,1,0,0,1
chr5,172564541,172564597,2,"3,6",0,0,1,0,0,1
chr5,172660058,172660680,2,"2,6",0,1,0,0,0,1
chr5,172765089,172765587,2,"2,6",0,1,0,0,0,1
chr5,172772360,172772640,2,"2,6",0,1,0,0,0,1
chr5,172788972,172789783,2,"2,6",0,1,0,0,0,1
chr5,172834141,172834619,2,"2,6",0,1,0,0,0,1
chr5,172834839,172835254,2,"2,6",0,1,0,0,0,1
chr5,172958697,172959630,2,"2,6",0,1,0,0,0,1
chr5,172983636,172984163,2,"2,6",0,1,0,0,0,1
chr5,173056185,173056212,2,"3,6",0,0,1,0,0,1
chr5,173056212,173056492,3,"2,3,6",0,1,1,0,0,1
chr5,173056492,173056494,2,"3,6",0,0,1,0,0,1
chr5,173057167,173057618,2,"2,6",0,1,0,0,0,1
chr5,173144290,173144306,2,"3,6",0,0,1,0,0,1
chr5,173144306,173144337,3,"2,3,6",0,1,1,0,0,1
chr5,173144337,173144517,4,"2,3,5,6",0,1,1,0,1,1
chr5,173144517,173144576,3,"2,3,6",0,1,1,0,0,1
chr5,173144576,173145141,2,"2,6",0,1,0,0,0,1
chr5,173283730,173283808,2,"2,6",0,1,0,0,0,1
chr5,173283808,173283849,3,"1,2,6",1,1,0,0,0,1
chr5,173283849,173283889,4,"1,2,5,6",1,1,0,0,1,1
chr5,173283889,173284001,5,"1,2,3,5,6",1,1,1,0,1,1
chr5,173284001,173284029,4,"1,2,5,6",1,1,0,0,1,1
chr5,173284029,173284048,3,"1,2,6",1,1,0,0,0,1
chr5,173284048,173284143,2,"2,6",0,1,0,0,0,1
chr5,173296678,173297158,2,"2,6",0,1,0,0,0,1
chr5,173304713,173304890,2,"2,6",0,1,0,0,0,1
chr5,173616589,173616625,2,"2,6",0,1,0,0,0,1
chr5,173616625,173616978,3,"2,3,6",0,1,1,0,0,1
chr5,173689282,173689621,2,"2,6",0,1,0,0,0,1
chr5,173789034,173789246,2,"2,6",0,1,0,0,0,1
chr5,173794861,173795452,2,"2,6",0,1,0,0,0,1
chr5,173888008,173888171,2,"2,6",0,1,0,0,0,1
chr5,173888171,173888237,3,"2,3,6",0,1,1,0,0,1
chr5,173888237,173888472,2,"3,6",0,0,1,0,0,1
chr5,173969323,173969638,3,"2,3,6",0,1,1,0,0,1
chr5,173969638,173969719,2,"2,6",0,1,0,0,0,1
chr5,175478319,175479144,2,"2,6",0,1,0,0,0,1
chr5,175796845,175796852,2,"3,6",0,0,1,0,0,1
chr5,175796852,175797231,3,"2,3,6",0,1,1,0,0,1
chr5,175797231,175797450,2,"3,6",0,0,1,0,0,1
chr5,175967890,175968426,2,"2,6",0,1,0,0,0,1
chr5,176361649,176362219,2,"2,6",0,1,0,0,0,1
chr5,176388474,176388485,2,"2,6",0,1,0,0,0,1
chr5,176388485,176388488,3,"1,2,6",1,1,0,0,0,1
chr5,176388488,176388508,4,"1,2,4,6",1,1,0,1,0,1
chr5,176388508,176388510,5,"1,2,3,4,6",1,1,1,1,0,1
chr5,176388510,176388684,6,"1,2,3,4,5,6",1,1,1,1,1,1
chr5,176388684,176388690,5,"1,2,4,5,6",1,1,0,1,1,1
chr5,176388690,176388712,4,"1,2,4,6",1,1,0,1,0,1
chr5,176388712,176388725,3,"1,2,6",1,1,0,0,0,1
chr5,176388725,176388830,2,"2,6",0,1,0,0,0,1
chr5,176388861,176389041,2,"5,6",0,0,0,0,1,1
chr5,176536922,176537114,2,"2,6",0,1,0,0,0,1
chr5,176543403,176543578,2,"2,6",0,1,0,0,0,1
chr5,176548918,176549454,2,"2,6",0,1,0,0,0,1
chr5,176610084,176610223,2,"2,6",0,1,0,0,0,1
chr5,177022484,177022553,2,"2,6",0,1,0,0,0,1
chr5,177022553,177022957,3,"2,3,6",0,1,1,0,0,1
chr5,177022957,177023020,2,"2,6",0,1,0,0,0,1
chr5,177086846,177086866,2,"2,6",0,1,0,0,0,1
chr5,177086866,177087270,3,"2,3,6",0,1,1,0,0,1
chr5,177087270,177087526,2,"2,6",0,1,0,0,0,1
chr5,177094480,177095006,2,"2,6",0,1,0,0,0,1
chr5,177311926,177312055,2,"2,6",0,1,0,0,0,1
chr5,177312055,177312181,3,"2,3,6",0,1,1,0,0,1
chr5,177312181,177312202,4,"1,2,3,6",1,1,1,0,0,1
chr5,177312202,177312421,5,"1,2,3,4,6",1,1,1,1,0,1
chr5,177312421,177312426,4,"2,3,4,6",0,1,1,1,0,1
chr5,177312426,177312459,3,"2,3,6",0,1,1,0,0,1
chr5,177312459,177312540,2,"2,6",0,1,0,0,0,1
chr5,177351529,177351593,2,"2,6",0,1,0,0,0,1
chr5,177351593,177351997,3,"2,3,6",0,1,1,0,0,1
chr5,177351997,177352247,2,"2,6",0,1,0,0,0,1
chr5,177370743,177370778,2,"3,6",0,0,1,0,0,1
chr5,177370778,177370823,3,"2,3,6",0,1,1,0,0,1
chr5,177370823,177371063,4,"1,2,3,6",1,1,1,0,0,1
chr5,177371063,177371107,3,"2,3,6",0,1,1,0,0,1
chr5,177371107,177371147,2,"3,6",0,0,1,0,0,1
chr5,177378915,177379021,2,"2,6",0,1,0,0,0,1
chr5,177379021,177379425,3,"2,3,6",0,1,1,0,0,1
chr5,177379425,177379653,2,"2,6",0,1,0,0,0,1
chr5,177446450,177446575,2,"3,6",0,0,1,0,0,1
chr5,177446575,177446709,3,"2,3,6",0,1,1,0,0,1
chr5,177446709,177446795,2,"3,6",0,0,1,0,0,1
chr5,177447198,177447598,2,"3,6",0,0,1,0,0,1
chr5,177447598,177447602,3,"2,3,6",0,1,1,0,0,1
chr5,177447602,177447738,2,"2,6",0,1,0,0,0,1
chr5,177447738,177447857,3,"2,3,6",0,1,1,0,0,1
chr5,177447857,177448037,4,"2,3,5,6",0,1,1,0,1,1
chr5,177448037,177448130,3,"2,3,6",0,1,1,0,0,1
chr5,177448130,177448142,2,"3,6",0,0,1,0,0,1
chr5,177455011,177455144,2,"2,6",0,1,0,0,0,1
chr5,177455225,177455318,3,"2,3,6",0,1,1,0,0,1
chr5,177455318,177455558,4,"1,2,3,6",1,1,1,0,0,1
chr5,177455558,177455623,3,"2,3,6",0,1,1,0,0,1
chr5,177455623,177455670,2,"2,6",0,1,0,0,0,1
chr5,177497281,177497817,2,"2,6",0,1,0,0,0,1
chr5,177516611,177516642,2,"3,6",0,0,1,0,0,1
chr5,177516642,177517015,3,"2,3,6",0,1,1,0,0,1
chr5,177517015,177517446,2,"2,6",0,1,0,0,0,1
chr5,177554514,177554729,2,"2,6",0,1,0,0,0,1
chr5,177592081,177592379,2,"2,6",0,1,0,0,0,1
chr5,177599927,177600309,2,"2,6",0,1,0,0,0,1
chr5,177607353,177607649,2,"2,6",0,1,0,0,0,1
chr5,178120923,178120970,2,"2,6",0,1,0,0,0,1
chr5,178120970,178121374,3,"2,3,6",0,1,1,0,0,1
chr5,178121374,178121405,2,"2,6",0,1,0,0,0,1
chr5,178130573,178130729,2,"2,6",0,1,0,0,0,1
chr5,178130795,178131060,2,"2,6",0,1,0,0,0,1
chr5,178153641,178153661,2,"2,6",0,1,0,0,0,1
chr5,178153661,178154060,3,"2,3,6",0,1,1,0,0,1
chr5,178154060,178154065,2,"3,6",0,0,1,0,0,1
chr5,178164215,178164560,2,"2,6",0,1,0,0,0,1
chr5,178204268,178204344,2,"2,6",0,1,0,0,0,1
chr5,178204344,178204415,3,"2,3,6",0,1,1,0,0,1
