chrom,start,end,num,list,ENCFF099EFN_CEBPB_sorted.bed,ENCFF342QGM_CEBPB_sorted.bed,ENCFF757UIC_CEBPB_sorted.bed,ENCFF824TMR_CEBPB_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr8,119209445,119209471,4,"1,3,4,5",1,0,1,1,1
chr8,119209471,119209540,5,"1,2,3,4,5",1,1,1,1,1
chr8,119209540,119209621,4,"1,3,4,5",1,0,1,1,1
chr8,119209621,119209634,3,"3,4,5",0,0,1,1,1
chr8,119209634,119209636,2,"3,5",0,0,1,0,1
chr8,120762414,120762440,2,"2,5",0,1,0,0,1
chr8,120762440,120762485,3,"2,3,5",0,1,1,0,1
chr8,120762485,120762603,5,"1,2,3,4,5",1,1,1,1,1
chr8,120762603,120762615,4,"2,3,4,5",0,1,1,1,1
chr8,120762615,120762638,3,"2,3,5",0,1,1,0,1
chr8,120762638,120762670,2,"3,5",0,0,1,0,1
chr8,120809731,120809740,2,"2,5",0,1,0,0,1
chr8,120809740,120809804,3,"2,3,5",0,1,1,0,1
chr8,120809804,120809825,4,"2,3,4,5",0,1,1,1,1
chr8,120809825,120809943,5,"1,2,3,4,5",1,1,1,1,1
chr8,120809943,120809955,4,"2,3,4,5",0,1,1,1,1
chr8,120809955,120809970,3,"3,4,5",0,0,1,1,1
chr8,120809970,120809993,2,"4,5",0,0,0,1,1
chr8,120812035,120812255,2,"4,5",0,0,0,1,1
chr8,121105497,121105530,2,"2,5",0,1,0,0,1
chr8,121105530,121105563,3,"2,4,5",0,1,0,1,1
chr8,121105563,121105721,4,"1,2,4,5",1,1,0,1,1
chr8,121105721,121105739,3,"1,4,5",1,0,0,1,1
chr8,121105739,121105750,2,"4,5",0,0,0,1,1
chr8,122082066,122082073,2,"3,5",0,0,1,0,1
chr8,122082073,122082086,3,"3,4,5",0,0,1,1,1
chr8,122082086,122082120,4,"2,3,4,5",0,1,1,1,1
chr8,122082120,122082182,5,"1,2,3,4,5",1,1,1,1,1
chr8,122082182,122082254,4,"2,3,4,5",0,1,1,1,1
chr8,122082254,122082296,3,"2,3,5",0,1,1,0,1
chr8,122082296,122082310,2,"2,5",0,1,0,0,1
chr8,122694264,122694288,2,"1,5",1,0,0,0,1
chr8,122694288,122694316,3,"1,2,5",1,1,0,0,1
chr8,122694316,122694391,4,"1,2,4,5",1,1,0,1,1
chr8,122694391,122694440,3,"1,2,5",1,1,0,0,1
chr8,122694440,122694512,2,"2,5",0,1,0,0,1
chr8,122780630,122780664,2,"4,5",0,0,0,1,1
chr8,122780664,122780840,3,"1,4,5",1,0,0,1,1
chr8,122780840,122780850,2,"4,5",0,0,0,1,1
chr8,122970237,122970457,2,"4,5",0,0,0,1,1
chr8,123205158,123205198,2,"2,5",0,1,0,0,1
chr8,123205198,123205213,3,"2,3,5",0,1,1,0,1
chr8,123205213,123205227,4,"1,2,3,5",1,1,1,0,1
chr8,123205227,123205382,5,"1,2,3,4,5",1,1,1,1,1
chr8,123205382,123205389,4,"1,3,4,5",1,0,1,1,1
chr8,123205389,123205395,3,"3,4,5",0,0,1,1,1
chr8,123205395,123205428,2,"3,5",0,0,1,0,1
chr8,123405666,123405702,2,"2,5",0,1,0,0,1
chr8,123405702,123405729,3,"2,3,5",0,1,1,0,1
chr8,123405729,123405736,4,"1,2,3,5",1,1,1,0,1
chr8,123405736,123405882,5,"1,2,3,4,5",1,1,1,1,1
chr8,124474559,124474779,2,"4,5",0,0,0,1,1
chr8,124998183,124998403,2,"4,5",0,0,0,1,1
chr8,125091694,125091720,2,"2,5",0,1,0,0,1
chr8,125091720,125091744,3,"2,3,5",0,1,1,0,1
chr8,125091744,125091757,4,"2,3,4,5",0,1,1,1,1
chr8,125091757,125091918,5,"1,2,3,4,5",1,1,1,1,1
chr8,125091918,125091923,4,"1,3,4,5",1,0,1,1,1
chr8,125091923,125091933,3,"1,3,5",1,0,1,0,1
chr8,125091933,125091950,2,"3,5",0,0,1,0,1
chr8,125430112,125430130,2,"4,5",0,0,0,1,1
chr8,125430130,125430138,3,"1,4,5",1,0,0,1,1
chr8,125430138,125430143,4,"1,3,4,5",1,0,1,1,1
chr8,125430143,125430283,5,"1,2,3,4,5",1,1,1,1,1
chr8,125430283,125430288,4,"1,2,4,5",1,1,0,1,1
chr8,125430288,125430313,3,"1,4,5",1,0,0,1,1
chr8,125430313,125430334,2,"4,5",0,0,0,1,1
chr8,125528873,125528876,2,"3,5",0,0,1,0,1
chr8,125528876,125528886,3,"3,4,5",0,0,1,1,1
chr8,125528886,125528929,4,"2,3,4,5",0,1,1,1,1
chr8,125528929,125529023,5,"1,2,3,4,5",1,1,1,1,1
chr8,125529023,125529091,4,"2,3,4,5",0,1,1,1,1
chr8,125529091,125529103,3,"2,3,5",0,1,1,0,1
chr8,125529103,125529110,2,"2,5",0,1,0,0,1
chr8,127215413,127215416,2,"2,5",0,1,0,0,1
chr8,127215416,127215432,3,"2,4,5",0,1,0,1,1
chr8,127215432,127215435,4,"2,3,4,5",0,1,1,1,1
chr8,127215435,127215588,5,"1,2,3,4,5",1,1,1,1,1
chr8,127743015,127743204,2,"4,5",0,0,0,1,1
chr8,128117552,128117596,2,"3,5",0,0,1,0,1
chr8,128117596,128117626,3,"1,3,5",1,0,1,0,1
chr8,128117626,128117751,4,"1,3,4,5",1,0,1,1,1
chr8,128117751,128117772,3,"1,3,5",1,0,1,0,1
chr8,128117772,128117782,2,"3,5",0,0,1,0,1
chr8,133448713,133448749,2,"3,5",0,0,1,0,1
chr8,133448749,133448774,3,"2,3,5",0,1,1,0,1
chr8,133448774,133448802,4,"1,2,3,5",1,1,1,0,1
chr8,133448802,133448912,5,"1,2,3,4,5",1,1,1,1,1
chr8,133448912,133448943,4,"1,2,3,5",1,1,1,0,1
chr8,133448943,133448950,3,"1,2,5",1,1,0,0,1
chr8,133448950,133448973,2,"2,5",0,1,0,0,1
chr8,134794985,134795069,2,"3,5",0,0,1,0,1
chr8,134795069,134795177,3,"3,4,5",0,0,1,1,1
chr8,134795177,134795215,2,"3,5",0,0,1,0,1
chr8,134802298,134802496,2,"4,5",0,0,0,1,1
chr8,136040758,136040978,2,"4,5",0,0,0,1,1
chr8,141228508,141228514,2,"3,5",0,0,1,0,1
chr8,141228514,141228530,3,"3,4,5",0,0,1,1,1
chr8,141228530,141228581,4,"1,3,4,5",1,0,1,1,1
chr8,141228581,141228697,5,"1,2,3,4,5",1,1,1,1,1
chr8,141228697,141228699,4,"2,3,4,5",0,1,1,1,1
chr8,141228699,141228724,3,"3,4,5",0,0,1,1,1
chr8,141228724,141228738,2,"3,5",0,0,1,0,1
chr8,142763559,142763576,2,"3,5",0,0,1,0,1
chr8,142763576,142763607,3,"3,4,5",0,0,1,1,1
chr8,142763607,142763783,4,"1,3,4,5",1,0,1,1,1
chr8,142763783,142763789,3,"3,4,5",0,0,1,1,1
chr8,142763789,142763796,2,"4,5",0,0,0,1,1
chr8,143013383,143013603,2,"4,5",0,0,0,1,1
chr8,143300672,143300684,2,"3,5",0,0,1,0,1
chr8,143300684,143300689,3,"1,3,5",1,0,1,0,1
chr8,143300689,143300711,4,"1,2,3,5",1,1,1,0,1
chr8,143300711,143300857,5,"1,2,3,4,5",1,1,1,1,1
chr8,143300857,143300860,4,"1,2,3,5",1,1,1,0,1
chr8,143300860,143300881,3,"2,3,5",0,1,1,0,1
chr8,143300881,143300913,2,"2,5",0,1,0,0,1
chr8,143368653,143368683,2,"3,5",0,0,1,0,1
chr8,143368683,143368686,3,"1,3,5",1,0,1,0,1
chr8,143368686,143368850,4,"1,3,4,5",1,0,1,1,1
chr8,143368850,143368859,3,"1,3,5",1,0,1,0,1
chr8,143368859,143368883,2,"3,5",0,0,1,0,1
chr8,144060688,144060689,2,"4,5",0,0,0,1,1
chr8,144060689,144060865,3,"1,4,5",1,0,0,1,1
chr8,144060865,144060908,2,"4,5",0,0,0,1,1
chr8,144501083,144501114,2,"4,5",0,0,0,1,1
chr8,144501114,144501290,3,"1,4,5",1,0,0,1,1
chr8,144501290,144501303,2,"4,5",0,0,0,1,1
chr8,144503353,144503573,2,"4,5",0,0,0,1,1
chr9,682568,682572,2,"2,5",0,1,0,0,1
chr9,682572,682609,3,"2,4,5",0,1,0,1,1
chr9,682609,682775,4,"1,2,4,5",1,1,0,1,1
chr9,682775,682785,3,"1,4,5",1,0,0,1,1
chr9,682785,682792,3,"2,4,5",0,1,0,1,1
chr9,682792,683009,2,"2,5",0,1,0,0,1
chr9,2621250,2621276,2,"4,5",0,0,0,1,1
chr9,2621276,2621452,3,"1,4,5",1,0,0,1,1
chr9,2621452,2621470,2,"4,5",0,0,0,1,1
chr9,3903374,3903594,2,"4,5",0,0,0,1,1
chr9,4297988,4297990,2,"3,5",0,0,1,0,1
chr9,4297990,4298022,3,"2,3,5",0,1,1,0,1
chr9,4298022,4298033,4,"1,2,3,5",1,1,1,0,1
chr9,4298033,4298176,5,"1,2,3,4,5",1,1,1,1,1
chr9,4298176,4298198,4,"1,2,3,5",1,1,1,0,1
chr9,4298198,4298214,3,"2,3,5",0,1,1,0,1
chr9,4298214,4298218,2,"3,5",0,0,1,0,1
chr9,4305286,4305337,2,"3,5",0,0,1,0,1
chr9,4305337,4305480,3,"3,4,5",0,0,1,1,1
chr9,4305480,4305516,2,"3,5",0,0,1,0,1
chr9,4662136,4662156,2,"3,5",0,0,1,0,1
chr9,4662156,4662202,3,"1,3,5",1,0,1,0,1
chr9,4662202,4662326,4,"1,3,4,5",1,0,1,1,1
chr9,4662326,4662332,3,"1,3,5",1,0,1,0,1
chr9,4662332,4662366,2,"3,5",0,0,1,0,1
chr9,4663183,4663350,2,"4,5",0,0,0,1,1
chr9,4679417,4679637,2,"4,5",0,0,0,1,1
chr9,4700092,4700093,2,"3,5",0,0,1,0,1
chr9,4700093,4700125,3,"2,3,5",0,1,1,0,1
chr9,4700125,4700193,4,"2,3,4,5",0,1,1,1,1
chr9,4700193,4700268,5,"1,2,3,4,5",1,1,1,1,1
chr9,4700268,4700305,4,"2,3,4,5",0,1,1,1,1
chr9,4700305,4700317,3,"2,3,5",0,1,1,0,1
chr9,4700317,4700322,2,"3,5",0,0,1,0,1
chr9,5450403,5450429,2,"2,5",0,1,0,0,1
chr9,5450429,5450457,3,"1,2,5",1,1,0,0,1
chr9,5450457,5450520,4,"1,2,4,5",1,1,0,1,1
chr9,5450520,5450605,3,"1,2,5",1,1,0,0,1
chr9,5450605,5450627,2,"2,5",0,1,0,0,1
chr9,5721690,5721709,2,"3,5",0,0,1,0,1
chr9,5721709,5721721,3,"1,3,5",1,0,1,0,1
chr9,5721721,5721855,4,"1,3,4,5",1,0,1,1,1
chr9,5721855,5721885,3,"1,3,5",1,0,1,0,1
chr9,5721885,5721920,2,"3,5",0,0,1,0,1
chr9,5893913,5893992,2,"2,5",0,1,0,0,1
chr9,5893992,5894057,3,"2,3,5",0,1,1,0,1
chr9,5894057,5894137,4,"2,3,4,5",0,1,1,1,1
chr9,5894137,5894153,3,"3,4,5",0,0,1,1,1
chr9,5894153,5894222,2,"3,5",0,0,1,0,1
chr9,6008495,6008512,2,"3,5",0,0,1,0,1
chr9,6008512,6008558,3,"2,3,5",0,1,1,0,1
chr9,6008558,6008636,4,"2,3,4,5",0,1,1,1,1
chr9,6008636,6008711,3,"2,3,5",0,1,1,0,1
chr9,6530315,6530502,2,"4,5",0,0,0,1,1
chr9,6664651,6664653,2,"4,5",0,0,0,1,1
chr9,6664653,6664871,3,"2,4,5",0,1,0,1,1
chr9,6664871,6664877,2,"2,5",0,1,0,0,1
chr9,6664920,6664960,2,"2,5",0,1,0,0,1
chr9,6664960,6665023,3,"1,2,5",1,1,0,0,1
chr9,6665023,6665119,4,"1,2,4,5",1,1,0,1,1
chr9,6665119,6665136,3,"1,2,5",1,1,0,0,1
chr9,6665136,6665144,2,"2,5",0,1,0,0,1
chr9,12784563,12784620,2,"3,5",0,0,1,0,1
chr9,12784620,12784689,3,"3,4,5",0,0,1,1,1
chr9,12784689,12784793,2,"3,5",0,0,1,0,1
chr9,15357139,15357145,2,"1,5",1,0,0,0,1
chr9,15357145,15357150,3,"1,2,5",1,1,0,0,1
chr9,15357150,15357155,4,"1,2,3,5",1,1,1,0,1
chr9,15357155,15357312,5,"1,2,3,4,5",1,1,1,1,1
chr9,15552296,15552302,2,"1,5",1,0,0,0,1
chr9,15552302,15552472,3,"1,4,5",1,0,0,1,1
chr9,15552472,15552522,2,"4,5",0,0,0,1,1
chr9,16413474,16413479,3,"3,4,5",0,0,1,1,1
chr9,16413479,16413502,4,"2,3,4,5",0,1,1,1,1
chr9,16413502,16413678,5,"1,2,3,4,5",1,1,1,1,1
chr9,16413678,16413688,4,"2,3,4,5",0,1,1,1,1
chr9,16413688,16413703,3,"2,4,5",0,1,0,1,1
chr9,16413703,16413713,2,"4,5",0,0,0,1,1
chr9,19102943,19102955,2,"2,5",0,1,0,0,1
chr9,19102955,19102977,3,"2,3,5",0,1,1,0,1
chr9,19102977,19103023,4,"1,2,3,5",1,1,1,0,1
chr9,19103023,19103104,5,"1,2,3,4,5",1,1,1,1,1
chr9,19103104,19103153,4,"1,2,3,5",1,1,1,0,1
chr9,19103153,19103167,3,"2,3,5",0,1,1,0,1
chr9,19103167,19103185,2,"3,5",0,0,1,0,1
chr9,20500221,20500412,2,"4,5",0,0,0,1,1
chr9,26955993,26955997,3,"3,4,5",0,0,1,1,1
chr9,26955997,26956153,4,"1,3,4,5",1,0,1,1,1
chr9,26956153,26956173,3,"1,3,5",1,0,1,0,1
chr9,26956173,26956182,2,"3,5",0,0,1,0,1
chr9,32456587,32456602,2,"3,5",0,0,1,0,1
chr9,32456602,32456817,3,"3,4,5",0,0,1,1,1
chr9,32456817,32456822,2,"4,5",0,0,0,1,1
chr9,32552554,32552560,2,"1,5",1,0,0,0,1
chr9,32552560,32552730,3,"1,4,5",1,0,0,1,1
chr9,32552730,32552741,2,"4,5",0,0,0,1,1
chr9,32573051,32573057,2,"2,5",0,1,0,0,1
chr9,32573057,32573106,3,"2,3,5",0,1,1,0,1
chr9,32573106,32573236,4,"2,3,4,5",0,1,1,1,1
chr9,32573236,32573275,3,"2,3,5",0,1,1,0,1
chr9,32573275,32573287,2,"3,5",0,0,1,0,1
chr9,33172766,33172775,2,"3,5",0,0,1,0,1
chr9,33172775,33172799,3,"3,4,5",0,0,1,1,1
chr9,33172799,33172975,4,"1,3,4,5",1,0,1,1,1
chr9,33172975,33172995,3,"3,4,5",0,0,1,1,1
chr9,33172995,33172996,2,"3,5",0,0,1,0,1
chr9,33290230,33290234,2,"2,5",0,1,0,0,1
chr9,33290234,33290248,3,"2,4,5",0,1,0,1,1
chr9,33290248,33290327,4,"2,3,4,5",0,1,1,1,1
chr9,33290327,33290398,5,"1,2,3,4,5",1,1,1,1,1
chr9,33290398,33290454,4,"2,3,4,5",0,1,1,1,1
chr9,33290454,33290478,3,"3,4,5",0,0,1,1,1
chr9,33290478,33290518,2,"4,5",0,0,0,1,1
chr9,33940432,33940463,2,"2,5",0,1,0,0,1
chr9,33940463,33940492,3,"2,4,5",0,1,0,1,1
chr9,33940492,33940656,4,"1,2,4,5",1,1,0,1,1
chr9,33940656,33940668,3,"1,4,5",1,0,0,1,1
chr9,33940668,33940683,2,"4,5",0,0,0,1,1
chr9,34178834,34179054,2,"4,5",0,0,0,1,1
chr9,34226515,34226520,2,"2,5",0,1,0,0,1
chr9,34226520,34226562,3,"2,3,5",0,1,1,0,1
chr9,34226562,34226563,4,"2,3,4,5",0,1,1,1,1
chr9,34226563,34226664,5,"1,2,3,4,5",1,1,1,1,1
chr9,34226664,34226695,4,"2,3,4,5",0,1,1,1,1
chr9,34226695,34226736,3,"2,3,5",0,1,1,0,1
chr9,34374947,34374980,2,"3,5",0,0,1,0,1
chr9,34374980,34375000,3,"2,3,5",0,1,1,0,1
chr9,34375000,34375007,4,"2,3,4,5",0,1,1,1,1
chr9,34375007,34375128,5,"1,2,3,4,5",1,1,1,1,1
chr9,34375128,34375177,4,"1,2,3,5",1,1,1,0,1
chr9,34375177,34375183,3,"1,2,5",1,1,0,0,1
chr9,34375183,34375204,2,"2,5",0,1,0,0,1
chr9,34380886,34381043,2,"4,5",0,0,0,1,1
chr9,34688562,34688578,2,"2,5",0,1,0,0,1
chr9,34688578,34688603,3,"2,4,5",0,1,0,1,1
chr9,34688603,34688779,4,"1,2,4,5",1,1,0,1,1
chr9,34688779,34688786,3,"2,4,5",0,1,0,1,1
chr9,34688786,34688798,2,"4,5",0,0,0,1,1
chr9,35103079,35103255,2,"1,5",1,0,0,0,1
chr9,35111670,35111890,2,"4,5",0,0,0,1,1
chr9,35511058,35511278,2,"4,5",0,0,0,1,1
chr9,35732214,35732390,2,"1,5",1,0,0,0,1
chr9,35814334,35814554,2,"4,5",0,0,0,1,1
chr9,36306707,36306927,2,"4,5",0,0,0,1,1
chr9,37508180,37508192,2,"3,5",0,0,1,0,1
chr9,37508192,37508219,3,"2,3,5",0,1,1,0,1
chr9,37508219,37508228,4,"1,2,3,5",1,1,1,0,1
chr9,37508228,37508395,5,"1,2,3,4,5",1,1,1,1,1
chr9,37508395,37508397,4,"2,3,4,5",0,1,1,1,1
chr9,37508397,37508410,3,"2,3,5",0,1,1,0,1
chr9,37508410,37508416,2,"2,5",0,1,0,0,1
chr9,37592535,37592542,2,"2,5",0,1,0,0,1
chr9,37592542,37592554,3,"2,3,5",0,1,1,0,1
chr9,37592554,37592593,4,"2,3,4,5",0,1,1,1,1
chr9,37592593,37592673,5,"1,2,3,4,5",1,1,1,1,1
chr9,37592673,37592726,4,"2,3,4,5",0,1,1,1,1
chr9,37592726,37592759,3,"2,3,5",0,1,1,0,1
chr9,37592759,37592772,2,"3,5",0,0,1,0,1
chr9,37753504,37753644,4,"2,3,4,5",0,1,1,1,1
chr9,37753644,37753645,3,"2,3,5",0,1,1,0,1
chr9,37753645,37753654,2,"2,5",0,1,0,0,1
chr9,68530790,68530823,2,"3,5",0,0,1,0,1
chr9,68530823,68530827,3,"1,3,5",1,0,1,0,1
chr9,68530827,68530972,4,"1,3,4,5",1,0,1,1,1
chr9,68530972,68530999,3,"1,3,5",1,0,1,0,1
chr9,68530999,68531010,2,"3,5",0,0,1,0,1
chr9,68705024,68705244,2,"4,5",0,0,0,1,1
chr9,68705623,68705843,2,"4,5",0,0,0,1,1
chr9,69120625,69120655,2,"4,5",0,0,0,1,1
chr9,71678182,71678221,2,"3,5",0,0,1,0,1
chr9,71678221,71678223,3,"2,3,5",0,1,1,0,1
chr9,71678223,71678240,4,"2,3,4,5",0,1,1,1,1
chr9,71678240,71678412,5,"1,2,3,4,5",1,1,1,1,1
chr9,71678412,71678416,4,"1,2,4,5",1,1,0,1,1
chr9,71678416,71678443,3,"2,4,5",0,1,0,1,1
chr9,71678443,71678445,2,"2,5",0,1,0,0,1
chr9,75002098,75002274,2,"1,5",1,0,0,0,1
chr9,76395004,76395008,2,"3,5",0,0,1,0,1
chr9,76395008,76395228,3,"3,4,5",0,0,1,1,1
chr9,76395228,76395234,2,"3,5",0,0,1,0,1
chr9,76423911,76423946,2,"1,5",1,0,0,0,1
chr9,76423946,76424087,4,"1,3,4,5",1,0,1,1,1
chr9,76424087,76424166,3,"3,4,5",0,0,1,1,1
chr9,76424166,76424176,2,"3,5",0,0,1,0,1
chr9,78235800,78235837,2,"3,5",0,0,1,0,1
chr9,78235837,78235946,3,"1,3,5",1,0,1,0,1
chr9,78235946,78236013,4,"1,3,4,5",1,0,1,1,1
chr9,78236013,78236020,3,"3,4,5",0,0,1,1,1
chr9,78236020,78236030,2,"3,5",0,0,1,0,1
chr9,78287143,78287172,2,"2,5",0,1,0,0,1
chr9,78287172,78287216,3,"2,4,5",0,1,0,1,1
chr9,78287216,78287229,2,"4,5",0,0,0,1,1
chr9,78287229,78287392,3,"2,4,5",0,1,0,1,1
chr9,78287392,78287453,2,"2,5",0,1,0,0,1
chr9,78296791,78296803,2,"3,5",0,0,1,0,1
chr9,78296803,78296821,3,"2,3,5",0,1,1,0,1
chr9,78296821,78296832,4,"1,2,3,5",1,1,1,0,1
chr9,78296832,78296997,5,"1,2,3,4,5",1,1,1,1,1
chr9,78296997,78297021,4,"2,3,4,5",0,1,1,1,1
chr9,78297021,78297025,3,"2,4,5",0,1,0,1,1
chr9,78297025,78297027,2,"2,5",0,1,0,0,1
chr9,81588276,81588325,2,"3,5",0,0,1,0,1
chr9,81588325,81588354,3,"3,4,5",0,0,1,1,1
chr9,81588354,81588393,4,"1,3,4,5",1,0,1,1,1
chr9,81588393,81588447,5,"1,2,3,4,5",1,1,1,1,1
chr9,81588447,81588450,4,"2,3,4,5",0,1,1,1,1
chr9,81588450,81588492,3,"3,4,5",0,0,1,1,1
chr9,81588492,81588506,2,"3,5",0,0,1,0,1
chr9,81686848,81686909,2,"3,5",0,0,1,0,1
chr9,81686909,81686911,3,"1,3,5",1,0,1,0,1
chr9,81686911,81686953,4,"1,3,4,5",1,0,1,1,1
chr9,81686953,81687062,5,"1,2,3,4,5",1,1,1,1,1
chr9,81687062,81687078,4,"1,2,3,5",1,1,1,0,1
chr9,81687078,81687085,3,"1,2,5",1,1,0,0,1
chr9,81687085,81687177,2,"2,5",0,1,0,0,1
chr9,83598602,83598637,2,"4,5",0,0,0,1,1
chr9,83598637,83598639,3,"1,4,5",1,0,0,1,1
chr9,83598639,83598675,4,"1,3,4,5",1,0,1,1,1
chr9,83598675,83598751,5,"1,2,3,4,5",1,1,1,1,1
chr9,83598751,83598763,4,"1,2,4,5",1,1,0,1,1
chr9,83598763,83598775,3,"1,4,5",1,0,0,1,1
chr9,83598775,83598808,2,"4,5",0,0,0,1,1
chr9,83708111,83708335,2,"2,5",0,1,0,0,1
chr9,83708506,83708518,2,"2,5",0,1,0,0,1
chr9,83708518,83708521,3,"2,4,5",0,1,0,1,1
chr9,83708521,83708583,4,"1,2,4,5",1,1,0,1,1
chr9,83708583,83708661,5,"1,2,3,4,5",1,1,1,1,1
chr9,83708661,83708697,4,"1,2,4,5",1,1,0,1,1
chr9,83708697,83708707,3,"2,4,5",0,1,0,1,1
chr9,83708707,83708730,2,"2,5",0,1,0,0,1
chr9,83965765,83965985,2,"4,5",0,0,0,1,1
chr9,87506466,87506480,2,"2,5",0,1,0,0,1
chr9,87506480,87506486,3,"2,3,5",0,1,1,0,1
chr9,87506486,87506518,4,"1,2,3,5",1,1,1,0,1
chr9,87506518,87506640,5,"1,2,3,4,5",1,1,1,1,1
chr9,87506640,87506662,4,"1,2,3,5",1,1,1,0,1
chr9,87506662,87506690,3,"2,3,5",0,1,1,0,1
chr9,87506690,87506699,2,"3,5",0,0,1,0,1
chr9,87793408,87793444,2,"3,5",0,0,1,0,1
chr9,87793444,87793451,3,"3,4,5",0,0,1,1,1
chr9,87793451,87793479,4,"2,3,4,5",0,1,1,1,1
chr9,87793479,87793633,5,"1,2,3,4,5",1,1,1,1,1
chr9,87793633,87793638,4,"1,2,3,5",1,1,1,0,1
chr9,87793638,87793655,3,"1,2,5",1,1,0,0,1
chr9,87793655,87793675,2,"2,5",0,1,0,0,1
chr9,88388860,88389036,2,"1,5",1,0,0,0,1
chr9,89318882,89318907,2,"3,5",0,0,1,0,1
chr9,89318907,89319063,3,"3,4,5",0,0,1,1,1
chr9,89351334,89351357,2,"2,5",0,1,0,0,1
chr9,89351357,89351364,3,"1,2,5",1,1,0,0,1
chr9,89351364,89351533,5,"1,2,3,4,5",1,1,1,1,1
chr9,89351533,89351544,4,"2,3,4,5",0,1,1,1,1
chr9,89351544,89351558,3,"2,3,5",0,1,1,0,1
chr9,89351558,89351594,2,"3,5",0,0,1,0,1
chr9,91100876,91100880,2,"2,5",0,1,0,0,1
chr9,91100880,91101100,3,"2,4,5",0,1,0,1,1
chr9,91197946,91197973,3,"3,4,5",0,0,1,1,1
chr9,91197973,91198022,2,"4,5",0,0,0,1,1
chr9,91207690,91207699,2,"2,5",0,1,0,0,1
chr9,91207699,91207914,3,"2,4,5",0,1,0,1,1
chr9,91207914,91207919,2,"4,5",0,0,0,1,1
chr9,91208038,91208067,2,"4,5",0,0,0,1,1
chr9,91208067,91208258,3,"2,4,5",0,1,0,1,1
chr9,91208258,91208291,2,"2,5",0,1,0,0,1
chr9,91424001,91424008,2,"2,5",0,1,0,0,1
chr9,91424008,91424014,3,"2,3,5",0,1,1,0,1
chr9,91424014,91424031,4,"2,3,4,5",0,1,1,1,1
chr9,91424031,91424195,5,"1,2,3,4,5",1,1,1,1,1
chr9,91424195,91424222,4,"2,3,4,5",0,1,1,1,1
chr9,91424222,91424225,3,"2,3,5",0,1,1,0,1
chr9,91424225,91424238,2,"3,5",0,0,1,0,1
chr9,91424534,91424535,2,"2,5",0,1,0,0,1
chr9,91424535,91424551,3,"2,3,5",0,1,1,0,1
chr9,91424551,91424554,4,"2,3,4,5",0,1,1,1,1
chr9,91424554,91424687,5,"1,2,3,4,5",1,1,1,1,1
chr9,92138674,92138894,2,"4,5",0,0,0,1,1
chr9,92197143,92197234,2,"4,5",0,0,0,1,1
chr9,92293585,92293597,2,"3,5",0,0,1,0,1
chr9,92293597,92293603,3,"2,3,5",0,1,1,0,1
chr9,92293603,92293650,4,"2,3,4,5",0,1,1,1,1
chr9,92293650,92293775,5,"1,2,3,4,5",1,1,1,1,1
chr9,92293775,92293815,4,"2,3,4,5",0,1,1,1,1
chr9,92293815,92293821,3,"2,4,5",0,1,0,1,1
chr9,92293821,92293838,2,"4,5",0,0,0,1,1
chr9,93119928,93119977,2,"2,5",0,1,0,0,1
chr9,93119977,93119990,3,"2,3,5",0,1,1,0,1
chr9,93119990,93119997,4,"1,2,3,5",1,1,1,0,1
chr9,93119997,93120149,5,"1,2,3,4,5",1,1,1,1,1
chr9,93120149,93120152,4,"1,2,3,5",1,1,1,0,1
chr9,93120152,93120166,3,"1,3,5",1,0,1,0,1
chr9,93120166,93120207,2,"3,5",0,0,1,0,1
chr9,94160719,94160939,2,"4,5",0,0,0,1,1
chr9,94554521,94554741,2,"4,5",0,0,0,1,1
chr9,94726384,94726604,2,"4,5",0,0,0,1,1
chr9,94827589,94827595,2,"4,5",0,0,0,1,1
chr9,94827595,94827645,3,"1,4,5",1,0,0,1,1
chr9,94827645,94827722,4,"1,2,4,5",1,1,0,1,1
chr9,94827722,94827771,3,"1,4,5",1,0,0,1,1
chr9,94827771,94827809,2,"4,5",0,0,0,1,1
chr9,95070551,95070625,3,"1,2,5",1,1,0,0,1
chr9,95070625,95070709,4,"1,2,4,5",1,1,0,1,1
chr9,95070709,95070719,3,"1,2,5",1,1,0,0,1
chr9,95070719,95070746,2,"2,5",0,1,0,0,1
chr9,95144107,95144137,2,"2,5",0,1,0,0,1
chr9,95144137,95144331,3,"2,4,5",0,1,0,1,1
chr9,95144331,95144357,2,"4,5",0,0,0,1,1
chr9,96116390,96116394,2,"4,5",0,0,0,1,1
chr9,96116394,96116407,3,"2,4,5",0,1,0,1,1
chr9,96116407,96116439,4,"2,3,4,5",0,1,1,1,1
chr9,96116439,96116610,5,"1,2,3,4,5",1,1,1,1,1
chr9,96116610,96116615,4,"1,2,3,5",1,1,1,0,1
chr9,96116615,96116618,3,"2,3,5",0,1,1,0,1
chr9,96116618,96116637,2,"3,5",0,0,1,0,1
chr9,96391377,96391393,2,"3,5",0,0,1,0,1
chr9,96391393,96391405,3,"2,3,5",0,1,1,0,1
chr9,96391405,96391413,4,"1,2,3,5",1,1,1,0,1
chr9,96391413,96391547,5,"1,2,3,4,5",1,1,1,1,1
chr9,96391547,96391581,4,"1,2,3,5",1,1,1,0,1
chr9,96391581,96391607,3,"2,3,5",0,1,1,0,1
chr9,96391607,96391617,2,"2,5",0,1,0,0,1
